"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"478","36101","Steuben County, New York",40578,1158,35590,1363,30328,1372,3237,606,32353,1338,5262,940,4988,680
"479","36103","Suffolk County, New York",496784,4540,467856,4736,429325,5463,25905,2587,441951,5096,38531,3271,28928,2649
"480","36105","Sullivan County, New York",28900,1706,25630,1756,20609,1535,2210,662,23420,1723,5021,1301,3270,790
"481","36109","Tompkins County, New York",40250,1478,38483,1532,34872,1788,2521,708,35962,1711,3611,938,1767,657
"482","36111","Ulster County, New York",69154,2116,64596,2373,56015,2557,4293,826,60303,2422,8581,1447,4558,930
"483","36113","Warren County, New York",28007,1304,24347,1387,21096,1421,2741,703,21606,1490,3251,868,3660,934
"484","36117","Wayne County, New York",35927,1087,31970,1310,26869,1470,1859,637,30111,1259,5101,888,3957,899
"485","36119","Westchester County, New York",352498,3458,327815,4184,286769,4727,14649,1876,313166,3965,41046,3297,24683,2547
"486","37001","Alamance County, North Carolina",64700,1430,57378,2113,47347,2119,2638,767,54740,2124,10031,1594,7322,1406
"487","37019","Brunswick County, North Carolina",56752,2253,53603,2199,46203,2147,3431,796,50172,2356,7400,1152,3149,660
"488","37021","Buncombe County, North Carolina",108411,2722,96027,2973,78944,3191,3535,842,92492,2860,17083,2303,12384,1913
"489","37023","Burke County, North Carolina",36157,1207,31861,1467,23378,1875,2718,935,29143,1764,8483,1583,4296,885
"490","37025","Cabarrus County, North Carolina",73751,1669,70142,1805,62378,2270,2780,795,67362,1864,7764,1618,3609,955
"491","37027","Caldwell County, North Carolina",31544,1404,27293,1624,19983,1493,1619,563,25674,1631,7310,1412,4251,876
"492","37031","Carteret County, North Carolina",28720,1584,26753,1538,23065,1564,1324,374,25429,1599,3688,752,1967,480
"493","37035","Catawba County, North Carolina",62861,1748,56607,1953,45996,1999,3025,707,53582,1870,10611,1660,6254,1393
"494","37037","Chatham County, North Carolina",28343,1301,25874,1285,23021,1275,1623,545,24251,1376,2853,755,2469,784
"495","37045","Cleveland County, North Carolina",34574,1537,28405,1722,22122,1866,2121,755,26284,1790,6283,1256,6169,1151
"496","37049","Craven County, North Carolina",40412,1567,37486,1766,31099,2088,2005,683,35481,1914,6387,1387,2926,983
"497","37051","Cumberland County, North Carolina",127911,2211,117600,2469,96755,2516,4565,843,113035,2587,20845,1918,10311,1312
"498","37057","Davidson County, North Carolina",68761,1714,61118,2139,49103,2488,3671,940,57447,2033,12015,1938,7643,1267
"499","37063","Durham County, North Carolina",127527,2442,121670,2716,106502,3248,3416,971,118254,2945,15168,2427,5857,1068
"500","37067","Forsyth County, North Carolina",150437,2389,138253,2613,110005,2866,5649,1177,132604,2710,28248,2846,12184,1650
"501","37069","Franklin County, North Carolina",26380,1057,23339,1319,19800,1471,949,408,22390,1354,3539,1013,3041,942
"502","37071","Gaston County, North Carolina",84999,1888,75886,2046,62812,2171,4853,937,71033,2406,13074,1854,9113,1289
"503","37081","Guilford County, North Carolina",209842,2869,189359,3194,161557,3481,9993,1933,179366,3246,27802,2997,20483,2286
"504","37085","Harnett County, North Carolina",46015,1387,42502,1475,35295,1656,1650,531,40852,1603,7207,1104,3513,799
"505","37089","Henderson County, North Carolina",49514,1551,44766,1741,37716,1863,2708,732,42058,1812,7050,1254,4748,1084
"506","37097","Iredell County, North Carolina",68328,1398,62711,1797,54390,2015,2844,705,59867,1772,8321,1330,5617,1241
"507","37101","Johnston County, North Carolina",70001,1947,64027,2144,54955,2405,2751,1035,61276,2322,9072,1766,5974,1448
"508","37109","Lincoln County, North Carolina",34233,909,31886,1106,25998,1463,841,394,31045,1191,5888,1323,2347,678
"509","37119","Mecklenburg County, North Carolina",418135,4115,400351,4268,351007,5727,12185,1835,388166,4366,49344,3679,17784,1862
"510","37125","Moore County, North Carolina",40756,1706,36601,2143,32532,2044,2517,742,34084,2115,4069,1204,4155,1213
"511","37127","Nash County, North Carolina",37767,1458,33542,1841,26701,1995,2259,814,31283,1901,6841,1535,4225,1087
"512","37129","New Hanover County, North Carolina",98151,2425,93018,2594,82421,3051,3257,992,89761,2670,10597,1776,5133,1142
"513","37133","Onslow County, North Carolina",66834,2424,64394,2565,56454,3435,2011,804,62383,2541,7940,2355,2440,873
"514","37135","Orange County, North Carolina",53959,1460,50631,1855,47455,1874,1553,448,49078,1790,3176,925,3328,1062
"515","37147","Pitt County, North Carolina",69288,2143,62255,2350,52237,2466,2071,852,60184,2498,10018,1584,7033,1151
"516","37151","Randolph County, North Carolina",54783,1754,49837,1926,38954,2201,2877,915,46960,2086,10883,1618,4946,928
"517","37155","Robeson County, North Carolina",46026,984,38868,1186,25825,1501,2006,504,36862,1226,13043,1316,7158,779
"518","37157","Rockingham County, North Carolina",37476,1540,28486,1808,23396,1791,2426,732,26060,1759,5090,1051,8990,1470
"519","37159","Rowan County, North Carolina",53806,1929,47046,2293,37229,2154,2737,912,44309,2404,9817,1605,6760,1271
"520","37161","Rutherford County, North Carolina",26305,1704,22134,1907,18108,1622,1417,577,20717,1868,4026,1031,4171,991
"521","37171","Surry County, North Carolina",29230,1096,23524,1168,18718,1255,1683,535,21841,1323,4806,1101,5706,926
"522","37179","Union County, North Carolina",77696,1503,73978,1740,63635,2099,2114,643,71864,1732,10343,1565,3718,874
"523","37183","Wake County, North Carolina",408473,3824,396038,3932,360673,5045,10211,1516,385827,3837,35365,3575,12435,2089
"524","37191","Wayne County, North Carolina",49019,1504,42724,1676,30849,1882,2356,873,40368,1703,11875,1545,6295,1060
"525","37193","Wilkes County, North Carolina",30123,1023,25891,1499,20512,1773,2272,891,23619,1620,5379,1223,4232,1091
"526","37195","Wilson County, North Carolina",31817,1072,26628,1316,19508,1652,1662,707,24966,1329,7120,1358,5189,1134
"527","38015","Burleigh County, North Dakota",40736,1163,37729,1372,33766,1440,1735,569,35994,1437,3963,868,3007,1031
"528","38017","Cass County, North Dakota",74343,2610,69466,2901,60476,3279,2461,859,67005,3016,8990,1789,4877,1208
"529","38035","Grand Forks County, North Dakota",30916,958,28146,1159,23796,1586,740,387,27406,1214,4350,1158,2770,727
"530","38101","Ward County, North Dakota",27887,1494,24927,1852,20020,1688,1077,477,23850,1783,4907,1259,2960,1120
"531","39003","Allen County, Ohio",41204,1056,36955,1172,29992,1573,2608,644,34347,1351,6963,1278,4249,966
"532","39007","Ashtabula County, Ohio",35445,1483,29614,1720,22846,1727,2552,700,27062,1508,6768,1144,5831,954
"533","39009","Athens County, Ohio",22533,1137,19965,1260,16776,1371,1443,528,18522,1358,3189,790,2568,712
"534","39013","Belmont County, Ohio",24742,1335,20117,1243,16257,1225,1139,402,18978,1203,3860,899,4625,737
"535","39017","Butler County, Ohio",143040,2130,132630,2576,110931,3254,5398,1044,127232,2626,21699,2297,10410,1592
"536","39023","Clark County, Ohio",55327,1237,50284,1480,39277,1623,3111,630,47173,1455,11007,1401,5043,921
"537","39025","Clermont County, Ohio",77920,1672,72215,2067,65377,2150,3721,859,68494,2124,6838,1509,5705,1198
"538","39029","Columbiana County, Ohio",41884,1180,36332,1513,28090,1660,2039,664,34293,1564,8242,1306,5552,1028
"539","39035","Cuyahoga County, Ohio",542122,4648,484796,4756,393145,5280,26508,2070,458288,5467,91651,3810,57326,3270
"540","39041","Delaware County, Ohio",70501,1376,69078,1374,63698,1597,1943,520,67135,1535,5380,1108,1423,443
"541","39043","Erie County, Ohio",31675,1177,28788,1470,24543,1547,2869,770,25919,1576,4245,1115,2887,937
"542","39045","Fairfield County, Ohio",55934,1413,51556,1685,45099,1813,3388,868,48168,1878,6457,1371,4378,1005
"543","39049","Franklin County, Ohio",519468,4049,487921,4744,406115,6052,16639,1773,471282,4870,81806,5240,31547,3093
"544","39055","Geauga County, Ohio",35387,804,31533,1174,27906,1317,1656,569,29877,1201,3627,918,3854,870
"545","39057","Greene County, Ohio",66053,1401,61005,1813,53485,1869,2174,545,58831,1907,7520,1266,5048,985
"546","39061","Hamilton County, Ohio",344562,3568,314575,3991,265210,4817,14990,1517,299585,3973,49365,3349,29987,2589
"547","39063","Hancock County, Ohio",31606,1123,29276,1266,23841,1665,1811,706,27465,1482,5435,1314,2330,707
"548","39081","Jefferson County, Ohio",27292,1192,22011,1405,16721,1228,1549,415,20462,1396,5290,1020,5281,770
"549","39085","Lake County, Ohio",96577,1608,90290,1795,78743,1865,5383,1009,84907,1866,11547,1527,6287,889
"550","39089","Licking County, Ohio",62237,1461,57298,1813,50041,1926,2991,815,54307,1960,7257,1221,4939,1117
"551","39093","Lorain County, Ohio",121344,1986,113148,2277,99261,2781,9607,1535,103541,2581,13887,1973,8196,1424
"552","39095","Lucas County, Ohio",178289,2709,161733,3393,125965,3897,7710,1089,154023,3534,35768,3245,16556,1973
"553","39099","Mahoning County, Ohio",97365,2155,86026,2353,68809,2585,6366,1112,79660,2325,17217,1764,11339,1300
"554","39101","Marion County, Ohio",24205,1039,21948,1172,16105,1391,1265,556,20683,1201,5843,1179,2257,637
"555","39103","Medina County, Ohio",70609,1062,66715,1317,60634,1816,2953,683,63762,1445,6081,1266,3894,920
"556","39109","Miami County, Ohio",41148,996,37220,1257,30783,1785,2432,791,34788,1267,6437,1550,3928,877
"557","39113","Montgomery County, Ohio",224225,3304,203538,3707,164068,4258,10956,1313,192582,4154,39470,3216,20687,2145
"558","39119","Muskingum County, Ohio",34471,1189,30345,1292,24780,1289,2333,689,28012,1479,5565,1094,4126,778
"559","39133","Portage County, Ohio",60801,1712,55835,1910,48678,2055,3061,788,52774,1942,7157,1364,4966,854
"560","39139","Richland County, Ohio",48105,1434,40628,1693,33683,1769,3485,905,37143,1754,6945,1180,7477,1206
"561","39141","Ross County, Ohio",29779,1145,26239,1342,21149,1581,2055,617,24184,1323,5090,1124,3540,842
"562","39145","Scioto County, Ohio",28719,1277,25187,1466,19349,1451,970,397,24217,1445,5838,1236,3532,804
"563","39151","Stark County, Ohio",152210,2357,136562,2929,110194,3116,6633,881,129929,2827,26368,2148,15648,1739
"564","39153","Summit County, Ohio",226243,2658,205924,3225,173499,3578,12342,1599,193582,3313,32425,3018,20319,2438
"565","39155","Trumbull County, Ohio",83303,2086,72800,2452,58046,2438,4741,952,68059,2422,14754,1855,10503,1641
"566","39157","Tuscarawas County, Ohio",36740,1304,32281,1342,23724,1455,1827,479,30454,1365,8557,1428,4459,981
"567","39165","Warren County, Ohio",83540,1571,80591,1867,73715,2281,2482,847,78109,1854,6876,1299,2949,846
"568","39169","Wayne County, Ohio",43908,943,37666,1115,32881,1209,2381,521,35285,1172,4785,882,6242,877
"569","39173","Wood County, Ohio",50694,1077,47790,1406,41352,1759,2542,726,45248,1517,6438,1336,2904,816
"570","40017","Canadian County, Oklahoma",45344,1016,42784,1237,37756,1455,1513,496,41271,1269,5028,953,2560,712
"571","40027","Cleveland County, Oklahoma",110775,1611,104885,1831,90744,2505,3420,799,101465,1937,14141,1851,5890,1043
"572","40031","Comanche County, Oklahoma",42489,2060,39368,2006,30891,2182,1749,644,37619,1919,8477,1490,3121,829
"573","40037","Creek County, Oklahoma",26957,603,24167,683,18235,935,1417,453,22750,760,5932,673,2790,476
"574","40101","Muskogee County, Oklahoma",26566,768,22845,974,17853,1113,782,299,22063,979,4992,777,3721,682
"575","40109","Oklahoma County, Oklahoma",302645,2997,277983,3797,219445,4466,10703,1455,267280,3918,58538,3834,24662,2629
"576","40119","Payne County, Oklahoma",30734,1244,28837,1281,23691,1475,1172,416,27665,1384,5146,1085,1897,556
"577","40125","Pottawatomie County, Oklahoma",26714,648,23730,794,17864,972,1166,373,22564,752,5866,754,2984,538
"578","40131","Rogers County, Oklahoma",35254,773,33299,791,26519,1013,1458,353,31841,896,6780,758,1955,412
"579","40143","Tulsa County, Oklahoma",250492,1605,232795,1660,188839,2321,8562,987,224233,1968,43956,2058,17697,1353
"580","40145","Wagoner County, Oklahoma",30186,459,28356,671,23878,895,927,247,27429,667,4478,696,1830,492
"581","41003","Benton County, Oregon",35520,1096,34172,1169,31678,1402,1451,471,32721,1221,2494,777,1348,529
"582","41005","Clackamas County, Oregon",158749,1775,151173,2015,139470,2585,8190,1365,142983,2354,11703,2020,7576,1547
"583","41017","Deschutes County, Oregon",79950,2076,76811,2378,70078,2570,3113,1034,73698,2385,6733,1479,3139,1051
"584","41019","Douglas County, Oregon",45647,1374,41312,1419,36192,1597,3827,962,37485,1665,5120,1179,4335,1038
"585","41029","Jackson County, Oregon",89787,1615,85224,1779,72262,2436,3850,1013,81374,2119,12962,1897,4563,994
"586","41033","Josephine County, Oregon",37059,980,34437,1219,28404,1994,2875,751,31562,1328,6033,1617,2622,757
"587","41035","Klamath County, Oregon",26798,1202,24545,1238,19558,1330,1539,455,23006,1387,4987,988,2253,608
"588","41039","Lane County, Oregon",156072,1587,147852,2086,129557,2673,9006,1555,138846,2374,18295,2053,8220,1274
"589","41043","Linn County, Oregon",48464,952,45112,1233,38094,1568,2509,922,42603,1305,7018,1131,3352,1007
"590","41047","Marion County, Oregon",119511,1759,113504,2333,93554,2799,5584,1065,107920,2557,19950,2215,6007,1455
"591","41051","Multnomah County, Oregon",330223,3141,313993,3854,278785,4645,9919,1331,304074,4039,35208,3686,16230,2135
"592","41053","Polk County, Oregon",31218,856,29947,1003,26033,1449,1757,662,28190,1094,3914,1065,1271,566
"593","41059","Umatilla County, Oregon",26048,1304,23525,1377,19663,1409,976,412,22549,1485,3862,926,2523,819
"594","41067","Washington County, Oregon",225955,2051,219361,2532,199725,3137,7970,1429,211391,2607,19636,2362,6594,1522
"595","41071","Yamhill County, Oregon",37235,860,34198,1218,30714,1346,2138,686,32060,1222,3484,1089,3037,934
"596","42001","Adams County, Pennsylvania",39570,857,35438,994,30095,1208,2662,568,32776,1003,5343,858,4132,659
"597","42003","Allegheny County, Pennsylvania",543369,4280,492748,5079,423214,6518,27875,2267,464873,5223,69534,4703,50621,3552
"598","42005","Armstrong County, Pennsylvania",27332,742,23305,803,19398,828,2027,504,21278,980,3907,590,4027,497
"599","42007","Beaver County, Pennsylvania",73059,1422,65150,1592,53728,2146,4732,839,60418,1760,11422,1592,7909,971
"600","42011","Berks County, Pennsylvania",157006,1788,140835,2153,116958,2372,8395,1374,132440,2473,23877,2591,16171,1903
"601","42013","Blair County, Pennsylvania",51096,1366,44563,1471,36405,1627,3524,710,41039,1559,8158,1375,6533,1089
"602","42017","Bucks County, Pennsylvania",239962,2009,224426,2819,204804,3470,10311,1402,214115,2925,19622,2269,15536,1895
"603","42019","Butler County, Pennsylvania",77764,1516,69909,1703,60829,1877,4482,829,65427,1631,9080,1229,7855,1133
"604","42021","Cambria County, Pennsylvania",56483,1494,47274,1622,38595,1760,4282,731,42992,1600,8679,1018,9209,1121
"605","42025","Carbon County, Pennsylvania",25177,1435,22212,1388,18196,1430,2232,884,19980,1538,4016,1073,2965,677
"606","42027","Centre County, Pennsylvania",58514,1797,54021,1852,49856,1987,4043,1056,49978,1920,4165,771,4493,835
"607","42029","Chester County, Pennsylvania",192746,1895,181591,2208,166158,2983,7764,1229,173827,2626,15433,2160,11155,1550
"608","42033","Clearfield County, Pennsylvania",31992,1190,27618,1241,23184,1268,2617,597,25001,1232,4434,793,4374,577
"609","42037","Columbia County, Pennsylvania",26655,931,23104,1160,19198,1106,2243,548,20861,1224,3906,833,3551,815
"610","42039","Crawford County, Pennsylvania",34386,1219,30534,1271,25667,1353,3040,489,27494,1330,4867,896,3852,465
"611","42041","Cumberland County, Pennsylvania",102243,1505,93642,2134,85091,2246,6193,1196,87449,2397,8551,1648,8601,1509
"612","42043","Dauphin County, Pennsylvania",112559,2336,100349,2955,82698,3126,7053,1133,93296,3013,17651,2362,12210,1968
"613","42045","Delaware County, Pennsylvania",207499,2560,192335,3102,164158,3568,9066,1298,183269,3266,28177,2744,15164,1781
"614","42049","Erie County, Pennsylvania",109797,2244,99226,2406,80567,2742,6246,1100,92980,2319,18659,2091,10571,1486
"615","42051","Fayette County, Pennsylvania",56085,1508,46577,1710,36597,1814,3227,637,43350,1725,9980,1215,9508,1412
"616","42055","Franklin County, Pennsylvania",59834,1413,52587,1558,45347,1763,4266,1165,48321,1690,7240,1323,7247,1080
"617","42063","Indiana County, Pennsylvania",33098,1741,28166,1780,24232,1941,2715,656,25451,1648,3934,760,4932,841
"618","42069","Lackawanna County, Pennsylvania",88268,1973,78054,2314,65752,2337,4575,909,73479,2223,12302,1689,10214,1407
"619","42071","Lancaster County, Pennsylvania",202490,2374,178584,2929,156746,3510,11255,1407,167329,3175,21838,2242,23906,2359
"620","42073","Lawrence County, Pennsylvania",37497,974,33138,1182,27459,1262,2264,551,30874,1234,5679,908,4359,717
"621","42075","Lebanon County, Pennsylvania",54522,1090,48370,1420,41084,1541,3707,740,44663,1485,7286,1219,6152,1171
"622","42077","Lehigh County, Pennsylvania",138586,1987,125750,2472,105885,2769,6125,1186,119625,2521,19865,2501,12836,1582
"623","42079","Luzerne County, Pennsylvania",128301,2438,111582,2824,88146,2868,7795,1126,103787,2844,23436,2427,16719,1615
"624","42081","Lycoming County, Pennsylvania",44585,1610,39568,1587,33385,1719,3403,695,36165,1612,6183,1164,5017,899
"625","42085","Mercer County, Pennsylvania",46809,1393,40032,1599,33107,1747,2958,592,37074,1547,6925,1235,6777,1079
"626","42089","Monroe County, Pennsylvania",55109,2594,51142,2750,45445,2477,3429,1000,47713,2666,5697,1332,3967,1088
"627","42091","Montgomery County, Pennsylvania",313336,2722,297278,3456,271697,3709,13201,1588,284077,3428,25581,2264,16058,1994
"628","42095","Northampton County, Pennsylvania",114996,1756,103676,2343,90104,2640,5903,937,97773,2395,13572,1755,11320,1523
"629","42097","Northumberland County, Pennsylvania",38816,1175,32302,1450,25779,1475,2558,508,29744,1426,6523,992,6514,1069
"630","42101","Philadelphia County, Pennsylvania",608233,5554,535555,6356,418611,8103,22311,2464,513244,6914,116944,6993,72678,3379
"631","42107","Schuylkill County, Pennsylvania",58458,1601,48816,1598,41113,1581,4209,748,44607,1688,7703,1141,9642,1193
"632","42111","Somerset County, Pennsylvania",28796,1255,23338,1398,19502,1311,2493,480,20845,1462,3836,629,5458,826
"633","42125","Washington County, Pennsylvania",85835,1617,76469,1806,64066,1957,4352,805,72117,1866,12403,1533,9366,1059
"634","42129","Westmoreland County, Pennsylvania",150368,2541,134120,2668,115450,2605,10098,1381,124022,2744,18670,1946,16248,1581
"635","42133","York County, Pennsylvania",173958,2155,157877,2786,132650,3033,8322,1140,149555,2739,25227,2611,16081,1855
"636","44003","Kent County, Rhode Island",69115,1534,62650,1986,55855,2413,3347,762,59303,2159,6795,1687,6465,1270
"637","44005","Newport County, Rhode Island",34316,1563,31736,1625,28803,1680,2619,697,29117,1782,2933,929,2580,616
"638","44007","Providence County, Rhode Island",237038,3238,207634,3496,168688,4106,10561,1549,197073,3520,38946,3009,29404,2761
"639","44009","Washington County, Rhode Island",47680,1937,45424,1868,41024,2060,2280,749,43144,1962,4400,1233,2256,819
"640","45003","Aiken County, South Carolina",68609,1761,61741,2254,48013,2543,2974,960,58767,2353,13728,2258,6868,1538
"641","45007","Anderson County, South Carolina",78500,2174,70796,2466,54876,2710,3479,856,67317,2435,15920,1961,7704,1346
"642","45013","Beaufort County, South Carolina",74679,2333,71091,2537,59795,2572,1926,731,69165,2627,11296,1911,3588,1281
"643","45015","Berkeley County, South Carolina",78168,1608,72804,1841,60738,2489,4282,1234,68522,2090,12066,1907,5364,1117
"644","45019","Charleston County, South Carolina",160457,3059,151084,3167,119649,3810,4461,925,146623,3306,31435,3008,9373,1831
"645","45031","Darlington County, South Carolina",25308,1306,19772,1666,14170,1561,1408,650,18364,1670,5602,1231,5536,1155
"646","45035","Dorchester County, South Carolina",55799,1577,53575,1523,45152,2142,2090,887,51485,1699,8423,1606,2224,762
"647","45041","Florence County, South Carolina",50518,1949,44153,2197,34037,2190,2097,580,42056,2237,10116,1569,6365,1141
"648","45045","Greenville County, South Carolina",192556,2659,176584,2972,148036,3457,7922,1319,168662,2931,28548,2425,15972,2166
"649","45047","Greenwood County, South Carolina",27962,1123,23532,1632,16971,1572,1308,421,22224,1598,6561,1085,4430,1254
"650","45051","Horry County, South Carolina",131180,3804,122384,3815,98929,3524,6346,1235,116038,4034,23455,2718,8796,1707
"651","45055","Kershaw County, South Carolina",24756,1186,22514,1288,19156,1371,1430,585,21084,1310,3358,916,2242,711
"652","45057","Lancaster County, South Carolina",35710,1145,32816,1317,25727,1609,1328,669,31488,1404,7089,1395,2894,811
"653","45059","Laurens County, South Carolina",25423,1349,20856,1695,15226,1593,986,357,19870,1698,5630,1158,4567,981
"654","45063","Lexington County, South Carolina",115566,2175,106203,2631,89089,2570,3620,737,102583,2454,17114,2017,9363,1484
"655","45073","Oconee County, South Carolina",31612,1579,26826,1783,21915,1819,2373,826,24453,1879,4911,1084,4786,1087
"656","45075","Orangeburg County, South Carolina",33561,1590,28506,1699,20318,1614,1284,438,27222,1735,8188,1461,5055,1032
"657","45077","Pickens County, South Carolina",48185,1643,42948,1988,34219,1950,1883,849,41065,2072,8729,1538,5237,1287
"658","45079","Richland County, South Carolina",152227,3083,143986,3259,120782,3872,4464,1088,139522,3401,23204,2445,8241,1291
"659","45083","Spartanburg County, South Carolina",116018,2117,103498,2795,83883,2974,5123,977,98375,2633,19615,2351,12520,1747
"660","45085","Sumter County, South Carolina",40396,1823,35352,2000,27418,2019,1244,479,34108,2005,7934,1491,5044,922
"661","45091","York County, South Carolina",100623,2060,94575,2232,81115,2755,3164,787,91411,2373,13460,2127,6048,1258
"662","46099","Minnehaha County, South Dakota",76630,1480,71368,1815,61581,2161,3170,684,68198,1885,9787,1564,5262,962
"663","46103","Pennington County, South Dakota",44794,1345,40973,1669,34189,1786,2801,676,38172,1677,6784,1394,3821,1012
"664","47001","Anderson County, Tennessee",29505,1575,26829,1625,20981,1708,1297,590,25532,1667,5848,1151,2676,935
"665","47009","Blount County, Tennessee",51446,1680,46314,1897,39276,1690,2554,782,43760,2043,7038,1428,5132,1101
"666","47011","Bradley County, Tennessee",39104,1543,34702,1791,27345,1952,1245,534,33457,1676,7357,1293,4402,1259
"667","47037","Davidson County, Tennessee",283445,3570,266714,4173,222329,5353,10281,1939,256433,4126,44385,3773,16731,2402
"668","47059","Greene County, Tennessee",27316,1451,23846,1644,17936,1790,1541,707,22305,1683,5910,1383,3470,956
"669","47065","Hamilton County, Tennessee",146057,2469,132588,3185,111722,3302,5627,1098,126961,3283,20866,2463,13469,1893
"670","47093","Knox County, Tennessee",185416,2418,170004,2780,143078,3236,6059,1099,163945,2758,26926,2687,15412,2097
"671","47113","Madison County, Tennessee",39223,1035,35486,1286,26731,1713,2382,915,33104,1312,8755,1471,3737,780
"672","47119","Maury County, Tennessee",34361,1393,31470,1586,26817,1533,1568,586,29902,1597,4653,1183,2891,847
"673","47125","Montgomery County, Tennessee",72973,2084,69879,2250,59885,2426,2317,761,67562,2462,9994,1530,3094,905
"674","47141","Putnam County, Tennessee",33388,867,30404,1283,24721,1838,1508,500,28896,1302,5683,1362,2984,1145
"675","47147","Robertson County, Tennessee",26375,792,24237,911,19453,1122,420,204,23817,942,4784,941,2138,558
"676","47149","Rutherford County, Tennessee",115376,2103,109975,2496,94810,3363,3593,1014,106382,2632,15165,2840,5401,1493
"677","47155","Sevier County, Tennessee",36861,1955,33051,2032,25427,2076,1473,707,31578,1872,7624,1531,3810,1050
"678","47157","Shelby County, Tennessee",352648,3767,299329,4637,229191,5533,10949,1635,288380,4728,70138,4838,53319,3941
"679","47163","Sullivan County, Tennessee",64504,1967,56805,2153,45744,2182,3612,896,53193,2123,11061,1398,7699,1257
"680","47165","Sumner County, Tennessee",68439,1460,63714,1638,52135,2052,2124,634,61590,1758,11579,1847,4725,944
"681","47179","Washington County, Tennessee",54433,2138,48983,2321,39057,2496,1928,683,47055,2305,9926,1711,5450,1232
"682","47187","Williamson County, Tennessee",80601,1433,78435,1691,75611,1886,1278,583,77157,1694,2824,878,2166,842
"683","47189","Wilson County, Tennessee",52489,1464,49222,1800,43070,1898,1628,636,47594,1732,6152,1248,3267,997
"684","48005","Angelina County, Texas",29898,1469,27305,1640,22762,1746,1454,538,25851,1639,4543,1107,2593,867
"685","48021","Bastrop County, Texas",25334,1456,22616,1566,17270,1696,800,356,21816,1575,5346,1290,2718,1056
"686","48027","Bell County, Texas",123188,2481,113934,2857,98380,3490,6315,1408,107619,3033,15554,2309,9254,1860
"687","48029","Bexar County, Texas",644193,4231,599824,5499,472098,7269,18953,1897,580871,5496,127726,6336,44369,3505
"688","48037","Bowie County, Texas",35228,1586,28762,1628,23046,1818,1375,569,27387,1659,5716,1361,6466,1363
"689","48039","Brazoria County, Texas",120802,2771,112721,3159,95788,3813,3279,857,109442,3088,16933,2827,8081,1897
"690","48041","Brazos County, Texas",81030,2472,77581,2521,68546,2923,2174,804,75407,2599,9035,1302,3449,978
"691","48061","Cameron County, Texas",124812,2810,103473,3264,69863,3394,3363,889,100110,3232,33610,2758,21339,1891
"692","48085","Collin County, Texas",344824,3891,339237,4018,316964,4742,7268,1120,331969,4245,22273,2717,5587,1267
"693","48091","Comal County, Texas",53182,1622,50023,1917,44123,2047,1681,712,48342,1941,5900,1332,3159,1144
"694","48099","Coryell County, Texas",21491,1410,19416,1476,15998,1658,1288,546,18128,1512,3418,908,2075,800
"695","48113","Dallas County, Texas",937438,5652,857816,6919,688900,8413,23665,2427,834151,7048,168916,5790,79622,5180
"696","48121","Denton County, Texas",297899,3021,291597,3414,265203,4173,5333,1300,286264,3613,26394,3024,6302,1520
"697","48135","Ector County, Texas",54326,1293,50290,1576,35073,2492,1642,606,48648,1701,15217,2567,4036,932
"698","48139","Ellis County, Texas",58633,1424,56550,1534,47502,2203,1192,426,55358,1598,9048,1440,2083,645
"699","48141","El Paso County, Texas",270160,3749,242853,4349,185370,4044,6123,1023,236730,4391,57483,3725,27307,1992
"700","48157","Fort Bend County, Texas",245410,3404,238410,3758,221399,4473,4008,939,234402,3987,17011,2560,7000,1664
"701","48167","Galveston County, Texas",121976,2780,113916,3027,95023,3591,2655,840,111261,3315,18893,2698,8060,1506
"702","48181","Grayson County, Texas",48963,1573,45238,1737,35024,2220,1697,570,43541,1742,10214,1736,3725,1024
"703","48183","Gregg County, Texas",45513,1787,41130,1895,29325,2157,1546,512,39584,2110,11805,2060,4383,998
"704","48187","Guadalupe County, Texas",54789,1319,51249,1488,43692,2106,1801,558,49448,1450,7557,1443,3540,937
"705","48201","Harris County, Texas",1600357,7642,1494324,9124,1202852,10318,37706,3504,1456618,9349,291472,9532,106033,5608
"706","48203","Harrison County, Texas",22928,1449,19904,1669,15950,1807,1223,585,18681,1578,3954,1094,3024,958
"707","48209","Hays County, Texas",75164,1856,72177,2209,62736,2808,1658,713,70519,2141,9441,2191,2987,1141
"708","48213","Henderson County, Texas",30843,1659,26604,1846,19440,1780,1287,504,25317,1855,7164,1488,4239,1288
"709","48215","Hidalgo County, Texas",237323,3787,199322,5080,131925,4938,6210,1375,193112,5247,67397,4410,38001,3591
"710","48231","Hunt County, Texas",34132,1031,31608,1196,24588,1375,1254,536,30354,1372,7020,1110,2524,665
"711","48245","Jefferson County, Texas",90839,2297,81520,2490,56896,2764,2692,848,78828,2536,24624,2340,9319,1457
"712","48251","Johnson County, Texas",59180,1324,55953,1484,45869,2104,1500,527,54453,1485,10084,1796,3227,1022
"713","48257","Kaufman County, Texas",39049,1186,35515,1436,28832,1506,860,480,34655,1568,6683,1333,3534,947
"714","48291","Liberty County, Texas",27468,1487,23281,1904,16971,1690,1117,544,22164,1963,6310,1730,4187,1236
