"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"470","36065","Oneida County, New York",93373,1918,86525,2092,67630,2554,4404,974,82121,2104,18895,2122,6848,1315
"471","36067","Onondaga County, New York",198132,1949,188293,2410,158667,2767,5703,1030,182590,2362,29626,2433,9839,1618
"472","36069","Ontario County, New York",47607,1296,45415,1396,39855,1429,2036,638,43379,1491,5560,1176,2192,677
"473","36071","Orange County, New York",137561,2000,128771,2026,112625,2922,4918,1137,123853,2325,16146,2178,8790,1323
"474","36075","Oswego County, New York",46924,1302,43809,1344,34877,1753,2466,741,41343,1538,8932,1415,3115,809
"475","36079","Putnam County, New York",35166,931,34218,1056,30698,1450,1643,691,32575,1170,3520,1032,948,460
"476","36081","Queens County, New York",820686,5706,784318,5902,653275,8186,20838,2574,763480,6270,131043,7363,36368,3143
"477","36083","Rensselaer County, New York",66431,1537,62820,1593,54983,2178,2568,854,60252,1861,7837,1580,3611,820
"478","36085","Richmond County, New York",170762,2191,160116,3020,140625,3373,6444,1360,153672,3133,19491,2549,10646,2309
"479","36087","Rockland County, New York",102609,1397,94286,1889,84407,2303,5451,1066,88835,2076,9879,1777,8323,1223
"480","36089","St. Lawrence County, New York",42298,1493,39309,1621,31769,1661,2027,625,37282,1756,7540,1354,2989,694
"481","36091","Saratoga County, New York",100226,2027,95418,2445,81831,2767,3110,935,92308,2376,13587,2355,4808,1134
"482","36093","Schenectady County, New York",66910,1367,62619,1802,54506,2079,3392,907,59227,1897,8113,1583,4291,1052
"483","36101","Steuben County, New York",39500,1100,36035,1237,30162,1338,1716,395,34319,1348,5873,848,3465,804
"484","36103","Suffolk County, New York",511951,4112,496879,4582,453099,5921,16297,1911,480582,4693,43780,3616,15072,2114
"485","36105","Sullivan County, New York",32529,1943,30403,2038,23256,1926,1684,551,28719,2112,7147,1997,2126,714
"486","36109","Tompkins County, New York",44469,1433,42581,1749,40403,1913,1996,751,40585,1900,2178,698,1888,1286
"487","36111","Ulster County, New York",75053,2057,71208,2350,63533,2409,3076,730,68132,2313,7675,1717,3845,1116
"488","36113","Warren County, New York",29729,1198,27696,1425,23627,1620,1396,447,26300,1553,4069,1070,2033,721
"489","36117","Wayne County, New York",38634,989,36631,1101,30587,1322,1871,521,34760,1211,6044,1153,2003,547
"490","36119","Westchester County, New York",371736,3135,357208,3570,318327,4622,10514,1781,346694,3877,38881,3613,14528,2126
"491","37001","Alamance County, North Carolina",69343,1462,65557,1769,53878,2364,2369,802,63188,1703,11679,1803,3786,1016
"492","37019","Brunswick County, North Carolina",65337,2335,63250,2485,55852,2858,2202,826,61048,2594,7398,1483,2087,745
"493","37021","Buncombe County, North Carolina",97345,3398,88313,3490,78862,3580,2398,780,85915,3410,9451,1645,9032,1826
"494","37023","Burke County, North Carolina",35709,1226,32212,1674,24428,1559,1294,571,30918,1649,7784,1253,3497,1006
"495","37025","Cabarrus County, North Carolina",73486,2341,71302,2356,62986,2562,1387,553,69915,2367,8316,1726,2184,958
"496","37027","Caldwell County, North Carolina",32600,1306,28860,1551,21977,1876,1059,518,27801,1505,6883,1657,3740,835
"497","37031","Carteret County, North Carolina",30589,1439,29678,1516,25439,1560,699,294,28979,1542,4239,844,911,384
"498","37035","Catawba County, North Carolina",64302,2000,60317,2266,46708,2696,1537,636,58780,2268,13609,2312,3985,963
"499","37037","Chatham County, North Carolina",31474,1350,29984,1367,24815,1558,984,489,29000,1429,5169,1499,1490,540
"500","37045","Cleveland County, North Carolina",40296,1013,36352,1335,26626,1691,774,431,35578,1379,9726,1493,3944,1185
"501","37049","Craven County, North Carolina",42139,1778,39012,1849,32991,2092,904,370,38108,1927,6021,1373,3127,942
"502","37051","Cumberland County, North Carolina",129898,1813,122270,1992,103131,2503,2990,803,119280,2100,19139,1717,7628,1089
"503","37057","Davidson County, North Carolina",66245,2124,63056,2457,48819,2586,2504,805,60552,2495,14237,2310,3189,1152
"504","37063","Durham County, North Carolina",138497,2458,134839,2738,120532,3871,2430,837,132409,2737,14307,2754,3658,1196
"505","37067","Forsyth County, North Carolina",155985,2725,147870,2995,127926,3565,4451,1159,143419,2918,19944,2530,8115,1558
"506","37069","Franklin County, North Carolina",26689,1191,25250,1348,19562,1606,556,390,24694,1325,5688,1315,1439,628
"507","37071","Gaston County, North Carolina",93913,1561,87997,1935,70248,2649,3248,724,84749,2024,17749,2168,5916,1080
"508","37081","Guilford County, North Carolina",212574,3591,203490,3843,174199,4581,5975,1230,197515,3884,29291,3216,9084,1713
"509","37085","Harnett County, North Carolina",49555,932,46217,1213,35890,1574,1214,422,45003,1185,10327,1347,3338,771
"510","37089","Henderson County, North Carolina",50136,1729,47388,1908,41139,2035,1377,493,46011,1885,6249,1284,2748,1170
"511","37097","Iredell County, North Carolina",73434,1555,70043,1912,59378,2281,2251,747,67792,2072,10665,1404,3391,980
"512","37101","Johnston County, North Carolina",82113,1827,78835,2172,68190,2355,1477,1039,77358,2403,10645,2029,3278,1121
"513","37109","Lincoln County, North Carolina",36361,980,34800,1136,29721,1384,708,367,34092,1196,5079,1223,1561,654
"514","37119","Mecklenburg County, North Carolina",458344,3745,444941,4519,398600,6149,7828,1492,437113,4627,46341,4570,13403,2054
"515","37125","Moore County, North Carolina",43554,1598,41367,1756,33880,2188,1461,559,39906,1713,7487,1620,2187,749
"516","37127","Nash County, North Carolina",38029,1302,34678,1662,27907,2012,1744,786,32934,1704,6771,1625,3351,1025
"517","37129","New Hanover County, North Carolina",103762,2532,100164,2889,87667,3704,2162,810,98002,3163,12497,2081,3598,1229
"518","37133","Onslow County, North Carolina",73121,2635,71078,2627,60394,3315,2414,1376,68664,2813,10684,2467,2043,815
"519","37135","Orange County, North Carolina",56263,1978,54675,2087,49721,2537,1842,639,52833,2062,4954,1332,1588,661
"520","37147","Pitt County, North Carolina",75578,1506,69416,2174,59422,2945,3087,1168,66329,2110,9994,2054,6162,1631
"521","37151","Randolph County, North Carolina",55948,1599,51988,1874,41763,2065,1746,730,50242,1893,10225,1766,3960,1011
"522","37155","Robeson County, North Carolina",43529,720,38793,973,26603,1303,1158,427,37635,1031,12190,1314,4736,673
"523","37157","Rockingham County, North Carolina",38481,1437,33323,1708,24514,2062,1860,666,31463,1696,8809,1883,5158,1135
"524","37159","Rowan County, North Carolina",57024,1888,53776,1932,43278,2503,1670,466,52106,1933,10498,2140,3248,753
"525","37171","Surry County, North Carolina",30317,965,27718,1156,21962,1408,1255,452,26463,1183,5756,1150,2599,667
"526","37179","Union County, North Carolina",83407,1084,81079,1229,70726,2117,1498,577,79581,1314,10353,2144,2328,773
"527","37183","Wake County, North Carolina",439911,4545,431127,4749,397839,5381,7982,1333,423145,4915,33288,4195,8784,1849
"528","37191","Wayne County, North Carolina",46932,1466,42885,1727,34049,1774,2540,778,40345,1869,8836,1468,4047,1055
"529","37193","Wilkes County, North Carolina",26770,1302,23823,1514,18239,1745,1136,529,22687,1537,5584,1291,2947,908
"530","37195","Wilson County, North Carolina",32868,1009,28270,1429,22076,1645,1497,772,26773,1490,6194,1343,4598,997
"531","38015","Burleigh County, North Dakota",39295,1331,36728,1474,31489,1625,865,332,35863,1484,5239,1200,2567,783
"532","38017","Cass County, North Dakota",83761,1254,81175,1543,70285,2285,2231,841,78944,1749,10890,1711,2586,851
"533","38035","Grand Forks County, North Dakota",31152,1133,29752,1276,26081,1632,1160,459,28592,1326,3671,1237,1400,535
"534","38101","Ward County, North Dakota",28795,1376,27709,1314,24057,1653,725,469,26984,1443,3652,1034,1086,443
"535","39003","Allen County, Ohio",41021,1131,37174,1427,29597,1667,1055,351,36119,1411,7577,1131,3847,976
"536","39007","Ashtabula County, Ohio",39915,1458,35842,1515,27870,1384,2008,516,33834,1680,7972,1214,4073,934
"537","39013","Belmont County, Ohio",26949,1150,23078,1304,17717,1343,1418,566,21660,1332,5361,985,3871,858
"538","39017","Butler County, Ohio",146057,1908,139045,2117,115653,3114,3505,880,135540,2173,23392,2728,7012,1121
"539","39023","Clark County, Ohio",57013,1188,53483,1338,41502,1747,1831,476,51652,1361,11981,1392,3530,710
"540","39025","Clermont County, Ohio",84219,1128,78825,1652,65767,2386,2896,803,75929,1818,13058,1960,5394,1217
"541","39029","Columbiana County, Ohio",41047,1591,37293,1699,27697,1679,1602,482,35691,1645,9596,1576,3754,957
"542","39035","Cuyahoga County, Ohio",557572,3771,517631,4382,423915,5696,18122,1952,499509,4813,93716,5516,39941,2964
"543","39041","Delaware County, Ohio",80640,1159,79300,1261,74760,1768,1747,641,77553,1284,4540,1303,1340,468
"544","39043","Erie County, Ohio",32926,1361,30128,1486,23608,1618,1647,642,28481,1537,6520,1251,2798,968
"545","39045","Fairfield County, Ohio",59818,932,57049,1375,49499,1721,1505,619,55544,1576,7550,1379,2769,874
"546","39049","Franklin County, Ohio",549475,3510,531376,4321,453021,6373,11068,1584,520308,4561,78355,5113,18099,2526
"547","39055","Geauga County, Ohio",35431,949,32608,1078,29218,1220,826,309,31782,1088,3390,856,2823,661
"548","39057","Greene County, Ohio",67822,1311,64734,1561,57018,2104,1636,550,63098,1657,7716,1378,3088,822
"549","39061","Hamilton County, Ohio",353674,3201,333706,4201,285689,5456,11266,1732,322440,4480,48017,3910,19968,2533
"550","39063","Hancock County, Ohio",31951,868,30070,1118,24226,1615,966,440,29104,1224,5844,1202,1881,652
"551","39085","Lake County, Ohio",99990,1627,95019,1959,83548,2508,3346,627,91673,1972,11471,1748,4971,856
"552","39089","Licking County, Ohio",67761,1343,63827,1803,55134,1920,2592,599,61235,1813,8693,1383,3934,933
"553","39093","Lorain County, Ohio",124879,2222,118402,2505,97799,2838,4850,1066,113552,2736,20603,2033,6477,1413
"554","39095","Lucas County, Ohio",184315,2369,172462,2812,138794,3681,6668,1283,165794,2805,33668,3382,11853,1651
"555","39099","Mahoning County, Ohio",98924,1679,89766,2168,72073,2533,3090,747,86676,2229,17693,1945,9158,1342
"556","39101","Marion County, Ohio",24692,982,23034,1037,18435,1165,1169,446,21865,1143,4599,1067,1658,607
"557","39103","Medina County, Ohio",72233,1130,68886,1298,61036,2056,1946,588,66940,1367,7850,1432,3347,805
"558","39109","Miami County, Ohio",43896,1025,40765,1303,35069,1648,2129,715,38636,1435,5696,1144,3131,952
"559","39113","Montgomery County, Ohio",226787,3159,214497,3376,177026,4021,8523,1476,205974,3583,37471,2888,12290,1545
"560","39119","Muskingum County, Ohio",33876,1324,30445,1444,23463,1701,1169,402,29276,1475,6982,1385,3431,945
"561","39133","Portage County, Ohio",63096,2118,58820,2277,49980,2374,2851,998,55969,2170,8840,1754,4276,1117
"562","39139","Richland County, Ohio",49536,1560,44726,1873,34087,1978,2435,830,42291,2039,10639,1531,4810,1113
"563","39141","Ross County, Ohio",30550,843,27750,1187,23015,1414,1519,714,26231,1314,4735,1005,2800,877
"564","39145","Scioto County, Ohio",27496,1254,24884,1347,18403,1586,1472,534,23412,1445,6481,1146,2612,790
"565","39151","Stark County, Ohio",156111,2105,146459,2867,117337,3539,5599,1052,140860,2828,29122,2610,9652,1722
"566","39153","Summit County, Ohio",229060,2622,217957,3010,181784,3051,7647,1314,210310,3180,36173,2880,11103,1737
"567","39155","Trumbull County, Ohio",84911,1859,76958,2192,58734,2490,2931,752,74027,2204,18224,2116,7953,1168
"568","39157","Tuscarawas County, Ohio",38684,747,35531,910,25659,1393,1082,416,34449,959,9872,1361,3153,724
"569","39165","Warren County, Ohio",89396,1950,87015,1845,79394,2037,1306,551,85709,1946,7621,1384,2381,1032
"570","39169","Wayne County, Ohio",44215,1592,38378,1753,31610,1815,2122,572,36256,1719,6768,1233,5837,990
"571","39173","Wood County, Ohio",54012,1310,52183,1492,45585,1862,1384,506,50799,1535,6598,1119,1829,607
"572","40017","Canadian County, Oklahoma",57753,1305,55626,1537,49224,1846,1173,574,54453,1619,6402,1439,2127,923
"573","40027","Cleveland County, Oklahoma",116142,1738,112243,1847,95702,2500,3307,911,108936,2134,16541,2056,3899,1173
"574","40031","Comanche County, Oklahoma",44822,1572,42995,1662,33846,1898,1012,434,41983,1723,9149,1462,1827,584
"575","40037","Creek County, Oklahoma",28339,452,26863,550,20788,826,946,326,25917,534,6075,779,1476,382
"576","40101","Muskogee County, Oklahoma",25965,673,23820,836,16225,1059,741,328,23079,809,7595,1004,2145,540
"577","40109","Oklahoma County, Oklahoma",324819,3451,310082,3542,247808,5359,7395,1321,302687,3899,62274,4039,14737,1993
"578","40119","Payne County, Oklahoma",31537,1554,29726,1676,25178,1831,548,348,29178,1648,4548,1155,1811,725
"579","40125","Pottawatomie County, Oklahoma",26650,684,24983,792,17607,1047,536,243,24447,886,7376,935,1667,405
"580","40131","Rogers County, Oklahoma",35815,626,34105,660,28098,897,825,298,33280,723,6007,743,1710,367
"581","40143","Tulsa County, Oklahoma",270263,1542,257384,2131,210664,2749,7447,921,249937,2208,46720,2133,12879,1322
"582","40145","Wagoner County, Oklahoma",30502,559,29432,670,23707,930,810,310,28622,660,5725,863,1070,379
"583","41003","Benton County, Oregon",39350,903,38144,1145,35748,1408,1548,645,36596,1305,2396,845,1206,657
"584","41005","Clackamas County, Oregon",161945,2067,158831,2254,144335,3185,4189,1013,154642,2400,14496,2385,3114,965
"585","41017","Deschutes County, Oregon",83763,2592,82403,2694,74355,2583,2205,804,80198,2605,8048,1930,1360,674
"586","41019","Douglas County, Oregon",45981,1176,42268,1463,34371,2000,3284,896,38984,1708,7897,1759,3713,1051
"587","41029","Jackson County, Oregon",90817,1850,86399,2279,73921,2665,3914,1136,82485,2452,12478,1750,4418,1021
"588","41033","Josephine County, Oregon",36755,1155,34260,1339,28110,1829,2541,809,31719,1500,6150,1309,2495,825
"589","41035","Klamath County, Oregon",28888,1116,27671,1211,21875,1349,1525,605,26146,1330,5796,1228,1217,477
"590","41039","Lane County, Oregon",160158,1736,155257,1991,137769,2618,5110,1091,150147,1993,17488,2065,4901,1031
"591","41043","Linn County, Oregon",51347,743,49084,985,40951,1423,1770,621,47314,1111,8133,1281,2263,795
"592","41047","Marion County, Oregon",124719,2010,119621,2524,104052,3036,4307,910,115314,2619,15569,2136,5098,1459
"593","41051","Multnomah County, Oregon",348216,3420,338047,3523,307358,3664,7132,1253,330915,3820,30689,2580,10169,1625
"594","41053","Polk County, Oregon",33425,797,32100,992,28028,1305,859,459,31241,1091,4072,992,1325,590
"595","41059","Umatilla County, Oregon",27247,1324,24743,1489,20132,1781,608,297,24135,1556,4611,1310,2504,865
"596","41067","Washington County, Oregon",233615,1719,227689,2036,209028,3769,5842,1228,221847,2247,18661,3134,5926,1195
"597","41071","Yamhill County, Oregon",38988,829,37541,897,32152,1672,1421,523,36120,1060,5389,1376,1447,538
"598","42001","Adams County, Pennsylvania",39986,1008,37317,1189,31521,1390,1893,469,35424,1233,5796,1053,2669,688
"599","42003","Allegheny County, Pennsylvania",545892,4679,514635,4941,444058,6149,17849,1873,496786,5043,70577,4711,31257,2336
"600","42005","Armstrong County, Pennsylvania",27796,778,24478,1058,19952,1093,1266,434,23212,1042,4526,812,3318,675
"601","42007","Beaver County, Pennsylvania",71450,1758,65502,1995,52751,2215,2458,820,63044,1964,12751,1593,5948,1118
"602","42011","Berks County, Pennsylvania",164312,2001,152029,2718,124768,3334,6033,939,145996,2957,27261,2485,12283,1603
"603","42013","Blair County, Pennsylvania",49795,1439,44507,1424,36641,1593,1980,562,42527,1443,7866,990,5288,850
"604","42017","Bucks County, Pennsylvania",248122,1700,239034,2241,214890,3374,8115,1560,230919,2678,24144,2690,9088,1490
"605","42019","Butler County, Pennsylvania",81220,1219,76017,1523,65130,1658,2730,666,73287,1675,10887,1502,5203,873
"606","42021","Cambria County, Pennsylvania",55283,1507,49654,1664,39840,1563,2638,532,47016,1634,9814,1214,5629,865
"607","42025","Carbon County, Pennsylvania",26810,1390,24893,1564,21225,1642,2067,719,22826,1619,3668,898,1917,747
"608","42027","Centre County, Pennsylvania",57518,1860,53325,1922,48664,2253,2267,722,51058,1930,4661,1270,4193,1026
"609","42029","Chester County, Pennsylvania",204047,1763,196693,2297,181572,2715,6176,1113,190517,2372,15121,2283,7354,1493
"610","42033","Clearfield County, Pennsylvania",31570,1077,28110,1315,22614,1244,1829,516,26281,1458,5496,986,3460,631
"611","42039","Crawford County, Pennsylvania",32896,1236,29063,1182,23044,1218,2200,624,26863,1353,6019,818,3833,582
"612","42041","Cumberland County, Pennsylvania",104768,1675,99493,1804,89051,2314,4011,956,95482,2060,10442,1811,5275,1063
"613","42043","Dauphin County, Pennsylvania",120423,1641,112766,1866,95141,2988,3768,885,108998,2025,17625,2509,7657,1221
"614","42045","Delaware County, Pennsylvania",218280,2108,208309,2517,183192,3459,7608,1372,200701,2659,25117,2678,9971,1616
"615","42049","Erie County, Pennsylvania",110561,2006,103603,2391,81953,2868,5614,1138,97989,2568,21650,2116,6958,1207
"616","42051","Fayette County, Pennsylvania",55986,1422,50519,1673,38408,1707,2203,769,48316,1718,12111,1484,5467,1046
"617","42055","Franklin County, Pennsylvania",62081,1420,57609,1668,48530,2338,2245,661,55364,1772,9079,1673,4472,893
"618","42063","Indiana County, Pennsylvania",32956,1316,29564,1411,23915,1454,2072,564,27492,1436,5649,917,3392,694
"619","42069","Lackawanna County, Pennsylvania",88294,1840,81551,2119,65551,2417,3564,885,77987,2261,16000,1971,6743,1281
"620","42071","Lancaster County, Pennsylvania",210063,1967,192139,2366,164458,3835,7857,1186,184282,2417,27681,2763,17924,1821
"621","42073","Lawrence County, Pennsylvania",36286,968,32823,1279,25284,1352,1588,376,31235,1363,7539,1288,3463,820
"622","42075","Lebanon County, Pennsylvania",54906,1278,51575,1366,41036,1657,2841,735,48734,1389,10539,1465,3331,837
"623","42077","Lehigh County, Pennsylvania",141505,1666,131977,2383,112577,3315,5479,1076,126498,2498,19400,2571,9528,1548
"624","42079","Luzerne County, Pennsylvania",134132,2350,122007,2665,97794,2789,5562,1101,116445,2745,24213,2404,12125,1409
"625","42081","Lycoming County, Pennsylvania",47022,1194,43554,1320,35447,1697,2300,648,41254,1400,8107,1632,3468,700
"626","42085","Mercer County, Pennsylvania",46701,985,41332,1345,32494,1640,2195,618,39137,1382,8838,1206,5369,908
"627","42089","Monroe County, Pennsylvania",65907,2309,62978,2553,54808,3087,1590,694,61388,2758,8170,2478,2929,872
"628","42091","Montgomery County, Pennsylvania",335248,2331,323200,2944,298424,3171,8259,1204,314941,3191,24776,2388,12048,1600
"629","42095","Northampton County, Pennsylvania",122615,1475,116122,1813,98747,2675,5742,1246,110380,2010,17375,2278,6493,1384
"630","42097","Northumberland County, Pennsylvania",37823,1020,33583,1334,26789,1324,2181,685,31402,1561,6794,1298,4240,782
"631","42101","Philadelphia County, Pennsylvania",660921,5390,615941,6427,504748,8502,25721,2759,590220,6462,111193,6142,44980,4598
"632","42107","Schuylkill County, Pennsylvania",58212,1535,52460,1708,42227,2015,3072,740,49388,1773,10233,1638,5752,899
"633","42111","Somerset County, Pennsylvania",29115,1098,25507,1080,18758,1297,2083,545,23424,1121,6749,882,3608,567
"634","42125","Washington County, Pennsylvania",88544,1808,81551,1971,67784,1999,2702,833,78849,2088,13767,1553,6993,1038
"635","42129","Westmoreland County, Pennsylvania",154810,1886,141640,2317,117067,2821,6986,1222,134654,2706,24573,2705,13170,1599
"636","42133","York County, Pennsylvania",178898,1648,168189,2129,143043,3040,5791,1123,162398,2511,25146,2848,10709,1596
"637","44003","Kent County, Rhode Island",73182,1154,69299,1514,58726,2160,2738,820,66561,1821,10573,1992,3883,1042
"638","44005","Newport County, Rhode Island",38311,1242,36805,1336,32560,1612,1089,487,35716,1434,4245,1082,1506,544
"639","44007","Providence County, Rhode Island",254178,3157,239714,3618,191251,4878,8489,1565,231225,3823,48463,3226,14464,1949
"640","44009","Washington County, Rhode Island",54044,1863,52205,1889,47335,2199,1632,642,50573,1887,4870,1101,1839,721
"641","45003","Aiken County, South Carolina",67224,2297,62620,2528,51553,2560,1987,782,60633,2371,11067,2000,4604,1198
"642","45007","Anderson County, South Carolina",82203,1762,78492,2028,61849,2620,2577,941,75915,2267,16643,2301,3711,1050
"643","45013","Beaufort County, South Carolina",76249,2159,73713,2430,65062,2527,948,471,72765,2473,8651,1652,2536,948
"644","45015","Berkeley County, South Carolina",88092,2416,85041,2497,73147,2778,2060,816,82981,2471,11894,2014,3051,845
"645","45019","Charleston County, South Carolina",169851,4362,163950,4601,139944,4592,4114,1199,159836,4523,24006,2858,5901,1401
"646","45035","Dorchester County, South Carolina",58435,2005,56704,1975,49314,2620,1346,808,55358,2051,7390,1939,1731,747
"647","45041","Florence County, South Carolina",51484,1567,46200,1956,34928,2235,1136,558,45064,1997,11272,1716,5284,1133
"648","45045","Greenville County, South Carolina",212333,2761,203429,3046,171427,3852,5685,1062,197744,3301,32002,3214,8904,1382
"649","45047","Greenwood County, South Carolina",26577,1376,24585,1478,19358,1563,941,412,23644,1506,5227,1195,1992,650
"650","45051","Horry County, South Carolina",145335,3779,140108,3723,109247,3804,4871,1156,135237,3713,30861,3008,5227,1071
"651","45055","Kershaw County, South Carolina",25412,1126,23999,1225,19785,1408,596,377,23403,1295,4214,1144,1413,725
"652","45057","Lancaster County, South Carolina",38570,1857,36167,2088,30627,2250,1129,645,35038,2130,5540,1481,2403,958
"653","45059","Laurens County, South Carolina",26580,1241,24411,1416,18955,1386,232,184,24179,1427,5456,1205,2169,664
"654","45063","Lexington County, South Carolina",120968,1676,115372,2024,97122,2967,3220,874,112152,1937,18250,2272,5596,1323
"655","45073","Oconee County, South Carolina",34023,1677,31974,1851,23336,1786,993,529,30981,1887,8638,1335,2049,748
"656","45075","Orangeburg County, South Carolina",32017,1702,27542,1685,21183,1587,924,408,26618,1710,6359,1163,4475,853
"657","45077","Pickens County, South Carolina",51996,1673,48364,1869,38792,2349,2027,845,46337,1966,9572,1571,3632,967
"658","45079","Richland County, South Carolina",166515,2720,161266,3028,134454,4167,4387,1163,156879,3241,26812,3404,5249,1343
"659","45083","Spartanburg County, South Carolina",128437,2343,121649,2549,93614,3454,3814,897,117835,2774,28035,2911,6788,1499
"660","45085","Sumter County, South Carolina",43191,1244,38505,1660,29147,2092,1542,813,36963,1832,9358,1648,4686,1139
"661","45091","York County, South Carolina",113195,1371,109075,1697,93427,3122,2760,1316,106315,2304,15648,2768,4120,1175
"662","46083","Lincoln County, South Dakota",26565,604,25732,845,24112,1035,1074,746,24658,1209,1620,634,833,594
"663","46099","Minnehaha County, South Dakota",82289,1593,79957,1703,68499,2422,1561,440,78396,1733,11458,1856,2332,743
"664","46103","Pennington County, South Dakota",46296,1257,43730,1370,36859,1762,2169,759,41561,1447,6871,1144,2566,742
"665","47001","Anderson County, Tennessee",31735,1319,29636,1576,22833,1814,1160,491,28476,1546,6803,1261,2099,739
"666","47009","Blount County, Tennessee",55446,1377,52889,1520,43597,1964,1381,506,51508,1690,9292,1802,2557,791
"667","47011","Bradley County, Tennessee",43025,1272,39865,1583,30794,2157,1530,662,38335,1652,9071,1661,3160,921
"668","47037","Davidson County, Tennessee",316273,3566,304448,3788,264183,5400,6352,1283,298096,3908,40265,4771,11825,2343
"669","47059","Greene County, Tennessee",28585,1204,25217,1604,19389,1584,998,601,24219,1732,5828,1133,3368,836
"670","47065","Hamilton County, Tennessee",151676,2487,144580,2665,120536,3399,3251,956,141329,2690,24044,2859,7096,1259
"671","47093","Knox County, Tennessee",198914,2359,189687,2771,158889,3370,3504,877,186183,2918,30798,2456,9227,1462
"672","47113","Madison County, Tennessee",39730,1226,35614,1476,27391,1516,686,365,34928,1491,8223,1386,4116,1086
"673","47119","Maury County, Tennessee",41309,1283,40225,1387,34546,1653,598,346,39627,1360,5679,1352,1084,548
"674","47125","Montgomery County, Tennessee",84145,1514,81440,1885,71209,2670,1967,1103,79473,2047,10231,1794,2705,1195
"675","47141","Putnam County, Tennessee",33652,1163,31705,1279,27431,1462,1030,541,30675,1475,4274,953,1947,783
"676","47147","Robertson County, Tennessee",27233,760,25585,936,21201,1346,556,312,25029,924,4384,1045,1648,554
"677","47149","Rutherford County, Tennessee",121944,2811,119372,2972,106707,3093,1391,612,117981,3048,12665,1868,2572,1114
"678","47155","Sevier County, Tennessee",36670,1823,34179,1843,25472,1982,885,526,33294,1820,8707,1614,2491,865
"679","47157","Shelby County, Tennessee",366593,3470,347451,4250,269595,5433,7578,1537,339873,4226,77856,4990,19142,2416
"680","47163","Sullivan County, Tennessee",68804,1764,62841,2009,50645,2223,3518,992,59323,2089,12196,1618,5963,1362
"681","47165","Sumner County, Tennessee",77760,1378,75264,1567,64958,2358,2140,826,73124,1722,10306,1754,2496,813
"682","47179","Washington County, Tennessee",56752,1521,53622,1808,44994,2202,1435,598,52187,1826,8628,1629,3130,964
"683","47187","Williamson County, Tennessee",91406,1418,90121,1590,84442,2308,1190,453,88931,1693,5679,1438,1285,627
"684","47189","Wilson County, Tennessee",55047,1881,53037,2004,45082,2375,1486,617,51551,1959,7955,1754,2010,671
"685","48005","Angelina County, Texas",32538,1124,30365,1222,22349,1866,788,365,29577,1244,8016,1564,2173,813
"686","48021","Bastrop County, Texas",36341,1005,34843,1494,30932,1823,1493,958,33350,1716,3911,1252,1498,1009
"687","48027","Bell County, Texas",139582,2553,134214,2993,116979,3579,3961,1233,130253,3042,17235,2291,5368,1357
"688","48029","Bexar County, Texas",742836,5255,715438,5623,595135,7386,14141,1931,701297,6128,120303,5726,27398,2994
"689","48037","Bowie County, Texas",34038,1612,29705,1918,24186,1885,1835,805,27870,1911,5519,1125,4333,1027
"690","48039","Brazoria County, Texas",130734,3172,127040,3152,112449,3850,1594,648,125446,3075,14591,2274,3694,1072
"691","48041","Brazos County, Texas",86154,2809,83083,2963,72164,3205,1206,548,81877,3051,10919,2153,3071,1070
"692","48061","Cameron County, Texas",135734,2525,121285,3089,93881,3750,1676,597,119609,3126,27404,3161,14449,1964
"693","48085","Collin County, Texas",399810,3083,395156,3406,369381,4714,4712,1201,390444,3517,25775,3697,4654,1353
"694","48091","Comal County, Texas",67392,2065,66125,2145,58039,2380,1539,950,64586,2222,8086,2116,1267,617
"695","48099","Coryell County, Texas",26980,1258,26128,1228,21757,1409,728,462,25400,1329,4371,962,852,401
"696","48113","Dallas County, Texas",975062,5240,935800,6267,780423,8405,21872,2562,913928,6282,155377,6957,39262,4021
"697","48121","Denton County, Texas",350081,2701,345582,3010,318010,4801,3857,1026,341725,3036,27572,4080,4499,1487
"698","48135","Ector County, Texas",64169,1300,62054,1665,44699,3404,1384,1010,60670,1996,17355,3359,2115,1061
"699","48139","Ellis County, Texas",69223,1100,67175,1365,59519,2084,1789,783,65386,1582,7656,1627,2048,768
"700","48141","El Paso County, Texas",298059,2463,281165,2988,223437,4119,7359,1480,273806,3377,57728,4149,16894,2071
"701","48157","Fort Bend County, Texas",283446,2639,276486,3335,257751,4569,5780,1865,270706,3544,18735,3575,6960,1915
"702","48167","Galveston County, Texas",144182,2100,140186,2454,120897,3477,3470,1470,136716,2992,19289,2811,3996,1285
"703","48181","Grayson County, Texas",56005,1576,53118,1757,42162,2330,1428,675,51690,1878,10956,1838,2887,766
"704","48183","Gregg County, Texas",46766,1743,44432,1731,33316,1981,926,494,43506,1845,11116,1610,2334,806
"705","48187","Guadalupe County, Texas",61414,1664,59197,1696,50445,1894,1911,828,57286,1800,8752,1613,2217,810
"706","48201","Harris County, Texas",1735020,9139,1680593,10669,1358563,11972,34136,4241,1646457,11363,322030,11740,54427,4958
"707","48203","Harrison County, Texas",25866,1133,24384,1230,19522,1676,861,490,23523,1286,4862,1195,1482,735
