"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"478","36101","Steuben County, New York",38382,1623,33571,1512,29218,1414,3225,738,30346,1456,4353,749,4811,845
"479","36103","Suffolk County, New York",482099,5656,445631,5760,410998,6139,28140,2328,417491,6247,34633,3460,36468,3506
"480","36105","Sullivan County, New York",25916,1865,22660,1814,19411,1769,2214,672,20446,1768,3249,1005,3256,861
"481","36109","Tompkins County, New York",40230,1323,37432,1431,34493,1761,2815,712,34617,1600,2939,1012,2798,842
"482","36111","Ulster County, New York",68822,2184,64744,2172,58128,2606,6950,1364,57794,2433,6616,1360,4078,915
"483","36113","Warren County, New York",27595,1268,25026,1422,21954,1333,2315,543,22711,1480,3072,794,2569,671
"484","36117","Wayne County, New York",36715,976,32554,1339,27831,1215,2705,683,29849,1431,4723,962,4161,931
"485","36119","Westchester County, New York",350919,3361,324962,4265,285149,4388,14444,1699,310518,4373,39813,2863,25957,2564
"486","37001","Alamance County, North Carolina",64371,1425,58148,1629,45152,1973,3854,783,54294,1559,12996,1713,6223,1263
"487","37019","Brunswick County, North Carolina",56399,2486,51426,2623,44301,2174,3035,632,48391,2626,7125,1337,4973,954
"488","37021","Buncombe County, North Carolina",107752,2253,95468,2764,82114,3397,7921,1219,87547,2993,13354,2312,12284,1640
"489","37023","Burke County, North Carolina",33682,1515,27285,1769,21840,1692,2489,732,24796,1770,5445,1244,6397,1314
"490","37025","Cabarrus County, North Carolina",75188,1297,69942,1662,63156,1956,3539,1001,66403,1988,6786,1512,5246,1223
"491","37027","Caldwell County, North Carolina",32245,1226,26081,1638,21187,1638,2249,565,23832,1589,4894,1178,6164,1259
"492","37031","Carteret County, North Carolina",29944,1459,27532,1518,24543,1492,2178,492,25354,1500,2989,681,2412,654
"493","37035","Catawba County, North Carolina",61828,1572,53930,1911,43959,2317,3029,810,50901,1964,9971,1924,7898,1322
"494","37037","Chatham County, North Carolina",28929,1105,25997,1244,22704,1338,2222,661,23775,1208,3293,973,2932,836
"495","37045","Cleveland County, North Carolina",39609,1034,31184,1649,23713,1883,2896,879,28288,1605,7471,1274,8425,1277
"496","37049","Craven County, North Carolina",39866,1591,36814,1622,30624,1876,2611,712,34203,1735,6190,1489,3052,867
"497","37051","Cumberland County, North Carolina",127702,1767,115419,2173,96533,2240,6648,1064,108771,2271,18886,1977,12283,1365
"498","37057","Davidson County, North Carolina",66295,1833,58543,2065,47987,2445,4459,829,54084,2236,10556,1631,7752,1379
"499","37063","Durham County, North Carolina",126123,1989,115915,2427,97452,3084,3735,702,112180,2296,18463,2703,10208,1780
"500","37067","Forsyth County, North Carolina",144681,2547,130698,2654,109793,3143,7893,1208,122805,2927,20905,2238,13983,1685
"501","37069","Franklin County, North Carolina",24413,1309,21486,1551,17930,1592,1083,491,20403,1621,3556,937,2927,961
"502","37071","Gaston County, North Carolina",84200,1398,73075,2087,59471,2209,3389,717,69686,1977,13604,1518,11125,1561
"503","37081","Guilford County, North Carolina",203199,2753,178263,3327,153123,3428,10261,1551,168002,3832,25140,2658,24936,2778
"504","37085","Harnett County, North Carolina",46661,1021,42383,1177,34827,1688,1576,426,40807,1148,7556,1356,4278,775
"505","37089","Henderson County, North Carolina",47920,1729,43127,1875,36185,1948,3055,943,40072,1859,6942,1445,4793,1061
"506","37097","Iredell County, North Carolina",65662,1659,58321,1985,52096,2073,3999,1034,54322,2118,6225,1184,7341,1063
"507","37101","Johnston County, North Carolina",69048,1685,63645,1697,54938,1928,3094,1011,60551,1781,8707,1671,5403,1164
"508","37109","Lincoln County, North Carolina",33244,884,29118,1334,25551,1450,1257,528,27861,1400,3567,826,4126,983
"509","37119","Mecklenburg County, North Carolina",410770,3975,387183,4724,340202,5265,13006,1612,374177,4698,46981,3862,23587,2464
"510","37125","Moore County, North Carolina",39155,1642,34742,1768,30533,1688,2816,627,31926,1950,4209,949,4413,1047
"511","37127","Nash County, North Carolina",36248,1513,30928,1773,25290,1815,2149,763,28779,1648,5638,1335,5320,1257
"512","37129","New Hanover County, North Carolina",95097,2424,89803,2620,79243,2835,4646,1027,85157,2870,10560,1987,5294,1329
"513","37133","Onslow County, North Carolina",62941,2875,58782,2977,51675,2846,1719,635,57063,3051,7107,1537,4159,892
"514","37135","Orange County, North Carolina",53607,1244,50548,1459,46854,1636,1717,748,48831,1554,3694,1020,3059,912
"515","37147","Pitt County, North Carolina",68505,2253,62772,2710,52848,3077,3069,1134,59703,2798,9924,1890,5733,1277
"516","37151","Randolph County, North Carolina",57766,1286,51244,1773,40750,2394,3628,955,47616,1932,10494,1523,6522,1174
"517","37155","Robeson County, North Carolina",45351,1220,36025,1513,22372,1365,2397,662,33628,1548,13653,1331,9326,1082
"518","37157","Rockingham County, North Carolina",36175,1341,30386,1650,23602,1557,2077,792,28309,1787,6784,1313,5789,1057
"519","37159","Rowan County, North Carolina",52057,1968,45588,2129,38495,2243,2849,701,42739,2182,7093,1488,6469,1325
"520","37161","Rutherford County, North Carolina",26408,1666,21548,1657,17696,1861,3049,842,18499,1740,3852,1108,4860,1204
"521","37171","Surry County, North Carolina",29415,1052,23802,1265,19953,1248,2990,878,20812,1265,3849,925,5613,964
"522","37179","Union County, North Carolina",75366,1314,71132,1429,63103,1903,3060,691,68072,1510,8029,1451,4234,820
"523","37183","Wake County, North Carolina",400418,3673,387432,3997,354527,4878,14018,2102,373414,4299,32905,2802,12986,2049
"524","37191","Wayne County, North Carolina",47720,1488,42468,1669,35307,2095,3014,907,39454,1901,7161,1555,5252,1131
"525","37193","Wilkes County, North Carolina",28377,1562,24343,1686,20824,1854,2690,797,21653,1499,3519,1030,4034,815
"526","37195","Wilson County, North Carolina",32015,1162,27596,1474,21923,1499,2428,782,25168,1597,5673,1017,4419,908
"527","38015","Burleigh County, North Dakota",39251,1007,35270,1401,30099,1724,2453,674,32817,1385,5171,1337,3981,913
"528","38017","Cass County, North Dakota",76123,1628,71069,1849,64505,2213,2854,826,68215,2054,6564,1249,5054,1119
"529","38035","Grand Forks County, North Dakota",30848,729,27784,1083,24333,1240,1278,502,26506,1223,3451,931,3064,831
"530","38101","Ward County, North Dakota",27173,1394,25232,1406,22569,1549,1670,523,23562,1411,2663,847,1941,657
"531","39003","Allen County, Ohio",40872,993,36392,1137,29609,1413,2983,573,33409,1233,6783,1187,4480,897
"532","39007","Ashtabula County, Ohio",36704,1503,31700,1508,24545,1524,2955,595,28745,1585,7155,1253,5004,1225
"533","39009","Athens County, Ohio",22199,1460,19794,1528,16189,1614,1514,478,18280,1569,3605,855,2405,559
"534","39013","Belmont County, Ohio",23520,1232,19725,1152,16964,1204,2051,529,17674,1066,2761,782,3795,688
"535","39017","Butler County, Ohio",139058,2476,129760,2798,112622,2917,7278,1012,122482,2940,17138,1766,9298,1231
"536","39023","Clark County, Ohio",54026,1322,48553,1498,39648,1539,3767,737,44786,1727,8905,1362,5473,832
"537","39025","Clermont County, Ohio",78198,1528,71852,1856,61093,2062,4443,909,67409,1815,10759,1868,6346,1301
"538","39029","Columbiana County, Ohio",39140,1452,33072,1626,26340,1732,3391,792,29681,1756,6732,1212,6068,1058
"539","39035","Cuyahoga County, Ohio",544208,4413,477676,5519,390772,5946,31974,2386,445702,6002,86904,4667,66532,3045
"540","39041","Delaware County, Ohio",70224,916,68266,1137,63207,1478,2388,672,65878,1199,5059,1018,1958,633
"541","39043","Erie County, Ohio",31893,1386,28898,1466,24486,1625,2707,744,26191,1507,4412,1183,2995,803
"542","39045","Fairfield County, Ohio",55674,1319,50720,1671,44830,1792,3278,638,47442,1636,5890,1192,4954,1076
"543","39049","Franklin County, Ohio",508811,4386,475884,5439,406209,6417,19308,2185,456576,5767,69675,5282,32927,2895
"544","39055","Geauga County, Ohio",35216,801,31378,1035,28668,1115,2640,792,28738,1023,2710,837,3838,671
"545","39057","Greene County, Ohio",64517,1613,59293,1908,54230,1894,4282,1063,55011,1972,5063,1146,5224,1199
"546","39061","Hamilton County, Ohio",342793,3056,311473,3646,252063,5167,17056,2039,294417,4009,59410,4474,31320,2787
"547","39063","Hancock County, Ohio",31844,1080,29223,1127,25011,1479,1942,666,27281,1268,4212,1089,2621,741
"548","39081","Jefferson County, Ohio",26996,1212,23041,1366,18631,1413,1955,490,21086,1382,4410,1000,3955,706
"549","39085","Lake County, Ohio",94118,1894,85403,2139,76447,2498,7437,1073,77966,2342,8956,1461,8715,1585
"550","39089","Licking County, Ohio",63391,1661,58258,1920,51151,2340,4460,872,53798,1982,7107,1321,5133,1057
"551","39093","Lorain County, Ohio",120394,1862,107596,2346,93493,2626,7251,1092,100345,2398,14103,1926,12798,1545
"552","39095","Lucas County, Ohio",178672,2599,160636,2670,129771,3023,10366,1446,150270,3313,30865,2655,18036,1735
"553","39099","Mahoning County, Ohio",98084,1931,84756,2196,67414,2648,5865,948,78891,2177,17342,2122,13328,1610
"554","39101","Marion County, Ohio",24971,873,22008,1083,17498,1315,1753,587,20255,1108,4510,1125,2963,699
"555","39103","Medina County, Ohio",68650,1276,64936,1503,58128,1746,3455,619,61481,1513,6808,1139,3714,810
"556","39109","Miami County, Ohio",39819,1318,36333,1552,31628,1574,2800,695,33533,1563,4705,1154,3486,892
"557","39113","Montgomery County, Ohio",225106,2931,202456,3437,164937,3521,13321,1685,189135,3533,37519,2790,22650,2047
"558","39119","Muskingum County, Ohio",33074,1364,27921,1436,22301,1622,2109,629,25812,1580,5620,1191,5153,1037
"559","39133","Portage County, Ohio",62293,1401,56199,1836,50300,1976,3801,1023,52398,1990,5899,1279,6094,1264
"560","39139","Richland County, Ohio",48998,1322,42393,1675,32728,1899,3824,1046,38569,1759,9665,1717,6605,1201
"561","39141","Ross County, Ohio",27914,1433,24946,1386,20300,1499,1715,510,23231,1416,4646,1016,2968,825
"562","39145","Scioto County, Ohio",30424,1356,24518,1621,19710,1514,1863,659,22655,1465,4808,933,5906,1161
"563","39151","Stark County, Ohio",154097,2237,137067,2376,113379,2902,9607,1350,127460,2489,23688,2353,17030,1701
"564","39153","Summit County, Ohio",226989,2697,203219,3596,175079,4046,13814,1607,189405,3611,28140,2387,23770,2387
"565","39155","Trumbull County, Ohio",86886,1667,74042,2141,61251,2228,7008,1191,67034,2291,12791,1568,12844,1624
"566","39157","Tuscarawas County, Ohio",37446,905,31777,1156,24562,1636,2659,521,29118,1309,7215,1421,5669,907
"567","39165","Warren County, Ohio",83158,1586,79746,1866,72395,2362,2883,896,76863,1954,7351,1565,3412,846
"568","39169","Wayne County, Ohio",42890,1033,36968,1183,31963,1275,3796,782,33172,1143,5005,989,5922,762
"569","39173","Wood County, Ohio",49805,1407,46695,1574,43140,1649,3158,647,43537,1574,3555,835,3110,742
"570","40017","Canadian County, Oklahoma",44814,1129,42067,1246,35704,1324,1958,656,40109,1284,6363,1059,2747,784
"571","40027","Cleveland County, Oklahoma",106080,2019,102016,2095,89574,2761,3355,929,98661,2306,12442,2135,4064,918
"572","40031","Comanche County, Oklahoma",43901,1461,40534,1479,31355,1849,1805,526,38729,1564,9179,1487,3367,782
"573","40037","Creek County, Oklahoma",26390,635,23016,897,18061,850,1226,275,21790,925,4955,667,3374,585
"574","40101","Muskogee County, Oklahoma",26122,806,21289,821,15218,891,1267,429,20022,869,6071,798,4833,723
"575","40109","Oklahoma County, Oklahoma",297945,3809,270498,3696,219041,3466,14303,1520,256195,3876,51457,3087,27447,2057
"576","40119","Payne County, Oklahoma",30009,1360,27527,1402,24116,1455,1100,451,26427,1457,3411,884,2482,679
"577","40125","Pottawatomie County, Oklahoma",25877,736,22631,961,16805,959,1723,508,20908,1017,5826,843,3246,639
"578","40131","Rogers County, Oklahoma",34495,703,32310,744,27218,889,1956,446,30354,832,5092,678,2185,396
"579","40143","Tulsa County, Oklahoma",251055,2202,230262,2654,188066,3116,9943,1036,220319,2685,42196,2250,20793,1495
"580","40145","Wagoner County, Oklahoma",28307,668,26934,760,21956,871,1781,414,25153,802,4978,626,1373,367
"581","41003","Benton County, Oregon",35445,1109,34641,1194,32615,1289,1386,447,33255,1238,2026,802,804,325
"582","41005","Clackamas County, Oregon",157257,2122,148657,2540,137236,2569,9070,1440,139587,2723,11421,1650,8600,1547
"583","41017","Deschutes County, Oregon",74498,2649,71536,2706,66884,2830,3235,938,68301,2924,4652,1281,2962,1043
"584","41019","Douglas County, Oregon",45379,1457,39745,1768,31895,1888,4097,864,35648,1840,7850,1529,5634,1245
"585","41029","Jackson County, Oregon",89701,1578,80869,1808,71160,2073,5343,1006,75526,1838,9709,1617,8832,1643
"586","41033","Josephine County, Oregon",36493,959,32850,1267,28100,1700,3869,872,28981,1364,4750,1310,3643,1018
"587","41035","Klamath County, Oregon",27616,1302,24837,1320,19954,1157,1806,636,23031,1390,4883,923,2779,710
"588","41039","Lane County, Oregon",151675,2015,142560,2306,126171,2906,12653,1618,129907,2536,16389,2017,9115,1454
"589","41043","Linn County, Oregon",47188,1216,42834,1507,36163,1954,2646,686,40188,1636,6671,1516,4354,952
"590","41047","Marion County, Oregon",115718,2238,107805,2946,92293,3183,8144,1185,99661,2939,15512,2389,7913,1651
"591","41051","Multnomah County, Oregon",325039,3098,306514,3979,272288,4689,13729,1405,292785,3985,34226,3441,18525,2705
"592","41053","Polk County, Oregon",29260,1173,27044,1319,23900,1436,2118,661,24926,1404,3144,860,2216,736
"593","41059","Umatilla County, Oregon",27525,932,24499,1232,18060,1506,1417,533,23082,1221,6439,1246,3026,944
"594","41067","Washington County, Oregon",217894,2596,210447,3030,195685,3499,7845,1294,202602,2927,14762,2285,7447,1332
"595","41071","Yamhill County, Oregon",37629,873,34757,1301,30620,1414,3352,975,31405,1472,4137,1100,2872,1066
"596","42001","Adams County, Pennsylvania",39527,1005,34225,1275,29623,1342,3625,636,30600,1446,4602,704,5302,962
"597","42003","Allegheny County, Pennsylvania",537381,4512,481602,5512,414246,6335,34429,2721,447173,5503,67356,4458,55779,3047
"598","42005","Armstrong County, Pennsylvania",26712,999,22252,1241,19325,1232,2190,445,20062,1100,2927,585,4460,822
"599","42007","Beaver County, Pennsylvania",71005,1524,61014,1720,51087,1666,5456,877,55558,1874,9927,1286,9991,1240
"600","42011","Berks County, Pennsylvania",155154,2154,136495,2622,113544,3298,10813,1530,125682,2584,22951,2244,18659,1664
"601","42013","Blair County, Pennsylvania",51885,1043,44680,1578,38259,1601,4922,1025,39758,1716,6421,1132,7205,1059
"602","42017","Bucks County, Pennsylvania",239671,2395,221452,3292,202053,3888,13219,1641,208233,3239,19399,2169,18219,2124
"603","42019","Butler County, Pennsylvania",75513,1542,67954,1703,59715,2192,5024,876,62930,1888,8239,1417,7559,991
"604","42021","Cambria County, Pennsylvania",56023,1680,46988,1766,39868,1776,4733,644,42255,1765,7120,1023,9035,1034
"605","42025","Carbon County, Pennsylvania",26213,1520,22814,1607,18446,1604,2120,600,20694,1623,4368,990,3399,718
"606","42027","Centre County, Pennsylvania",58629,1590,53759,1703,50061,1739,3820,785,49939,1815,3698,1036,4870,975
"607","42029","Chester County, Pennsylvania",189506,2209,175090,2729,162382,3300,19015,1991,156075,2708,12708,1656,14416,2082
"608","42033","Clearfield County, Pennsylvania",29098,1272,23995,1288,20594,1180,2856,581,21139,1412,3401,792,5103,769
"609","42037","Columbia County, Pennsylvania",26584,937,23394,1060,19801,1191,1718,417,21676,1049,3593,742,3190,592
"610","42039","Crawford County, Pennsylvania",36050,1066,30308,1340,24929,1434,2912,560,27396,1275,5379,919,5742,838
"611","42041","Cumberland County, Pennsylvania",98242,1733,89136,2095,80351,2118,6265,1086,82871,2087,8785,1575,9106,1359
"612","42043","Dauphin County, Pennsylvania",110764,2360,96623,2751,83026,3049,9570,1607,87053,3011,13597,1686,14141,1506
"613","42045","Delaware County, Pennsylvania",205461,2694,190216,3073,167502,3348,11099,1410,179117,3314,22714,2143,15245,1778
"614","42049","Erie County, Pennsylvania",108458,1975,95170,2509,79260,2570,5928,1026,89242,2680,15910,1718,13288,1638
"615","42051","Fayette County, Pennsylvania",53256,1502,43466,1561,35927,1407,4119,771,39347,1673,7539,1334,9790,1302
"616","42055","Franklin County, Pennsylvania",60979,1311,53263,1625,46656,1973,4851,940,48412,1839,6607,1343,7716,1256
"617","42063","Indiana County, Pennsylvania",33664,1197,27913,1304,23231,1517,2998,620,24915,1189,4682,983,5751,970
"618","42069","Lackawanna County, Pennsylvania",86213,2225,74230,2457,62848,2910,6980,1115,67250,2426,11382,1679,11983,1490
"619","42071","Lancaster County, Pennsylvania",201150,1871,175731,2590,152140,2717,13861,1527,161870,3082,23591,2322,25419,2276
"620","42073","Lawrence County, Pennsylvania",37341,1107,32006,1188,27095,1281,2833,496,29173,1264,4911,979,5335,892
"621","42075","Lebanon County, Pennsylvania",52786,1327,46795,1567,39922,1710,3835,738,42960,1586,6873,1247,5991,938
"622","42077","Lehigh County, Pennsylvania",139466,1852,125681,2538,106937,2880,6801,1088,118880,2388,18744,2109,13785,1615
"623","42079","Luzerne County, Pennsylvania",126811,2908,108077,2994,89544,2885,10174,1318,97903,3166,18533,1899,18734,1611
"624","42081","Lycoming County, Pennsylvania",46122,1242,40926,1429,34501,1576,4437,781,36489,1397,6425,1013,5196,752
"625","42085","Mercer County, Pennsylvania",46453,1296,39583,1365,31984,1700,3450,603,36133,1443,7599,1282,6870,975
"626","42089","Monroe County, Pennsylvania",57668,2454,53073,2537,46676,2209,3271,980,49802,2631,6397,1467,4595,1263
"627","42091","Montgomery County, Pennsylvania",314756,2507,294449,3380,270102,3789,13842,1533,280607,3252,24347,2469,20307,2226
"628","42095","Northampton County, Pennsylvania",113945,1942,100692,2378,89615,2593,7424,1150,93268,2300,11077,1639,13253,1774
"629","42097","Northumberland County, Pennsylvania",37684,1257,31325,1481,25962,1449,3746,778,27579,1317,5363,871,6359,853
"630","42101","Philadelphia County, Pennsylvania",606142,4673,509676,6199,407082,7682,47138,3587,462538,6596,102594,5558,96466,4988
"631","42107","Schuylkill County, Pennsylvania",57492,1801,48572,2007,41004,1882,6064,1185,42508,2100,7568,1216,8920,1379
"632","42111","Somerset County, Pennsylvania",29405,1100,23781,985,19113,1036,2754,499,21027,1007,4668,766,5624,785
"633","42125","Washington County, Pennsylvania",81924,2078,72347,2169,61703,2092,5340,863,67007,2377,10644,1372,9577,1136
"634","42129","Westmoreland County, Pennsylvania",151007,2251,131020,2421,113946,2836,12678,1412,118342,2423,17074,1988,19987,1986
"635","42133","York County, Pennsylvania",171781,2489,152516,2890,128995,2968,11915,1349,140601,2818,23521,2461,19265,1792
"636","44003","Kent County, Rhode Island",69536,1409,63188,1834,55488,2299,4128,916,59060,1943,7700,1632,6348,1302
"637","44005","Newport County, Rhode Island",34568,1536,31845,1838,29452,1875,1924,628,29921,1891,2393,756,2723,902
"638","44007","Providence County, Rhode Island",237197,2787,209313,3586,175270,4702,12657,1507,196656,3739,34043,3177,27884,2283
"639","44009","Washington County, Rhode Island",47853,2182,45065,2217,40845,2320,3070,646,41995,2220,4220,1138,2788,804
"640","45003","Aiken County, South Carolina",67790,1797,61206,2164,49112,2262,4831,1025,56375,2038,12094,1769,6584,1327
"641","45007","Anderson County, South Carolina",76727,1839,67249,1937,53570,2393,4068,935,63181,2038,13679,1852,9478,1429
"642","45013","Beaufort County, South Carolina",68366,2530,64545,2437,55677,2530,2535,569,62010,2474,8868,1635,3821,1049
"643","45015","Berkeley County, South Carolina",75948,1788,70885,2006,59792,2300,2511,732,68374,2135,11093,1394,5063,963
"644","45019","Charleston County, South Carolina",158635,3288,144575,3455,124904,3797,7227,1729,137348,3886,19671,2645,14060,1741
"645","45031","Darlington County, South Carolina",27783,1146,21981,1545,17293,1654,1470,600,20511,1559,4688,1201,5802,1238
"646","45035","Dorchester County, South Carolina",56003,1584,52203,1692,46963,1963,2460,809,49743,1746,5240,1188,3800,1080
"647","45041","Florence County, South Carolina",51675,1517,43429,1699,33400,2109,2223,608,41206,1660,10029,1582,8246,1401
"648","45045","Greenville County, South Carolina",193456,2476,176287,2796,149397,3215,8684,1200,167603,3222,26890,2482,17169,1968
"649","45047","Greenwood County, South Carolina",26730,1336,22589,1289,17552,1527,1268,518,21321,1370,5037,1110,4141,882
"650","45051","Horry County, South Carolina",128499,4070,115959,4443,94573,4040,7650,1155,108309,4344,21386,2594,12540,1783
"651","45055","Kershaw County, South Carolina",25712,1207,21928,1455,19347,1453,1336,487,20592,1476,2581,836,3784,1014
"652","45057","Lancaster County, South Carolina",34262,1074,30286,1366,25321,1659,1566,677,28720,1385,4965,1275,3976,1080
"653","45059","Laurens County, South Carolina",25160,1413,21193,1518,15148,1652,2149,633,19044,1461,6045,1264,3967,952
"654","45063","Lexington County, South Carolina",110228,2347,102782,2501,85115,2857,5451,870,97331,2509,17667,2046,7446,1239
"655","45073","Oconee County, South Carolina",32189,1586,28671,1839,23327,1917,2288,727,26383,1837,5344,1334,3518,844
"656","45075","Orangeburg County, South Carolina",31870,1572,25213,1381,20835,1557,584,293,24629,1394,4378,1091,6657,1194
"657","45077","Pickens County, South Carolina",47824,1614,41752,1758,35710,2030,1983,530,39769,1739,6042,1360,6072,862
"658","45079","Richland County, South Carolina",151999,3048,142204,3348,117536,3427,4510,1004,137694,3477,24668,2722,9795,1587
"659","45083","Spartanburg County, South Carolina",115765,2353,102398,2666,83624,2817,6970,1229,95428,2866,18774,2132,13367,1614
"660","45085","Sumter County, South Carolina",41878,1433,36068,1555,28102,1758,1524,603,34544,1556,7966,1502,5810,1055
"661","45091","York County, South Carolina",100791,1638,93894,1957,80445,2542,3339,753,90555,2124,13449,2031,6897,1187
"662","46099","Minnehaha County, South Dakota",77045,1515,72006,1892,59611,1852,3856,781,68150,2026,12395,1635,5039,1037
"663","46103","Pennington County, South Dakota",43536,1211,38998,1446,34362,1543,4289,762,34709,1710,4636,1171,4538,1104
"664","47001","Anderson County, Tennessee",29929,1373,26152,1436,22182,1541,1702,594,24450,1422,3970,1037,3777,902
"665","47009","Blount County, Tennessee",50793,1567,43688,2061,36140,2113,2936,852,40752,2241,7548,1478,7105,1237
"666","47011","Bradley County, Tennessee",40610,1014,37097,1428,30836,1782,2326,684,34771,1424,6261,1164,3513,1010
"667","47037","Davidson County, Tennessee",283929,3870,264080,3877,227012,4559,9435,1366,254645,4137,37068,3049,19849,2035
"668","47059","Greene County, Tennessee",27249,1469,22386,1525,16850,1493,2252,786,20134,1617,5536,1106,4863,940
"669","47065","Hamilton County, Tennessee",145071,2135,128056,2770,101994,3053,6857,1433,121199,2969,26062,2426,17015,2014
"670","47093","Knox County, Tennessee",187098,2478,170925,2847,149623,3132,7719,1304,163206,3024,21302,1992,16173,1976
"671","47113","Madison County, Tennessee",36343,1383,30238,1601,25159,1810,1860,644,28378,1487,5079,1082,6105,1308
"672","47119","Maury County, Tennessee",33900,1236,31120,1328,26380,1535,1793,573,29327,1416,4740,1090,2780,742
"673","47125","Montgomery County, Tennessee",73690,2061,68992,2352,60493,2863,2790,938,66202,2470,8499,1768,4698,1202
"674","47141","Putnam County, Tennessee",30679,1294,26496,1732,22638,1829,1469,534,25027,1733,3858,1046,4183,989
"675","47147","Robertson County, Tennessee",25884,784,23325,915,18395,1197,968,404,22357,1035,4930,969,2559,770
"676","47149","Rutherford County, Tennessee",112519,2005,106197,2363,90861,3186,2944,849,103253,2404,15336,2274,6322,1490
"677","47155","Sevier County, Tennessee",36444,2095,32157,2376,26839,1999,1536,551,30621,2351,5318,1337,4287,1144
"678","47157","Shelby County, Tennessee",347221,4060,297184,4413,234771,4792,13091,1597,284093,4672,62413,5042,50037,2943
"679","47163","Sullivan County, Tennessee",67685,1587,58356,1993,49239,2280,4681,888,53675,2184,9117,1720,9329,1308
"680","47165","Sumner County, Tennessee",66063,1408,60523,1685,50990,1731,2576,764,57947,1648,9533,1359,5540,1244
"681","47179","Washington County, Tennessee",53071,1988,44881,2133,37453,2390,2188,715,42693,2183,7428,1755,8190,1401
"682","47187","Williamson County, Tennessee",77512,1780,74986,1926,71491,2058,1668,555,73318,1965,3495,938,2526,742
"683","47189","Wilson County, Tennessee",50234,1142,46647,1621,41492,1791,1620,618,45027,1526,5155,953,3587,1185
"684","48005","Angelina County, Texas",31544,1192,28350,1548,20449,1889,1183,539,27167,1579,7901,1508,3194,944
"685","48021","Bastrop County, Texas",24249,1668,22304,1745,18690,1775,2124,780,20180,1657,3614,1220,1945,915
"686","48027","Bell County, Texas",122333,2520,114568,2895,99198,3436,5236,1171,109332,3081,15370,2128,7765,1487
"687","48029","Bexar County, Texas",633422,4901,574214,5623,466490,6787,28285,2655,545929,5623,107724,5643,59208,3757
"688","48037","Bowie County, Texas",33164,1682,27098,1788,22135,1723,2095,781,25003,1869,4963,1252,6066,1380
"689","48039","Brazoria County, Texas",119770,2619,111813,2875,95510,3385,3713,996,108100,3076,16303,2433,7957,1496
"690","48041","Brazos County, Texas",79725,2344,74618,2558,63536,2848,1780,756,72838,2614,11082,2050,5107,1229
"691","48061","Cameron County, Texas",123024,2446,98765,2851,66296,3332,4301,1035,94464,3082,32469,2881,24259,2026
"692","48085","Collin County, Texas",338769,3681,332020,3914,306998,4156,6706,1429,325314,3892,25022,3235,6749,1360
"693","48091","Comal County, Texas",51662,1527,47668,1749,44367,1688,2331,592,45337,1825,3301,857,3994,1075
"694","48099","Coryell County, Texas",20335,1213,18896,1269,15879,1043,435,224,18461,1274,3017,856,1439,543
"695","48113","Dallas County, Texas",929078,5302,850463,6094,686429,7783,30491,2814,819972,6453,164034,6744,78615,4153
"696","48121","Denton County, Texas",293610,2601,287825,2763,264518,3548,6949,1293,280876,2816,23307,3073,5785,1497
"697","48135","Ector County, Texas",51388,1714,46356,2157,35349,2274,1334,636,45022,2018,11007,1754,5032,1168
"698","48139","Ellis County, Texas",57052,1263,54653,1372,45225,1651,2153,612,52500,1530,9428,1415,2399,742
"699","48141","El Paso County, Texas",269523,2823,235952,3400,186775,4356,8594,1419,227358,3856,49177,3897,33571,2682
"700","48157","Fort Bend County, Texas",235783,3701,229823,3968,210700,4387,5042,1296,224781,4157,19123,2784,5960,1603
"701","48167","Galveston County, Texas",121423,2641,113254,3048,94394,3220,4653,1220,108601,3175,18860,2383,8169,1523
"702","48181","Grayson County, Texas",49176,1611,43862,1881,35555,1854,2704,895,41158,1880,8307,1487,5314,1143
"703","48183","Gregg County, Texas",44138,1889,39834,1845,31278,1950,2693,885,37141,1794,8556,1521,4304,1081
"704","48187","Guadalupe County, Texas",55421,997,51399,1231,43853,2113,1860,484,49539,1226,7546,1634,4022,855
"705","48201","Harris County, Texas",1586849,9359,1476497,10485,1204564,13127,49929,3454,1426568,10789,271933,9614,110352,6059
"706","48203","Harrison County, Texas",22618,1202,18539,1488,15031,1781,1259,517,17280,1581,3508,1077,4079,863
"707","48209","Hays County, Texas",74995,1300,73033,1464,65475,1900,2308,1043,70725,1846,7558,1753,1962,730
"708","48213","Henderson County, Texas",32412,1498,28453,1568,21801,1812,1616,490,26837,1476,6652,1412,3959,949
"709","48215","Hidalgo County, Texas",239825,3843,211432,4243,132236,4446,6981,1613,204451,4647,79196,4778,28393,3053
"710","48231","Hunt County, Texas",32943,1387,29487,1662,24054,1819,1712,719,27775,1752,5433,1252,3456,786
"711","48245","Jefferson County, Texas",93735,2647,84649,2952,63980,3453,3312,862,81337,2990,20669,2700,9086,1498
"712","48251","Johnson County, Texas",58859,990,54278,1408,46400,1658,2177,678,52101,1576,7878,1257,4581,1035
"713","48257","Kaufman County, Texas",37569,1096,34933,1274,29140,1484,1396,518,33537,1427,5793,1037,2636,755
"714","48291","Liberty County, Texas",25482,1433,22887,1684,15710,2077,1049,594,21838,1846,7177,1794,2595,1050
