"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"478","36091","Saratoga County, New York",93547,2226,88693,2306,78873,2461,4226,966,84467,2391,9820,1711,4854,959
"479","36093","Schenectady County, New York",62534,1508,57726,1718,47393,2287,4014,901,53712,1886,10333,1941,4808,1156
"480","36101","Steuben County, New York",39283,1536,35221,1556,28636,1492,2631,548,32590,1549,6585,942,4062,564
"481","36103","Suffolk County, New York",499744,4104,475496,5000,436539,5939,22896,2539,452600,5186,38957,3289,24248,2584
"482","36105","Sullivan County, New York",28960,1694,26532,1740,21376,1567,2343,814,24189,1778,5156,1189,2428,747
"483","36109","Tompkins County, New York",40322,1657,38387,1774,35143,1935,1656,554,36731,1893,3244,852,1935,808
"484","36111","Ulster County, New York",69376,2070,64026,2196,54428,2389,4087,1010,59939,2380,9598,1518,5350,1321
"485","36113","Warren County, New York",29593,1551,27242,1559,23353,1687,1784,562,25458,1554,3889,996,2351,581
"486","36117","Wayne County, New York",36634,1245,33348,1251,26714,1306,2439,614,30909,1406,6634,1196,3286,806
"487","36119","Westchester County, New York",355136,3238,332982,3891,294956,5500,12705,1820,320277,3934,38026,3790,22154,2768
"488","37001","Alamance County, North Carolina",64316,1763,59120,2215,46960,2530,2397,656,56723,2202,12160,1928,5196,1224
"489","37019","Brunswick County, North Carolina",58385,2550,56983,2552,48285,2392,2821,767,54162,2650,8698,1869,1402,487
"490","37021","Buncombe County, North Carolina",106741,3462,96190,3449,80365,3471,4299,923,91891,3312,15825,2740,10551,1754
"491","37023","Burke County, North Carolina",36634,1496,32079,1761,23711,1844,1279,526,30800,1787,8368,1585,4555,1060
"492","37025","Cabarrus County, North Carolina",68798,1914,65128,2101,55959,2551,2431,786,62697,2153,9169,2234,3670,922
"493","37027","Caldwell County, North Carolina",32513,1464,28352,1773,21892,1567,2058,660,26294,1884,6460,1097,4161,1383
"494","37031","Carteret County, North Carolina",28962,1649,26616,1734,22563,1508,1144,389,25472,1730,4053,910,2346,755
"495","37035","Catawba County, North Carolina",62417,1772,56406,1916,43904,2299,2132,657,54274,1949,12502,2009,6011,1043
"496","37037","Chatham County, North Carolina",30674,947,28017,1432,23889,1851,1612,772,26405,1523,4128,1089,2657,1001
"497","37045","Cleveland County, North Carolina",30599,1728,26479,1845,19772,1779,2233,742,24246,1816,6707,1327,4120,885
"498","37049","Craven County, North Carolina",42221,1600,38780,1947,29590,2467,2028,663,36752,1879,9190,1934,3441,982
"499","37051","Cumberland County, North Carolina",128135,2243,117514,2559,94705,3237,3609,720,113905,2502,22809,1864,10621,1490
"500","37057","Davidson County, North Carolina",69938,1667,63552,2030,49150,2457,2543,902,61009,2049,14402,2203,6386,1200
"501","37063","Durham County, North Carolina",131140,2711,124893,2828,105715,3406,4550,1262,120343,3053,19178,3068,6247,1272
"502","37067","Forsyth County, North Carolina",148151,2664,139011,2612,112204,3248,5967,1147,133044,2831,26807,3059,9140,1274
"503","37069","Franklin County, North Carolina",26720,1244,23832,1383,18792,1715,1130,506,22702,1408,5040,1350,2888,828
"504","37071","Gaston County, North Carolina",85705,1578,79597,1885,62569,2159,3336,823,76261,1878,17028,1860,6108,972
"505","37081","Guilford County, North Carolina",206950,3305,188312,4024,159855,4620,6633,1277,181679,3991,28457,3145,18638,2483
"506","37085","Harnett County, North Carolina",46416,1461,43323,1552,36911,1656,926,332,42397,1511,6412,1123,3093,671
"507","37089","Henderson County, North Carolina",51115,1508,47731,1866,38771,2525,2138,709,45593,1921,8960,1650,3384,961
"508","37097","Iredell County, North Carolina",68145,1701,63909,1750,53960,2069,3154,833,60755,1770,9949,1577,4236,915
"509","37101","Johnston County, North Carolina",73567,1982,68699,2234,57743,2680,2567,1262,66132,2297,10956,1783,4868,1318
"510","37109","Lincoln County, North Carolina",34418,1246,31320,1178,26330,1670,1359,500,29961,1257,4990,1256,3098,709
"511","37119","Mecklenburg County, North Carolina",426313,4517,407120,4722,347924,5658,9662,1591,397458,5280,59196,4170,19193,2460
"512","37125","Moore County, North Carolina",41530,1339,37654,1752,32917,1886,1871,734,35783,1693,4737,1096,3876,1236
"513","37127","Nash County, North Carolina",37574,1750,33900,1830,23556,2339,1621,618,32279,1860,10344,2019,3674,824
"514","37129","New Hanover County, North Carolina",100189,2499,94870,2741,84209,2976,3313,911,91557,2770,10661,1781,5319,1308
"515","37133","Onslow County, North Carolina",63604,2606,61598,2701,53024,3255,1627,541,59971,2648,8574,1914,2006,688
"516","37135","Orange County, North Carolina",55259,1600,53763,1957,48230,2345,1591,587,52172,2042,5533,1497,1496,785
"517","37147","Pitt County, North Carolina",70926,2307,65849,2445,53000,2696,1934,641,63915,2573,12849,2107,5077,1267
"518","37151","Randolph County, North Carolina",56117,1793,50934,2205,38973,2443,2330,721,48604,2068,11961,1967,5183,1166
"519","37155","Robeson County, North Carolina",46272,863,38670,1130,26260,1420,1503,559,37167,1141,12410,1164,7602,897
"520","37157","Rockingham County, North Carolina",38462,1483,30504,1860,23899,1811,1731,645,28773,1896,6605,1463,7958,1368
"521","37159","Rowan County, North Carolina",55241,1463,50328,1515,40100,2066,1891,518,48437,1599,10228,1824,4913,1018
"522","37161","Rutherford County, North Carolina",27970,1392,25194,1463,18871,1867,1209,508,23985,1541,6323,1465,2776,719
"523","37171","Surry County, North Carolina",28408,1215,24854,1311,19282,1298,1500,525,23354,1341,5572,1171,3554,659
"524","37179","Union County, North Carolina",77954,1511,74651,1829,66106,2351,3283,1027,71368,2071,8545,1479,3303,776
"525","37183","Wake County, North Carolina",419361,3766,406426,4157,363271,5476,10158,1599,396268,4643,43155,4546,12935,2175
"526","37191","Wayne County, North Carolina",48482,1541,42745,1947,34311,1973,1285,593,41460,1991,8434,1584,5737,1303
"527","37193","Wilkes County, North Carolina",28376,1523,24036,1826,19397,1866,2172,724,21864,1814,4639,1072,4340,1090
"528","37195","Wilson County, North Carolina",32384,1354,25961,1462,20215,1755,1232,600,24729,1468,5746,1243,6423,1281
"529","38015","Burleigh County, North Dakota",38438,1461,35127,1664,30286,1745,1868,791,33259,1637,4841,1196,3311,1016
"530","38017","Cass County, North Dakota",78736,1627,74387,2204,62367,3139,2185,697,72202,2259,12020,2174,4349,1325
"531","38035","Grand Forks County, North Dakota",31506,911,29914,1055,25344,1538,909,495,29005,941,4570,1295,1592,625
"532","38101","Ward County, North Dakota",28908,1521,27917,1574,22538,1614,847,409,27070,1635,5379,1163,991,463
"533","39003","Allen County, Ohio",40460,1224,37596,1391,29360,1583,1800,442,35796,1430,8236,1307,2864,674
"534","39007","Ashtabula County, Ohio",39490,1420,34924,1531,25481,1712,1824,633,33100,1530,9443,1417,4566,984
"535","39009","Athens County, Ohio",22659,1283,21114,1268,17406,1488,915,447,20199,1300,3708,1050,1545,493
"536","39013","Belmont County, Ohio",25651,1482,21415,1381,16642,1309,1170,353,20245,1363,4773,994,4236,930
"537","39017","Butler County, Ohio",140141,2045,132026,2284,108695,2727,3776,792,128250,2509,23331,2653,8115,1278
"538","39023","Clark County, Ohio",54406,1390,49715,1550,40329,1763,3640,699,46075,1634,9386,1427,4691,860
"539","39025","Clermont County, Ohio",80041,1391,75193,1624,64196,2101,3468,902,71725,1719,10997,1654,4848,1042
"540","39029","Columbiana County, Ohio",40560,1529,35852,1763,28219,1515,2747,771,33105,1797,7633,1207,4708,1137
"541","39035","Cuyahoga County, Ohio",549471,4331,499629,4777,389438,5693,25188,2353,474441,4935,110191,5487,49842,3179
"542","39041","Delaware County, Ohio",73290,1137,71365,1253,66566,1688,2093,733,69272,1391,4799,1186,1925,626
"543","39043","Erie County, Ohio",30308,1638,27588,1916,23520,2017,1335,578,26253,1860,4068,968,2720,902
"544","39045","Fairfield County, Ohio",59031,1166,55244,1415,47740,2095,2722,741,52522,1581,7504,1784,3787,846
"545","39049","Franklin County, Ohio",522383,4463,495484,4994,418567,7043,16820,1966,478664,5191,76917,5402,26899,2977
"546","39055","Geauga County, Ohio",35439,730,30564,963,26633,1334,1106,470,29458,997,3931,1056,4875,829
"547","39057","Greene County, Ohio",66154,1441,62236,1765,53701,2229,3111,811,59125,1810,8535,1605,3918,981
"548","39061","Hamilton County, Ohio",347235,3728,322431,4961,268169,5334,14804,1619,307627,4972,54262,4485,24804,3011
"549","39063","Hancock County, Ohio",32490,1063,30164,1262,25963,1581,1915,590,28249,1382,4201,1017,2326,840
"550","39081","Jefferson County, Ohio",27515,1087,23664,1320,17775,1214,1323,461,22341,1374,5889,1082,3851,806
"551","39085","Lake County, Ohio",96967,1727,90279,2014,78214,2359,5486,967,84793,2009,12065,1927,6688,1373
"552","39089","Licking County, Ohio",66604,1282,62620,1574,54461,1810,2840,682,59780,1757,8159,1511,3984,897
"553","39093","Lorain County, Ohio",120299,2470,111904,2798,94985,2989,6367,1098,105537,2908,16919,2182,8395,1496
"554","39095","Lucas County, Ohio",182105,2681,166919,3254,126971,3952,6457,1238,160462,3299,39948,3494,15186,1957
"555","39099","Mahoning County, Ohio",100057,2085,90018,2385,72140,2965,5486,937,84532,2371,17878,2088,10039,1654
"556","39101","Marion County, Ohio",25013,1085,22877,1156,17042,1348,1194,494,21683,1253,5835,1128,2136,589
"557","39103","Medina County, Ohio",70450,1101,67180,1260,58597,1899,3456,938,63724,1592,8583,1672,3270,789
"558","39109","Miami County, Ohio",41273,1168,38200,1375,31483,1609,2348,792,35852,1474,6717,1201,3073,760
"559","39113","Montgomery County, Ohio",224831,2542,206830,2810,162579,3196,11141,1373,195689,3014,44251,3099,18001,2116
"560","39119","Muskingum County, Ohio",33342,1373,28838,1545,23186,1648,1756,620,27082,1496,5652,1048,4504,996
"561","39133","Portage County, Ohio",61018,1936,56428,2187,47925,2524,3756,1022,52672,2316,8503,1621,4590,1346
"562","39139","Richland County, Ohio",49812,1271,43997,1520,35674,1951,2166,579,41831,1575,8323,1298,5815,1116
"563","39141","Ross County, Ohio",28365,1372,25733,1319,19216,1569,1164,493,24569,1425,6517,1401,2632,682
"564","39145","Scioto County, Ohio",29319,1454,25165,1518,17755,1679,1275,528,23890,1597,7410,1541,4154,878
"565","39151","Stark County, Ohio",154280,2092,141928,2356,113085,2625,6623,1036,135305,2543,28843,2796,12352,1709
"566","39153","Summit County, Ohio",224629,3214,207820,3511,168763,4609,10564,1406,197256,3899,39057,3181,16809,1970
"567","39155","Trumbull County, Ohio",84159,2060,74048,2246,60416,2427,4983,837,69065,2332,13632,1742,10111,1460
"568","39157","Tuscarawas County, Ohio",36788,1156,32419,1405,26281,1465,1867,648,30552,1495,6138,1360,4369,921
"569","39165","Warren County, Ohio",84460,1882,81261,1913,72919,2076,2786,750,78475,1977,8342,1564,3199,802
"570","39169","Wayne County, Ohio",44589,806,37651,943,31238,1274,2007,544,35644,1035,6413,1175,6938,976
"571","39173","Wood County, Ohio",51353,1178,48741,1327,42010,1837,1930,652,46811,1349,6731,1287,2612,578
"572","40017","Canadian County, Oklahoma",46005,1005,43980,1238,38800,1577,1298,422,42682,1249,5180,1109,2025,878
"573","40027","Cleveland County, Oklahoma",108673,1881,103533,2005,87680,2890,2774,769,100759,2060,15853,2442,5140,1130
"574","40031","Comanche County, Oklahoma",41843,1796,39472,1917,30580,1810,1559,692,37913,1857,8892,1399,2371,690
"575","40037","Creek County, Oklahoma",26561,712,24403,802,17374,929,750,234,23653,834,7029,716,2158,430
"576","40101","Muskogee County, Oklahoma",26842,769,24158,904,17124,1090,526,243,23632,958,7034,821,2684,545
"577","40109","Oklahoma County, Oklahoma",305493,3296,285050,3376,216145,4624,8092,1210,276958,3433,68905,4065,20443,2190
"578","40119","Payne County, Oklahoma",31788,1484,30055,1659,25762,1801,926,474,29129,1764,4293,839,1733,749
"579","40125","Pottawatomie County, Oklahoma",25655,667,23230,839,17611,887,908,323,22322,863,5619,714,2425,465
"580","40131","Rogers County, Oklahoma",35531,891,33263,999,27082,1136,1372,368,31891,1021,6181,907,2268,533
"581","40143","Tulsa County, Oklahoma",255352,1952,240690,1929,189492,2833,7203,961,233487,1978,51198,2302,14662,1231
"582","40145","Wagoner County, Oklahoma",29837,611,27788,716,22273,882,961,340,26827,753,5515,770,2049,459
"583","41003","Benton County, Oregon",37378,988,36092,1071,33625,1229,1717,616,34375,1189,2467,755,1286,579
"584","41005","Clackamas County, Oregon",161295,2077,153356,2711,136201,3268,5932,1212,147424,2788,17155,2151,7939,1742
"585","41017","Deschutes County, Oregon",76528,2717,74305,2800,65607,3091,2217,708,72088,2873,8698,1648,2223,814
"586","41019","Douglas County, Oregon",46186,1473,43230,1813,35382,2294,3748,1026,39482,1809,7848,1696,2956,880
"587","41029","Jackson County, Oregon",87800,2140,82229,2195,70488,2490,4908,1426,77321,2338,11741,2058,5571,1324
"588","41033","Josephine County, Oregon",35206,1163,32531,1400,27910,1452,2350,789,30181,1610,4621,1227,2675,873
"589","41035","Klamath County, Oregon",29357,1030,27292,1183,21392,1499,1322,459,25970,1249,5900,1019,2065,592
"590","41039","Lane County, Oregon",155696,2263,146765,2568,127476,3246,6839,1247,139926,3013,19289,2717,8931,1355
"591","41043","Linn County, Oregon",49407,868,47020,1054,38646,1736,2396,593,44624,1305,8374,1620,2387,668
"592","41047","Marion County, Oregon",121061,2226,115532,2368,97549,2885,5983,1231,109549,2420,17983,2233,5529,1192
"593","41051","Multnomah County, Oregon",337903,3138,323247,3227,286534,4263,8347,1274,314900,3350,36713,3652,14656,2316
"594","41053","Polk County, Oregon",31224,920,29803,993,25355,1335,1411,532,28392,1052,4448,1261,1421,563
"595","41059","Umatilla County, Oregon",27538,1041,25572,1283,20395,1527,510,252,25062,1266,5177,1126,1966,701
"596","41067","Washington County, Oregon",222877,2644,216609,2836,200963,3298,6388,1179,210221,3024,15646,2329,6268,1511
"597","41071","Yamhill County, Oregon",36323,1266,34535,1373,30065,1693,1727,563,32808,1345,4470,1113,1788,679
"598","42001","Adams County, Pennsylvania",38703,1303,34722,1601,28711,1555,2145,477,32577,1580,6011,953,3981,868
"599","42003","Allegheny County, Pennsylvania",553858,4070,507872,4951,429969,5449,24009,2105,483863,4648,77903,4056,45986,3225
"600","42005","Armstrong County, Pennsylvania",29095,869,24582,956,20076,1175,1756,326,22826,988,4506,704,4513,745
"601","42007","Beaver County, Pennsylvania",70745,1646,62936,1803,52817,1813,3124,679,59812,1728,10119,1318,7809,1315
"602","42011","Berks County, Pennsylvania",154696,2552,138963,2691,114947,3164,8316,1154,130647,2853,24016,2377,15733,1813
"603","42013","Blair County, Pennsylvania",52497,1379,47126,1543,36991,1801,3313,689,43813,1572,10135,1480,5371,881
"604","42017","Bucks County, Pennsylvania",240491,2073,228016,2400,205723,3482,9540,1375,218476,2422,22293,2495,12475,1628
"605","42019","Butler County, Pennsylvania",77920,1627,70788,2130,61542,2057,4025,866,66763,2249,9246,1399,7132,1419
"606","42021","Cambria County, Pennsylvania",56490,1468,48675,1745,38697,1851,3527,596,45148,1739,9978,1283,7815,948
"607","42025","Carbon County, Pennsylvania",27107,1430,24236,1583,19132,1561,1848,599,22388,1707,5104,1385,2871,659
"608","42027","Centre County, Pennsylvania",58963,2042,53680,2166,49167,2254,3232,1149,50448,2424,4513,976,5283,946
"609","42029","Chester County, Pennsylvania",193234,2161,183712,2487,167141,3322,6462,1283,177250,2597,16571,2290,9522,1441
"610","42033","Clearfield County, Pennsylvania",31990,1085,26858,1216,21433,1190,2187,467,24671,1302,5425,866,5132,844
"611","42037","Columbia County, Pennsylvania",26219,1002,23245,1008,18729,1254,1907,632,21338,1228,4516,998,2974,508
"612","42039","Crawford County, Pennsylvania",35387,1116,31136,1253,24837,1558,2660,512,28476,1304,6299,1123,4251,661
"613","42041","Cumberland County, Pennsylvania",101823,1756,92421,1916,83981,2304,4238,1121,88183,2083,8440,1594,9402,1354
"614","42043","Dauphin County, Pennsylvania",113905,2480,102809,2747,83610,3048,4793,1047,98016,3071,19199,2419,11096,1581
"615","42045","Delaware County, Pennsylvania",209502,2047,196668,2724,168226,3526,7864,1310,188804,2916,28442,2733,12834,2123
"616","42049","Erie County, Pennsylvania",110128,1696,99411,2267,79483,2405,4912,1073,94499,2209,19928,1932,10717,1611
"617","42051","Fayette County, Pennsylvania",54955,1449,46500,1739,35905,2037,2633,677,43867,1794,10595,1547,8455,1198
"618","42055","Franklin County, Pennsylvania",60260,1627,55263,1974,47520,2077,4243,1184,51020,2208,7743,1489,4997,1142
"619","42063","Indiana County, Pennsylvania",30704,1696,26083,1558,19101,1324,1855,481,24228,1605,6982,997,4621,797
"620","42069","Lackawanna County, Pennsylvania",88154,1936,80077,2269,64744,2607,4346,794,75731,2444,15333,2068,8077,1138
"621","42071","Lancaster County, Pennsylvania",204701,1948,182005,3185,157972,3578,8136,1337,173869,3311,24033,2234,22696,2318
"622","42073","Lawrence County, Pennsylvania",37282,916,32788,1145,24786,1319,1435,505,31353,1156,8002,1228,4494,866
"623","42075","Lebanon County, Pennsylvania",53861,1156,48775,1491,40645,1958,3497,822,45278,1492,8130,1531,5086,992
"624","42077","Lehigh County, Pennsylvania",137847,2572,126336,2863,105944,3157,5803,951,120533,3129,20392,2573,11511,1843
"625","42079","Luzerne County, Pennsylvania",130890,2754,117163,2750,90767,3130,6661,1134,110502,2857,26396,2513,13727,1283
"626","42081","Lycoming County, Pennsylvania",44842,1617,39953,1831,32433,2094,2724,605,37229,1883,7520,1293,4889,789
"627","42085","Mercer County, Pennsylvania",46427,1338,40551,1715,31872,1575,2639,659,37912,1763,8679,1289,5876,1106
"628","42089","Monroe County, Pennsylvania",56274,3491,52892,3325,46676,2998,2498,789,50394,3394,6216,1339,3382,1316
"629","42091","Montgomery County, Pennsylvania",321373,2596,307298,3157,280382,3706,14297,1847,293001,3586,26916,2905,14075,1699
"630","42095","Northampton County, Pennsylvania",114950,1810,103741,2408,88246,2317,4588,983,99153,2377,15495,2228,11209,1681
"631","42097","Northumberland County, Pennsylvania",38592,1525,31921,1513,24087,1469,2182,570,29739,1621,7834,1219,6671,1034
"632","42101","Philadelphia County, Pennsylvania",619505,4709,562041,5876,440341,7025,20443,2383,541598,6402,121700,5260,57464,4304
"633","42107","Schuylkill County, Pennsylvania",58242,1840,50688,2024,39552,2284,3042,640,47646,1974,11136,1619,7554,1078
"634","42111","Somerset County, Pennsylvania",29456,1072,24436,1230,20120,1310,1782,493,22654,1277,4316,730,5020,759
"635","42125","Washington County, Pennsylvania",86716,1702,78139,1900,63019,2483,4483,726,73656,2006,15120,1735,8577,1257
"636","42129","Westmoreland County, Pennsylvania",155147,1991,138038,2327,116481,3015,7365,1275,130673,2619,21557,2357,17109,1705
"637","42133","York County, Pennsylvania",175441,2373,161730,2790,137349,3450,8058,1368,153672,2597,24381,2435,13711,1722
"638","44003","Kent County, Rhode Island",70166,1470,64767,1976,56996,2278,3526,890,61241,2054,7771,1552,5399,1359
"639","44005","Newport County, Rhode Island",33690,1958,31842,1955,27485,1780,2184,677,29658,1948,4357,1091,1848,559
"640","44007","Providence County, Rhode Island",237518,3103,216711,3656,173710,4794,11288,1700,205423,3811,43001,4160,20807,2491
"641","44009","Washington County, Rhode Island",48051,2104,45598,2165,41687,2212,2469,685,43129,2190,3911,1101,2453,760
"642","45003","Aiken County, South Carolina",67889,2252,62581,2386,50283,2580,2350,666,60231,2500,12298,1940,5308,1261
"643","45007","Anderson County, South Carolina",75825,2343,69192,2503,55037,2624,3722,868,65470,2475,14155,2071,6633,1323
"644","45013","Beaufort County, South Carolina",73043,2340,69903,2562,58999,2610,2491,841,67412,2857,10904,1823,3140,902
"645","45015","Berkeley County, South Carolina",80640,1907,75805,1995,63751,2365,2966,1027,72839,2197,12054,1662,4835,1177
"646","45019","Charleston County, South Carolina",165568,3515,157652,3827,131750,4655,4252,1152,153400,3942,25902,3012,7916,1596
"647","45031","Darlington County, South Carolina",24801,1419,21270,1438,14735,1589,1068,447,20202,1536,6535,1352,3531,892
"648","45035","Dorchester County, South Carolina",57768,1427,54264,1713,46818,2173,1900,891,52364,1754,7446,1437,3504,979
"649","45041","Florence County, South Carolina",53047,1606,47857,1796,35286,1917,828,368,47029,1736,12571,1786,5190,1132
"650","45045","Greenville County, South Carolina",199551,2904,186190,3338,155927,3990,6241,1174,179949,3457,30263,2783,13361,1711
"651","45047","Greenwood County, South Carolina",28544,1097,24919,1333,18324,1603,1055,508,23864,1327,6595,1267,3625,855
"652","45051","Horry County, South Carolina",140260,3637,132322,3802,104978,3729,4882,1099,127440,3737,27344,2709,7938,1385
"653","45055","Kershaw County, South Carolina",24544,1349,22634,1377,19749,1343,760,395,21874,1431,2885,733,1910,736
"654","45057","Lancaster County, South Carolina",35410,1658,32485,1804,26186,2012,1185,658,31300,1928,6299,1260,2925,933
"655","45059","Laurens County, South Carolina",25901,1333,22749,1795,16334,1863,1365,515,21384,1785,6415,1301,3152,1137
"656","45063","Lexington County, South Carolina",118193,2184,110098,2455,89463,3150,3344,627,106754,2533,20635,2358,8095,1554
"657","45073","Oconee County, South Carolina",31530,1806,28753,1689,21976,1528,1893,657,26860,1766,6777,1340,2777,782
"658","45075","Orangeburg County, South Carolina",32129,1945,27751,2031,19872,1928,891,473,26860,2068,7879,1412,4378,1031
"659","45077","Pickens County, South Carolina",48203,1687,43763,1902,34987,2033,1289,433,42474,1929,8776,1286,4440,1043
"660","45079","Richland County, South Carolina",153484,3941,146343,4438,117520,4677,3958,1050,142385,4351,28823,3441,7141,1608
"661","45083","Spartanburg County, South Carolina",121256,2317,109927,2380,86128,3027,4010,1105,105917,2486,23799,2440,11329,1557
"662","45085","Sumter County, South Carolina",44105,1260,39760,1532,31434,2112,1877,653,37883,1697,8326,1692,4345,939
"663","45091","York County, South Carolina",108400,1474,104055,1772,83400,2941,1871,509,102184,1859,20655,2379,4345,1102
"664","46099","Minnehaha County, South Dakota",81046,1478,76140,1846,64261,2379,2004,612,74136,1815,11879,1791,4906,1010
"665","46103","Pennington County, South Dakota",44676,1686,42219,1881,34424,2193,1896,607,40323,2022,7795,1684,2457,861
"666","47001","Anderson County, Tennessee",30175,1340,27647,1542,22576,1673,1093,396,26554,1623,5071,1015,2528,895
"667","47009","Blount County, Tennessee",50813,1557,45862,1835,36503,1796,2188,682,43674,1888,9359,1598,4951,1124
"668","47011","Bradley County, Tennessee",39992,1363,36256,1565,28746,1650,1982,700,34274,1634,7510,1343,3736,1196
"669","47037","Davidson County, Tennessee",289427,4247,276245,4532,229663,6289,8652,1478,267593,4430,46582,4445,13182,1645
"670","47059","Greene County, Tennessee",28323,1448,24342,1613,16233,1643,1277,418,23065,1545,8109,1701,3981,818
"671","47065","Hamilton County, Tennessee",148157,2642,135607,3103,110093,3981,3796,857,131811,3116,25514,3126,12550,1835
"672","47093","Knox County, Tennessee",191925,3205,180570,3575,146600,4209,5970,1203,174600,3885,33970,2666,11355,1595
"673","47113","Madison County, Tennessee",38930,1354,34639,1499,24660,1885,1322,576,33317,1567,9979,1293,4291,878
"674","47119","Maury County, Tennessee",37104,994,35186,1239,29421,1675,1405,553,33781,1438,5765,1287,1918,785
"675","47125","Montgomery County, Tennessee",76974,1909,74141,2080,63136,2530,2220,825,71921,2187,11005,1843,2833,976
"676","47141","Putnam County, Tennessee",31778,1119,27683,1329,24220,1640,1354,602,26329,1450,3463,1184,4095,915
"677","47147","Robertson County, Tennessee",26577,902,24981,1023,19132,1431,419,211,24562,1012,5849,1309,1596,616
"678","47149","Rutherford County, Tennessee",113797,2636,109310,3021,92767,3651,2570,787,106740,3047,16543,2653,4487,1232
"679","47155","Sevier County, Tennessee",37933,2403,34133,2539,26836,2194,1975,617,32158,2625,7297,1510,3800,1242
"680","47157","Shelby County, Tennessee",353950,4012,311942,5521,237973,6213,9427,1696,302515,5497,73969,5543,42008,3769
"681","47163","Sullivan County, Tennessee",68560,1882,61308,2006,48332,2455,3894,995,57414,2013,12976,1967,7252,1018
"682","47165","Sumner County, Tennessee",70098,1651,65511,2008,54310,2404,2050,594,63461,2038,11201,2097,4587,1120
"683","47179","Washington County, Tennessee",55817,1712,50040,2405,41624,2812,1611,621,48429,2521,8416,1875,5777,1277
"684","47187","Williamson County, Tennessee",84393,1193,81508,1475,77153,1763,2051,734,79457,1644,4355,1057,2885,844
"685","47189","Wilson County, Tennessee",51618,1815,48964,2053,42722,2123,1607,638,47357,2131,6242,1428,2654,933
"686","48005","Angelina County, Texas",32293,1229,29399,1126,21786,1431,1473,453,27926,1172,7613,1249,2894,788
"687","48021","Bastrop County, Texas",26393,1525,23967,1602,18401,1871,1398,644,22569,1580,5566,1828,2426,841
"688","48027","Bell County, Texas",126772,2430,118652,3189,103174,3675,4927,1329,113725,3336,15478,2143,8120,1816
"689","48029","Bexar County, Texas",646352,4813,608736,5869,477750,7186,15347,1932,593389,6054,130986,7379,37616,3160
"690","48037","Bowie County, Texas",34935,1517,29221,1582,21687,1530,1037,489,28184,1614,7534,1306,5714,1356
"691","48039","Brazoria County, Texas",129261,2246,125655,2640,106650,3566,2576,964,123079,2670,19005,2608,3606,1067
"692","48041","Brazos County, Texas",79971,2792,75893,2837,64192,2969,1901,966,73992,2905,11701,2392,4078,1260
"693","48061","Cameron County, Texas",129307,2801,109789,3130,70470,3846,2755,1295,107034,3583,39319,3674,19518,2123
"694","48085","Collin County, Texas",363599,3928,357624,4110,324903,5264,4233,1025,353391,4176,32721,3797,5975,1368
"695","48091","Comal County, Texas",57004,1375,54796,1462,50485,1944,2250,830,52546,1621,4311,1568,2208,682
"696","48099","Coryell County, Texas",22093,1237,20239,1263,17153,1399,1015,458,19224,1218,3086,989,1854,712
"697","48113","Dallas County, Texas",940587,5547,874102,7042,700079,8654,20519,2294,853583,7533,174023,7481,66485,4479
"698","48121","Denton County, Texas",305164,3815,300542,4199,274157,4979,4743,1140,295799,4187,26385,3463,4622,1229
"699","48135","Ector County, Texas",53155,1332,49050,1811,32241,2417,537,304,48513,1788,16809,2194,4105,1415
"700","48139","Ellis County, Texas",61465,1556,58660,1926,48308,2469,2181,769,56479,2144,10352,1635,2805,918
"701","48141","El Paso County, Texas",269150,3541,245777,3896,179392,4746,5547,1014,240230,4055,66385,4209,23373,2200
"702","48157","Fort Bend County, Texas",253030,3135,244291,3570,227572,4665,5054,1490,239237,3871,16719,3182,8739,2122
"703","48167","Galveston County, Texas",127092,2880,120866,3305,100897,3665,4675,1184,116191,3398,19969,2244,6226,1553
"704","48181","Grayson County, Texas",49024,1794,44234,2001,32372,2083,2289,704,41945,1954,11862,1870,4790,1150
"705","48183","Gregg County, Texas",45711,1858,42292,1954,31269,2316,1301,509,40991,1995,11023,1902,3419,906
"706","48187","Guadalupe County, Texas",56051,1420,53843,1513,44612,2037,1890,785,51953,1588,9231,1804,2208,726
"707","48201","Harris County, Texas",1647384,10077,1546971,12421,1257084,14192,37378,3629,1509593,12233,289887,10402,100413,6775
"708","48203","Harrison County, Texas",24197,1193,21717,1284,15565,1558,306,174,21411,1282,6152,1358,2480,1048
"709","48209","Hays County, Texas",77749,2243,75492,2320,67371,2717,1030,456,74462,2423,8121,1803,2257,1114
"710","48213","Henderson County, Texas",30607,1358,26662,1713,19641,1882,1056,454,25606,1646,7021,1408,3945,1001
"711","48215","Hidalgo County, Texas",247544,3892,221336,4712,144633,5294,4545,1635,216791,4801,76703,4754,26208,3055
"712","48231","Hunt County, Texas",35093,1197,32178,1424,23653,1509,925,460,31253,1387,8525,1484,2915,959
"713","48245","Jefferson County, Texas",89273,2715,84118,2740,55422,3216,2153,631,81965,2916,28696,2607,5155,1015
"714","48251","Johnson County, Texas",59113,1594,55244,1853,44094,2299,1480,552,53764,1913,11150,1798,3869,1203
