"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"546","39095","Lucas County, Ohio",176302,2776,149011,3543,924,382,122009,3491,26078,2573,27291,2187
"547","39099","Mahoning County, Ohio",96868,2320,78306,2533,883,394,67339,2575,10084,1531,18562,1672
"548","39101","Marion County, Ohio",24346,975,20382,1093,192,178,17558,1302,2632,777,3964,922
"549","39103","Medina County, Ohio",66081,1394,60504,1523,568,285,55535,1692,4401,888,5577,954
"550","39109","Miami County, Ohio",41339,973,34579,1351,311,187,31370,1400,2898,728,6760,1077
"551","39113","Montgomery County, Ohio",221744,2671,183577,3532,1743,645,161069,3758,20765,2134,38167,2478
"552","39119","Muskingum County, Ohio",33921,1127,27481,1302,366,362,24347,1342,2768,799,6440,1005
"553","39133","Portage County, Ohio",61796,1333,53980,1696,437,299,46275,1625,7268,1183,7816,1308
"554","39139","Richland County, Ohio",47378,1631,37201,1793,648,448,32016,1898,4537,904,10177,1247
"555","39141","Ross County, Ohio",27569,1471,21694,1678,305,235,18015,1766,3374,925,5875,1030
"556","39145","Scioto County, Ohio",30790,950,23080,1350,307,273,19466,1489,3307,938,7710,1275
"557","39151","Stark County, Ohio",149011,2457,123851,3121,819,336,112897,3122,10135,1425,25160,2059
"558","39153","Summit County, Ohio",221568,2550,190647,3041,1140,449,164842,3626,24665,2840,30921,2404
"559","39155","Trumbull County, Ohio",86855,1640,66489,2001,718,358,57029,2119,8742,1562,20366,1816
"560","39157","Tuscarawas County, Ohio",37516,754,29065,1237,281,211,25419,1346,3365,844,8451,1196
"561","39165","Warren County, Ohio",79096,1677,72243,1928,128,126,68484,1986,3631,962,6853,1258
"562","39169","Wayne County, Ohio",42830,915,34068,1422,174,139,30656,1420,3238,763,8762,1028
"563","39173","Wood County, Ohio",50731,1248,45450,1534,888,546,39258,1890,5304,1103,5281,786
"564","40017","Canadian County, Oklahoma",44093,940,40166,1178,34,43,35586,1432,4546,887,3927,776
"565","40027","Cleveland County, Oklahoma",100767,1864,92098,1939,724,365,81736,2326,9638,1385,8669,1231
"566","40031","Comanche County, Oklahoma",41156,1909,35331,2158,253,197,27836,1753,7242,1269,5825,1085
"567","40037","Creek County, Oklahoma",26529,523,20573,733,123,86,17317,814,3133,580,5956,611
"568","40101","Muskogee County, Oklahoma",26016,734,20159,1156,179,138,14771,1035,5209,687,5857,896
"569","40109","Oklahoma County, Oklahoma",293079,3761,251304,3810,905,341,208744,4302,41655,2830,41775,2732
"570","40119","Payne County, Oklahoma",29934,1215,26444,1253,156,168,23083,1498,3205,891,3490,706
"571","40125","Pottawatomie County, Oklahoma",25733,697,20961,833,306,168,16474,778,4181,632,4772,594
"572","40131","Rogers County, Oklahoma",33586,659,29616,820,323,244,23586,955,5707,731,3970,533
"573","40143","Tulsa County, Oklahoma",248907,1752,214567,2659,1036,334,189301,2649,24230,1444,34340,1958
"574","40145","Wagoner County, Oklahoma",27368,553,24456,691,126,123,22032,834,2298,494,2912,524
"575","41003","Benton County, Oregon",33904,995,32247,1070,288,190,29093,1310,2866,818,1657,527
"576","41005","Clackamas County, Oregon",149910,2255,136835,2532,1128,503,125963,2818,9744,1486,13075,1482
"577","41017","Deschutes County, Oregon",66218,2180,60849,2404,361,316,50137,2583,10351,2203,5369,1358
"578","41019","Douglas County, Oregon",43290,1285,36998,1557,797,359,31288,1744,4913,1130,6292,1060
"579","41029","Jackson County, Oregon",83131,2098,73850,2345,752,343,65017,2350,8081,1473,9281,1130
"580","41033","Josephine County, Oregon",33486,1468,28299,1574,444,316,25287,1704,2568,909,5187,1273
"581","41035","Klamath County, Oregon",26377,1297,21211,1644,109,104,17776,1566,3326,828,5166,903
"582","41039","Lane County, Oregon",145732,2091,130736,2782,1712,511,113082,2927,15942,2194,14996,1525
"583","41043","Linn County, Oregon",45907,1303,40788,1585,381,224,35640,1570,4767,940,5119,888
"584","41047","Marion County, Oregon",114484,1711,97174,2263,721,415,85559,2702,10894,1706,17310,1782
"585","41051","Multnomah County, Oregon",313812,2619,284203,3922,1438,461,258730,4237,24035,2284,29609,2936
"586","41053","Polk County, Oregon",27487,1181,24057,1563,221,204,21091,1510,2745,775,3430,983
"587","41059","Umatilla County, Oregon",26895,957,22616,1256,181,178,19108,1241,3327,861,4279,967
"588","41067","Washington County, Oregon",209426,1872,196924,2303,954,508,176104,2989,19866,2749,12502,1600
"589","41071","Yamhill County, Oregon",34072,1188,29671,1385,223,168,26448,1431,3000,847,4401,987
"590","42001","Adams County, Pennsylvania",38748,972,33124,1338,593,250,27982,1421,4549,893,5624,754
"591","42003","Allegheny County, Pennsylvania",530977,4190,443562,5215,3008,670,397637,5563,42917,3649,87415,3777
"592","42005","Armstrong County, Pennsylvania",28351,762,22047,979,598,306,19519,1015,1930,412,6304,677
"593","42007","Beaver County, Pennsylvania",68555,1684,54539,1832,235,144,49616,1811,4688,775,14016,1282
"594","42011","Berks County, Pennsylvania",152908,2064,125553,2533,1511,574,112031,2667,12011,1467,27355,1764
"595","42013","Blair County, Pennsylvania",49678,1101,38089,1482,384,188,32007,1827,5698,1026,11589,1255
"596","42017","Bucks County, Pennsylvania",232629,2436,208734,3027,820,325,195843,3158,12071,1807,23895,2038
"597","42019","Butler County, Pennsylvania",76410,1194,64424,1670,482,250,58374,1766,5568,949,11986,1249
"598","42021","Cambria County, Pennsylvania",57004,1406,44069,1586,520,232,39694,1699,3855,722,12935,1057
"599","42025","Carbon County, Pennsylvania",26015,1303,21725,1338,505,288,18142,1672,3078,1207,4290,791
"600","42027","Centre County, Pennsylvania",57583,1635,51472,1939,627,311,45738,2051,5107,1367,6111,1196
"601","42029","Chester County, Pennsylvania",186144,1630,168688,2416,867,355,158291,2519,9530,1412,17456,1956
"602","42033","Clearfield County, Pennsylvania",31784,1223,24252,1283,510,205,20816,1310,2926,557,7532,990
"603","42037","Columbia County, Pennsylvania",26261,1015,20824,1214,256,153,18168,1329,2400,640,5437,784
"604","42039","Crawford County, Pennsylvania",34834,997,27842,1089,556,182,23757,1059,3529,736,6992,837
"605","42041","Cumberland County, Pennsylvania",96906,1279,83155,1911,466,265,74813,2365,7876,1486,13751,1439
"606","42043","Dauphin County, Pennsylvania",111364,1988,93192,2396,1228,591,81158,2308,10806,1712,18172,1801
"607","42045","Delaware County, Pennsylvania",204574,1992,176911,2728,817,378,161061,2861,15033,1488,27663,2446
"608","42049","Erie County, Pennsylvania",108655,1866,91784,2197,1577,469,78368,2333,11839,1461,16871,1738
"609","42051","Fayette County, Pennsylvania",53900,1313,39524,1840,214,140,34843,1754,4467,869,14376,1447
"610","42055","Franklin County, Pennsylvania",58565,1491,46105,2222,1240,617,40473,2464,4392,956,12460,1561
"611","42063","Indiana County, Pennsylvania",34536,1032,26966,1259,408,182,23374,1196,3184,765,7570,853
"612","42069","Lackawanna County, Pennsylvania",84280,1861,66737,1869,909,367,56763,2034,9065,1328,17543,1436
"613","42071","Lancaster County, Pennsylvania",194764,2052,159816,2932,2442,703,139281,3026,18093,2006,34948,2570
"614","42073","Lawrence County, Pennsylvania",35935,1132,27595,1237,518,219,23952,1212,3125,777,8340,863
"615","42075","Lebanon County, Pennsylvania",51234,1243,42405,1464,591,408,36707,1418,5107,1048,8829,1252
"616","42077","Lehigh County, Pennsylvania",134442,1700,113125,2681,1788,664,101960,2782,9377,1465,21317,1959
"617","42079","Luzerne County, Pennsylvania",125235,2209,98931,2331,1684,441,85238,2400,12009,1695,26304,1825
"618","42081","Lycoming County, Pennsylvania",45742,1358,36584,1305,517,208,30986,1421,5081,1056,9158,1127
"619","42085","Mercer County, Pennsylvania",45074,1571,35546,1580,426,189,31896,1517,3224,692,9528,1046
"620","42089","Monroe County, Pennsylvania",54404,2182,48228,2199,173,148,42670,2309,5385,1273,6176,1117
"621","42091","Montgomery County, Pennsylvania",308912,2748,278730,3152,1338,501,262946,3523,14446,1663,30182,1968
"622","42095","Northampton County, Pennsylvania",113312,1629,95798,2185,876,359,84942,2291,9980,1513,17514,1717
"623","42097","Northumberland County, Pennsylvania",38712,1179,28409,1559,382,200,24571,1431,3456,680,10303,1164
"624","42101","Philadelphia County, Pennsylvania",577862,5809,461610,6592,3747,816,384538,6967,73325,4034,116252,4444
"625","42107","Schuylkill County, Pennsylvania",58061,1701,44251,1826,582,255,38774,1876,4895,699,13810,1259
"626","42111","Somerset County, Pennsylvania",29481,1128,22912,1133,458,201,19996,1096,2458,616,6569,558
"627","42125","Washington County, Pennsylvania",82396,1669,67840,1852,905,278,60416,1978,6519,975,14556,1256
"628","42129","Westmoreland County, Pennsylvania",151362,2205,121454,2737,1849,520,106071,2813,13534,1592,29908,2035
"629","42133","York County, Pennsylvania",169212,1991,141457,2609,1764,545,121198,2794,18495,1887,27755,2239
"630","44003","Kent County, Rhode Island",67432,1344,58503,1970,170,162,54609,2174,3724,988,8929,1330
"631","44005","Newport County, Rhode Island",35825,1304,32262,1445,307,237,29077,1485,2878,932,3563,740
"632","44007","Providence County, Rhode Island",237787,2329,194107,3533,1928,843,171796,3914,20383,2345,43680,3179
"633","44009","Washington County, Rhode Island",48898,1858,42555,2128,176,197,40256,2117,2123,593,6343,1209
"634","45003","Aiken County, South Carolina",63518,2202,52707,2432,794,452,44127,2429,7786,1454,10811,1692
"635","45007","Anderson County, South Carolina",74333,1963,56740,2538,261,206,46790,2553,9689,1745,17593,2102
"636","45013","Beaufort County, South Carolina",66191,2132,58722,2136,1138,713,51739,2241,5845,1333,7469,1280
"637","45015","Berkeley County, South Carolina",69821,1621,61775,1892,796,407,50484,2317,10495,1535,8046,1107
"638","45019","Charleston County, South Carolina",153179,2537,134993,2924,401,242,113625,3443,20967,2327,18186,1754
"639","45031","Darlington County, South Carolina",25099,1080,18532,1278,150,153,14606,1498,3776,981,6567,1143
"640","45035","Dorchester County, South Carolina",53509,1339,45851,1616,286,246,38619,1780,6946,1342,7658,1442
"641","45041","Florence County, South Carolina",52716,1353,39876,1628,479,376,34092,1730,5305,1246,12840,1493
"642","45045","Greenville County, South Carolina",181092,2747,148287,3421,870,464,128325,3223,19092,2109,32805,2678
"643","45047","Greenwood County, South Carolina",27151,1144,20800,1398,392,320,16656,1248,3752,1031,6351,1004
"644","45051","Horry County, South Carolina",125157,3511,107262,3512,808,392,94110,3596,12344,1762,17895,1719
"645","45057","Lancaster County, South Carolina",28903,1416,22621,1488,198,209,19116,1470,3307,901,6282,1043
"646","45059","Laurens County, South Carolina",24998,1199,18309,1209,292,205,13651,1163,4366,917,6689,1171
"647","45063","Lexington County, South Carolina",107408,2046,91234,2200,677,283,78620,2449,11937,1562,16174,1709
"648","45073","Oconee County, South Carolina",32113,1468,25304,1553,210,202,20828,1685,4266,1065,6809,1166
"649","45075","Orangeburg County, South Carolina",31350,1522,20807,1495,745,412,14488,1535,5574,1030,10543,1391
"650","45077","Pickens County, South Carolina",43859,1680,35708,1887,297,195,29754,1852,5657,1328,8151,1106
"651","45079","Richland County, South Carolina",146458,2828,127247,3524,656,390,106638,3415,19953,2264,19211,1977
"652","45083","Spartanburg County, South Carolina",110179,2024,91494,2200,415,196,77134,2562,13945,2074,18685,1746
"653","45085","Sumter County, South Carolina",39936,1360,31220,1508,386,350,25379,1725,5455,1168,8716,1388
"654","45091","York County, South Carolina",91868,1674,79670,2118,613,316,66699,2379,12358,1628,12198,1615
"655","46099","Minnehaha County, South Dakota",71099,1271,61641,1690,741,407,51034,1837,9866,1580,9458,1248
"656","46103","Pennington County, South Dakota",42161,1271,35966,1472,310,200,32108,1532,3548,842,6195,995
"657","47001","Anderson County, Tennessee",30183,1341,23858,1536,320,248,20340,1597,3198,726,6325,1062
"658","47009","Blount County, Tennessee",47871,1500,39865,1839,287,200,34425,1868,5153,1220,8006,1138
"659","47011","Bradley County, Tennessee",37741,1240,29014,1477,599,477,25458,1755,2957,817,8727,1323
"660","47037","Davidson County, Tennessee",267952,3312,233152,4097,1353,496,200965,4822,30834,2750,34800,2795
"661","47059","Greene County, Tennessee",27296,1341,20200,1445,729,490,15735,1591,3736,987,7096,1022
"662","47065","Hamilton County, Tennessee",136427,2729,113983,3168,782,351,98465,3468,14736,2031,22444,1897
"663","47093","Knox County, Tennessee",177479,2620,149776,3355,892,421,131177,3390,17707,2318,27703,2020
"664","47113","Madison County, Tennessee",38009,1092,31482,1451,203,193,23421,1418,7858,1110,6527,1285
"665","47119","Maury County, Tennessee",31472,1574,27103,1466,177,182,23225,1441,3701,986,4369,1019
"666","47125","Montgomery County, Tennessee",65474,1709,57167,2040,410,359,50400,2162,6357,1152,8307,1363
"667","47141","Putnam County, Tennessee",29705,1086,23462,1254,560,358,19700,1461,3202,793,6243,1026
"668","47147","Robertson County, Tennessee",24867,717,20172,1060,54,79,17782,1094,2336,570,4695,969
"669","47149","Rutherford County, Tennessee",103456,1789,92446,2507,479,242,78439,2777,13528,2340,11010,1730
"670","47155","Sevier County, Tennessee",35072,1669,28224,2023,469,304,23659,1967,4096,958,6848,1345
"671","47157","Shelby County, Tennessee",347377,3554,281208,4204,1738,543,226658,4709,52812,3173,66169,3772
"672","47163","Sullivan County, Tennessee",66956,1266,53452,1664,305,239,46055,1910,7092,1089,13504,1484
"673","47165","Sumner County, Tennessee",62455,1506,55528,1690,383,250,49745,1836,5400,1191,6927,1202
"674","47179","Washington County, Tennessee",52788,1644,44839,1918,555,302,39486,2044,4798,1126,7949,1195
"675","47187","Williamson County, Tennessee",71407,867,66968,1429,357,188,61980,1775,4631,1303,4439,1161
"676","47189","Wilson County, Tennessee",46768,916,40441,1440,192,174,35352,1624,4897,1214,6327,1072
"677","48005","Angelina County, Texas",30344,1362,25822,1720,142,167,22609,1432,3071,822,4522,985
"678","48021","Bastrop County, Texas",25974,1350,22900,1547,225,218,20155,1749,2520,1045,3074,968
"679","48027","Bell County, Texas",114953,2678,103211,3142,599,441,87482,3611,15130,1961,11742,1706
"680","48029","Bexar County, Texas",625260,4452,531482,6630,2855,925,451461,7951,77166,5288,93778,4449
"681","48037","Bowie County, Texas",32915,1522,24099,1752,389,235,20416,2049,3294,957,8816,1322
"682","48039","Brazoria County, Texas",114265,2252,102273,2543,655,357,89056,3274,12562,2046,11992,1851
"683","48041","Brazos County, Texas",77806,1637,71222,2060,109,128,59055,2249,12058,1858,6584,1253
"684","48061","Cameron County, Texas",121009,2320,78271,2733,409,231,61709,2902,16153,2128,42738,2735
"685","48085","Collin County, Texas",312298,2620,299573,3327,1162,495,275208,3917,23203,2947,12725,2063
"686","48091","Comal County, Texas",44382,1512,39632,1884,104,139,36961,1979,2567,675,4750,1176
"687","48099","Coryell County, Texas",22380,1218,19328,1420,178,228,17761,1344,1389,564,3052,659
"688","48113","Dallas County, Texas",891554,5439,752573,6951,3617,911,631639,7116,117317,5508,138981,5634
"689","48121","Denton County, Texas",265729,2556,253579,3041,783,518,229990,3209,22806,2521,12150,2006
"690","48135","Ector County, Texas",50724,1658,44542,1754,207,205,38959,2035,5376,1295,6182,1253
"691","48139","Ellis County, Texas",53454,1235,47003,1536,225,203,38794,1785,7984,1371,6451,1119
"692","48141","El Paso County, Texas",255736,3048,197885,4676,1277,458,163573,4272,33035,2771,57851,3819
"693","48157","Fort Bend County, Texas",214215,2747,204232,2543,1081,494,189576,3235,13575,2640,9983,1672
"694","48167","Galveston County, Texas",117452,3017,102656,3103,493,277,88854,2986,13309,2008,14796,1636
"695","48181","Grayson County, Texas",46621,1490,38651,1679,310,223,32375,1818,5966,1247,7970,1239
"696","48183","Gregg County, Texas",46314,1527,38153,1618,1305,775,31163,1500,5685,1131,8161,1212
"697","48187","Guadalupe County, Texas",50383,1193,43928,1403,244,164,37925,1291,5759,1069,6455,1002
"698","48201","Harris County, Texas",1538072,7228,1314462,9344,6141,1011,1136366,9097,171955,6726,223610,7871
"699","48203","Harrison County, Texas",22997,1107,16711,1203,147,116,13264,1231,3300,889,6286,1203
"700","48209","Hays County, Texas",63497,1595,57190,2020,253,201,50263,2303,6674,1543,6307,1656
"701","48213","Henderson County, Texas",30422,1359,22566,1466,612,342,18597,1521,3357,827,7856,1456
"702","48215","Hidalgo County, Texas",226000,3541,175137,3894,1126,509,130040,4347,43971,3896,50863,3703
"703","48231","Hunt County, Texas",30698,1316,24424,1489,179,159,19647,1473,4598,959,6274,955
"704","48245","Jefferson County, Texas",94400,2108,66685,2925,528,283,57379,2936,8778,1335,27715,2591
"705","48251","Johnson County, Texas",55458,1275,49628,1672,1202,547,41428,2032,6998,1351,5830,1090
"706","48257","Kaufman County, Texas",35725,1193,30752,1623,369,270,24671,1700,5712,1195,4973,1143
"707","48291","Liberty County, Texas",24886,1366,18259,1564,261,251,16169,1413,1829,683,6627,1192
"708","48303","Lubbock County, Texas",110867,2094,96230,2434,476,263,76753,2606,19001,2300,14637,1817
"709","48309","McLennan County, Texas",87345,1555,71370,2094,982,407,57396,2576,12992,1415,15975,1678
"710","48329","Midland County, Texas",53655,1336,47478,1811,63,119,43344,1954,4071,1041,6177,1277
"711","48339","Montgomery County, Texas",179867,2823,161408,4445,1017,536,143613,4478,16778,2541,18459,3272
"712","48347","Nacogdoches County, Texas",24734,1288,20253,1577,522,384,16572,1559,3159,993,4481,947
"713","48355","Nueces County, Texas",129264,2309,109077,2529,440,321,94065,2760,14572,1950,20187,2288
"714","48361","Orange County, Texas",32952,996,26444,1245,65,77,22372,1506,4007,1072,6508,1124
"715","48367","Parker County, Texas",42629,1447,37397,1725,256,178,33178,1793,3963,1027,5232,1219
"716","48375","Potter County, Texas",42467,1489,31866,1849,226,201,25836,1588,5804,1072,10601,1312
"717","48381","Randall County, Texas",49310,1124,43962,1615,166,142,39838,1791,3958,1064,5348,1218
"718","48397","Rockwall County, Texas",29401,851,27761,1019,117,142,26158,1218,1486,753,1640,714
"719","48409","San Patricio County, Texas",23156,1025,19299,1172,0,211,14549,1196,4750,933,3857,882
"720","48423","Smith County, Texas",77469,2204,66227,2641,560,319,58974,2822,6693,1335,11242,1815
"721","48439","Tarrant County, Texas",681915,4618,609112,5993,5383,1211,525224,7116,78505,5280,72803,3881
"722","48441","Taylor County, Texas",48997,1496,43561,1616,371,255,35364,2049,7826,1329,5436,1103
"723","48451","Tom Green County, Texas",42501,1371,33472,1693,189,174,28372,1930,4911,1109,9029,1732
"724","48453","Travis County, Texas",437375,4609,399392,5591,1332,469,358074,5187,39986,3130,37983,3466
"725","48469","Victoria County, Texas",32572,962,25712,1342,238,225,21259,1335,4215,982,6860,1150
"726","48471","Walker County, Texas",20097,1868,17153,2027,67,120,12832,2195,4254,1067,2944,768
"727","48479","Webb County, Texas",70418,1073,50798,1825,353,226,39319,1985,11126,1323,19620,1733
"728","48485","Wichita County, Texas",46671,1958,38406,2025,497,289,30392,1963,7517,1456,8265,1230
"729","48491","Williamson County, Texas",164805,2119,152092,2635,424,265,142088,2744,9580,1425,12713,1833
"730","49005","Cache County, Utah",35895,1123,33854,1244,102,103,29012,1250,4740,1026,2041,519
"731","49011","Davis County, Utah",99117,1334,94036,1665,1112,440,87626,1856,5298,1067,5081,1047
"732","49035","Salt Lake County, Utah",358269,2447,329936,3403,3328,713,285366,4295,41242,3612,28333,2574
"733","49049","Utah County, Utah",151010,1203,144439,1596,843,349,128609,2087,14987,1758,6571,1024
"734","49053","Washington County, Utah",49468,2017,45048,2194,585,305,40257,2217,4206,876,4420,1076
"735","49057","Weber County, Utah",80956,1742,73641,2036,518,322,63357,2210,9766,1205,7315,1348
"736","50007","Chittenden County, Vermont",63887,1019,58807,1266,254,210,54245,1573,4308,1105,5080,831
"737","51003","Albemarle County, Virginia",39568,1886,35991,1922,309,246,32504,2030,3178,875,3577,903
"738","51013","Arlington County, Virginia",100732,1834,94682,2045,734,426,88885,2180,5063,1264,6050,1463
"739","51015","Augusta County, Virginia",28533,1226,22632,1183,302,233,19294,1281,3036,823,5901,971
"740","51019","Bedford County, Virginia",30259,1275,24756,1373,494,345,21413,1355,2849,769,5503,1149
"741","51041","Chesterfield County, Virginia",119732,1996,109409,2489,386,238,102281,2636,6742,1295,10323,1564
"742","51059","Fairfax County, Virginia",391479,2532,374008,3054,1114,383,355118,3536,17776,1901,17471,1907
"743","51061","Fauquier County, Virginia",23334,835,21045,903,212,153,18350,989,2483,771,2289,612
"744","51069","Frederick County, Virginia",29505,1216,25134,1365,107,131,21043,1424,3984,990,4371,884
"745","51085","Hanover County, Virginia",37481,945,33556,1172,578,370,30276,1320,2702,813,3925,789
"746","51087","Henrico County, Virginia",124447,1892,111698,2340,522,342,102352,2595,8824,1533,12749,1555
"747","51095","James City County, Virginia",29312,1124,26948,1206,77,93,25782,1260,1089,623,2364,714
"748","51107","Loudoun County, Virginia",117946,1503,113348,1662,203,173,106780,1965,6365,1217,4598,1000
"749","51121","Montgomery County, Virginia",34549,1289,30050,1965,69,116,27632,2002,2349,924,4499,1439
"750","51153","Prince William County, Virginia",137434,1818,130921,2322,592,352,122303,2754,8026,1709,6513,1482
"751","51161","Roanoke County, Virginia",38879,1003,33189,1408,61,105,28614,1572,4514,1173,5690,1027
"752","51165","Rockingham County, Virginia",30333,934,24407,1193,421,210,20216,1226,3770,785,5926,783
"753","51177","Spotsylvania County, Virginia",43049,903,39160,1341,250,181,35319,1439,3591,902,3889,911
"754","51179","Stafford County, Virginia",44246,881,42231,1092,144,108,39254,1163,2833,877,2015,734
"755","51199","York County, Virginia",23533,1060,21924,1125,61,124,20806,1086,1057,447,1609,549
"756","51510","Alexandria city, Virginia",68796,1406,63523,1864,74,91,57658,1857,5791,1071,5273,1118
"757","51550","Chesapeake city, Virginia",83904,1433,76942,1796,259,222,71728,2272,4955,1169,6962,1160
"758","51650","Hampton city, Virginia",53420,1636,46634,2070,196,155,40564,1984,5874,1392,6786,1353
"759","51680","Lynchburg city, Virginia",27870,1111,22660,1252,98,126,17875,1381,4687,1101,5210,935
"760","51700","Newport News city, Virginia",68768,1569,60352,1817,304,212,52897,2023,7151,1145,8416,1466
"761","51710","Norfolk city, Virginia",87760,1634,75793,1966,192,132,64598,2207,11003,1431,11967,1185
"762","51740","Portsmouth city, Virginia",37123,1043,30625,1407,217,154,25139,1593,5269,1087,6498,1001
"763","51760","Richmond city, Virginia",88421,1778,73205,2346,392,279,61525,2223,11288,1619,15216,1490
"764","51770","Roanoke city, Virginia",42636,1451,34798,1760,273,231,27990,1918,6535,1262,7838,1287
"765","51800","Suffolk city, Virginia",30689,1199,25961,1382,140,116,20732,1323,5089,969,4728,784
"766","51810","Virginia Beach city, Virginia",167008,2587,155588,2765,414,230,139298,3244,15876,1996,11420,1471
"767","53005","Benton County, Washington",67815,1374,58031,1724,250,179,51001,2072,6780,1331,9784,1450
"768","53007","Chelan County, Washington",27087,1432,23628,1473,300,275,19485,1590,3843,1100,3459,884
"769","53009","Clallam County, Washington",31361,1218,27313,1255,470,306,24529,1215,2314,530,4048,797
"770","53011","Clark County, Washington",165133,1519,152972,1768,925,408,141059,2264,10988,1527,12161,1498
"771","53015","Cowlitz County, Washington",40036,1178,33485,1748,487,274,29059,1685,3939,889,6551,1278
"772","53021","Franklin County, Washington",25542,581,19820,1030,179,198,16534,1249,3107,994,5722,1018
"773","53025","Grant County, Washington",29758,1256,24714,1468,209,159,20561,1538,3944,918,5044,963
"774","53027","Grays Harbor County, Washington",27401,1291,23649,1478,302,280,21841,1443,1506,582,3752,872
"775","53029","Island County, Washington",32464,1522,29665,1548,113,129,27348,1507,2204,667,2799,596
"776","53033","King County, Washington",825188,4837,767944,5889,3696,837,707898,6876,56350,4745,57244,3716
"777","53035","Kitsap County, Washington",95249,2372,88062,2580,353,240,82175,2879,5534,1180,7187,1073
"778","53041","Lewis County, Washington",29969,1042,24849,1081,458,310,20616,1127,3775,817,5120,1046
"779","53053","Pierce County, Washington",302388,3310,269714,4112,1975,614,244580,4376,23159,2726,32674,2523
"780","53057","Skagit County, Washington",45447,1293,38931,1728,234,166,35484,1791,3213,653,6516,1007
"781","53061","Snohomish County, Washington",278683,2450,255112,3200,1977,636,235127,3816,18008,1995,23571,2389
"782","53063","Spokane County, Washington",187603,2354,165007,3386,1905,559,147233,3342,15869,1660,22596,2228
"783","53067","Thurston County, Washington",103319,1788,92596,1932,631,374,84114,2170,7851,1611,10723,1459
"784","53073","Whatcom County, Washington",81973,1868,73401,2243,415,273,68444,2403,4542,963,8572,1376
"785","53077","Yakima County, Washington",79700,1362,61394,1828,1344,591,51026,2335,9024,1656,18306,1768
"786","54003","Berkeley County, West Virginia",41198,1300,36306,1509,193,182,32299,1510,3814,1003,4892,934
"787","54011","Cabell County, West Virginia",41147,1338,33904,1541,355,270,27490,1698,6059,1087,7243,1131
"788","54033","Harrison County, West Virginia",27787,1090,19487,1242,225,176,17573,1223,1689,587,8300,1118
"789","54039","Kanawha County, West Virginia",80762,1879,65971,2372,430,360,56972,2331,8569,1226,14791,1595
"790","54061","Monongalia County, West Virginia",37575,1499,32481,1782,166,143,28762,1767,3553,1076,5094,1043
"791","54081","Raleigh County, West Virginia",30469,1325,24158,1737,88,109,21558,1646,2512,812,6311,1089
"792","54107","Wood County, West Virginia",36214,852,29769,1350,266,277,25575,1370,3928,870,6445,1143
"793","55009","Brown County, Wisconsin",101533,1609,87973,2026,939,415,76349,2621,10685,1573,13560,1573
"794","55025","Dane County, Wisconsin",211842,2407,196205,2676,2222,697,176613,2987,17370,1966,15637,1675
"795","55027","Dodge County, Wisconsin",33273,1120,26249,1315,437,227,23307,1263,2505,506,7024,804
"796","55035","Eau Claire County, Wisconsin",40277,1066,35102,1282,303,209,30475,1512,4324,1136,5175,792
"797","55039","Fond du Lac County, Wisconsin",41938,835,35596,1271,513,220,31600,1449,3483,980,6342,824
"798","55055","Jefferson County, Wisconsin",31607,1176,26665,1254,311,154,23500,1232,2854,670,4942,919
"799","55059","Kenosha County, Wisconsin",61593,1597,54340,2009,344,238,49479,1965,4517,1038,7253,1106
"800","55063","La Crosse County, Wisconsin",46846,936,40924,1175,361,208,36975,1452,3588,894,5922,862
"801","55071","Manitowoc County, Wisconsin",33272,1013,27320,1118,498,233,23869,1118,2953,622,5952,848
"802","55073","Marathon County, Wisconsin",54739,1005,46727,1348,813,281,41144,1429,4770,786,8012,1006
"803","55079","Milwaukee County, Wisconsin",382382,3119,312646,4328,2625,673,270025,4835,39996,3183,69736,2954
"804","55087","Outagamie County, Wisconsin",71492,1217,63778,1553,1063,519,57697,1738,5018,952,7714,971
"805","55089","Ozaukee County, Wisconsin",34913,1002,30970,1297,127,134,28508,1308,2335,630,3943,887
"806","55097","Portage County, Wisconsin",27360,915,23833,1002,84,72,21176,1100,2573,555,3527,645
"807","55101","Racine County, Wisconsin",75876,1601,62357,2185,564,232,53110,2124,8683,1499,13519,1483
"808","55105","Rock County, Wisconsin",63037,1349,53401,1508,717,419,43845,1656,8839,1439,9636,1209
"809","55109","St. Croix County, Wisconsin",32583,712,30043,872,391,197,27464,997,2188,574,2540,492
"810","55117","Sheboygan County, Wisconsin",46504,1238,39035,1380,766,277,35675,1382,2594,643,7469,1019
"811","55127","Walworth County, Wisconsin",39679,1367,35365,1538,579,224,30179,1614,4607,861,4314,761
"812","55131","Washington County, Wisconsin",53983,797,47796,1032,313,199,44134,1162,3349,743,6187,945
"813","55133","Waukesha County, Wisconsin",154970,1764,141448,2208,1141,393,132888,2464,7419,1220,13522,1494
"814","55139","Winnebago County, Wisconsin",69417,1462,57707,1986,642,321,51078,2105,5987,1011,11710,1271
"815","55141","Wood County, Wisconsin",32383,562,26243,807,253,111,23605,890,2385,568,6140,834
"816","56021","Laramie County, Wyoming",38705,1188,35046,1290,81,140,30915,1577,4050,1010,3659,784
