"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"544","18097","Marion County, Indiana",369122,3641,319313,4967,626,448,293516,4771,25171,2598,49809,4094
"545","18105","Monroe County, Indiana",57047,1605,53170,1799,152,188,49395,1781,3623,951,3877,1131
"546","18109","Morgan County, Indiana",26441,737,23028,1159,96,164,21572,1227,1360,563,3413,964
"547","18127","Porter County, Indiana",64722,1325,59228,1653,277,245,54043,1959,4908,1182,5494,1257
"548","18141","St. Joseph County, Indiana",98705,2519,84906,2803,474,321,78590,2794,5842,990,13799,1310
"549","18157","Tippecanoe County, Indiana",69502,1763,66371,2063,394,414,60884,2042,5093,1098,3131,810
"550","18163","Vanderburgh County, Indiana",77174,1582,67921,1988,0,197,62428,2389,5493,1529,9253,1326
"551","18167","Vigo County, Indiana",41933,1490,36844,1608,284,239,33910,1740,2650,706,5089,1042
"552","18177","Wayne County, Indiana",26521,1088,23165,1328,72,83,18464,1496,4629,1144,3356,764
"553","19013","Black Hawk County, Iowa",52928,1125,47311,1483,129,120,42714,1797,4468,1050,5617,1074
"554","19049","Dallas County, Iowa",34197,1149,32286,1255,128,146,30480,1346,1678,567,1911,667
"555","19061","Dubuque County, Iowa",37785,966,34461,1229,108,95,31609,1270,2744,714,3324,737
"556","19103","Johnson County, Iowa",59190,1546,56714,1627,0,163,53359,1569,3355,926,2476,705
"557","19113","Linn County, Iowa",89183,1953,82944,2203,239,218,77203,2269,5502,1249,6239,1230
"558","19153","Polk County, Iowa",186777,2360,173214,2712,440,228,157689,3211,15085,2474,13563,2032
"559","19155","Pottawattamie County, Iowa",36662,991,32340,1437,85,106,28489,1660,3766,973,4322,914
"560","19163","Scott County, Iowa",64251,1693,57127,1811,281,193,53445,1907,3401,744,7124,1291
"561","19169","Story County, Iowa",37689,1211,35427,1350,25,30,27678,1495,7724,1440,2262,1001
"562","19193","Woodbury County, Iowa",39020,1213,35061,1369,28,29,30369,1580,4664,998,3959,757
"563","39151","Stark County, Ohio",154097,2237,137067,2376,355,246,129333,2726,7379,1415,17030,1701
"564","39153","Summit County, Ohio",226989,2697,203219,3596,567,321,190384,3458,12268,1665,23770,2387
"565","39155","Trumbull County, Ohio",86886,1667,74042,2141,561,319,66945,2170,6536,1249,12844,1624
"566","39157","Tuscarawas County, Ohio",37446,905,31777,1156,129,146,26898,1490,4750,1134,5669,907
"567","39165","Warren County, Ohio",83158,1586,79746,1866,281,203,76597,1801,2868,1104,3412,846
"568","39169","Wayne County, Ohio",42890,1033,36968,1183,289,213,34151,1266,2528,627,5922,762
"569","39173","Wood County, Ohio",49805,1407,46695,1574,328,192,43858,1660,2509,783,3110,742
"570","40017","Canadian County, Oklahoma",44814,1129,42067,1246,49,64,39359,1437,2659,805,2747,784
"571","40027","Cleveland County, Oklahoma",106080,2019,102016,2095,106,121,95491,2040,6419,1445,4064,918
"572","40031","Comanche County, Oklahoma",43901,1461,40534,1479,36,47,38207,1340,2291,795,3367,782
"573","40037","Creek County, Oklahoma",26390,635,23016,897,25,43,21580,938,1411,405,3374,585
"574","40101","Muskogee County, Oklahoma",26122,806,21289,821,35,41,17174,874,4080,720,4833,723
"575","40109","Oklahoma County, Oklahoma",297945,3809,270498,3696,720,395,247387,3900,22391,2322,27447,2057
"576","40119","Payne County, Oklahoma",30009,1360,27527,1402,110,166,24049,1598,3368,937,2482,679
"577","40125","Pottawatomie County, Oklahoma",25877,736,22631,961,0,161,20438,995,2193,563,3246,639
"578","40131","Rogers County, Oklahoma",34495,703,32310,744,18,31,28526,886,3766,512,2185,396
"579","40143","Tulsa County, Oklahoma",251055,2202,230262,2654,280,182,211409,2727,18573,1650,20793,1495
"580","40145","Wagoner County, Oklahoma",28307,668,26934,760,94,109,24570,847,2270,454,1373,367
"581","41003","Benton County, Oregon",35445,1109,34641,1194,98,117,32041,1267,2502,822,804,325
"582","41005","Clackamas County, Oregon",157257,2122,148657,2540,408,234,138607,3054,9642,1878,8600,1547
"583","41017","Deschutes County, Oregon",74498,2649,71536,2706,0,207,66733,2694,4803,1506,2962,1043
"584","41019","Douglas County, Oregon",45379,1457,39745,1768,184,168,36520,2086,3041,955,5634,1245
"585","41029","Jackson County, Oregon",89701,1578,80869,1808,362,270,75678,2293,4829,1100,8832,1643
"586","41033","Josephine County, Oregon",36493,959,32850,1267,189,186,28531,1851,4130,1364,3643,1018
"587","41035","Klamath County, Oregon",27616,1302,24837,1320,0,207,21958,1434,2879,870,2779,710
"588","41039","Lane County, Oregon",151675,2015,142560,2306,664,346,129470,2662,12426,1772,9115,1454
"589","41043","Linn County, Oregon",47188,1216,42834,1507,80,85,39226,1709,3528,946,4354,952
"590","41047","Marion County, Oregon",115718,2238,107805,2946,332,215,101384,3412,6089,1587,7913,1651
"591","41051","Multnomah County, Oregon",325039,3098,306514,3979,899,438,287928,4538,17687,2381,18525,2705
"592","41053","Polk County, Oregon",29260,1173,27044,1319,212,195,24733,1514,2099,898,2216,736
"593","41059","Umatilla County, Oregon",27525,932,24499,1232,28,60,21243,1458,3228,1004,3026,944
"594","41067","Washington County, Oregon",217894,2596,210447,3030,232,217,201321,3377,8894,1642,7447,1332
"595","41071","Yamhill County, Oregon",37629,873,34757,1301,217,192,31035,1426,3505,987,2872,1066
"596","42001","Adams County, Pennsylvania",39527,1005,34225,1275,304,158,30962,1453,2959,822,5302,962
"597","42003","Allegheny County, Pennsylvania",537381,4512,481602,5512,2276,675,448531,5664,30795,2755,55779,3047
"598","42005","Armstrong County, Pennsylvania",26712,999,22252,1241,325,197,19519,1161,2408,632,4460,822
"599","42007","Beaver County, Pennsylvania",71005,1524,61014,1720,427,217,56333,1631,4254,1003,9991,1240
"600","42011","Berks County, Pennsylvania",155154,2154,136495,2622,822,315,128848,2719,6825,1290,18659,1664
"601","42013","Blair County, Pennsylvania",51885,1043,44680,1578,310,235,41618,1487,2752,665,7205,1059
"602","42017","Bucks County, Pennsylvania",239671,2395,221452,3292,517,283,211130,3475,9805,1619,18219,2124
"603","42019","Butler County, Pennsylvania",75513,1542,67954,1703,612,307,64205,1794,3137,726,7559,991
"604","42021","Cambria County, Pennsylvania",56023,1680,46988,1766,380,172,43445,1770,3163,563,9035,1034
"605","42025","Carbon County, Pennsylvania",26213,1520,22814,1607,111,145,20760,1527,1943,711,3399,718
"606","42027","Centre County, Pennsylvania",58629,1590,53759,1703,510,339,48203,1858,5046,908,4870,975
"607","42029","Chester County, Pennsylvania",189506,2209,175090,2729,291,195,167035,2750,7764,1601,14416,2082
"608","42033","Clearfield County, Pennsylvania",29098,1272,23995,1288,379,180,20852,1360,2764,723,5103,769
"609","42037","Columbia County, Pennsylvania",26584,937,23394,1060,136,135,21509,1038,1749,464,3190,592
"610","42039","Crawford County, Pennsylvania",36050,1066,30308,1340,478,184,26557,1397,3273,738,5742,838
"611","42041","Cumberland County, Pennsylvania",98242,1733,89136,2095,311,214,84136,2075,4689,988,9106,1359
"612","42043","Dauphin County, Pennsylvania",110764,2360,96623,2751,542,340,89488,2654,6593,1306,14141,1506
"613","42045","Delaware County, Pennsylvania",205461,2694,190216,3073,512,254,179016,3548,10688,1516,15245,1778
"614","42049","Erie County, Pennsylvania",108458,1975,95170,2509,405,214,88427,2549,6338,1177,13288,1638
"615","42051","Fayette County, Pennsylvania",53256,1502,43466,1561,300,212,40881,1532,2285,676,9790,1302
"616","42055","Franklin County, Pennsylvania",60979,1311,53263,1625,740,350,49497,1968,3026,975,7716,1256
"617","42063","Indiana County, Pennsylvania",33664,1197,27913,1304,201,125,25246,1351,2466,669,5751,970
"618","42069","Lackawanna County, Pennsylvania",86213,2225,74230,2457,340,227,68701,2487,5189,965,11983,1490
"619","42071","Lancaster County, Pennsylvania",201150,1871,175731,2590,1603,616,153742,3502,20386,2839,25419,2276
"620","42073","Lawrence County, Pennsylvania",37341,1107,32006,1188,268,127,29326,1170,2412,743,5335,892
"621","42075","Lebanon County, Pennsylvania",52786,1327,46795,1567,123,134,42315,1637,4357,923,5991,938
"622","42077","Lehigh County, Pennsylvania",139466,1852,125681,2538,640,341,116989,2649,8052,1482,13785,1615
"623","42079","Luzerne County, Pennsylvania",126811,2908,108077,2994,977,394,99161,2668,7939,1305,18734,1611
"624","42081","Lycoming County, Pennsylvania",46122,1242,40926,1429,471,287,37253,1493,3202,873,5196,752
"625","42085","Mercer County, Pennsylvania",46453,1296,39583,1365,261,155,36114,1388,3208,794,6870,975
"626","42089","Monroe County, Pennsylvania",57668,2454,53073,2537,65,108,49318,2520,3690,1085,4595,1263
"627","42091","Montgomery County, Pennsylvania",314756,2507,294449,3380,1001,359,279839,3598,13609,1406,20307,2226
"628","42095","Northampton County, Pennsylvania",113945,1942,100692,2378,749,361,93874,2381,6069,1419,13253,1774
"629","42097","Northumberland County, Pennsylvania",37684,1257,31325,1481,332,238,28316,1430,2677,736,6359,853
"630","42101","Philadelphia County, Pennsylvania",606142,4673,509676,6199,1653,546,428484,7150,79539,5616,96466,4988
"631","42107","Schuylkill County, Pennsylvania",57492,1801,48572,2007,488,233,44273,1925,3811,1059,8920,1379
"632","42111","Somerset County, Pennsylvania",29405,1100,23781,985,109,78,21183,937,2489,569,5624,785
"633","42125","Washington County, Pennsylvania",81924,2078,72347,2169,501,268,67122,2136,4724,942,9577,1136
"634","42129","Westmoreland County, Pennsylvania",151007,2251,131020,2421,347,209,121429,2564,9244,1235,19987,1986
"635","42133","York County, Pennsylvania",171781,2489,152516,2890,648,339,141900,3043,9968,1867,19265,1792
"636","44003","Kent County, Rhode Island",69536,1409,63188,1834,0,217,60700,1887,2488,807,6348,1302
"637","44005","Newport County, Rhode Island",34568,1536,31845,1838,52,88,29402,1722,2391,956,2723,902
"638","44007","Providence County, Rhode Island",237197,2787,209313,3586,463,277,197596,3852,11254,1728,27884,2283
"639","44009","Washington County, Rhode Island",47853,2182,45065,2217,176,168,42947,2392,1942,691,2788,804
"640","45003","Aiken County, South Carolina",67790,1797,61206,2164,235,230,54745,2468,6226,1572,6584,1327
"641","45007","Anderson County, South Carolina",76727,1839,67249,1937,76,128,56534,2177,10639,1583,9478,1429
"642","45013","Beaufort County, South Carolina",68366,2530,64545,2437,464,323,59236,2566,4845,1129,3821,1049
"643","45015","Berkeley County, South Carolina",75948,1788,70885,2006,250,203,63394,2359,7241,1479,5063,963
"644","45019","Charleston County, South Carolina",158635,3288,144575,3455,338,260,124234,4404,20003,3155,14060,1741
"645","45031","Darlington County, South Carolina",27783,1146,21981,1545,0,211,20766,1608,1215,537,5802,1238
"646","45035","Dorchester County, South Carolina",56003,1584,52203,1692,38,62,46395,2080,5770,1305,3800,1080
"647","45041","Florence County, South Carolina",51675,1517,43429,1699,201,180,39129,1996,4099,1251,8246,1401
"648","45045","Greenville County, South Carolina",193456,2476,176287,2796,208,187,163087,3417,12992,1989,17169,1968
"649","45047","Greenwood County, South Carolina",26730,1336,22589,1289,56,85,20381,1358,2152,790,4141,882
"650","45051","Horry County, South Carolina",128499,4070,115959,4443,279,219,103189,4565,12491,2058,12540,1783
"651","45055","Kershaw County, South Carolina",25712,1207,21928,1455,129,158,17593,1672,4206,1142,3784,1014
"652","45057","Lancaster County, South Carolina",34262,1074,30286,1366,142,163,28149,1395,1995,664,3976,1080
"653","45059","Laurens County, South Carolina",25160,1413,21193,1518,198,178,18617,1548,2378,726,3967,952
"654","45063","Lexington County, South Carolina",110228,2347,102782,2501,360,215,93620,2849,8802,1596,7446,1239
"655","45073","Oconee County, South Carolina",32189,1586,28671,1839,232,190,24850,1904,3589,1022,3518,844
"656","45075","Orangeburg County, South Carolina",31870,1572,25213,1381,64,67,21310,1392,3839,821,6657,1194
"657","45077","Pickens County, South Carolina",47824,1614,41752,1758,0,211,37048,1748,4704,1311,6072,862
"658","45079","Richland County, South Carolina",151999,3048,142204,3348,158,133,123576,3949,18470,2707,9795,1587
"659","45083","Spartanburg County, South Carolina",115765,2353,102398,2666,200,190,92786,3052,9412,1810,13367,1614
"660","45085","Sumter County, South Carolina",41878,1433,36068,1555,23,41,31653,1791,4392,1168,5810,1055
"661","45091","York County, South Carolina",100791,1638,93894,1957,144,170,88762,2192,4988,1204,6897,1187
"662","46099","Minnehaha County, South Dakota",77045,1515,72006,1892,316,246,65484,2283,6206,1448,5039,1037
"663","46103","Pennington County, South Dakota",43536,1211,38998,1446,39,65,35665,1394,3294,923,4538,1104
"664","47001","Anderson County, Tennessee",29929,1373,26152,1436,0,208,24381,1417,1771,648,3777,902
"665","47009","Blount County, Tennessee",50793,1567,43688,2061,76,123,39139,2150,4473,1241,7105,1237
"666","47011","Bradley County, Tennessee",40610,1014,37097,1428,136,160,34036,1589,2925,972,3513,1010
"667","47037","Davidson County, Tennessee",283929,3870,264080,3877,169,180,242820,4820,21091,2785,19849,2035
"668","47059","Greene County, Tennessee",27249,1469,22386,1525,100,126,19404,1631,2882,794,4863,940
"669","47065","Hamilton County, Tennessee",145071,2135,128056,2770,92,97,112655,2824,15309,2289,17015,2014
"670","47093","Knox County, Tennessee",187098,2478,170925,2847,198,148,156338,3110,14389,1949,16173,1976
"671","47113","Madison County, Tennessee",36343,1383,30238,1601,97,114,26995,1697,3146,749,6105,1308
"672","47119","Maury County, Tennessee",33900,1236,31120,1328,0,208,28686,1490,2434,955,2780,742
"673","47125","Montgomery County, Tennessee",73690,2061,68992,2352,40,67,64398,2483,4554,1246,4698,1202
"674","47141","Putnam County, Tennessee",30679,1294,26496,1732,0,208,23818,1758,2678,932,4183,989
"675","47147","Robertson County, Tennessee",25884,784,23325,915,80,132,21671,983,1574,601,2559,770
"676","47149","Rutherford County, Tennessee",112519,2005,106197,2363,114,173,94751,2874,11332,2004,6322,1490
"677","47155","Sevier County, Tennessee",36444,2095,32157,2376,72,128,27682,2048,4403,1355,4287,1144
"678","47157","Shelby County, Tennessee",347221,4060,297184,4413,678,364,266468,4405,30038,2866,50037,2943
"679","47163","Sullivan County, Tennessee",67685,1587,58356,1993,147,127,52848,1933,5361,1197,9329,1308
"680","47165","Sumner County, Tennessee",66063,1408,60523,1685,251,221,56242,1625,4030,929,5540,1244
"681","47179","Washington County, Tennessee",53071,1988,44881,2133,83,143,42482,2224,2316,807,8190,1401
"682","47187","Williamson County, Tennessee",77512,1780,74986,1926,84,143,72085,2285,2817,1024,2526,742
"683","47189","Wilson County, Tennessee",50234,1142,46647,1621,0,208,43542,1637,3105,1141,3587,1185
"684","48005","Angelina County, Texas",31544,1192,28350,1548,81,131,26279,1567,1990,889,3194,944
"685","48021","Bastrop County, Texas",24249,1668,22304,1745,277,425,19194,1802,2833,1031,1945,915
"686","48027","Bell County, Texas",122333,2520,114568,2895,0,225,105680,3040,8888,1342,7765,1487
"687","48029","Bexar County, Texas",633422,4901,574214,5623,1453,594,514564,6273,58197,4667,59208,3757
"688","48037","Bowie County, Texas",33164,1682,27098,1788,0,225,23214,1818,3884,1403,6066,1380
"689","48039","Brazoria County, Texas",119770,2619,111813,2875,200,240,105428,3217,6185,1570,7957,1496
"690","48041","Brazos County, Texas",79725,2344,74618,2558,52,91,65133,2886,9433,1762,5107,1229
"691","48061","Cameron County, Texas",123024,2446,98765,2851,259,183,60243,2941,38263,2754,24259,2026
"692","48085","Collin County, Texas",338769,3681,332020,3914,266,244,314013,4311,17741,2834,6749,1360
"693","48091","Comal County, Texas",51662,1527,47668,1749,218,261,45255,1897,2195,886,3994,1075
"694","48099","Coryell County, Texas",20335,1213,18896,1269,0,225,17973,1237,923,484,1439,543
"695","48113","Dallas County, Texas",929078,5302,850463,6094,2573,1008,773827,7198,74063,5265,78615,4153
"696","48121","Denton County, Texas",293610,2601,287825,2763,643,525,273690,2876,13492,1984,5785,1497
"697","48135","Ector County, Texas",51388,1714,46356,2157,0,225,44066,2257,2290,711,5032,1168
"698","48139","Ellis County, Texas",57052,1263,54653,1372,0,225,52563,1479,2090,713,2399,742
"699","48141","El Paso County, Texas",269523,2823,235952,3400,411,273,215456,3623,20085,2557,33571,2682
"700","48157","Fort Bend County, Texas",235783,3701,229823,3968,299,254,220787,4171,8737,1962,5960,1603
"701","48167","Galveston County, Texas",121423,2641,113254,3048,207,209,104861,3312,8186,1622,8169,1523
"702","48181","Grayson County, Texas",49176,1611,43862,1881,244,223,39919,2139,3699,1048,5314,1143
"703","48183","Gregg County, Texas",44138,1889,39834,1845,170,186,35398,2188,4266,1418,4304,1081
"704","48187","Guadalupe County, Texas",55421,997,51399,1231,86,104,47869,1457,3444,963,4022,855
"705","48201","Harris County, Texas",1586849,9359,1476497,10485,1926,718,1350821,12319,123750,6721,110352,6059
"706","48203","Harrison County, Texas",22618,1202,18539,1488,23,42,16270,1534,2246,680,4079,863
"707","48209","Hays County, Texas",74995,1300,73033,1464,86,111,63280,2338,9667,1933,1962,730
"708","48213","Henderson County, Texas",32412,1498,28453,1568,274,199,24734,1598,3445,1076,3959,949
"709","48215","Hidalgo County, Texas",239825,3843,211432,4243,312,257,164187,5147,46933,3461,28393,3053
"710","48231","Hunt County, Texas",32943,1387,29487,1662,218,198,25534,1805,3735,972,3456,786
"711","48245","Jefferson County, Texas",93735,2647,84649,2952,102,97,68844,3293,15703,2527,9086,1498
"712","48251","Johnson County, Texas",58859,990,54278,1408,143,145,51026,1656,3109,984,4581,1035
"713","48257","Kaufman County, Texas",37569,1096,34933,1274,180,218,30974,1597,3779,1124,2636,755
"714","48291","Liberty County, Texas",25482,1433,22887,1684,0,225,21454,1672,1433,672,2595,1050
"715","48303","Lubbock County, Texas",112290,2660,102474,3061,239,220,89355,3184,12880,1877,9816,1631
"716","48309","McLennan County, Texas",91086,2233,80200,2577,167,150,72441,2640,7592,1620,10886,1610
"717","48329","Midland County, Texas",56745,1357,51820,1700,38,66,48161,1861,3621,1154,4925,1215
"718","48339","Montgomery County, Texas",195637,3070,187188,3617,215,237,178162,3716,8811,1821,8449,1910
"719","48347","Nacogdoches County, Texas",22634,1391,20301,1515,167,234,17568,1570,2566,822,2333,731
"720","48355","Nueces County, Texas",128490,2585,115667,2830,386,293,105876,3331,9405,1592,12823,1929
"721","48361","Orange County, Texas",29848,1585,27318,1853,40,54,24651,1771,2627,801,2530,747
"722","48367","Parker County, Texas",44244,1710,42088,1749,248,233,39574,1754,2266,794,2156,718
"723","48375","Potter County, Texas",45130,1375,40974,1468,54,70,34023,1640,6897,1300,4156,872
"724","48381","Randall County, Texas",48941,1698,46841,1782,113,113,42297,2037,4431,1116,2100,573
"725","48397","Rockwall County, Texas",31880,1043,30688,1141,38,64,29271,1391,1379,748,1192,548
"726","48409","San Patricio County, Texas",23075,1071,19831,1215,51,69,16112,1202,3668,952,3244,824
"727","48423","Smith County, Texas",77292,2117,72644,2258,194,192,66381,2503,6069,1256,4648,1087
"728","48439","Tarrant County, Texas",703106,5974,666353,6568,781,347,617298,7130,48274,4266,36753,3316
"729","48441","Taylor County, Texas",50470,1444,45043,1864,0,225,37858,1985,7185,1613,5427,1184
"730","48451","Tom Green County, Texas",42061,1729,37333,1973,163,179,31739,1934,5431,1290,4728,926
"731","48453","Travis County, Texas",462632,4913,443217,5650,1130,546,412152,5895,29935,3242,19415,2717
"732","48469","Victoria County, Texas",32778,1122,28663,1199,161,163,23195,1526,5307,978,4115,950
"733","48471","Walker County, Texas",22040,1324,20097,1400,34,61,18341,1495,1722,969,1943,763
"734","48479","Webb County, Texas",74045,1601,58166,2313,300,310,45964,2301,11902,1626,15879,1911
"735","48485","Wichita County, Texas",48382,2115,42999,2146,20,35,36829,2103,6150,1268,5383,913
"736","48491","Williamson County, Texas",180142,2517,174472,2797,554,369,165114,2686,8804,1446,5670,1223
"737","48497","Wise County, Texas",21651,1013,19849,1102,110,138,16558,1354,3181,963,1802,545
"738","49005","Cache County, Utah",38453,789,37184,926,32,50,33358,1244,3794,938,1269,543
"739","49011","Davis County, Utah",104788,1219,101242,1444,45,74,96452,1820,4745,1095,3546,881
"740","49035","Salt Lake County, Utah",376314,2512,360266,3022,1279,478,332311,4183,26676,3162,16048,1776
"741","49045","Tooele County, Utah",20555,595,20066,697,0,192,19324,815,742,325,489,246
"742","49049","Utah County, Utah",164698,1579,161713,1771,288,192,141831,2620,19594,1863,2985,751
"743","49053","Washington County, Utah",56139,1972,51796,2223,147,156,47906,2256,3743,1103,4343,1128
"744","49057","Weber County, Utah",83503,1868,78270,1982,67,110,73191,2112,5012,1130,5233,1147
"745","50007","Chittenden County, Vermont",65703,1435,60951,1790,180,168,55057,2322,5714,1712,4752,1182
"746","51003","Albemarle County, Virginia",41191,1269,39052,1443,256,223,34649,1531,4147,1096,2139,649
"747","51013","Arlington County, Virginia",104750,2143,101550,2133,382,294,96596,2507,4572,1109,3200,1028
"748","51015","Augusta County, Virginia",30053,1062,24838,1479,73,130,21932,1368,2833,882,5215,1238
"749","51019","Bedford County, Virginia",31088,1204,27861,1521,285,273,23237,1750,4339,1208,3227,922
"750","51041","Chesterfield County, Virginia",124142,1508,118923,1601,172,174,113591,1702,5160,1134,5219,1091
"751","51059","Fairfax County, Virginia",396662,2748,384261,3044,605,315,369029,3831,14627,2112,12401,1757
"752","51061","Fauquier County, Virginia",23272,972,22094,1082,0,204,21535,1155,559,274,1178,491
"753","51069","Frederick County, Virginia",32251,1023,28901,1394,42,73,26623,1535,2236,884,3350,901
"754","51085","Hanover County, Virginia",37969,1223,35905,1355,102,126,33639,1506,2164,678,2064,650
"755","51087","Henrico County, Virginia",127899,1861,118457,2326,208,245,110816,2478,7433,1535,9442,1496
"756","51095","James City County, Virginia",28085,1367,26349,1485,64,107,23611,1579,2674,930,1736,633
"757","51107","Loudoun County, Virginia",129769,992,126016,1237,66,113,123273,1427,2677,729,3753,856
"758","51121","Montgomery County, Virginia",34336,1706,32313,1678,138,208,30226,1712,1949,1047,2023,742
"759","51153","Prince William County, Virginia",141425,1703,138268,1843,216,151,134301,2105,3751,1023,3157,917
"760","51161","Roanoke County, Virginia",38687,935,35398,1190,75,128,33139,1258,2184,673,3289,885
"761","51165","Rockingham County, Virginia",30892,1083,25600,1129,27,47,23283,1184,2290,547,5292,896
"762","51177","Spotsylvania County, Virginia",42960,1002,40990,1240,0,204,39596,1279,1394,540,1970,611
"763","51179","Stafford County, Virginia",47474,993,46564,1068,47,77,45534,1115,983,412,910,353
"764","51199","York County, Virginia",25294,1015,23719,1196,131,162,22443,1377,1145,481,1575,719
"765","51510","Alexandria city, Virginia",69667,1713,67735,1760,49,80,64343,1835,3343,906,1932,735
"766","51550","Chesapeake city, Virginia",83402,2082,79731,2179,300,270,75597,2184,3834,1273,3671,1036
"767","51650","Hampton city, Virginia",53267,1436,48869,1625,200,166,43698,1863,4971,1225,4398,856
"768","51680","Lynchburg city, Virginia",27814,1456,25136,1538,100,140,21796,1654,3240,1235,2678,597
"769","51700","Newport News city, Virginia",69249,2154,61101,2425,259,259,46491,2564,14351,1804,8148,1635
"770","51710","Norfolk city, Virginia",87857,2152,80803,2395,156,113,75424,2389,5223,929,7054,1014
"771","51740","Portsmouth city, Virginia",36246,1157,33068,1275,0,204,29598,1641,3470,979,3178,826
"772","51760","Richmond city, Virginia",87401,2053,78693,2156,129,119,64970,2290,13594,1828,8708,1336
"773","51770","Roanoke city, Virginia",42133,1319,36705,1824,207,183,31351,1703,5147,1230,5428,1183
"774","51800","Suffolk city, Virginia",33077,1054,30321,1124,144,134,26177,1351,4000,1135,2756,572
"775","51810","Virginia Beach city, Virginia",168818,2960,161907,3248,57,69,152542,3614,9308,1610,6911,1117
"776","53005","Benton County, Washington",72265,1321,66469,1668,453,395,59458,2356,6558,1830,5796,1370
"777","53007","Chelan County, Washington",27060,1626,24879,1946,81,125,22557,1871,2241,849,2181,944
"778","53009","Clallam County, Washington",33233,994,29339,1267,378,254,27602,1353,1359,480,3894,936
"779","53011","Clark County, Washington",173579,2122,165525,2529,683,366,156780,2504,8062,1402,8054,1444
"780","53015","Cowlitz County, Washington",41611,1081,37314,1399,248,219,34842,1395,2224,611,4297,931
"781","53021","Franklin County, Washington",26477,798,25114,1062,0,204,22584,1303,2530,810,1363,700
"782","53025","Grant County, Washington",31123,1359,28803,1509,0,204,26621,1762,2182,853,2320,783
"783","53027","Grays Harbor County, Washington",29286,1312,25133,1486,162,169,23456,1440,1515,666,4153,936
"784","53029","Island County, Washington",34537,1361,33275,1394,45,77,31467,1498,1763,815,1262,454
"785","53033","King County, Washington",876639,5665,839219,7140,1370,442,804307,7590,33542,4045,37420,3730
"786","53035","Kitsap County, Washington",104902,1850,100294,2114,76,90,96870,2291,3348,1033,4608,1105
"787","53041","Lewis County, Washington",31786,995,28610,1304,474,343,23651,1479,4485,1304,3176,867
"788","53053","Pierce County, Washington",321268,3552,303360,3799,1415,505,282194,4750,19751,2296,17908,2157
"789","53057","Skagit County, Washington",49262,1172,45782,1441,97,96,43115,1692,2570,845,3480,784
"790","53061","Snohomish County, Washington",292430,2330,279927,2958,826,369,266595,3368,12506,1819,12503,1856
"791","53063","Spokane County, Washington",200949,2388,187075,2879,1170,506,175877,3109,10028,1552,13874,1698
"792","53067","Thurston County, Washington",112075,1401,105673,1653,352,294,100294,1726,5027,1299,6402,1370
"793","53073","Whatcom County, Washington",88636,1559,83486,2044,226,183,78323,2185,4937,1239,5150,1104
"794","53077","Yakima County, Washington",82107,1434,73305,1797,347,255,67397,1884,5561,1237,8802,1257
"795","54003","Berkeley County, West Virginia",42296,1475,37259,1700,330,269,33537,1794,3392,1115,5037,1263
"796","54011","Cabell County, West Virginia",41080,1127,34325,1626,142,122,22967,2068,11216,1702,6755,1111
"797","54033","Harrison County, West Virginia",27493,963,24748,1146,89,125,22767,1195,1892,570,2745,741
"798","54039","Kanawha County, West Virginia",75836,2385,66166,2463,62,107,60458,2639,5646,1393,9670,1342
"799","54061","Monongalia County, West Virginia",39386,1686,36245,1781,19,35,33664,1678,2562,709,3141,841
"800","54081","Raleigh County, West Virginia",31593,1317,27159,1396,0,200,25343,1606,1816,818,4434,1005
"801","54107","Wood County, West Virginia",34462,1250,29675,1398,96,95,28698,1388,881,334,4787,1015
"802","55009","Brown County, Wisconsin",104868,1381,94512,1708,420,420,90028,1873,4064,777,10356,1360
"803","55025","Dane County, Wisconsin",223031,2237,211707,2711,603,276,196610,3018,14494,2136,11324,1498
"804","55027","Dodge County, Wisconsin",34228,942,30047,1162,166,117,28406,1191,1475,409,4181,767
"805","55035","Eau Claire County, Wisconsin",41767,903,38482,1023,109,131,35965,1087,2408,614,3285,709
"806","55039","Fond du Lac County, Wisconsin",42449,902,37822,1218,256,122,35028,1262,2538,635,4627,981
"807","55055","Jefferson County, Wisconsin",33534,654,29409,952,298,228,26711,1171,2400,710,4125,836
"808","55059","Kenosha County, Wisconsin",63546,1475,57835,1664,392,235,53064,1705,4379,1052,5711,999
"809","55063","La Crosse County, Wisconsin",47704,829,43514,1009,170,122,39497,1317,3847,989,4190,627
"810","55071","Manitowoc County, Wisconsin",34446,871,29963,1100,269,130,27550,1118,2144,499,4483,816
"811","55073","Marathon County, Wisconsin",55084,1070,49344,1357,572,296,46386,1264,2386,565,5740,901
"812","55079","Milwaukee County, Wisconsin",376445,3650,320766,4375,1166,425,288456,4585,31144,2524,55679,3220
"813","55087","Outagamie County, Wisconsin",74033,918,68198,1309,236,173,65096,1381,2866,794,5835,1002
"814","55089","Ozaukee County, Wisconsin",35552,1216,33139,1269,76,85,31320,1384,1743,561,2413,633
"815","55097","Portage County, Wisconsin",28679,588,25678,1077,122,75,24529,1079,1027,353,3001,734
"816","55101","Racine County, Wisconsin",77473,1518,71529,1910,374,240,67138,1978,4017,825,5944,1281
"817","55105","Rock County, Wisconsin",64878,1145,58048,1502,247,162,53699,1871,4102,1002,6830,1154
