"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"272","36093","Schenectady County, New York",48720,1926,44292,2074,195,164,40852,2212,3245,804,4428,749
"273","36101","Steuben County, New York",38458,1164,33632,1282,271,130,30199,1192,3162,709,4826,653
"274","36103","Suffolk County, New York",474311,4927,437279,5471,1789,545,406640,4963,28850,3016,37032,2848
"275","36105","Sullivan County, New York",25031,1701,20937,1548,192,197,19314,1693,1431,775,4094,899
"276","36109","Tompkins County, New York",37683,1516,35522,1632,0,192,32658,1607,2864,912,2161,554
"277","36111","Ulster County, New York",68298,2281,62237,2394,358,218,57844,2550,4035,917,6061,1249
"278","36113","Warren County, New York",28841,1133,25584,1426,423,206,23152,1415,2009,586,3257,834
"279","36117","Wayne County, New York",37496,901,34116,969,650,356,30473,1274,2993,854,3380,672
"280","36119","Westchester County, New York",342216,2884,311537,3940,789,313,290865,4220,19883,2353,30679,2364
"281","37001","Alamance County, North Carolina",64369,1213,56291,1876,193,153,49775,2043,6323,1263,8078,1269
"282","37019","Brunswick County, North Carolina",54331,2247,48980,2494,291,200,43774,2573,4915,1294,5351,1235
"283","37021","Buncombe County, North Carolina",103127,2304,89839,2988,292,227,81579,3317,7968,1451,13288,1797
"284","37023","Burke County, North Carolina",35211,1403,27790,1761,337,269,24521,1885,2932,870,7421,1158
"285","37025","Cabarrus County, North Carolina",70438,1600,66134,1934,247,187,62259,2232,3628,1065,4304,1042
"286","37027","Caldwell County, North Carolina",32911,1167,26891,1586,113,87,24223,1729,2555,827,6020,1226
"287","37031","Carteret County, North Carolina",27506,1324,24770,1408,40,54,21811,1452,2919,840,2736,650
"288","37035","Catawba County, North Carolina",61618,1514,53801,1865,150,152,50224,2013,3427,946,7817,1109
"289","37037","Chatham County, North Carolina",28568,986,24940,1296,193,232,23293,1414,1454,651,3628,1024
"290","37045","Cleveland County, North Carolina",36405,1576,28479,1760,77,99,23872,1737,4530,1139,7926,1170
"291","37049","Craven County, North Carolina",40297,1433,36860,1560,181,175,33552,1870,3127,1067,3437,803
"292","37051","Cumberland County, North Carolina",124014,2304,111424,2736,517,329,101102,3069,9805,1516,12590,1347
"293","37057","Davidson County, North Carolina",62695,2000,53954,2239,91,122,50419,2400,3444,952,8741,1440
"294","37063","Durham County, North Carolina",123697,1908,113783,2727,265,166,103745,3174,9773,1946,9914,1624
"295","37067","Forsyth County, North Carolina",146219,2576,131166,2992,718,359,117635,3036,12813,1707,15053,1861
"296","37071","Gaston County, North Carolina",82982,1245,71918,1891,418,311,65828,1817,5672,1066,11064,1510
"297","37081","Guilford County, North Carolina",201520,3172,176820,3101,773,305,145540,3673,30507,2814,24700,2461
"298","37085","Harnett County, North Carolina",43960,1230,39932,1363,135,160,34102,1544,5695,978,4028,610
"299","37089","Henderson County, North Carolina",47791,1641,41438,1724,263,222,37924,1726,3251,977,6353,1006
"300","37097","Iredell County, North Carolina",65037,1312,57889,1652,356,212,50978,1898,6555,1125,7148,1052
"301","37101","Johnston County, North Carolina",66254,1768,59374,1921,502,426,48770,2680,10102,1973,6880,1182
"302","37109","Lincoln County, North Carolina",31588,1071,26843,1296,77,92,24927,1394,1839,694,4745,776
"303","37119","Mecklenburg County, North Carolina",399504,3382,375406,3869,875,388,346178,4236,28353,2794,24098,2465
"304","37125","Moore County, North Carolina",38786,1543,33735,1672,356,257,31683,1504,1696,687,5051,903
"305","37127","Nash County, North Carolina",35409,1755,28983,2224,301,274,25621,2345,3061,1077,6426,1284
"306","37129","New Hanover County, North Carolina",92808,2055,84929,2527,265,303,75802,2554,8862,1879,7879,1520
"307","37133","Onslow County, North Carolina",61766,2212,57897,2589,150,175,52887,2829,4860,1322,3869,1287
"308","37135","Orange County, North Carolina",50203,1789,47403,1814,211,197,43028,2046,4164,1221,2800,817
"309","37147","Pitt County, North Carolina",70019,1853,61183,2169,82,110,56854,2370,4247,1285,8836,1366
"310","37151","Randolph County, North Carolina",56793,1278,48186,1677,26,36,43108,1979,5052,1227,8607,1353
"311","37155","Robeson County, North Carolina",45123,984,35419,1252,119,138,24019,1357,11281,1190,9704,975
"312","37157","Rockingham County, North Carolina",38163,1477,29959,1782,104,124,23762,1819,6093,1279,8204,1500
"313","37159","Rowan County, North Carolina",50138,2034,42278,1880,162,132,37914,1945,4202,1064,7860,1473
"314","37161","Rutherford County, North Carolina",26982,1319,21057,1368,77,123,17640,1364,3340,953,5925,1154
"315","37171","Surry County, North Carolina",28261,1086,22394,1176,169,178,16403,1194,5822,1165,5867,742
"316","37179","Union County, North Carolina",74763,1121,70244,1418,227,193,67618,1517,2399,652,4519,832
"317","37183","Wake County, North Carolina",387771,4888,370599,5205,1340,671,352383,4932,16876,2428,17172,2086
"318","37191","Wayne County, North Carolina",47240,1353,39443,1751,149,152,36474,1811,2820,973,7797,1310
"319","37193","Wilkes County, North Carolina",28771,1344,24361,1559,201,180,21112,1535,3048,997,4410,1042
"320","37195","Wilson County, North Carolina",30897,1331,25994,1415,101,104,22258,1543,3635,899,4903,914
"321","38015","Burleigh County, North Dakota",39075,1081,35806,1345,0,155,32677,1505,3129,972,3269,915
"322","38017","Cass County, North Dakota",76206,1441,70845,1859,186,199,65374,2145,5285,1565,5361,1130
"323","38035","Grand Forks County, North Dakota",30045,1069,27210,1307,76,120,24070,1455,3064,1002,2835,774
"324","38101","Ward County, North Dakota",27803,1490,25969,1603,84,74,24484,1643,1401,701,1834,640
"325","39003","Allen County, Ohio",39982,1213,34500,1257,345,229,30488,1426,3667,982,5482,856
"326","39007","Ashtabula County, Ohio",38728,1250,31471,1349,214,172,28790,1541,2467,920,7257,1022
"327","39009","Athens County, Ohio",21732,1142,18851,1368,91,117,16148,1279,2612,751,2881,673
"328","39013","Belmont County, Ohio",27240,929,22088,1006,113,115,19718,1184,2257,671,5152,824
"329","39017","Butler County, Ohio",137314,2256,125121,2614,483,287,117244,2772,7394,1237,12193,1795
"330","39023","Clark County, Ohio",54548,1391,47276,1324,136,102,43276,1554,3864,869,7272,856
"331","39025","Clermont County, Ohio",77925,1403,70941,1749,649,356,64067,2011,6225,1381,6984,1090
"332","39029","Columbiana County, Ohio",41469,1478,35697,1643,188,193,31026,1659,4483,1117,5772,956
"333","39035","Cuyahoga County, Ohio",534355,4530,462939,6165,1786,414,409967,6407,51186,3348,71416,3740
"334","39041","Delaware County, Ohio",68617,1091,65909,1232,67,116,63730,1429,2112,645,2708,691
"335","39043","Erie County, Ohio",30682,1432,26525,1378,75,128,24608,1500,1842,695,4157,961
"336","39045","Fairfield County, Ohio",55614,1284,50847,1493,284,226,47169,1745,3394,919,4767,819
"337","39049","Franklin County, Ohio",502932,4081,464927,4813,886,405,432990,5362,31051,3102,38005,2936
"338","39055","Geauga County, Ohio",35519,658,30339,1029,100,85,28234,1208,2005,723,5180,858
"339","39057","Greene County, Ohio",63908,1457,58730,1646,44,76,54498,1835,4188,978,5178,928
"340","39061","Hamilton County, Ohio",335907,3583,296847,4293,1941,684,272215,4640,22691,2856,39060,2575
"341","39063","Hancock County, Ohio",31693,936,28117,1246,340,365,26062,1334,1715,588,3576,825
"342","39081","Jefferson County, Ohio",26971,1186,21460,1207,0,189,19663,1223,1797,485,5511,727
"343","39085","Lake County, Ohio",96325,1424,87298,1854,249,296,82853,2204,4196,907,9027,1126
"344","39089","Licking County, Ohio",62898,1554,56481,1740,359,277,51868,2112,4254,1174,6417,881
"345","39093","Lorain County, Ohio",117871,2165,104927,2491,385,206,97196,2730,7346,1222,12944,1527
"346","39095","Lucas County, Ohio",180217,2346,159647,2885,467,265,146608,3240,12572,1910,20570,1925
"347","39099","Mahoning County, Ohio",96998,2259,82509,2173,443,352,76522,2228,5544,1069,14489,1407
"348","39101","Marion County, Ohio",25114,1713,21371,1752,164,168,18324,1712,2883,1041,3743,877
"349","39103","Medina County, Ohio",67812,1365,62259,1690,292,244,58836,1880,3131,975,5553,1075
"350","39109","Miami County, Ohio",41313,1173,36569,1411,179,167,34413,1409,1977,648,4744,882
"351","39113","Montgomery County, Ohio",223131,3179,196525,3339,865,389,181645,3602,14015,1756,26606,1943
"352","39119","Muskingum County, Ohio",34169,1315,29020,1579,308,289,24294,1786,4418,1176,5149,982
"353","39133","Portage County, Ohio",62468,1678,55603,1959,118,122,49051,2180,6434,1394,6865,1287
"354","39139","Richland County, Ohio",48437,1420,40944,1645,138,156,35164,1861,5642,1326,7493,1087
"355","39141","Ross County, Ohio",28710,1156,24641,1372,0,189,20946,1430,3695,1190,4069,740
"356","39145","Scioto County, Ohio",29904,1206,24353,1423,1318,483,19559,1493,3476,993,5551,905
"357","39151","Stark County, Ohio",152129,1952,134450,2401,1216,465,124162,2514,9072,1277,17679,1930
"358","06029","Kern County, California",270359,3011,233939,4062,621,302,213868,4447,19450,2482,36420,2889
"359","06031","Kings County, California",43090,1044,38818,1411,69,94,34135,1686,4614,949,4272,878
"360","06033","Lake County, California",24593,1484,20752,1585,104,127,17842,1687,2806,874,3841,901
"361","06037","Los Angeles County, California",3305589,8089,3007431,9799,9340,1230,2716680,11110,281411,7297,298158,7115
"362","06039","Madera County, California",44369,1495,39168,1724,218,194,33198,1742,5752,1395,5201,975
"363","06041","Marin County, California",106333,1579,99561,2064,294,188,96386,2114,2881,752,6772,1540
"364","06045","Mendocino County, California",35439,1083,31354,1318,419,292,28163,1419,2772,850,4085,895
"365","06047","Merced County, California",77713,1471,70000,1762,779,537,62458,1826,6763,1293,7713,1219
"366","06053","Monterey County, California",125740,2166,108042,2695,438,329,100338,2576,7266,1370,17698,2032
"367","06055","Napa County, California",49561,1328,45602,1489,138,122,42551,1549,2913,802,3959,938
"368","06057","Nevada County, California",38708,1911,35320,1952,45,73,32529,2002,2746,762,3388,963
"369","06059","Orange County, California",1032218,5228,980222,5784,2526,722,928682,6779,49014,3449,51996,3231
"370","06061","Placer County, California",139104,2002,132028,2279,210,161,124425,2247,7393,1263,7076,1140
"371","06065","Riverside County, California",715040,4938,655409,5709,1482,614,605028,6095,48899,3395,59631,3518
"372","06067","Sacramento County, California",535090,3201,499983,3555,1588,604,461107,4658,37288,3159,35107,2558
"373","06071","San Bernardino County, California",633173,4114,581825,4336,1543,542,524842,5366,55440,4171,51348,3598
"374","06073","San Diego County, California",1110568,6697,1049390,7545,1888,747,979132,8282,68370,4713,61178,3349
"375","06075","San Francisco County, California",358703,4561,331856,4838,1227,464,311226,5667,19403,2277,26847,2753
"376","06077","San Joaquin County, California",227186,2066,200581,3018,413,203,183136,3130,17032,1816,26605,2387
"377","06079","San Luis Obispo County, California",106312,2380,98852,2417,596,375,90862,2442,7394,1762,7460,1431
"378","06081","San Mateo County, California",263445,2321,251322,2871,413,212,238448,3255,12461,1994,12123,1534
"379","06083","Santa Barbara County, California",142449,2099,130247,2604,1492,828,121529,2699,7226,1286,12202,1710
"380","06085","Santa Clara County, California",635687,3094,607619,3621,1634,514,575642,4671,30343,3375,28068,2492
"381","06087","Santa Cruz County, California",96257,1860,89028,2338,208,200,84022,2473,4798,1247,7229,1518
"382","06089","Shasta County, California",72095,1299,64465,1400,572,362,56345,1716,7548,1300,7630,977
"383","06095","Solano County, California",149172,1723,140001,1852,43,33,133656,2293,6302,1288,9171,1401
"384","06097","Sonoma County, California",187504,2620,173568,3139,658,340,162810,3233,10100,1760,13936,2066
"385","06099","Stanislaus County, California",172881,1805,155940,2784,414,239,142437,3272,13089,1820,16941,1973
"386","06101","Sutter County, California",32345,817,28158,1237,234,167,25971,1330,1953,552,4187,974
"387","06107","Tulare County, California",135648,1649,119432,2367,521,403,105708,2554,13203,1681,16216,1762
"388","06111","Ventura County, California",268091,2469,246321,3319,745,344,230691,3690,14885,1922,21770,1992
"389","06113","Yolo County, California",73055,1314,68421,1566,273,231,63321,2100,4827,1307,4634,998
"390","06115","Yuba County, California",26699,679,24016,1007,160,187,21228,1156,2628,773,2683,804
"391","08001","Adams County, Colorado",163122,1428,152148,2007,500,281,136722,2636,14926,1763,10974,1472
"392","08005","Arapahoe County, Colorado",235942,2086,223656,2683,849,382,207153,2937,15654,2014,12286,1872
"393","08013","Boulder County, Colorado",123820,2004,118274,2129,185,171,111736,2505,6353,1333,5546,1021
"394","08014","Broomfield County, Colorado",26269,479,25672,509,31,50,24768,689,873,487,597,256
"395","08031","Denver County, Colorado",292003,2724,272808,3663,881,447,248848,3853,23079,2741,19195,2437
"396","08035","Douglas County, Colorado",120125,1373,118203,1615,244,168,115129,1750,2830,798,1922,647
"397","08041","El Paso County, Colorado",257508,2763,245393,3180,1241,550,232635,3129,11517,1462,12115,1742
"398","08059","Jefferson County, Colorado",230890,1877,218200,2480,1398,429,207876,2797,8926,1286,12690,1719
"399","08069","Larimer County, Colorado",131407,1911,125808,2019,523,298,115210,2634,10075,1716,5599,1003
"400","08077","Mesa County, Colorado",60188,1483,55559,1756,315,254,52288,1948,2956,769,4629,1012
"401","08101","Pueblo County, Colorado",62275,1632,54407,1925,284,179,47801,2215,6322,1285,7868,1279
"402","08123","Weld County, Colorado",102087,1317,94594,1445,256,149,85933,2019,8405,1593,7493,1026
"403","09001","Fairfield County, Connecticut",335318,3387,306332,3849,754,351,288031,4477,17547,2328,28986,2711
"404","09003","Hartford County, Connecticut",350369,2526,307961,3722,1251,530,283569,3937,23141,2652,42408,2791
"405","09005","Litchfield County, Connecticut",74105,1681,67806,1682,316,215,63225,2099,4265,970,6299,911
"406","09007","Middlesex County, Connecticut",66002,1801,58518,2043,80,94,55971,2150,2467,735,7484,1374
"407","09009","New Haven County, Connecticut",327560,3536,288870,4392,2536,912,265850,4779,20484,2638,38690,3226
"408","09011","New London County, Connecticut",105113,2058,94664,2427,360,206,89386,2628,4918,1061,10449,1516
"409","09013","Tolland County, Connecticut",54068,1539,49014,1907,144,122,45907,1999,2963,1061,5054,1227
"410","09015","Windham County, Connecticut",44734,1183,38645,1643,240,177,36034,1597,2371,756,6089,1236
"411","10001","Kent County, Delaware",64452,1537,58140,1931,80,128,54208,2171,3852,916,6312,1107
"412","10003","New Castle County, Delaware",203782,2314,187388,2893,416,220,171764,3405,15208,1855,16394,1722
"413","10005","Sussex County, Delaware",82851,2545,72980,2643,200,172,64515,2450,8265,1452,9871,1272
"414","11001","District of Columbia, District of Columbia",281241,3152,252726,3982,214,196,222327,4354,30185,3050,28515,3099
"415","12001","Alachua County, Florida",94428,3539,85282,3435,264,181,78154,3333,6864,1141,9146,1342
"416","12005","Bay County, Florida",70330,2729,63986,2831,230,168,59109,2831,4647,908,6344,1274
"417","12009","Brevard County, Florida",226021,4123,206379,4509,792,420,194035,4670,11552,1806,19642,2440
"418","12011","Broward County, Florida",681474,7066,631091,7613,1728,492,559321,7506,70042,5025,50383,3822
"419","12015","Charlotte County, Florida",75147,2941,68520,3054,674,400,62981,3001,4865,1023,6627,1363
"420","12017","Citrus County, Florida",63581,2500,55340,2712,330,295,50006,2784,5004,1586,8241,1641
"421","12019","Clay County, Florida",74130,1242,69251,1640,154,216,65095,2111,4002,1160,4879,1157
"422","12021","Collier County, Florida",139522,4307,130083,4444,966,846,116379,4371,12738,1702,9439,1568
"423","12023","Columbia County, Florida",24215,1165,21166,1349,144,141,19372,1420,1650,710,3049,902
"424","12031","Duval County, Florida",353946,4959,320979,5207,925,474,285564,4974,34490,3385,32967,3089
"425","12033","Escambia County, Florida",118702,2712,106779,2981,370,239,98506,3017,7903,1580,11923,1460
"426","12035","Flagler County, Florida",41311,1902,36319,1850,188,162,31611,1999,4520,1306,4992,1085
"427","12053","Hernando County, Florida",74262,2002,67345,2021,145,144,60889,2267,6311,1411,6917,1266
"428","12055","Highlands County, Florida",38808,2109,29926,2031,613,374,26635,1946,2678,1097,8882,1526
"429","12057","Hillsborough County, Florida",514487,5129,476499,6329,1323,454,438945,6671,36231,3367,37988,3207
"430","12061","Indian River County, Florida",55427,2857,48181,2809,79,96,45515,2652,2587,754,7246,1454
"431","12069","Lake County, Florida",128888,3114,115676,3028,682,457,107662,3141,7332,1517,13212,2003
"432","12071","Lee County, Florida",261735,5295,240887,5166,2247,1031,212406,5122,26234,2875,20848,2437
"433","12073","Leon County, Florida",112119,2406,106353,2464,508,307,98488,2917,7357,1438,5766,1153
"434","12081","Manatee County, Florida",142465,2824,129025,3064,495,319,114332,3080,14198,2203,13440,1766
"435","12083","Marion County, Florida",134239,3539,115000,3675,942,641,102327,4095,11731,2029,19239,2622
"436","12085","Martin County, Florida",62976,2406,57757,2259,131,175,50875,2430,6751,1275,5219,1245
"437","12086","Miami-Dade County, Florida",880766,6091,775461,6696,2662,856,651666,7388,121133,5707,105305,4707
"438","12087","Monroe County, Florida",30318,1827,27609,1731,0,221,25047,1723,2562,771,2709,607
"439","12089","Nassau County, Florida",30547,1471,28404,1755,479,636,25874,1943,2051,1062,2143,1040
"440","12091","Okaloosa County, Florida",76102,2334,69986,2507,526,295,62592,2695,6868,1484,6116,1338
"441","12095","Orange County, Florida",468515,4842,434556,5612,520,289,399576,6647,34460,3570,33959,3559
"442","12097","Osceola County, Florida",97569,3624,87731,3830,407,289,79788,3678,7536,1457,9838,2131
"443","12099","Palm Beach County, Florida",536446,6570,491343,6419,2257,730,449958,6282,39128,3626,45103,2950
"444","12101","Pasco County, Florida",195628,2957,172790,3203,1246,467,151987,3523,19557,2225,22838,2338
"445","12103","Pinellas County, Florida",407268,5562,364560,6722,1705,597,330444,7277,32411,3160,42708,3490
"446","12105","Polk County, Florida",226429,3850,189454,3858,866,530,145098,3889,43490,3705,36975,2978
"447","12107","Putnam County, Florida",28025,1357,21796,1610,205,154,18843,1438,2748,774,6229,1160
"448","12109","St. Johns County, Florida",84187,2400,78429,2780,521,240,71561,2734,6347,1993,5758,1579
"449","12111","St. Lucie County, Florida",111617,3321,98991,3696,792,513,91071,4012,7128,1468,12626,2222
"450","12113","Santa Rosa County, Florida",61817,1845,59176,1823,319,304,56558,1713,2299,862,2641,614
"451","12115","Sarasota County, Florida",176191,4327,159222,4564,577,311,146124,4773,12521,2166,16969,2119
"452","12117","Seminole County, Florida",167549,2524,158236,3124,1054,619,149197,3016,7985,1427,9313,1627
"453","12119","Sumter County, Florida",51781,2926,47538,2780,481,469,43952,2939,3105,1014,4243,936
"454","12127","Volusia County, Florida",214039,4010,189681,4490,1201,453,161793,4471,26687,2674,24358,2308
"455","12131","Walton County, Florida",27207,2120,23988,2110,0,221,21553,1930,2435,852,3219,1011
"456","13013","Barrow County, Georgia",24865,971,22685,1005,157,232,20933,1076,1595,557,2180,625
"457","13015","Bartow County, Georgia",36430,1317,32601,1534,47,67,30951,1450,1603,519,3829,882
"458","13021","Bibb County, Georgia",57692,1763,47706,1939,102,122,41964,1944,5640,1285,9986,1292
"459","13031","Bulloch County, Georgia",26411,1512,23107,1491,56,79,20308,1535,2743,951,3304,818
"460","13045","Carroll County, Georgia",40516,1473,36416,1680,33,56,33012,1974,3371,950,4100,978
"461","13047","Catoosa County, Georgia",24743,1128,22303,1173,344,384,20716,1071,1243,537,2440,927
"462","13051","Chatham County, Georgia",110185,1840,101154,2005,255,210,93603,2514,7296,1475,9031,1279
"463","13057","Cherokee County, Georgia",84088,1934,79575,1973,505,498,77511,2084,1559,860,4513,1235
"464","13059","Clarke County, Georgia",47563,1363,42999,1466,133,148,37496,1925,5370,1149,4564,1062
"465","13063","Clayton County, Georgia",94346,2051,88434,2284,397,257,75597,2997,12440,1981,5912,1167
"466","13067","Cobb County, Georgia",277949,2711,265254,3020,1011,523,249747,3666,14496,2289,12695,1834
"467","13073","Columbia County, Georgia",47513,1934,45208,2014,63,116,38371,2528,6774,2029,2305,914
"468","13077","Coweta County, Georgia",50503,1202,46349,1369,187,183,43695,1479,2467,830,4154,1024
"469","13089","DeKalb County, Georgia",281356,3760,262790,4133,661,434,234839,5116,27290,3397,18566,2136
"470","13095","Dougherty County, Georgia",34264,1537,28704,1817,0,218,24293,1970,4411,1070,5560,1022
"471","13097","Douglas County, Georgia",48901,1209,45812,1383,0,218,34206,1963,11606,2086,3089,918
"472","13113","Fayette County, Georgia",40046,922,37584,1150,108,126,34987,1412,2489,873,2462,722
"473","13115","Floyd County, Georgia",35411,1199,30386,1433,0,218,28054,1439,2332,661,5025,971
"474","13117","Forsyth County, Georgia",72208,1311,69241,1394,171,155,65828,1573,3242,925,2967,652
"475","13121","Fulton County, Georgia",396184,4547,367120,4565,344,378,337180,5245,29596,3300,29064,2625
"476","13127","Glynn County, Georgia",31757,2289,27314,2165,32,53,25184,2120,2098,793,4443,1093
"477","13135","Gwinnett County, Georgia",290405,2752,277786,3258,729,367,253878,4448,23179,3205,12619,2161
"478","13139","Hall County, Georgia",62038,1709,55953,1989,96,118,51665,2025,4192,1014,6085,1115
"479","13151","Henry County, Georgia",74473,1560,71429,1937,97,159,66411,2363,4921,1418,3044,1012
"480","13153","Houston County, Georgia",55901,1389,51573,1624,153,180,45390,2524,6030,1877,4328,992
"481","13179","Liberty County, Georgia",22952,1001,21723,1057,24,43,19094,1166,2605,811,1229,465
"482","13185","Lowndes County, Georgia",40835,1341,34900,1637,90,90,29931,1857,4879,1348,5935,1023
"483","13215","Muscogee County, Georgia",73051,2017,63060,2311,33,54,56493,2466,6534,1272,9991,1266
"484","13217","Newton County, Georgia",35825,1090,32344,1327,0,218,28216,1741,4128,1200,3481,1024
"485","13223","Paulding County, Georgia",53249,1006,50577,1327,0,218,45961,1830,4616,1472,2672,809
"486","13245","Richmond County, Georgia",75909,2070,65151,2388,255,266,56393,2759,8503,1810,10758,1383
"487","13247","Rockdale County, Georgia",30381,1165,28593,1532,0,218,22462,1728,6131,1577,1788,744
"488","13285","Troup County, Georgia",24493,1292,20301,1433,56,93,17248,1489,2997,813,4192,1111
"489","13295","Walker County, Georgia",25110,1422,22003,1389,220,196,18962,1434,2821,935,3107,760
"490","13297","Walton County, Georgia",30715,1037,27709,1397,176,159,24219,1486,3314,1097,3006,815
"491","13313","Whitfield County, Georgia",35858,1376,30589,1781,245,215,28098,1627,2246,841,5269,1207
"492","15001","Hawaii County, Hawaii",69818,1668,61869,1863,270,300,52118,2258,9481,1468,7949,1518
"493","15003","Honolulu County, Hawaii",309169,3715,283107,4198,551,240,261891,4285,20665,2328,26062,2215
"494","15007","Kauai County, Hawaii",23214,1021,20706,1362,592,401,18643,1364,1471,457,2508,732
"495","15009","Maui County, Hawaii",53612,1945,49407,1985,13,22,44546,2106,4848,1232,4205,892
"496","16001","Ada County, Idaho",167026,2212,147944,3601,713,526,124491,4255,22740,3278,19082,3065
"497","16005","Bannock County, Idaho",30106,1132,27375,1307,114,108,25715,1305,1546,630,2731,737
"498","16019","Bonneville County, Idaho",38464,1040,36464,1125,189,155,34383,1318,1892,624,2000,665
"499","16027","Canyon County, Idaho",69859,1249,64314,1508,448,276,57773,1826,6093,1529,5545,1127
"500","16055","Kootenai County, Idaho",58875,1834,53344,2131,177,170,48569,2313,4598,1274,5531,1394
"501","16083","Twin Falls County, Idaho",30119,865,27330,1080,0,198,25749,1198,1581,493,2789,825
"502","17001","Adams County, Illinois",27414,734,23338,1035,67,107,20908,1240,2363,885,4076,809
"503","17019","Champaign County, Illinois",81856,2468,75633,2796,263,207,66274,2732,9096,1524,6223,1563
"504","17031","Cook County, Illinois",1963973,8769,1744191,8028,6830,1152,1567983,9831,169378,6946,219782,6290
"505","17037","DeKalb County, Illinois",36690,1355,34333,1546,109,102,32202,1498,2022,791,2357,554
"506","17043","DuPage County, Illinois",341320,2393,316750,3182,559,310,304682,3267,11509,1523,24570,1909
"507","17089","Kane County, Illinois",175360,2537,162948,3116,810,434,150843,3331,11295,2004,12412,1883
"508","17091","Kankakee County, Illinois",39314,1235,34776,1316,11,18,30912,1517,3853,892,4538,698
"509","17093","Kendall County, Illinois",40752,620,39247,947,86,91,37350,1371,1811,969,1505,745
"510","17097","Lake County, Illinois",244390,2370,228528,2747,714,283,216417,2960,11397,1552,15862,1755
"511","17099","LaSalle County, Illinois",44753,1080,38088,1738,269,179,35615,1816,2204,699,6665,1292
"512","17111","McHenry County, Illinois",110717,1470,104585,1780,568,354,101364,1742,2653,803,6132,1174
"513","17113","McLean County, Illinois",65644,1378,61178,1606,213,154,54384,1988,6581,1396,4466,825
"514","17115","Macon County, Illinois",44002,1353,37601,1478,188,176,34935,1520,2478,667,6401,987
"515","17119","Madison County, Illinois",105465,2808,94404,2887,655,379,86807,2953,6942,1230,11061,1284
"516","17143","Peoria County, Illinois",73209,1808,63487,1874,714,379,55711,1936,7062,1151,9722,1270
"517","17161","Rock Island County, Illinois",60206,1162,53756,1346,186,142,49000,1827,4570,1033,6450,974
"518","17163","St. Clair County, Illinois",104782,2295,90927,2630,444,270,78076,2802,12407,2033,13855,1755
"519","17167","Sangamon County, Illinois",82959,1528,72963,1680,399,208,66769,1970,5795,1370,9996,1159
"520","17179","Tazewell County, Illinois",56051,919,48720,1450,272,226,45907,1573,2541,764,7331,1279
"521","17183","Vermilion County, Illinois",31928,1221,26401,1143,231,210,24020,1309,2150,558,5527,812
"522","17197","Will County, Illinois",228068,2414,212485,2572,883,490,201588,3060,10014,1521,15583,1413
"523","17199","Williamson County, Illinois",26761,1084,21775,1166,223,162,19855,1390,1697,763,4986,958
"524","17201","Winnebago County, Illinois",114996,1992,101379,2233,572,261,93062,2464,7745,1318,13617,1598
"525","18003","Allen County, Indiana",142762,2009,128914,2391,395,213,118645,2764,9874,1257,13848,1768
"526","18005","Bartholomew County, Indiana",31626,953,28059,1239,66,83,24928,1418,3065,1010,3567,741
"527","18019","Clark County, Indiana",42498,1548,37489,1709,49,85,33615,1785,3825,1117,5009,896
"528","18035","Delaware County, Indiana",46720,1458,40610,1649,241,200,35711,1929,4658,1119,6110,976
"529","18039","Elkhart County, Indiana",72487,1467,61414,2052,602,293,54548,2236,6264,1294,11073,1467
"530","18043","Floyd County, Indiana",29199,967,25236,1174,121,143,22337,1347,2778,828,3963,757
"531","18053","Grant County, Indiana",26528,1025,22261,1253,333,194,17001,1265,4927,1127,4267,859
"532","18057","Hamilton County, Indiana",118521,1707,114630,1791,376,271,110724,2226,3530,1241,3891,1086
"533","18059","Hancock County, Indiana",27968,810,25244,1147,165,207,22709,1319,2370,1074,2724,824
"534","18063","Hendricks County, Indiana",58677,1238,55372,1415,311,233,50434,1990,4627,1391,3305,808
"535","18067","Howard County, Indiana",34195,1167,30358,1258,268,208,27148,1263,2942,788,3837,856
"536","18081","Johnson County, Indiana",54542,1630,50081,2194,468,324,45582,2399,4031,1302,4461,1303
"537","18085","Kosciusko County, Indiana",30494,1012,26817,1341,188,137,23684,1387,2945,720,3677,900
"538","18089","Lake County, Indiana",185575,2341,159716,2824,1204,549,145159,3288,13353,1586,25859,1805
"539","18091","LaPorte County, Indiana",42074,1553,37485,1833,141,146,33752,2065,3592,918,4589,1019
"540","18095","Madison County, Indiana",50964,1484,43629,1530,288,246,39451,1526,3890,864,7335,1075
"541","18097","Marion County, Indiana",368349,3531,319454,4888,686,300,288249,5370,30519,3025,48895,3152
"542","18105","Monroe County, Indiana",54513,1571,51179,1898,324,272,45264,1902,5591,1234,3334,862
"543","18109","Morgan County, Indiana",25881,941,24221,1035,194,184,21644,1364,2383,892,1660,603
"544","18127","Porter County, Indiana",62986,1607,57842,1901,278,212,52537,2337,5027,1002,5144,1008
"545","18141","St. Joseph County, Indiana",97071,2206,79869,2776,493,248,71535,2911,7841,1417,17202,1934
"546","18157","Tippecanoe County, Indiana",68405,1780,63564,2155,145,200,57548,2141,5871,1191,4841,1048
"547","18163","Vanderburgh County, Indiana",74968,1879,65693,2449,65,93,57601,2445,8027,1640,9275,1503
"548","18167","Vigo County, Indiana",40328,1505,35108,1603,424,281,32228,1698,2456,769,5220,887
