"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"549","39063","Hancock County, Ohio",32490,1063,30164,1262,175,207,27894,1462,2095,824,2326,840
"550","39081","Jefferson County, Ohio",27515,1087,23664,1320,27,49,21807,1288,1830,647,3851,806
"551","39085","Lake County, Ohio",96967,1727,90279,2014,206,189,85738,1942,4335,990,6688,1373
"552","39089","Licking County, Ohio",66604,1282,62620,1574,255,220,58753,1888,3612,1164,3984,897
"553","39093","Lorain County, Ohio",120299,2470,111904,2798,655,351,93484,3299,17765,2332,8395,1496
"554","39095","Lucas County, Ohio",182105,2681,166919,3254,349,270,152508,3640,14062,2426,15186,1957
"555","39099","Mahoning County, Ohio",100057,2085,90018,2385,291,202,83258,2324,6469,1196,10039,1654
"556","39101","Marion County, Ohio",25013,1085,22877,1156,36,67,21239,1259,1602,614,2136,589
"557","39103","Medina County, Ohio",70450,1101,67180,1260,77,68,59974,1905,7129,1717,3270,789
"558","39109","Miami County, Ohio",41273,1168,38200,1375,151,153,35585,1562,2464,740,3073,760
"559","39113","Montgomery County, Ohio",224831,2542,206830,2810,105,128,190787,2978,15938,2295,18001,2116
"560","39119","Muskingum County, Ohio",33342,1373,28838,1545,111,118,26814,1520,1913,603,4504,996
"561","39133","Portage County, Ohio",61018,1936,56428,2187,46,56,51248,2227,5134,1238,4590,1346
"562","39139","Richland County, Ohio",49812,1271,43997,1520,136,177,40634,1899,3227,989,5815,1116
"563","39141","Ross County, Ohio",28365,1372,25733,1319,19,33,23883,1442,1831,733,2632,682
"564","39145","Scioto County, Ohio",29319,1454,25165,1518,116,169,23322,1425,1727,827,4154,878
"565","39151","Stark County, Ohio",154280,2092,141928,2356,286,225,128428,2733,13214,2170,12352,1709
"566","39153","Summit County, Ohio",224629,3214,207820,3511,253,176,195308,3849,12259,1734,16809,1970
"567","39155","Trumbull County, Ohio",84159,2060,74048,2246,285,198,65593,2598,8170,1856,10111,1460
"568","39157","Tuscarawas County, Ohio",36788,1156,32419,1405,256,201,28793,1473,3370,973,4369,921
"569","39165","Warren County, Ohio",84460,1882,81261,1913,75,98,78095,2141,3091,1132,3199,802
"570","39169","Wayne County, Ohio",44589,806,37651,943,99,129,35734,949,1818,585,6938,976
"571","39173","Wood County, Ohio",51353,1178,48741,1327,11,19,44869,1703,3861,1014,2612,578
"572","40017","Canadian County, Oklahoma",46005,1005,43980,1238,16,26,41514,1288,2450,812,2025,878
"573","40027","Cleveland County, Oklahoma",108673,1881,103533,2005,154,188,96478,2436,6901,1457,5140,1130
"574","40031","Comanche County, Oklahoma",41843,1796,39472,1917,0,165,36342,1876,3130,1034,2371,690
"575","40037","Creek County, Oklahoma",26561,712,24403,802,35,42,22535,866,1833,373,2158,430
"576","40101","Muskogee County, Oklahoma",26842,769,24158,904,40,65,19598,1020,4520,700,2684,545
"577","40109","Oklahoma County, Oklahoma",305493,3296,285050,3376,197,169,263647,3868,21206,2239,20443,2190
"578","40119","Payne County, Oklahoma",31788,1484,30055,1659,14,24,26118,1762,3923,1022,1733,749
"579","40125","Pottawatomie County, Oklahoma",25655,667,23230,839,59,100,21288,879,1883,479,2425,465
"580","40131","Rogers County, Oklahoma",35531,891,33263,999,14,21,29823,1077,3426,677,2268,533
"581","40143","Tulsa County, Oklahoma",255352,1952,240690,1929,239,163,224321,2496,16130,1437,14662,1231
"582","40145","Wagoner County, Oklahoma",29837,611,27788,716,90,85,25660,815,2038,440,2049,459
"583","41003","Benton County, Oregon",37378,988,36092,1071,92,107,34934,1064,1066,492,1286,579
"584","41005","Clackamas County, Oregon",161295,2077,153356,2711,901,576,140293,3311,12162,2309,7939,1742
"585","41017","Deschutes County, Oregon",76528,2717,74305,2800,208,258,70020,3254,4077,1474,2223,814
"586","41019","Douglas County, Oregon",46186,1473,43230,1813,59,83,40210,1888,2961,826,2956,880
"587","41029","Jackson County, Oregon",87800,2140,82229,2195,463,576,74021,2423,7745,1548,5571,1324
"588","41033","Josephine County, Oregon",35206,1163,32531,1400,83,111,29982,1525,2466,757,2675,873
"589","41035","Klamath County, Oregon",29357,1030,27292,1183,148,186,23492,1317,3652,985,2065,592
"590","41039","Lane County, Oregon",155696,2263,146765,2568,735,564,137877,2803,8153,1628,8931,1355
"591","41043","Linn County, Oregon",49407,868,47020,1054,110,108,43901,1375,3009,1114,2387,668
"592","41047","Marion County, Oregon",121061,2226,115532,2368,176,159,107914,2502,7442,1519,5529,1192
"593","41051","Multnomah County, Oregon",337903,3138,323247,3227,614,376,306586,3708,16047,2199,14656,2316
"594","41053","Polk County, Oregon",31224,920,29803,993,22,27,26845,1323,2936,1056,1421,563
"595","41059","Umatilla County, Oregon",27538,1041,25572,1283,0,211,23027,1601,2545,821,1966,701
"596","41067","Washington County, Oregon",222877,2644,216609,2836,615,465,205045,3202,10949,1920,6268,1511
"597","41071","Yamhill County, Oregon",36323,1266,34535,1373,0,211,31784,1800,2751,1072,1788,679
"598","42001","Adams County, Pennsylvania",38703,1303,34722,1601,265,178,32554,1636,1903,779,3981,868
"599","42003","Allegheny County, Pennsylvania",553858,4070,507872,4951,368,198,480643,5307,26861,2625,45986,3225
"600","42005","Armstrong County, Pennsylvania",29095,869,24582,956,174,89,22846,991,1562,444,4513,745
"601","42007","Beaver County, Pennsylvania",70745,1646,62936,1803,248,147,58884,1858,3804,814,7809,1315
"602","42011","Berks County, Pennsylvania",154696,2552,138963,2691,845,534,129220,3046,8898,1306,15733,1813
"603","42013","Blair County, Pennsylvania",52497,1379,47126,1543,204,147,43710,1654,3212,876,5371,881
"604","42017","Bucks County, Pennsylvania",240491,2073,228016,2400,406,254,218850,2467,8760,1728,12475,1628
"605","42019","Butler County, Pennsylvania",77920,1627,70788,2130,328,178,66107,2383,4353,1142,7132,1419
"606","42021","Cambria County, Pennsylvania",56490,1468,48675,1745,486,224,45633,1816,2556,516,7815,948
"607","42025","Carbon County, Pennsylvania",27107,1430,24236,1583,45,75,22387,1483,1804,761,2871,659
"608","42027","Centre County, Pennsylvania",58963,2042,53680,2166,14,26,48662,2305,5004,1292,5283,946
"609","42029","Chester County, Pennsylvania",193234,2161,183712,2487,254,198,176697,3066,6761,1838,9522,1441
"610","42033","Clearfield County, Pennsylvania",31990,1085,26858,1216,206,133,24051,1428,2601,699,5132,844
"611","42037","Columbia County, Pennsylvania",26219,1002,23245,1008,94,65,20989,1135,2162,628,2974,508
"612","42039","Crawford County, Pennsylvania",35387,1116,31136,1253,153,87,28527,1281,2456,562,4251,661
"613","42041","Cumberland County, Pennsylvania",101823,1756,92421,1916,143,149,88628,2018,3650,896,9402,1354
"614","42043","Dauphin County, Pennsylvania",113905,2480,102809,2747,54,54,95999,2910,6756,1539,11096,1581
"615","42045","Delaware County, Pennsylvania",209502,2047,196668,2724,343,268,185820,2887,10505,1753,12834,2123
"616","42049","Erie County, Pennsylvania",110128,1696,99411,2267,208,149,91163,2637,8040,1623,10717,1611
"617","42051","Fayette County, Pennsylvania",54955,1449,46500,1739,75,109,42575,1745,3850,765,8455,1198
"618","42055","Franklin County, Pennsylvania",60260,1627,55263,1974,136,154,51525,2121,3602,1081,4997,1142
"619","42063","Indiana County, Pennsylvania",30704,1696,26083,1558,150,88,23266,1492,2667,600,4621,797
"620","42069","Lackawanna County, Pennsylvania",88154,1936,80077,2269,742,328,75148,2224,4187,861,8077,1138
"621","42071","Lancaster County, Pennsylvania",204701,1948,182005,3185,1042,440,169764,3772,11199,2169,22696,2318
"622","42073","Lawrence County, Pennsylvania",37282,916,32788,1145,204,205,30731,1129,1853,643,4494,866
"623","42075","Lebanon County, Pennsylvania",53861,1156,48775,1491,267,216,43818,1711,4690,1113,5086,992
"624","42077","Lehigh County, Pennsylvania",137847,2572,126336,2863,581,302,118108,2888,7647,1510,11511,1843
"625","42079","Luzerne County, Pennsylvania",130890,2754,117163,2750,651,315,108382,3073,8130,1420,13727,1283
"626","42081","Lycoming County, Pennsylvania",44842,1617,39953,1831,395,230,36312,1817,3246,965,4889,789
"627","42085","Mercer County, Pennsylvania",46427,1338,40551,1715,222,188,37957,1862,2372,741,5876,1106
"628","42089","Monroe County, Pennsylvania",56274,3491,52892,3325,201,202,50143,3462,2548,794,3382,1316
"629","42091","Montgomery County, Pennsylvania",321373,2596,307298,3157,380,274,294913,3493,12005,1866,14075,1699
"630","42095","Northampton County, Pennsylvania",114950,1810,103741,2408,152,137,96558,2472,7031,1485,11209,1681
"631","42097","Northumberland County, Pennsylvania",38592,1525,31921,1513,228,171,29555,1601,2138,541,6671,1034
"632","42101","Philadelphia County, Pennsylvania",619505,4709,562041,5876,801,393,512129,6968,49111,4039,57464,4304
"633","42107","Schuylkill County, Pennsylvania",58242,1840,50688,2024,245,158,46490,2059,3953,971,7554,1078
"634","42111","Somerset County, Pennsylvania",29456,1072,24436,1230,130,69,22028,1296,2278,547,5020,759
"635","42125","Washington County, Pennsylvania",86716,1702,78139,1900,302,201,74858,2080,2979,640,8577,1257
"636","42129","Westmoreland County, Pennsylvania",155147,1991,138038,2327,357,226,129666,2552,8015,1269,17109,1705
"637","42133","York County, Pennsylvania",175441,2373,161730,2790,1219,561,150678,3096,9833,1658,13711,1722
"638","44003","Kent County, Rhode Island",70166,1470,64767,1976,0,222,61219,1910,3548,1301,5399,1359
"639","44005","Newport County, Rhode Island",33690,1958,31842,1955,28,47,30205,1918,1609,597,1848,559
"640","44007","Providence County, Rhode Island",237518,3103,216711,3656,680,353,201346,3847,14685,2171,20807,2491
"641","44009","Washington County, Rhode Island",48051,2104,45598,2165,0,222,44813,2120,785,325,2453,760
"642","45003","Aiken County, South Carolina",67889,2252,62581,2386,172,167,58679,2394,3730,766,5308,1261
"643","45007","Anderson County, South Carolina",75825,2343,69192,2503,113,138,63534,2595,5545,1197,6633,1323
"644","45013","Beaufort County, South Carolina",73043,2340,69903,2562,231,384,56474,2654,13198,2528,3140,902
"645","45015","Berkeley County, South Carolina",80640,1907,75805,1995,86,111,66209,2419,9510,1796,4835,1177
"646","45019","Charleston County, South Carolina",165568,3515,157652,3827,258,190,135533,4700,21861,2987,7916,1596
"647","45031","Darlington County, South Carolina",24801,1419,21270,1438,0,218,18376,1449,2894,1003,3531,892
"648","45035","Dorchester County, South Carolina",57768,1427,54264,1713,38,62,46501,2345,7725,1876,3504,979
"649","45041","Florence County, South Carolina",53047,1606,47857,1796,27,46,40252,2031,7578,1763,5190,1132
"650","45045","Greenville County, South Carolina",199551,2904,186190,3338,231,203,174372,3631,11587,1988,13361,1711
"651","45047","Greenwood County, South Carolina",28544,1097,24919,1333,0,218,20866,1565,4053,1078,3625,855
"652","45051","Horry County, South Carolina",140260,3637,132322,3802,42,69,124180,3896,8100,1665,7938,1385
"653","45055","Kershaw County, South Carolina",24544,1349,22634,1377,158,196,20881,1494,1595,546,1910,736
"654","45057","Lancaster County, South Carolina",35410,1658,32485,1804,154,252,28744,2119,3587,1124,2925,933
"655","45059","Laurens County, South Carolina",25901,1333,22749,1795,34,59,20621,1868,2094,753,3152,1137
"656","45063","Lexington County, South Carolina",118193,2184,110098,2455,279,169,102786,2783,7033,1193,8095,1554
"657","45073","Oconee County, South Carolina",31530,1806,28753,1689,82,98,25778,1724,2893,771,2777,782
"658","45075","Orangeburg County, South Carolina",32129,1945,27751,2031,285,360,24209,2093,3257,965,4378,1031
"659","45077","Pickens County, South Carolina",48203,1687,43763,1902,50,79,40001,2119,3712,1255,4440,1043
"660","45079","Richland County, South Carolina",153484,3941,146343,4438,187,179,129477,4417,16679,2756,7141,1608
"661","45083","Spartanburg County, South Carolina",121256,2317,109927,2380,78,92,100641,2832,9208,1954,11329,1557
"662","45085","Sumter County, South Carolina",44105,1260,39760,1532,98,104,33766,1764,5896,1153,4345,939
"663","45091","York County, South Carolina",108400,1474,104055,1772,104,175,99415,2081,4536,1183,4345,1102
"664","46099","Minnehaha County, South Dakota",81046,1478,76140,1846,79,89,73027,2122,3034,849,4906,1010
"665","46103","Pennington County, South Dakota",44676,1686,42219,1881,35,60,38903,1963,3281,1016,2457,861
"666","47001","Anderson County, Tennessee",30175,1340,27647,1542,55,96,26204,1626,1388,505,2528,895
"667","47009","Blount County, Tennessee",50813,1557,45862,1835,103,132,41545,1924,4214,1036,4951,1124
"668","47011","Bradley County, Tennessee",39992,1363,36256,1565,95,122,32889,1737,3272,1058,3736,1196
"669","47037","Davidson County, Tennessee",289427,4247,276245,4532,682,328,257385,5154,18178,2678,13182,1645
"670","47059","Greene County, Tennessee",28323,1448,24342,1613,0,216,20757,1627,3585,1205,3981,818
"671","47065","Hamilton County, Tennessee",148157,2642,135607,3103,0,216,127879,3314,7728,1501,12550,1835
"672","47093","Knox County, Tennessee",191925,3205,180570,3575,177,169,161182,4115,19211,2272,11355,1595
"673","47113","Madison County, Tennessee",38930,1354,34639,1499,148,143,32648,1493,1843,577,4291,878
"674","47119","Maury County, Tennessee",37104,994,35186,1239,0,216,31629,1790,3557,1338,1918,785
"675","47125","Montgomery County, Tennessee",76974,1909,74141,2080,39,64,68563,2300,5539,1403,2833,976
"676","47141","Putnam County, Tennessee",31778,1119,27683,1329,0,216,25971,1459,1712,811,4095,915
"677","47147","Robertson County, Tennessee",26577,902,24981,1023,0,216,23407,1150,1574,637,1596,616
"678","47149","Rutherford County, Tennessee",113797,2636,109310,3021,79,134,105564,3358,3667,1191,4487,1232
"679","47155","Sevier County, Tennessee",37933,2403,34133,2539,151,149,28727,2592,5255,1414,3800,1242
"680","47157","Shelby County, Tennessee",353950,4012,311942,5521,71,87,276018,6007,35853,3552,42008,3769
"681","47163","Sullivan County, Tennessee",68560,1882,61308,2006,148,189,56909,2160,4251,1094,7252,1018
"682","47165","Sumner County, Tennessee",70098,1651,65511,2008,25,40,62356,2085,3130,906,4587,1120
"683","47179","Washington County, Tennessee",55817,1712,50040,2405,76,133,46776,2626,3188,1000,5777,1277
"684","47187","Williamson County, Tennessee",84393,1193,81508,1475,164,199,79235,1606,2109,825,2885,844
"685","47189","Wilson County, Tennessee",51618,1815,48964,2053,248,274,43283,2188,5433,1355,2654,933
"686","48005","Angelina County, Texas",32293,1229,29399,1126,59,103,27574,1149,1766,539,2894,788
"687","48021","Bastrop County, Texas",26393,1525,23967,1602,58,99,19861,1774,4048,1324,2426,841
"688","48027","Bell County, Texas",126772,2430,118652,3189,119,149,108986,3312,9547,2073,8120,1816
"689","48029","Bexar County, Texas",646352,4813,608736,5869,445,301,545455,6913,62836,4615,37616,3160
"690","48037","Bowie County, Texas",34935,1517,29221,1582,144,179,27179,1491,1898,548,5714,1356
"691","48039","Brazoria County, Texas",129261,2246,125655,2640,230,225,116716,3255,8709,1853,3606,1067
"692","48041","Brazos County, Texas",79971,2792,75893,2837,0,234,65477,3075,10416,1729,4078,1260
"693","48061","Cameron County, Texas",129307,2801,109789,3130,41,71,90919,3310,18829,2407,19518,2123
"694","48085","Collin County, Texas",363599,3928,357624,4110,56,95,342050,4358,15518,2832,5975,1368
"695","48091","Comal County, Texas",57004,1375,54796,1462,0,234,53405,1673,1391,776,2208,682
"696","48099","Coryell County, Texas",22093,1237,20239,1263,29,49,19165,1238,1045,510,1854,712
"697","48113","Dallas County, Texas",940587,5547,874102,7042,816,339,790849,8637,82437,6174,66485,4479
"698","48121","Denton County, Texas",305164,3815,300542,4199,147,208,290172,4390,10223,1960,4622,1229
"699","48135","Ector County, Texas",53155,1332,49050,1811,0,234,41323,2331,7727,2057,4105,1415
"700","48139","Ellis County, Texas",61465,1556,58660,1926,89,132,54851,2483,3720,1333,2805,918
"701","48141","El Paso County, Texas",269150,3541,245777,3896,71,115,224684,4492,21022,2587,23373,2200
"702","48157","Fort Bend County, Texas",253030,3135,244291,3570,76,95,235909,4239,8306,2036,8739,2122
"703","48167","Galveston County, Texas",127092,2880,120866,3305,78,134,116035,3474,4753,1328,6226,1553
"704","48181","Grayson County, Texas",49024,1794,44234,2001,118,202,38983,2269,5133,1608,4790,1150
"705","48183","Gregg County, Texas",45711,1858,42292,1954,40,71,39162,2075,3090,1121,3419,906
"706","48187","Guadalupe County, Texas",56051,1420,53843,1513,0,234,50008,1662,3835,1152,2208,726
"707","48201","Harris County, Texas",1647384,10077,1546971,12421,1503,510,1431047,12273,114421,8015,100413,6775
"708","48203","Harrison County, Texas",24197,1193,21717,1284,0,234,17315,1469,4402,1028,2480,1048
"709","48209","Hays County, Texas",77749,2243,75492,2320,135,209,70848,2573,4509,1579,2257,1114
"710","48213","Henderson County, Texas",30607,1358,26662,1713,66,105,22913,1865,3683,1130,3945,1001
"711","48215","Hidalgo County, Texas",247544,3892,221336,4712,114,136,178869,5134,42353,4255,26208,3055
"712","48231","Hunt County, Texas",35093,1197,32178,1424,0,234,29524,1422,2654,813,2915,959
"713","48245","Jefferson County, Texas",89273,2715,84118,2740,117,117,76146,3059,7855,1490,5155,1015
"714","48251","Johnson County, Texas",59113,1594,55244,1853,0,234,52330,1949,2914,933,3869,1203
"715","48257","Kaufman County, Texas",39835,1204,38443,1364,238,248,33701,1612,4504,1141,1392,486
"716","48291","Liberty County, Texas",27367,1657,24377,1785,65,109,22574,1709,1738,740,2990,884
"717","48303","Lubbock County, Texas",117494,2362,110996,2589,122,194,97851,2816,13023,2280,6498,1218
"718","48309","McLennan County, Texas",93021,1894,86245,2188,0,234,77010,2396,9235,1422,6776,1325
"719","48329","Midland County, Texas",59325,1205,57126,1443,113,184,48096,2532,8917,2340,2199,1021
"720","48339","Montgomery County, Texas",209528,3925,202953,4503,373,464,193677,4803,8903,1975,6575,1844
"721","48347","Nacogdoches County, Texas",24722,1323,22884,1397,309,379,19654,1520,2921,1033,1838,586
"722","48355","Nueces County, Texas",131194,3135,120227,3564,0,234,113401,3540,6826,1592,10967,1727
"723","48361","Orange County, Texas",31913,1388,29278,1383,23,39,28118,1469,1137,614,2635,696
"724","48367","Parker County, Texas",43520,1693,41703,1639,98,150,36829,1834,4776,1169,1817,760
"725","48375","Potter County, Texas",44180,1624,41166,1827,0,234,37561,2038,3605,1097,3014,941
"726","48381","Randall County, Texas",50261,1349,48097,1504,81,139,45590,1822,2426,942,2164,625
"727","48397","Rockwall County, Texas",36665,604,36417,655,0,234,35642,802,775,419,248,218
"728","48409","San Patricio County, Texas",21872,1351,19909,1297,44,73,16474,1651,3391,1121,1963,714
"729","48423","Smith County, Texas",78600,2407,74309,2790,206,247,64154,2804,9949,2193,4291,1303
"730","48439","Tarrant County, Texas",727094,5181,698468,5816,549,407,658820,6753,39099,3891,28626,3091
"731","48441","Taylor County, Texas",50282,1592,46318,1777,90,115,42260,1888,3968,944,3964,948
"732","48451","Tom Green County, Texas",43604,1687,40604,1782,39,54,37769,1887,2796,1030,3000,906
"733","48453","Travis County, Texas",507751,5452,484180,6074,418,289,456776,6630,26986,3499,23571,3147
"734","48469","Victoria County, Texas",30058,1589,27368,1505,100,153,22301,1698,4967,1113,2690,824
"735","48471","Walker County, Texas",22201,1485,19684,1528,62,91,18381,1620,1241,604,2517,757
"736","48479","Webb County, Texas",76326,2150,70946,2207,164,218,59533,2500,11249,1681,5380,1087
"737","48485","Wichita County, Texas",48315,2499,42242,2410,60,99,38969,2481,3213,902,6073,1392
"738","48491","Williamson County, Texas",193008,2970,188630,3090,57,97,183333,3260,5240,1240,4378,1012
"739","48497","Wise County, Texas",22882,1087,21255,1328,67,107,18700,1403,2488,708,1627,765
"740","49005","Cache County, Utah",40206,1109,39382,1235,141,175,36116,1386,3125,932,824,513
"741","49011","Davis County, Utah",109358,1333,106828,1419,102,123,102898,1561,3828,1125,2530,678
"742","49035","Salt Lake County, Utah",384692,3966,372203,4592,730,486,350872,5193,20601,2702,12489,2001
"743","49045","Tooele County, Utah",21292,786,20925,796,59,102,20475,859,391,284,367,267
"744","49049","Utah County, Utah",178152,1695,175551,1703,369,235,157771,2481,17411,1953,2601,633
"745","49053","Washington County, Utah",63144,2292,60632,2498,170,197,56231,2627,4231,1439,2512,910
"746","49057","Weber County, Utah",87863,1481,84866,1594,106,137,81834,1915,2926,751,2997,805
"747","50007","Chittenden County, Vermont",68516,975,65233,1356,155,149,57935,2122,7143,1870,3283,1133
"748","51003","Albemarle County, Virginia",43754,1134,40025,1685,27,45,37935,1718,2063,697,3729,1195
"749","51013","Arlington County, Virginia",111887,1847,107630,2362,43,71,103280,2345,4307,1263,4257,1401
"750","51015","Augusta County, Virginia",29951,1333,27446,1524,142,146,25274,1659,2030,739,2505,776
"751","51019","Bedford County, Virginia",31390,1264,27730,1641,61,74,24119,1723,3550,917,3660,895
"752","51041","Chesterfield County, Virginia",128920,1764,122624,2141,78,128,114830,2779,7716,1943,6296,1196
"753","51059","Fairfax County, Virginia",400186,2978,391570,3422,526,287,380949,3546,10095,2120,8616,1796
"754","51061","Fauquier County, Virginia",24270,1052,22328,1207,0,208,20778,1296,1550,613,1942,585
"755","51069","Frederick County, Virginia",32010,1398,29550,1595,102,168,26467,1736,2981,814,2460,862
"756","51085","Hanover County, Virginia",39521,1078,36585,1387,0,208,33671,1672,2914,888,2936,898
"757","51087","Henrico County, Virginia",130591,1988,120898,2574,65,81,112329,2954,8504,1988,9693,1800
"758","51095","James City County, Virginia",30262,1513,28878,1607,0,208,27089,1706,1789,775,1384,730
"759","51107","Loudoun County, Virginia",133750,1935,131399,2120,117,147,127314,2445,3968,1454,2351,696
"760","51121","Montgomery County, Virginia",36244,1423,34572,1514,144,177,32729,1698,1699,721,1672,598
"761","51153","Prince William County, Virginia",143508,1907,140840,2171,152,176,137051,2190,3637,1043,2668,888
"762","51161","Roanoke County, Virginia",37506,1472,34375,1544,0,208,32482,1671,1893,763,3131,1001
"763","51165","Rockingham County, Virginia",30462,1157,27390,1380,64,83,24722,1701,2604,744,3072,760
"764","51177","Spotsylvania County, Virginia",46427,1134,44255,1271,0,208,42175,1402,2080,855,2172,628
"765","51179","Stafford County, Virginia",48092,1304,46787,1398,36,62,45155,1478,1596,711,1305,567
"766","51199","York County, Virginia",26008,921,24842,1032,0,208,23462,1113,1380,637,1166,572
"767","51510","Alexandria city, Virginia",71005,1523,68106,1887,85,100,64931,1944,3090,854,2899,898
"768","51550","Chesapeake city, Virginia",86878,1764,84048,1892,185,168,79157,2112,4706,1469,2830,788
"769","51650","Hampton city, Virginia",55633,1442,52008,1663,0,208,46659,1958,5349,1247,3625,1046
"770","51680","Lynchburg city, Virginia",28950,1238,27940,1283,0,208,26794,1350,1146,481,1010,417
"771","51700","Newport News city, Virginia",70918,2279,66443,2323,163,170,60185,2947,6095,1507,4475,1062
"772","51710","Norfolk city, Virginia",88387,2248,81678,2584,18,31,71911,2535,9749,1664,6709,1063
"773","51740","Portsmouth city, Virginia",36089,1133,33571,1227,39,65,31592,1237,1940,599,2518,601
"774","51760","Richmond city, Virginia",89878,2207,81418,2656,46,79,73342,2569,8030,1782,8460,1772
"775","51770","Roanoke city, Virginia",40810,1405,35580,1779,0,208,31401,2014,4179,1338,5230,1339
"776","51800","Suffolk city, Virginia",34597,1038,32162,1204,0,208,29022,1319,3140,862,2435,799
"777","51810","Virginia Beach city, Virginia",175029,2072,169091,2530,57,98,161196,2775,7838,1817,5938,1527
"778","53005","Benton County, Washington",73678,1554,70184,1779,28,48,64565,2300,5591,1642,3494,1140
"779","53007","Chelan County, Washington",28974,1437,26271,1782,0,210,24501,1818,1770,801,2703,1112
"780","53009","Clallam County, Washington",33022,1395,30803,1487,113,119,28845,1464,1845,678,2219,692
"781","53011","Clark County, Washington",180862,1845,173397,2239,328,217,165132,2764,7937,1499,7465,1501
"782","53015","Cowlitz County, Washington",42790,1091,40098,1456,118,179,37298,1588,2682,875,2692,893
"783","53021","Franklin County, Washington",28162,801,26779,1106,0,210,25603,1353,1176,700,1383,708
"784","53025","Grant County, Washington",30866,1944,28291,2047,31,52,27069,2024,1191,700,2575,756
"785","53027","Grays Harbor County, Washington",29920,1485,27847,1497,37,45,26740,1545,1070,432,2073,737
"786","53029","Island County, Washington",35586,1400,34551,1465,109,130,33311,1520,1131,595,1035,551
"787","53033","King County, Washington",907761,5540,880262,6520,1336,522,845006,8101,33920,3632,27499,3173
"788","53035","Kitsap County, Washington",107525,1905,104283,2090,285,206,101897,2173,2101,595,3242,797
"789","53041","Lewis County, Washington",31879,1111,29468,1143,122,140,26584,1398,2762,819,2411,696
"790","53045","Mason County, Washington",24820,1724,23010,1661,39,46,21607,1641,1364,664,1810,688
"791","53053","Pierce County, Washington",333657,3333,320652,3590,419,278,304159,4341,16074,2234,13005,1832
"792","53057","Skagit County, Washington",49043,1429,45701,1740,86,92,42900,1778,2715,714,3342,869
"793","53061","Snohomish County, Washington",299827,3248,289173,3666,269,205,278456,3996,10448,1956,10654,1961
"794","53063","Spokane County, Washington",211723,2427,199411,3046,651,345,189251,3285,9509,1725,12312,1679
"795","53067","Thurston County, Washington",112909,1988,108022,2026,59,97,99513,2635,8450,2101,4887,1230
"796","53073","Whatcom County, Washington",88794,2439,84868,2650,58,95,79855,3046,4955,1511,3926,1175
"797","53077","Yakima County, Washington",83992,1666,77147,2107,461,357,72235,2188,4451,1023,6845,1415
"798","54003","Berkeley County, West Virginia",46395,1509,44375,1627,74,127,41359,1765,2942,1080,2020,612
"799","54011","Cabell County, West Virginia",38040,1440,33538,1755,206,203,29610,1717,3722,1127,4502,1161
"800","54033","Harrison County, West Virginia",25905,1348,23695,1382,142,162,20375,1637,3178,962,2210,639
"801","54039","Kanawha County, West Virginia",78384,2302,69071,2690,181,172,62912,3066,5978,1559,9313,1636
"802","54061","Monongalia County, West Virginia",40401,1394,38551,1552,212,204,35751,1765,2588,857,1850,666
"803","54081","Raleigh County, West Virginia",31331,1288,27801,1402,0,207,25165,1599,2636,1106,3530,1022
"804","54107","Wood County, West Virginia",34182,1286,30803,1622,32,56,27562,1729,3209,973,3379,1034
"805","55009","Brown County, Wisconsin",107385,1227,99061,1818,252,318,93655,2013,5154,1262,8324,1231
"806","55025","Dane County, Wisconsin",229760,1902,220895,2513,424,253,210550,2596,9921,1434,8865,1512
"807","55027","Dodge County, Wisconsin",35104,947,32165,981,177,129,30210,1014,1778,546,2939,581
"808","55035","Eau Claire County, Wisconsin",41385,1260,38880,1400,130,115,37456,1490,1294,466,2505,574
"809","55039","Fond du Lac County, Wisconsin",42604,1050,37916,1370,216,161,34723,1367,2977,810,4688,805
"810","55055","Jefferson County, Wisconsin",32783,1218,30249,1344,66,60,28855,1329,1328,398,2534,717
"811","55059","Kenosha County, Wisconsin",64187,1921,60679,1843,0,153,57688,1770,2991,838,3508,982
"812","55063","La Crosse County, Wisconsin",48175,1115,44784,1437,95,105,42019,1514,2670,786,3391,922
"813","55071","Manitowoc County, Wisconsin",33831,769,29881,1042,111,103,28486,1031,1284,464,3950,849
"814","55073","Marathon County, Wisconsin",54765,1202,49743,1459,515,238,46464,1618,2764,762,5022,887
"815","55079","Milwaukee County, Wisconsin",383665,3473,344516,3973,919,326,310688,4529,32909,3143,39149,2986
"816","55087","Outagamie County, Wisconsin",74974,1091,70175,1382,245,197,66232,1382,3698,941,4799,821
"817","55089","Ozaukee County, Wisconsin",35795,961,33873,1007,206,193,32588,1039,1079,404,1922,495
"818","55097","Portage County, Wisconsin",29063,733,26562,1002,76,73,25092,1018,1394,486,2501,599
"819","55101","Racine County, Wisconsin",78905,1384,72597,2108,0,153,68511,2162,4086,1281,6308,1480
"820","55105","Rock County, Wisconsin",65316,1200,60264,1490,430,269,55233,1895,4601,1112,5052,926
"821","55109","St. Croix County, Wisconsin",34731,1011,33500,1052,180,161,29344,1367,3976,1210,1231,435
"822","55117","Sheboygan County, Wisconsin",48691,930,43993,1391,257,160,42288,1367,1448,444,4698,1013
