"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"544","39089","Licking County, Ohio",63267,1518,54831,1819,961,356,49969,2074,3901,880,8436,1286
"545","39093","Lorain County, Ohio",116671,2134,96823,2719,1712,516,87289,2766,7822,1288,19848,2135
"546","39095","Lucas County, Ohio",177064,2947,146076,2916,1260,374,121760,3277,23056,2133,30988,2285
"547","39099","Mahoning County, Ohio",97861,2217,75666,2296,803,352,62351,2483,12512,1474,22195,1597
"548","39101","Marion County, Ohio",24084,1148,19253,1272,166,125,16305,1170,2782,747,4831,874
"549","39103","Medina County, Ohio",65961,1276,59212,1595,532,312,53788,1856,4892,1026,6749,1014
"550","39109","Miami County, Ohio",40970,1146,34591,1394,536,292,30038,1607,4017,904,6379,963
"551","39113","Montgomery County, Ohio",220684,2852,181165,3561,2484,755,153253,3683,25428,2715,39519,2460
"552","39119","Muskingum County, Ohio",34207,1160,27255,1416,430,317,22675,1413,4150,1016,6952,952
"553","39133","Portage County, Ohio",61623,1390,53536,1774,1368,541,46236,1828,5932,1198,8087,1312
"554","39139","Richland County, Ohio",47847,1460,36915,1843,302,264,30307,1826,6306,1381,10932,1142
"555","39141","Ross County, Ohio",28189,1195,22766,1340,308,209,18888,1454,3570,935,5423,1028
"556","39145","Scioto County, Ohio",29356,1176,21863,1307,555,265,18566,1265,2742,767,7493,1171
"557","39151","Stark County, Ohio",149919,2235,119895,2627,1084,420,106880,2773,11931,1679,30024,2211
"558","39153","Summit County, Ohio",219701,2671,182028,3216,2535,752,158590,3449,20903,2477,37673,2306
"559","39155","Trumbull County, Ohio",85623,1532,65278,1828,1879,652,52442,1861,10957,1562,20345,1609
"560","39157","Tuscarawas County, Ohio",34949,1325,26893,1405,432,246,23972,1336,2489,765,8056,1003
"561","39165","Warren County, Ohio",77173,1826,69583,1950,341,296,64486,2034,4756,1223,7590,1138
"562","39169","Wayne County, Ohio",43848,710,34534,1124,430,313,29361,1404,4743,1020,9314,1080
"563","39173","Wood County, Ohio",49396,1434,42632,1654,388,190,37001,1759,5243,1099,6764,1021
"564","40017","Canadian County, Oklahoma",41819,1210,37968,1414,497,277,31817,1616,5654,1156,3851,824
"565","40027","Cleveland County, Oklahoma",100126,1921,90705,2445,1068,464,79035,2526,10602,1683,9421,1446
"566","40031","Comanche County, Oklahoma",43506,1583,36863,1817,346,280,28414,1795,8103,1213,6643,1152
"567","40037","Creek County, Oklahoma",25430,657,18288,880,265,138,15620,979,2403,543,7142,759
"568","40101","Muskogee County, Oklahoma",26529,824,20369,1100,349,264,15664,1258,4356,770,6160,907
"569","40109","Oklahoma County, Oklahoma",290073,3460,244958,3687,2341,577,204486,3933,38131,2593,45115,2745
"570","40119","Payne County, Oklahoma",30026,1454,26384,1600,66,100,23106,1445,3212,982,3642,676
"571","40125","Pottawatomie County, Oklahoma",25894,910,20097,1096,599,237,15099,937,4399,749,5797,673
"572","40131","Rogers County, Oklahoma",33316,547,28540,849,309,230,23363,983,4868,703,4776,654
"573","40143","Tulsa County, Oklahoma",244173,2039,204725,2635,1221,278,174650,2923,28854,1773,39448,1902
"574","40145","Wagoner County, Oklahoma",27553,553,23883,678,202,158,20268,720,3413,538,3670,592
"575","41003","Benton County, Oregon",33609,1062,30682,1357,517,310,27784,1561,2381,729,2927,735
"576","41005","Clackamas County, Oregon",150382,1976,135199,2509,1420,536,120377,3417,13402,2032,15183,1796
"577","41017","Deschutes County, Oregon",65065,2582,58700,2434,845,638,49614,2615,8241,1930,6365,1279
"578","41019","Douglas County, Oregon",43389,1506,35040,1637,1438,686,28273,1862,5329,1223,8349,1241
"579","41029","Jackson County, Oregon",82983,1561,70673,1827,1120,505,62532,1960,7021,1334,12310,1435
"580","41033","Josephine County, Oregon",34517,1287,28395,1587,1005,547,24272,1693,3118,837,6122,1327
"581","41035","Klamath County, Oregon",25746,1411,20191,1475,420,236,17098,1446,2673,848,5555,950
"582","41039","Lane County, Oregon",144166,2079,127354,2788,1907,516,111236,3002,14211,1861,16812,1807
"583","41043","Linn County, Oregon",43911,1448,38107,1765,380,251,32395,1747,5332,1243,5804,1009
"584","41047","Marion County, Oregon",114077,2079,98851,2758,1693,620,84199,3031,12959,1972,15226,2073
"585","41051","Multnomah County, Oregon",309552,2902,273647,3725,2045,587,245191,3958,26411,2576,35905,2708
"586","41053","Polk County, Oregon",28097,1023,24858,1392,529,398,22287,1515,2042,752,3239,850
"587","41059","Umatilla County, Oregon",26943,887,22119,1089,245,226,19328,1341,2546,750,4824,977
"588","41067","Washington County, Oregon",203665,2309,188103,3079,903,371,173612,3393,13588,1984,15562,1840
"589","41071","Yamhill County, Oregon",35454,1066,30795,1364,366,279,28529,1548,1900,782,4659,949
"590","42001","Adams County, Pennsylvania",37242,1172,31484,1160,986,361,27264,1219,3234,760,5758,715
"591","42003","Allegheny County, Pennsylvania",530213,5036,439529,5676,3819,712,390864,5862,44846,2837,90684,3949
"592","42005","Armstrong County, Pennsylvania",28289,874,21678,1071,374,192,20012,991,1292,328,6611,771
"593","42007","Beaver County, Pennsylvania",70865,1442,56233,1859,840,338,50499,2033,4894,1091,14632,1492
"594","42011","Berks County, Pennsylvania",153271,1862,124686,2665,2520,681,110282,2971,11884,1745,28585,2104
"595","42013","Blair County, Pennsylvania",51284,1271,39621,1678,499,195,35253,1782,3869,856,11663,1157
"596","42017","Bucks County, Pennsylvania",231765,2009,206009,2872,1311,416,193705,3260,10993,1677,25756,2037
"597","42019","Butler County, Pennsylvania",73955,1475,63274,1964,352,189,57792,2112,5130,1070,10681,1286
"598","42021","Cambria County, Pennsylvania",57407,1375,43465,1560,1370,433,37828,1542,4267,735,13942,1243
"599","42025","Carbon County, Pennsylvania",25658,1478,20227,1613,476,340,17690,1682,2061,585,5431,997
"600","42027","Centre County, Pennsylvania",56729,1442,49951,1909,861,355,46186,1907,2904,680,6778,1085
"601","42029","Chester County, Pennsylvania",186430,1820,168300,2274,652,286,156392,2743,11256,1809,18130,1512
"602","42033","Clearfield County, Pennsylvania",30922,1076,22471,1297,675,274,18854,1267,2942,708,8451,1070
"603","42037","Columbia County, Pennsylvania",26432,915,20219,1136,418,216,17620,1155,2181,513,6213,773
"604","42039","Crawford County, Pennsylvania",33971,1228,27226,1239,624,230,23913,1115,2689,485,6745,723
"605","42041","Cumberland County, Pennsylvania",96667,1591,80575,2148,1615,567,72071,2366,6889,1151,16092,1980
"606","42043","Dauphin County, Pennsylvania",110215,2163,93451,2518,995,464,83424,2659,9032,1429,16764,1677
"607","42045","Delaware County, Pennsylvania",199685,2633,171905,3107,1598,559,156427,3196,13880,1573,27780,2123
"608","42049","Erie County, Pennsylvania",110733,1530,90032,1843,1485,442,78425,2292,10122,1457,20701,1471
"609","42051","Fayette County, Pennsylvania",52557,1496,34810,1645,714,340,29113,1557,4983,980,17747,1520
"610","42055","Franklin County, Pennsylvania",59145,1251,46364,1594,1283,521,40542,1730,4539,1199,12781,1353
"611","42063","Indiana County, Pennsylvania",33516,1240,25353,1201,811,316,21819,1263,2723,606,8163,898
"612","42069","Lackawanna County, Pennsylvania",83709,2003,65494,2176,1368,462,57295,2044,6831,1236,18215,1629
"613","42071","Lancaster County, Pennsylvania",194493,1933,155035,3090,2488,630,137249,3055,15298,2007,39458,2517
"614","42073","Lawrence County, Pennsylvania",36354,1049,27174,1312,697,323,23416,1246,3061,712,9180,995
"615","42075","Lebanon County, Pennsylvania",51901,1166,42193,1463,584,372,37350,1672,4259,1033,9708,1085
"616","42077","Lehigh County, Pennsylvania",133602,2091,109827,2758,1486,651,97489,2705,10852,1396,23775,2114
"617","42079","Luzerne County, Pennsylvania",128597,1924,99452,2569,2695,773,84506,2530,12251,1425,29145,1854
"618","42081","Lycoming County, Pennsylvania",44961,1426,35083,1612,1039,298,28884,1556,5160,1033,9878,1162
"619","42085","Mercer County, Pennsylvania",45590,1300,35062,1457,747,273,29909,1542,4406,837,10528,1156
"620","42089","Monroe County, Pennsylvania",58496,1995,50644,2321,916,637,45640,2522,4088,1219,7852,1367
"621","42091","Montgomery County, Pennsylvania",305815,3071,269962,3800,1974,601,252876,4163,15112,1797,35853,2566
"622","42095","Northampton County, Pennsylvania",112096,1824,91838,2324,1136,458,82407,2529,8295,1401,20258,1610
"623","42097","Northumberland County, Pennsylvania",39428,1147,29990,1111,710,274,25736,1126,3544,795,9438,1169
"624","42101","Philadelphia County, Pennsylvania",582528,4670,451373,6364,4619,803,373167,7058,73587,4573,131155,5238
"625","42107","Schuylkill County, Pennsylvania",58467,1571,43309,1644,974,345,37241,1650,5094,1026,15158,1453
"626","42111","Somerset County, Pennsylvania",30066,931,22795,887,573,236,19278,912,2944,550,7271,671
"627","42125","Washington County, Pennsylvania",82956,1581,67096,1922,1267,605,59511,1856,6318,1153,15860,1230
"628","42129","Westmoreland County, Pennsylvania",149271,2350,116412,3056,3208,852,101388,2892,11816,1673,32859,2044
"629","42133","York County, Pennsylvania",164937,2004,135271,3069,2923,682,118138,3038,14210,2050,29666,2359
"630","44003","Kent County, Rhode Island",68798,1513,58715,1988,239,223,54451,1882,4025,1026,10083,1413
"631","44005","Newport County, Rhode Island",34617,1533,30281,1477,304,247,27953,1569,2024,644,4336,915
"632","44007","Providence County, Rhode Island",235598,3109,191000,3678,938,400,171043,4221,19019,2187,44598,3484
"633","44009","Washington County, Rhode Island",49115,1693,43698,1962,101,126,40646,1850,2951,922,5417,1151
"634","45003","Aiken County, South Carolina",62984,2045,48274,2675,1090,597,41136,2783,6048,1362,14710,1887
"635","45007","Anderson County, South Carolina",75087,1598,55473,2158,545,300,47543,2404,7385,1446,19614,2070
"636","45013","Beaufort County, South Carolina",65306,2579,56970,2888,387,279,51468,2740,5115,1126,8336,1729
"637","45015","Berkeley County, South Carolina",67998,1497,59347,1650,644,441,51065,2164,7638,1546,8651,1209
"638","45019","Charleston County, South Carolina",148013,2886,125471,3142,944,678,104436,3085,20091,2644,22542,2107
"639","45031","Darlington County, South Carolina",26494,1043,18509,1337,359,318,14065,1151,4085,954,7985,1140
"640","45035","Dorchester County, South Carolina",51992,1384,44168,1655,391,512,38886,1685,4891,1165,7824,1353
"641","45041","Florence County, South Carolina",51056,1738,37974,2244,361,270,31579,2106,6034,1135,13082,1673
"642","45045","Greenville County, South Carolina",176116,2820,143964,3473,1584,524,123756,3772,18624,2289,32152,2559
"643","45047","Greenwood County, South Carolina",27598,1022,21833,1422,515,344,15487,1549,5831,1380,5765,1135
"644","45051","Horry County, South Carolina",114103,3628,98352,3858,1366,509,85207,3302,11779,1684,15751,1837
"645","45057","Lancaster County, South Carolina",28400,1230,20976,1539,477,278,17930,1505,2569,839,7424,1184
"646","45059","Laurens County, South Carolina",25658,1019,18553,1300,112,111,15113,1228,3328,836,7105,1101
"647","45063","Lexington County, South Carolina",104608,2035,89171,2667,904,394,75869,2687,12398,1614,15437,1563
"648","45073","Oconee County, South Carolina",29866,1728,22639,1707,241,132,18737,1721,3661,1006,7227,1133
"649","45075","Orangeburg County, South Carolina",32915,1355,21243,1645,706,470,16538,1537,3999,857,11672,1312
"650","45077","Pickens County, South Carolina",43767,1576,33421,1926,568,329,26583,1782,6270,1208,10346,1290
"651","45079","Richland County, South Carolina",145321,2572,125940,2809,750,343,104183,3188,21007,2538,19381,2033
"652","45083","Spartanburg County, South Carolina",108045,2237,86589,2661,726,373,74397,2580,11466,1729,21456,2036
"653","45085","Sumter County, South Carolina",39739,1367,30735,1600,734,496,25738,1548,4263,990,9004,1246
"654","45091","York County, South Carolina",87640,2134,74240,2421,621,474,58412,2699,15207,1738,13400,1595
"655","46099","Minnehaha County, South Dakota",70929,1079,60370,1610,586,278,52144,1679,7640,1266,10559,1440
"656","46103","Pennington County, South Dakota",41646,1383,35086,1699,372,216,30317,1752,4397,1042,6560,1185
"657","47001","Anderson County, Tennessee",29503,1322,21351,1642,187,199,17151,1538,4013,886,8152,1410
"658","47009","Blount County, Tennessee",49650,1586,40407,2251,782,361,33607,2309,6018,1332,9243,1420
"659","47011","Bradley County, Tennessee",38003,1463,28565,1657,364,310,23022,1649,5179,1229,9438,1325
"660","47037","Davidson County, Tennessee",261571,3567,222509,4532,1337,470,190329,4378,30843,2918,39062,2948
"661","47059","Greene County, Tennessee",27104,1396,18802,1669,412,264,15391,1469,2999,797,8302,1032
"662","47065","Hamilton County, Tennessee",136188,2647,111454,3144,537,341,98405,3411,12512,1859,24734,2094
"663","47093","Knox County, Tennessee",180231,2534,151582,3304,1244,599,134800,3783,15538,2243,28649,2267
"664","47113","Madison County, Tennessee",35602,1528,27984,1694,209,207,22593,1653,5182,1129,7618,1210
"665","47119","Maury County, Tennessee",32913,1131,26456,1556,255,204,23009,1592,3192,917,6457,1298
"666","47125","Montgomery County, Tennessee",66218,2122,58843,2338,735,473,50524,2414,7584,1567,7375,1038
"667","47141","Putnam County, Tennessee",30254,936,19793,1596,117,122,16902,1589,2774,844,10461,1524
"668","47147","Robertson County, Tennessee",24309,906,19910,1137,444,341,17539,1202,1927,636,4399,853
"669","47149","Rutherford County, Tennessee",100942,1513,90232,2112,686,369,76586,2393,12960,1971,10710,1643
"670","47155","Sevier County, Tennessee",36836,2098,28493,2119,170,166,23965,2175,4358,1201,8343,1327
"671","47157","Shelby County, Tennessee",347320,4245,280231,4794,2286,768,224752,4515,53193,3813,67089,3981
"672","47163","Sullivan County, Tennessee",64876,1652,49571,1842,490,377,42045,1891,7036,1322,15305,1284
"673","47165","Sumner County, Tennessee",62785,1354,53652,1750,497,273,47718,2175,5437,1109,9133,1295
"674","47179","Washington County, Tennessee",51574,2016,42585,2340,587,413,37141,2201,4857,1192,8989,1416
"675","47187","Williamson County, Tennessee",69191,1046,63522,1303,304,264,59680,1352,3538,937,5669,1133
"676","47189","Wilson County, Tennessee",44197,1186,37620,1575,697,411,32815,1497,4108,1077,6577,1133
"677","48005","Angelina County, Texas",30103,1288,24099,1631,978,534,19624,1689,3497,987,6004,1291
"678","48021","Bastrop County, Texas",25447,1272,20915,1516,150,193,16108,1485,4657,1107,4532,1091
"679","48027","Bell County, Texas",102934,2542,87689,2968,851,339,73988,3077,12850,2116,15245,2055
"680","48029","Bexar County, Texas",620467,4370,513024,5915,3703,888,439709,6732,69612,4336,107443,4391
"681","48037","Bowie County, Texas",32199,1618,24243,1749,424,366,19220,1678,4599,980,7956,1246
"682","48039","Brazoria County, Texas",111436,2203,96796,2794,1112,564,81565,3561,14119,2595,14640,2253
"683","48041","Brazos County, Texas",72072,1815,63327,2147,25,43,50729,2538,12573,2196,8745,1641
"684","48061","Cameron County, Texas",118546,3031,78368,2950,514,340,62904,3103,14950,2029,40178,2898
"685","48085","Collin County, Texas",307499,2294,291092,3283,1654,814,268401,3947,21037,3004,16407,2319
"686","48091","Comal County, Texas",43517,1348,38663,1573,188,163,34981,1840,3494,938,4854,1120
"687","48099","Coryell County, Texas",22083,1260,19475,1301,182,152,17165,1532,2128,658,2608,800
"688","48113","Dallas County, Texas",880444,6089,739248,7063,5123,1165,631410,7931,102715,5079,141196,6164
"689","48121","Denton County, Texas",256391,2255,242786,2555,1381,627,222892,3154,18513,2218,13605,1925
"690","48135","Ector County, Texas",51962,995,43402,1620,87,142,38854,1921,4461,1175,8560,1254
"691","48139","Ellis County, Texas",52978,939,46512,1370,812,598,40132,1881,5568,1280,6466,1121
"692","48141","El Paso County, Texas",258587,2911,200193,3881,2637,760,165080,4632,32476,3076,58394,3314
"693","48157","Fort Bend County, Texas",205137,1954,190254,2549,541,284,178712,2761,11001,2272,14883,2054
"694","48167","Galveston County, Texas",111038,2688,95218,3239,487,366,86272,3375,8459,1452,15820,1958
"695","48181","Grayson County, Texas",46311,1464,39363,1710,579,317,30792,1866,7992,1186,6948,1144
"696","48183","Gregg County, Texas",46896,1209,38303,1629,764,478,31469,1753,6070,1332,8593,1386
"697","48187","Guadalupe County, Texas",48922,1086,40088,1561,645,435,33607,1752,5836,1356,8834,1352
"698","48201","Harris County, Texas",1497363,7978,1274022,9702,8394,1459,1093934,10818,171694,7100,223341,7043
"699","48203","Harrison County, Texas",23148,1068,17067,1169,561,503,14227,1392,2279,789,6081,1095
"700","48209","Hays County, Texas",60739,1776,55618,2058,75,108,47101,2374,8442,1878,5121,1242
"701","48213","Henderson County, Texas",28070,1630,18901,1589,294,208,14458,1470,4149,893,9169,1349
"702","48215","Hidalgo County, Texas",223367,3839,160670,4597,2983,1054,118495,4375,39192,3605,62697,3649
"703","48231","Hunt County, Texas",30727,1331,25004,1418,675,395,19085,1571,5244,1196,5723,952
"704","48245","Jefferson County, Texas",91431,2524,66806,3009,904,439,58729,2693,7173,1316,24625,2172
"705","48251","Johnson County, Texas",53393,1345,46353,1663,821,550,39456,1648,6076,1147,7040,1248
"706","48257","Kaufman County, Texas",34532,1085,28705,1260,140,101,23782,1475,4783,1028,5827,821
"707","48291","Liberty County, Texas",25316,1255,18923,1468,539,480,16643,1596,1741,736,6393,1338
"708","48303","Lubbock County, Texas",105838,2350,92468,2775,1281,566,75841,2868,15346,1988,13370,1812
"709","48309","McLennan County, Texas",87845,1796,71014,2438,1135,560,53874,2540,16005,2052,16831,1856
"710","48329","Midland County, Texas",52655,1270,47475,1524,220,208,40298,2212,6957,1581,5180,1072
"711","48339","Montgomery County, Texas",170066,3277,152519,4274,2519,1062,133154,4809,16846,2685,17547,2281
"712","48347","Nacogdoches County, Texas",22687,1275,16790,1464,918,513,13164,1313,2708,885,5897,1003
"713","48355","Nueces County, Texas",127788,2259,105392,2730,277,163,89500,2997,15615,1792,22396,2229
"714","48361","Orange County, Texas",32004,1094,26011,1630,390,454,21904,1643,3717,994,5993,1209
"715","48367","Parker County, Texas",43524,1321,38366,1512,641,473,32255,1838,5470,1324,5158,1061
"716","48375","Potter County, Texas",43194,1177,33863,1743,131,119,26770,1393,6962,1244,9331,1231
"717","48381","Randall County, Texas",49024,1295,43317,1619,412,238,38541,1853,4364,1097,5707,1089
"718","48397","Rockwall County, Texas",27818,1001,25830,1226,341,287,23621,1303,1868,732,1988,760
"719","48409","San Patricio County, Texas",22725,1090,19158,1190,249,203,14416,1253,4493,1080,3567,751
"720","48423","Smith County, Texas",79043,1976,66151,2550,377,260,57403,2347,8371,1237,12892,1666
"721","48439","Tarrant County, Texas",673785,4965,596341,5885,9056,1561,513539,6567,73746,5054,77444,4345
"722","48441","Taylor County, Texas",49880,1442,40804,1764,269,191,33120,2024,7415,1306,9076,1232
"723","48451","Tom Green County, Texas",43376,1308,35630,1759,208,199,30864,1764,4558,1203,7746,1372
"724","48453","Travis County, Texas",428889,4220,388694,5257,1794,749,350400,5950,36500,3386,40195,3768
"725","48469","Victoria County, Texas",32512,907,25702,1231,394,352,21385,1486,3923,1111,6810,969
"726","48471","Walker County, Texas",20440,1674,17751,1752,279,271,13973,1797,3499,1167,2689,913
"727","48479","Webb County, Texas",68696,1627,45300,1950,391,257,35054,2111,9855,1469,23396,1859
"728","48485","Wichita County, Texas",49809,1571,41811,1782,377,227,35647,1944,5787,1345,7998,1082
"729","48491","Williamson County, Texas",161887,2119,150605,2517,744,372,139855,2821,10006,1657,11282,1652
"730","49005","Cache County, Utah",35232,1119,32422,1184,359,187,28677,1244,3386,747,2810,772
"731","49011","Davis County, Utah",96480,1582,90690,1858,1106,447,82993,2351,6591,1403,5790,970
"732","49035","Salt Lake County, Utah",348179,3009,318724,3310,3871,998,271044,4697,43809,3080,29455,1980
"733","49049","Utah County, Utah",146644,1653,137920,2082,765,310,122519,2205,14636,1627,8724,1320
"734","49053","Washington County, Utah",49394,1851,45300,2042,441,296,39698,2090,5161,1421,4094,966
"735","49057","Weber County, Utah",79829,1487,71626,1883,945,478,60310,2001,10371,1764,8203,1151
"736","50007","Chittenden County, Vermont",62927,1239,57600,1628,1020,480,52324,1720,4256,1016,5327,1074
"737","51003","Albemarle County, Virginia",39022,1279,33660,1633,325,303,30775,1691,2560,801,5362,1197
"738","51013","Arlington County, Virginia",98973,2218,93624,2098,798,552,87568,2408,5258,1090,5349,1124
"739","51015","Augusta County, Virginia",26961,1007,19889,1405,183,216,17516,1372,2190,744,7072,1390
"740","51019","Bedford County, Virginia",27955,1236,22569,1468,543,254,19007,1241,3019,924,5386,1143
"741","51041","Chesterfield County, Virginia",115675,1984,104409,2495,386,271,95682,2501,8341,1623,11266,1674
"742","51059","Fairfax County, Virginia",391784,2787,372275,3352,1927,474,354576,3638,15772,1947,19509,2204
"743","51061","Fauquier County, Virginia",23219,877,20349,1011,375,268,18069,1089,1905,605,2870,774
"744","51069","Frederick County, Virginia",29643,1070,25512,1312,739,329,20593,1385,4180,1006,4131,792
"745","51085","Hanover County, Virginia",37791,797,32516,1229,635,310,29375,1440,2506,737,5275,953
"746","51087","Henrico County, Virginia",123334,2210,107777,2980,741,356,96184,3097,10852,1800,15557,1724
"747","51095","James City County, Virginia",27484,1315,23681,1364,129,205,21356,1394,2196,916,3803,971
"748","51107","Loudoun County, Virginia",112749,1291,108332,1631,733,456,102817,1952,4782,1025,4417,1116
"749","51121","Montgomery County, Virginia",34883,1536,29329,2061,245,200,26996,1959,2088,975,5554,1181
"750","51153","Prince William County, Virginia",137636,1322,129918,1935,310,264,122013,2260,7595,1303,7718,1458
"751","51161","Roanoke County, Virginia",38224,999,32433,1349,116,135,29932,1503,2385,782,5791,1132
"752","51165","Rockingham County, Virginia",28855,1176,22408,1308,637,268,19930,1198,1841,532,6447,741
"753","51177","Spotsylvania County, Virginia",42286,1055,37959,1418,432,225,34150,1466,3377,712,4327,896
"754","51179","Stafford County, Virginia",43629,914,40916,1071,29,48,38506,1127,2381,691,2713,728
"755","51199","York County, Virginia",24042,1009,22555,1167,151,168,21044,1204,1360,608,1487,555
"756","51510","Alexandria city, Virginia",65595,1972,60715,1927,403,267,55633,2191,4679,1226,4880,1067
"757","51550","Chesapeake city, Virginia",80014,1950,70955,2102,432,337,63808,2337,6715,1340,9059,1463
"758","51650","Hampton city, Virginia",53255,1462,44815,1892,613,384,38784,2122,5418,1165,8440,1121
"759","51680","Lynchburg city, Virginia",29631,1105,23881,1679,425,243,19077,1958,4379,1227,5750,1165
"760","51700","Newport News city, Virginia",67538,1794,58459,2134,576,553,51832,2225,6051,1216,9079,1341
"761","51710","Norfolk city, Virginia",85484,2393,71655,2816,344,201,61107,2865,10204,1448,13829,1556
"762","51740","Portsmouth city, Virginia",36012,1208,28600,1421,267,197,24889,1522,3444,725,7412,1157
"763","51760","Richmond city, Virginia",88110,2051,69945,2334,1161,631,58159,2560,10625,1560,18165,1548
"764","51770","Roanoke city, Virginia",42759,1384,32590,1883,288,326,28006,1949,4296,986,10169,1408
"765","51800","Suffolk city, Virginia",30989,906,26431,1238,452,256,22775,1309,3204,739,4558,829
"766","51810","Virginia Beach city, Virginia",165428,2329,152542,2789,597,271,138809,3260,13136,2122,12886,1722
"767","53005","Benton County, Washington",68334,1186,59756,2029,1122,574,50145,2314,8489,1607,8578,1552
"768","53007","Chelan County, Washington",27665,1554,22541,1711,407,304,16640,1629,5494,1623,5124,1385
"769","53009","Clallam County, Washington",30606,1037,25613,1377,770,316,22646,1326,2197,610,4993,1037
"770","53011","Clark County, Washington",158778,2011,145153,2749,1499,537,130481,2963,13173,1927,13625,1875
"771","53015","Cowlitz County, Washington",38483,1375,32754,1612,633,425,28251,1817,3870,929,5729,1017
"772","53021","Franklin County, Washington",24434,705,18795,1184,282,248,14548,1334,3965,967,5639,1172
"773","53025","Grant County, Washington",29888,1199,24505,1552,408,282,19619,1611,4478,1091,5383,905
"774","53027","Grays Harbor County, Washington",26815,1647,21986,1734,256,249,18479,1837,3251,816,4829,1078
"775","53029","Island County, Washington",32990,1646,29944,1866,409,246,27386,1943,2149,612,3046,742
"776","53033","King County, Washington",819434,5599,749601,6676,4398,913,682324,7458,62879,4278,69833,4094
"777","53035","Kitsap County, Washington",97854,2164,88840,2354,1037,429,81463,2652,6340,1228,9014,1434
"778","53041","Lewis County, Washington",29040,1197,24119,1251,629,361,20100,1351,3390,826,4921,915
"779","53053","Pierce County, Washington",302287,3450,264596,4846,1767,595,235790,4850,27039,2520,37691,3550
"780","53057","Skagit County, Washington",45234,1302,39338,1484,550,220,34052,1552,4736,926,5896,874
"781","53061","Snohomish County, Washington",270616,3044,242738,3927,4022,1136,221042,4170,17674,2213,27878,3007
"782","53063","Spokane County, Washington",186456,2137,161993,3092,2799,674,144213,3405,14981,1977,24463,2453
"783","53067","Thurston County, Washington",99815,2093,87770,2569,469,316,79701,2787,7600,1594,12045,1767
"784","53073","Whatcom County, Washington",78330,2307,68278,2832,1178,541,60535,3023,6565,1344,10052,1618
"785","53077","Yakima County, Washington",79742,1363,62086,1905,1046,401,52278,1845,8762,1456,17656,1818
"786","54003","Berkeley County, West Virginia",41281,1392,34467,1678,967,615,28787,1911,4713,1273,6814,1409
"787","54011","Cabell County, West Virginia",40095,1434,32321,1685,470,303,25893,1782,5958,1228,7774,1236
"788","54033","Harrison County, West Virginia",27136,994,20413,1255,262,200,17705,1334,2446,602,6723,984
"789","54039","Kanawha County, West Virginia",82199,1776,67889,2194,446,320,58617,2237,8826,1385,14310,1457
"790","54061","Monongalia County, West Virginia",37766,1563,33014,1676,233,157,30414,1550,2367,631,4752,894
"791","54081","Raleigh County, West Virginia",30875,1200,22351,1505,99,120,21427,1426,825,359,8524,1245
"792","54107","Wood County, West Virginia",36202,919,29086,1358,131,162,25470,1535,3485,954,7116,1043
"793","55009","Brown County, Wisconsin",99703,1777,84587,2478,894,338,75416,2304,8277,1607,15116,1727
"794","55025","Dane County, Wisconsin",212218,2076,193354,2721,2167,715,172674,3267,18513,2188,18864,2209
"795","55027","Dodge County, Wisconsin",31784,1133,24805,1255,1024,395,21242,1197,2539,541,6979,990
"796","55035","Eau Claire County, Wisconsin",39652,1078,33985,1240,451,255,30850,1437,2684,748,5667,998
"797","55039","Fond du Lac County, Wisconsin",41202,1115,33528,1466,594,221,28997,1431,3937,898,7674,922
"798","55055","Jefferson County, Wisconsin",32613,780,27778,1028,271,181,24366,1074,3141,757,4835,779
"799","55059","Kenosha County, Wisconsin",62882,1655,52636,2265,710,385,45955,2361,5971,1288,10246,1594
"800","55063","La Crosse County, Wisconsin",45632,1089,39404,1497,342,186,35730,1591,3332,860,6228,1100
"801","55071","Manitowoc County, Wisconsin",33343,938,26473,1234,512,320,22974,1270,2987,731,6870,852
"802","55073","Marathon County, Wisconsin",54422,1015,44427,1356,1067,308,38805,1434,4555,1026,9995,1149
"803","55079","Milwaukee County, Wisconsin",381115,3017,305838,3756,2676,665,257531,4041,45631,2716,75277,3311
"804","55087","Outagamie County, Wisconsin",70571,1082,60750,1667,879,355,53924,1973,5947,1201,9821,1279
"805","55089","Ozaukee County, Wisconsin",33805,874,29522,1154,594,307,27509,1272,1419,479,4283,876
"806","55097","Portage County, Wisconsin",27605,902,23450,1204,376,215,20238,1252,2836,668,4155,708
"807","55101","Racine County, Wisconsin",72057,1766,58710,2232,752,305,51555,2372,6403,1313,13347,1576
"808","55105","Rock County, Wisconsin",64088,1149,54827,1616,952,427,46181,1732,7694,1199,9261,1359
"809","55109","St. Croix County, Wisconsin",32541,871,28768,1133,275,205,26295,1125,2198,561,3773,702
"810","55117","Sheboygan County, Wisconsin",47295,1062,39192,1444,713,334,35036,1406,3443,657,8103,1054
"811","55127","Walworth County, Wisconsin",40292,1454,35024,1642,688,372,30929,1811,3407,825,5268,940
"812","55131","Washington County, Wisconsin",52779,885,44489,1375,599,294,41788,1335,2102,618,8290,1158
"813","55133","Waukesha County, Wisconsin",155263,1473,140550,2007,1354,439,131217,2402,7979,1315,14713,1788
