"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"732","48453","Travis County, Texas",567627,5754,535280,5919,517,540,477318,7874,27235,3958,6412,2549,12342,2719,20005,3834
"733","48469","Victoria County, Texas",36753,1054,28227,1785,0,249,21104,2027,4136,1087,353,292,4711,1403,3815,994
"734","48471","Walker County, Texas",24704,2989,21590,2865,0,249,14728,2669,4470,1361,558,887,915,665,2199,955
"735","48479","Webb County, Texas",78730,1303,65711,1865,31,52,56304,2358,3190,887,1110,735,1365,775,11654,1482
"736","48485","Wichita County, Texas",49071,1648,42825,1879,12,24,35487,1982,2983,937,132,101,1139,488,5107,1057
"737","48491","Williamson County, Texas",241836,2107,230717,2648,230,161,203921,3948,14109,2367,2153,977,5588,1605,5531,1527
"738","48497","Wise County, Texas",24449,968,22103,1343,99,137,11298,1284,6644,1248,823,657,482,429,1864,778
"739","49005","Cache County, Utah",43099,1008,40170,1155,0,206,33819,1585,3961,1001,54,50,1511,548,1418,503
"740","49011","Davis County, Utah",114119,1538,107633,1823,124,153,97178,2323,9048,1770,793,635,2316,983,4170,1057
"741","49035","Salt Lake County, Utah",420303,3529,395344,4247,449,331,342483,4387,27462,2552,2786,768,11199,1769,13760,2174
"742","49045","Tooele County, Utah",23495,420,22098,718,0,206,18194,1290,2335,858,34,60,172,240,1225,578
"743","49049","Utah County, Utah",194258,1592,182810,2117,182,162,165898,2484,13796,1868,1329,571,8339,1538,3109,893
"744","49053","Washington County, Utah",68090,2218,62910,2778,193,192,50810,2688,9067,1878,628,452,1616,570,3564,1324
"745","49057","Weber County, Utah",92869,1519,88440,1795,44,67,73242,2188,9191,1495,564,365,1506,654,2923,816
"746","50007","Chittenden County, Vermont",70730,1270,66302,1465,294,274,60031,1940,2378,924,827,393,1602,657,2826,1047
"747","51003","Albemarle County, Virginia",45195,1636,41646,1916,59,99,36360,1986,3094,1016,594,481,688,449,2861,1071
"748","51013","Arlington County, Virginia",108396,2209,104832,2391,0,216,97268,2589,3881,957,871,541,1647,602,1917,795
"749","51015","Augusta County, Virginia",30186,1135,26196,1585,117,140,16748,1806,3589,1128,379,339,295,291,3695,1296
"750","51019","Bedford County, Virginia",33397,1044,30300,1233,0,216,20745,1443,3379,924,665,350,376,261,2721,611
"751","51041","Chesterfield County, Virginia",136070,1641,127724,2141,156,154,116153,2635,7296,1350,625,349,1791,846,6555,1465
"752","51059","Fairfax County, Virginia",410660,2562,394541,3544,140,140,364838,4012,15422,2186,1373,523,5399,1209,10720,1885
"753","51061","Fauquier County, Virginia",26887,780,25104,972,145,189,16563,1398,3656,735,548,338,481,280,1302,544
"754","51069","Frederick County, Virginia",34581,1045,31607,1222,0,216,23486,1828,3959,1129,457,306,80,105,2894,863
"755","51085","Hanover County, Virginia",42274,1093,39261,1424,82,94,30242,1559,2052,740,388,225,453,323,2560,792
"756","51087","Henrico County, Virginia",137035,1483,123574,2686,0,216,108573,3473,3580,1019,202,210,2595,990,10866,2130
"757","51095","James City County, Virginia",31060,1203,29635,1412,0,216,26884,1562,1240,593,237,215,90,140,1335,635
"758","51107","Loudoun County, Virginia",141935,782,138042,1336,132,166,125492,2052,7179,1278,1467,586,1963,822,1930,891
"759","51121","Montgomery County, Virginia",37796,1734,34486,1917,0,216,28759,1948,3202,944,675,447,754,495,2556,1029
"760","51153","Prince William County, Virginia",154619,1652,149257,1908,84,100,137350,2629,9064,1523,1379,685,2421,717,2941,827
"761","51161","Roanoke County, Virginia",39093,1231,35254,1529,47,82,29641,1773,1864,628,224,280,660,538,3179,862
"762","51165","Rockingham County, Virginia",32551,985,27298,1302,49,83,19947,1234,2915,852,793,448,649,415,4604,954
"763","51177","Spotsylvania County, Virginia",51179,1016,49728,1109,95,115,43788,1430,3475,758,769,437,269,201,1182,473
"764","51179","Stafford County, Virginia",51007,1331,49482,1383,0,216,43528,1789,1988,646,419,338,436,284,1089,452
"765","51199","York County, Virginia",26641,780,24779,1036,0,216,22489,1228,819,463,90,114,604,496,1258,656
"766","51510","Alexandria city, Virginia",72024,2137,67599,2166,41,70,59148,2621,2079,712,638,394,1009,508,3416,1052
"767","51550","Chesapeake city, Virginia",93849,1160,88010,1753,0,216,75845,2484,2349,897,724,550,1055,622,4784,1254
"768","51650","Hampton city, Virginia",58181,1422,53068,1901,0,216,46246,2102,1624,592,275,251,1050,623,4063,1087
"769","51680","Lynchburg city, Virginia",28346,1501,26579,1572,59,101,22742,1699,916,365,107,116,187,146,1580,627
"770","51700","Newport News city, Virginia",77489,1658,70974,1903,48,84,59152,2303,6572,1617,693,430,1948,804,4567,1080
"771","51710","Norfolk city, Virginia",97596,2128,87551,2278,177,157,74827,2693,3664,1009,412,264,1994,772,8051,1477
"772","51740","Portsmouth city, Virginia",40827,1082,35547,1484,66,79,27467,1775,2022,731,261,256,867,577,4413,1162
"773","51760","Richmond city, Virginia",99929,2577,84991,2812,112,198,71670,2847,5143,1363,705,357,4878,1264,10060,1751
"774","51770","Roanoke city, Virginia",42455,1881,36405,2122,0,216,28858,2212,1509,678,97,112,855,583,5195,1148
"775","51800","Suffolk city, Virginia",37383,994,34253,1314,36,60,27176,1711,3251,865,526,453,976,437,2154,648
"776","51810","Virginia Beach city, Virginia",182775,1901,173749,2229,215,151,158348,3009,5981,1264,601,352,2211,754,6815,1219
"777","53005","Benton County, Washington",76855,1547,68892,2190,101,168,59430,2243,6007,1138,494,284,2757,891,5206,1667
"778","53007","Chelan County, Washington",32050,1472,28415,1675,100,165,24747,1822,2292,726,98,142,1020,611,2615,1019
"779","53009","Clallam County, Washington",34773,1072,32763,1182,0,213,25810,1337,3758,743,317,232,501,285,1509,555
"780","53011","Clark County, Washington",193919,1560,184423,2123,106,138,157301,3334,10091,1793,1512,588,2526,741,6970,1459
"781","53015","Cowlitz County, Washington",43204,1061,38625,1563,154,159,30235,2013,5394,1069,531,360,1647,723,2932,880
"782","53021","Franklin County, Washington",28989,825,27363,1077,0,213,23252,1510,3672,1126,582,503,749,451,877,593
"783","53025","Grant County, Washington",35572,1153,32914,1606,31,56,24919,2135,2266,760,726,481,429,353,2229,868
"784","53027","Grays Harbor County, Washington",30500,1360,27244,1557,14,24,22830,1438,1567,605,360,304,558,373,2698,779
"785","53029","Island County, Washington",35976,1894,34127,1939,65,108,30301,1956,2522,830,239,216,484,425,1365,513
"786","53033","King County, Washington",924763,5641,884324,6244,585,281,800814,7412,34174,3075,7447,1883,16015,2060,24424,2716
"787","53035","Kitsap County, Washington",106399,1838,101275,2091,85,99,89836,2021,4026,965,1097,624,1513,687,3611,843
"788","53041","Lewis County, Washington",32304,1138,29154,1161,146,173,22344,1232,3366,784,440,400,808,368,2342,760
"789","53045","Mason County, Washington",25036,1862,23036,1782,80,105,18654,1568,2319,989,453,390,248,219,1752,596
"790","53053","Pierce County, Washington",347668,2988,328134,3426,438,386,291519,4270,16520,2210,2015,612,5603,1391,13931,2022
"791","53057","Skagit County, Washington",51971,1015,48450,1221,91,80,40261,1483,2860,776,1050,566,688,308,2833,735
"792","53061","Snohomish County, Washington",312365,2487,296464,2886,128,145,266907,3909,14051,2238,2248,774,4614,1306,11287,1895
"793","53063","Spokane County, Washington",217920,2165,199574,3061,575,320,166288,3817,14600,1917,2702,854,4248,1047,14098,2116
"794","53067","Thurston County, Washington",117186,1700,111543,2330,110,129,100510,2444,6324,1563,593,404,1484,641,4159,1084
"795","53073","Whatcom County, Washington",92219,1978,86956,2200,161,193,75161,2641,4071,1024,901,576,1062,479,4201,1284
"796","53077","Yakima County, Washington",86992,1337,75227,2422,145,146,57981,2311,8791,1542,692,430,1544,512,10221,1995
"797","54003","Berkeley County, West Virginia",50841,966,47405,1306,121,197,39608,1805,3562,1294,238,228,788,538,2648,833
"798","54011","Cabell County, West Virginia",39631,1735,34001,1645,26,45,28493,2013,2596,983,254,273,1079,484,4551,1024
"799","54033","Harrison County, West Virginia",26143,1103,23243,1286,0,216,20534,1391,1741,566,314,276,483,343,2417,646
"800","54039","Kanawha County, West Virginia",77634,2094,71198,2356,66,110,60631,2975,4082,988,668,398,900,532,5536,1296
"801","54061","Monongalia County, West Virginia",42710,1616,39005,1741,102,118,34655,1732,1958,825,222,360,2222,975,1483,482
"802","54081","Raleigh County, West Virginia",29505,1202,20456,1717,0,216,17117,1739,1305,667,446,436,2991,982,6058,1569
"803","54107","Wood County, West Virginia",35756,1293,31418,1514,24,41,25592,1717,1844,630,193,144,918,455,3420,1003
"804","55009","Brown County, Wisconsin",110225,1451,102158,1818,223,207,87383,2070,6727,1160,566,256,2021,824,6046,1258
"805","55017","Chippewa County, Wisconsin",26791,730,23287,916,51,52,17632,1148,2146,466,460,263,427,221,3077,652
"806","55025","Dane County, Wisconsin",243924,2428,227868,3401,169,93,206943,3428,11079,1672,1520,564,7951,1635,8105,1458
"807","55027","Dodge County, Wisconsin",36286,829,32806,931,50,60,23296,1335,3472,511,746,322,556,256,2924,621
"808","55035","Eau Claire County, Wisconsin",43253,1063,40055,1397,75,115,32182,1610,3013,1068,380,356,1033,516,2165,549
"809","55039","Fond du Lac County, Wisconsin",42758,1043,38588,1042,119,141,29848,1262,4080,713,695,396,1055,504,3115,700
"810","55055","Jefferson County, Wisconsin",35088,814,31718,1030,134,103,24101,1340,3751,854,235,157,630,374,2740,727
"811","55059","Kenosha County, Wisconsin",67810,1359,62203,1913,0,157,53896,2149,4904,1309,268,187,1913,856,3694,808
"812","55063","La Crosse County, Wisconsin",50217,1202,45991,1445,297,180,37013,1849,2737,841,397,436,993,472,3233,796
"813","55071","Manitowoc County, Wisconsin",35716,889,30741,1483,194,133,23055,1530,2680,467,207,142,923,531,4052,1222
"814","55073","Marathon County, Wisconsin",57566,838,51940,1256,135,156,40937,1547,4381,646,428,289,1265,448,4361,780
"815","55079","Milwaukee County, Wisconsin",389434,3062,341941,4321,542,257,298331,4262,19455,2106,1935,619,8928,1420,38565,3392
"816","55087","Outagamie County, Wisconsin",77071,1238,71100,1494,181,166,56968,2015,4628,908,647,386,1935,671,4036,792
"817","55089","Ozaukee County, Wisconsin",36144,1223,33650,1371,14,22,30181,1374,2155,521,150,204,929,459,1565,585
"818","55097","Portage County, Wisconsin",29937,548,27772,768,23,27,22249,1000,1388,405,115,116,599,295,1566,410
"819","55101","Racine County, Wisconsin",79068,1427,71151,1963,304,234,61775,2025,5018,996,686,337,2275,848,5642,1238
"820","55105","Rock County, Wisconsin",67876,1169,62473,1443,28,35,53119,1956,4180,889,617,326,1441,577,3962,795
"821","55109","St. Croix County, Wisconsin",36873,729,34332,1053,123,135,27431,1530,2451,853,382,188,966,506,1575,411
"822","55111","Sauk County, Wisconsin",27524,938,24176,1087,397,187,19470,1030,1875,379,289,209,1031,469,2317,575
"823","55117","Sheboygan County, Wisconsin",49416,903,44092,1282,201,186,37245,1389,3212,794,573,286,1110,510,4214,958
"824","55127","Walworth County, Wisconsin",43086,1524,37814,1606,67,58,29842,1572,2995,665,280,132,2417,699,2855,760
"825","55131","Washington County, Wisconsin",56636,982,52876,1263,99,129,44448,1763,5117,1347,504,413,841,451,2919,786
"826","55133","Waukesha County, Wisconsin",167089,1527,157511,2071,304,227,140614,2790,7849,1121,811,442,2431,744,7147,1255
"827","55139","Winnebago County, Wisconsin",72794,1154,67495,1409,74,81,55510,1903,4696,738,854,369,1522,569,3777,786
"828","55141","Wood County, Wisconsin",31890,976,28121,1258,90,65,22733,1473,1467,398,198,139,842,346,2927,689
"829","56021","Laramie County, Wyoming",43728,654,38856,1485,98,149,32588,1835,3527,1058,775,460,1443,941,3429,1145
"830","56025","Natrona County, Wyoming",33203,1266,29775,1612,0,208,25772,1693,1810,543,472,358,366,290,3062,1078
"831","72013","Arecibo Municipio, Puerto Rico",28742,1774,21395,1706,136,130,15411,1642,1396,646,0,254,504,340,6843,1113
"832","72021","Bayamón Municipio, Puerto Rico",66385,1966,50864,2487,175,141,33716,2116,4225,1041,99,96,4392,1080,11129,1310
"833","72025","Caguas Municipio, Puerto Rico",47586,1811,40060,1806,488,431,23116,2033,4068,1131,243,249,42,68,7484,1145
"834","72031","Carolina Municipio, Puerto Rico",58930,2634,52843,2494,312,240,33367,2797,4384,1382,127,157,39,63,6048,1188
"835","72061","Guaynabo Municipio, Puerto Rico",32826,1342,26783,1537,248,242,22490,1523,4431,1030,362,371,606,448,5437,1075
"836","72097","Mayagüez Municipio, Puerto Rico",27447,1799,20608,1870,39,64,11811,1378,1459,683,21,36,1491,727,5348,1051
"837","72113","Ponce Municipio, Puerto Rico",50007,1956,41383,2097,195,192,27664,2075,10663,1582,0,254,679,326,7945,1384
"838","72127","San Juan Municipio, Puerto Rico",135865,3463,99600,3383,515,330,72688,3391,4874,1039,728,417,1767,720,34498,2755
"839","72135","Toa Alta Municipio, Puerto Rico",20918,1199,17056,1459,42,70,10160,1533,5280,1197,101,170,400,317,3462,906
"840","72137","Toa Baja Municipio, Puerto Rico",28276,1461,24693,1519,77,100,17834,1587,1320,523,40,67,293,236,3290,829
"841","72139","Trujillo Alto Municipio, Puerto Rico",24898,1268,21874,1652,307,298,12115,1593,1741,856,80,141,303,433,2721,895
