"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"230","17093","Kendall County, Illinois",40930,889,37356,1820,118,218,33962,1984,3925,1496,119,173,1026,971,2548,1360
"231","17097","Lake County, Illinois",247720,2414,224905,3325,429,269,196211,3706,15024,1641,1663,547,4298,932,18517,2186
"232","17099","LaSalle County, Illinois",44625,1200,38356,1205,9,15,27235,1541,5681,963,447,270,1194,499,5075,854
"233","17111","McHenry County, Illinois",112193,1712,105768,2036,285,225,92219,2510,8428,1232,669,414,1197,379,5228,1148
"234","17113","McLean County, Illinois",65146,1738,54984,2104,343,249,45091,2047,3457,761,127,170,2714,809,7448,1555
"235","17115","Macon County, Illinois",42977,1505,34892,1548,42,71,29406,1706,2245,599,2848,1007,1747,824,6338,904
"236","17119","Madison County, Illinois",107212,1923,88814,2701,224,194,73867,2587,8575,1295,1261,597,4153,1166,14245,1779
"237","17143","Peoria County, Illinois",71371,1961,56240,2191,116,136,45311,2502,2785,762,443,366,2284,758,12847,1594
"238","17161","Rock Island County, Illinois",60438,1471,49490,2082,203,179,38078,2168,3992,811,1082,513,2219,812,8729,1283
"239","17163","St. Clair County, Illinois",102793,2202,82670,2870,1068,594,62006,3025,9191,1536,2130,907,2765,1171,17358,1982
"240","17167","Sangamon County, Illinois",84583,1744,69073,2300,109,121,56176,2506,9458,1493,1276,680,3944,1074,11566,1687
"241","17179","Tazewell County, Illinois",54253,1483,44917,2012,54,53,36934,2043,2647,597,245,183,1651,750,7685,1168
"242","17183","Vermilion County, Illinois",30241,1213,22955,1532,199,143,12348,1068,4667,791,104,84,968,451,6318,1085
"243","17197","Will County, Illinois",228366,2621,205772,3423,476,244,180763,3530,16188,1659,995,440,3643,854,18951,1985
"244","17199","Williamson County, Illinois",26845,1315,21196,1574,102,103,12520,1453,2337,664,300,264,383,228,5266,1097
"245","17201","Winnebago County, Illinois",113789,2013,96292,2600,381,212,77219,2678,7583,1309,1032,490,3655,1099,13842,1402
"246","18003","Allen County, Indiana",143105,2368,123505,3191,487,290,101993,3405,5331,903,1116,357,3294,777,16306,1882
"247","18005","Bartholomew County, Indiana",31498,1173,25965,1544,535,406,20172,1699,1765,561,209,174,664,387,4869,1005
"248","18011","Boone County, Indiana",25699,744,22329,1001,45,37,18694,1250,3640,923,174,135,317,231,3053,904
"249","18019","Clark County, Indiana",44957,1396,33725,1818,71,86,27588,1671,3777,997,463,242,2076,857,9156,1480
"250","01003","Baldwin County, Alabama",79120,2586,67751,2893,488,406,50605,2945,8840,1440,692,499,1333,554,10036,1365
"251","01015","Calhoun County, Alabama",44507,1715,34435,2002,152,274,24520,1890,5041,1151,815,425,787,394,9285,1601
"252","01043","Cullman County, Alabama",30740,1568,22470,1666,39,64,13313,1553,2890,661,196,152,1477,750,6793,1128
"253","01049","DeKalb County, Alabama",25848,1206,19189,1549,86,129,12791,1713,1567,551,68,95,474,345,6185,1389
"254","01051","Elmore County, Alabama",29176,1426,23490,1856,0,200,18999,1894,1804,639,185,191,495,371,5191,1288
"255","01055","Etowah County, Alabama",37091,1718,28530,1884,81,122,20290,1357,2492,720,427,240,857,464,7704,1007
"256","01069","Houston County, Alabama",39106,969,29892,1243,227,140,21838,1025,2332,453,170,84,414,126,8800,783
"257","01073","Jefferson County, Alabama",259324,4069,211479,4487,553,431,171101,4822,16831,1786,2312,707,7110,1450,40735,2734
"258","01077","Lauderdale County, Alabama",38215,1422,29190,1880,138,163,19713,1653,3206,787,163,138,860,404,8165,1373
"259","01081","Lee County, Alabama",58555,1892,49646,2257,0,200,42725,2431,7341,1726,323,290,1380,565,7529,1478
"260","01083","Limestone County, Alabama",32816,1154,27095,1435,94,159,21540,1582,2277,762,203,170,1454,545,4267,942
"261","01089","Madison County, Alabama",147892,2670,128720,3443,303,231,111432,3444,8817,1635,632,314,4391,1187,14781,2247
"262","01095","Marshall County, Alabama",34083,1546,27432,1505,45,70,21384,1539,1209,420,265,146,439,245,6212,1118
"263","01097","Mobile County, Alabama",154683,2623,122112,3672,501,295,87398,3398,11397,1344,1187,504,4047,1353,28524,2618
"264","01101","Montgomery County, Alabama",88554,2328,68991,2797,146,138,54999,3077,3924,1119,526,307,3520,984,16043,2029
"265","01103","Morgan County, Alabama",45360,1666,35787,1989,170,204,28475,1882,2464,681,901,644,2514,816,7059,1294
"266","01115","St. Clair County, Alabama",33241,1228,26252,1736,703,543,19082,1680,1915,669,320,295,1407,680,5582,1283
"267","01117","Shelby County, Alabama",78666,1740,70633,2222,118,118,61526,2463,5312,999,523,356,1427,558,6606,1592
"268","01121","Talladega County, Alabama",31759,1666,23632,1866,52,90,15097,1817,2310,780,756,406,410,332,7717,1216
"269","01125","Tuscaloosa County, Alabama",72243,2156,59946,2649,53,96,44081,2746,5796,1064,207,159,3032,918,9265,1296
"270","01127","Walker County, Alabama",25231,1131,18525,1339,43,76,11140,1093,2507,819,380,285,634,295,6072,896
"271","02020","Anchorage Municipality, Alaska",107373,1962,97544,2710,180,185,80255,2934,4571,1235,595,322,2630,985,7199,1716
"272","02090","Fairbanks North Star Borough, Alaska",35046,1911,30203,2252,124,193,23909,2085,1519,537,796,549,298,330,4545,1488
"273","02170","Matanuska-Susitna Borough, Alaska",29443,714,25507,830,240,137,21230,943,1316,312,213,157,535,250,3401,507
"274","04001","Apache County, Arizona",20550,889,8205,839,135,110,5074,804,1715,532,75,100,365,235,11980,854
"275","04003","Cochise County, Arizona",48939,2023,41764,1929,307,296,31808,2018,6317,932,290,173,751,376,6424,1142
"276","04005","Coconino County, Arizona",47977,2031,36326,2365,169,178,26792,2292,3977,913,325,213,2047,770,9604,1376
"277","04013","Maricopa County, Arizona",1536579,7831,1354358,8818,4604,836,1118578,9811,122901,5400,11786,1779,34458,3352,147763,5221
"278","04015","Mohave County, Arizona",87565,2751,70907,3413,1023,533,53588,3385,9347,1717,1352,747,1892,774,14766,2202
"279","04017","Navajo County, Arizona",36094,1644,24156,1394,173,144,17797,1453,2700,842,612,373,788,490,11150,1336
"280","04019","Pima County, Arizona",403574,3977,353059,5235,1336,493,281501,5939,26606,2335,4729,981,7708,1298,42807,3162
"281","04021","Pinal County, Arizona",139097,3499,117558,3813,226,214,91652,3318,16984,2070,1437,566,4407,1240,17132,2314
"282","04025","Yavapai County, Arizona",98369,2960,82642,3423,697,394,61792,3476,15075,2003,1163,656,1460,674,14267,2716
"283","04027","Yuma County, Arizona",74620,2261,61359,2593,54,88,43498,2164,5527,1086,1404,852,1724,589,11537,1532
"284","05007","Benton County, Arkansas",97134,1708,57351,2718,235,229,45094,2551,6067,1041,506,282,25503,2643,14280,2091
"285","05031","Craighead County, Arkansas",42115,1290,35332,1818,65,107,25825,2149,4002,1012,287,247,1847,753,4936,1070
"286","05045","Faulkner County, Arkansas",44870,1319,35238,1642,72,106,27148,1768,3837,950,453,266,2838,795,6794,1209
"287","05051","Garland County, Arkansas",38594,1792,29990,2102,270,328,17881,1862,4487,1010,321,261,805,490,7799,1715
"288","05069","Jefferson County, Arkansas",26537,1657,16120,1665,29,51,10135,1276,1905,632,143,202,1500,651,8917,984
"289","05085","Lonoke County, Arkansas",27121,809,22263,1066,0,201,17975,1330,2399,663,145,178,529,401,4329,873
"290","05119","Pulaski County, Arkansas",156546,2979,124729,4173,151,136,91727,4569,16649,2589,827,480,5583,1828,26234,2879
"291","05125","Saline County, Arkansas",44420,1474,37740,1816,0,201,23166,1949,5149,1176,592,363,764,417,5916,1044
"292","05131","Sebastian County, Arkansas",50734,1807,39856,2072,25,33,30548,2081,3808,1065,51,86,1271,642,9607,1585
"293","05143","Washington County, Arkansas",85290,2391,71586,2636,306,373,54391,2781,6058,1470,1290,691,4397,1113,9307,1772
"294","05145","White County, Arkansas",29067,1396,23103,1490,49,83,14892,1548,2511,772,79,118,629,444,5335,1080
"295","06001","Alameda County, California",573589,3461,518256,5060,1339,496,469531,5761,26198,2205,3392,671,9200,1524,46133,3691
"296","06007","Butte County, California",88797,2187,78643,2418,406,281,64244,2618,8688,1284,2984,950,2785,1049,7369,1170
"297","06013","Contra Costa County, California",392046,2369,362050,3985,457,301,315607,5820,26724,2848,2471,1063,4347,843,25649,2730
"298","06017","El Dorado County, California",69368,2127,59455,2368,311,270,47775,2084,8993,1451,1129,426,1498,540,8415,1838
"299","06019","Fresno County, California",305819,2635,252167,3925,1052,496,199084,4610,25277,2590,3503,1076,8508,1360,45144,3114
"300","06023","Humboldt County, California",53446,1854,45446,2270,100,162,37107,2384,4072,1113,1023,612,1603,700,6397,1306
"301","06025","Imperial County, California",44478,1682,35091,1847,313,236,27817,1814,2971,781,189,168,1126,516,8261,1552
"302","06029","Kern County, California",269147,3367,215312,4396,953,469,164675,4759,26687,2848,1838,615,5889,1374,47946,4454
"303","06031","Kings County, California",43029,1015,34981,1657,47,78,29278,1949,2820,646,612,484,836,452,7212,1285
"304","06033","Lake County, California",27399,1363,21469,1739,81,136,16148,1603,3821,1122,630,386,366,247,5564,1316
"305","06037","Los Angeles County, California",3311231,8549,2833428,10160,7423,1417,2378102,14450,280095,7434,25363,2375,90840,4476,386963,7875
"306","06039","Madera County, California",46282,1219,37214,1709,166,177,28522,2123,3951,1023,375,301,1429,648,7639,1509
"307","06041","Marin County, California",104219,2062,94769,2512,171,166,85866,2810,5270,1273,324,243,2693,982,6757,1301
"308","06045","Mendocino County, California",32599,1509,26581,1817,81,66,17889,1758,5726,1094,631,304,1155,480,4863,1277
"309","48381","Randall County, Texas",48941,1698,42778,1960,113,113,34725,2045,5005,1242,294,190,1082,542,5081,1127
"310","48397","Rockwall County, Texas",31880,1043,29467,1368,38,64,24419,1582,4615,1085,171,202,815,549,1598,697
"311","48409","San Patricio County, Texas",23075,1071,16211,1209,51,69,12982,1405,1792,537,159,164,126,128,6738,1223
"312","48423","Smith County, Texas",77292,2117,66789,2513,194,192,40796,2580,7544,1285,641,370,1563,619,8940,1620
"313","48439","Tarrant County, Texas",703106,5974,621434,7075,781,347,509520,7725,58894,3177,5947,1515,13698,2322,67974,4173
"314","48441","Taylor County, Texas",50470,1444,38279,1972,0,225,32259,1946,3523,759,143,146,1056,558,11135,1547
"315","48451","Tom Green County, Texas",42061,1729,32318,1936,163,179,26037,1807,2977,723,462,522,2577,997,7166,1329
"316","48453","Travis County, Texas",462632,4913,416162,5874,1130,546,351440,6565,21896,2492,3393,1034,11558,1697,34912,3620
"317","48469","Victoria County, Texas",32778,1122,23552,1498,161,163,19509,1636,2991,721,254,223,3048,861,6178,1262
"318","48471","Walker County, Texas",22040,1324,18496,1517,34,61,15404,1774,864,559,85,147,201,250,3343,1165
"319","48479","Webb County, Texas",74045,1601,47177,2336,300,310,39748,2176,3943,951,748,610,1847,696,25021,2068
"320","48485","Wichita County, Texas",48382,2115,37159,2125,20,35,27014,2082,3745,838,668,544,1397,656,9826,1481
"321","48491","Williamson County, Texas",180142,2517,165978,2688,554,369,144159,3607,15213,1754,1158,425,1600,534,12564,1692
"322","48497","Wise County, Texas",21651,1013,16718,1376,110,138,10169,1398,2913,665,548,422,674,390,4259,979
"323","49005","Cache County, Utah",38453,789,33549,1231,32,50,26757,1429,3533,787,97,72,2102,567,2802,920
"324","49011","Davis County, Utah",104788,1219,96633,1830,45,74,86811,2190,12571,1890,588,315,2447,692,5708,1352
"325","49035","Salt Lake County, Utah",376314,2512,334395,4180,1333,475,282765,5208,31528,2881,2371,777,15570,2414,26349,2235
"326","49045","Tooele County, Utah",20555,595,19431,798,0,192,13104,1416,4210,1159,0,192,147,160,977,396
"327","49049","Utah County, Utah",164698,1579,142754,2633,331,207,123323,2860,16758,1549,1171,489,15139,1621,6805,1298
"328","49053","Washington County, Utah",56139,1972,48396,2284,147,156,36801,2345,7979,1451,448,311,1956,709,5787,1241
"329","49057","Weber County, Utah",83503,1868,73425,2095,67,110,56647,2541,12723,1622,861,595,1724,541,8354,1401
"330","50007","Chittenden County, Vermont",65703,1435,55606,2314,180,168,50472,2338,2537,765,411,276,4076,1337,6021,1464
"331","51003","Albemarle County, Virginia",41191,1269,35000,1540,256,223,24882,1671,1577,492,800,412,987,462,5204,1196
"332","51013","Arlington County, Virginia",104750,2143,97237,2536,382,294,87491,2742,4689,1202,863,583,1587,680,5926,1282
"333","51015","Augusta County, Virginia",30053,1062,22194,1408,73,130,15048,1553,1551,606,389,299,1162,603,6697,1210
"334","51019","Bedford County, Virginia",31088,1204,23994,1729,285,273,13328,1542,7598,1462,237,184,510,378,6584,1254
"335","51041","Chesterfield County, Virginia",124142,1508,114363,1694,209,180,103766,2286,4300,991,156,132,2253,757,7526,1298
"336","51059","Fairfax County, Virginia",396662,2748,371085,3821,605,315,344230,4209,13207,1703,1617,508,7684,1570,17893,2360
"337","51061","Fauquier County, Virginia",23272,972,21621,1139,0,204,14160,1163,3603,797,735,335,163,171,1488,543
"338","51069","Frederick County, Virginia",32251,1023,26746,1522,42,73,20213,1498,2843,678,634,350,1217,653,4288,1061
"339","51085","Hanover County, Virginia",37969,1223,33900,1469,102,126,26531,1502,2834,722,408,251,657,391,3412,799
"340","51087","Henrico County, Virginia",127899,1861,112328,2421,338,289,99685,2754,4299,1275,487,292,2503,897,13068,1661
"341","51095","James City County, Virginia",28085,1367,23675,1580,64,107,21500,1597,1484,574,277,288,1798,949,2612,860
"342","51107","Loudoun County, Virginia",129769,992,124156,1505,66,113,110397,1995,7955,1213,1803,635,1933,778,3680,1052
"343","51121","Montgomery County, Virginia",34336,1706,30493,1741,138,208,23850,1854,3117,880,349,225,1566,993,2277,789
"344","51153","Prince William County, Virginia",141425,1703,135428,2063,314,229,123335,2675,6002,1049,760,320,1863,703,4134,930
"345","51161","Roanoke County, Virginia",38687,935,33511,1283,75,128,29171,1515,2060,580,254,209,311,237,4865,1111
"346","51165","Rockingham County, Virginia",30892,1083,23634,1191,27,47,15882,1342,2152,540,212,156,824,453,6434,929
"347","51177","Spotsylvania County, Virginia",42960,1002,39717,1245,0,204,35387,1378,3902,667,508,363,672,336,2571,730
"348","51179","Stafford County, Virginia",47474,993,45699,1142,106,126,40998,1700,2031,591,666,522,291,193,1484,526
"349","51199","York County, Virginia",25294,1015,22703,1325,131,162,21216,1404,839,482,40,67,721,400,1870,770
"350","51510","Alexandria city, Virginia",69667,1713,64738,1817,49,80,58559,1923,1612,479,394,413,1596,596,3333,882
"351","51550","Chesapeake city, Virginia",83402,2082,76256,2157,349,264,60626,2797,2310,747,369,296,1745,822,5401,1292
"352","51650","Hampton city, Virginia",53267,1436,44515,1898,200,166,39462,2100,2182,653,666,477,2257,1024,6495,1124
"353","51680","Lynchburg city, Virginia",27814,1456,22095,1605,100,140,17926,1536,1714,622,644,312,1643,1097,4076,867
"354","51700","Newport News city, Virginia",69249,2154,47361,2608,259,259,39610,2587,2700,834,493,242,10659,1685,11229,1540
"355","51710","Norfolk city, Virginia",87857,2152,75759,2377,204,137,57338,2304,2768,645,4499,1014,1753,567,10345,1237
"356","51740","Portsmouth city, Virginia",36246,1157,29725,1642,0,204,20830,1762,1605,518,545,396,391,298,6130,1115
"357","51760","Richmond city, Virginia",87401,2053,65882,2267,129,119,56927,2485,2448,655,796,526,3484,989,18035,1897
"358","51770","Roanoke city, Virginia",42133,1319,31816,1665,207,183,26103,1916,1234,423,0,204,998,652,9319,1373
"359","51800","Suffolk city, Virginia",33077,1054,26452,1346,144,134,21399,1479,2149,477,143,185,698,425,5927,1137
"360","51810","Virginia Beach city, Virginia",168818,2960,153463,3591,57,69,138084,3375,6290,1415,986,456,2366,813,12989,1853
"361","53005","Benton County, Washington",72265,1321,60284,2360,453,395,51896,2460,5356,1061,793,526,2452,1046,9529,2037
"362","53007","Chelan County, Washington",27060,1626,22820,1876,81,125,18759,1791,2258,752,736,448,996,659,3244,1007
"363","53009","Clallam County, Washington",33233,994,27980,1275,378,254,21939,1583,2469,819,334,263,575,301,4678,1050
"364","53011","Clark County, Washington",173579,2122,158089,2452,707,369,136783,2931,10770,1519,814,376,3961,1047,11529,1573
"365","53015","Cowlitz County, Washington",41611,1081,35220,1366,248,219,26715,1674,4546,884,796,414,1041,354,5350,974
"366","53021","Franklin County, Washington",26477,798,22836,1292,0,204,16843,1360,3206,896,754,426,563,439,3078,880
"367","53025","Grant County, Washington",31123,1359,26719,1779,0,204,18771,1795,3370,857,173,202,885,521,3519,990
"368","53027","Grays Harbor County, Washington",29286,1312,23814,1456,162,169,18654,1430,1805,620,296,238,416,219,5056,1132
"369","53029","Island County, Washington",34537,1361,31641,1502,105,103,27897,1586,2193,677,694,481,588,328,2308,717
"370","53033","King County, Washington",876639,5665,809530,7716,1419,425,732100,7850,28553,2875,5386,1169,16034,2578,51075,4239
"371","53035","Kitsap County, Washington",104902,1850,97263,2261,76,90,87678,2276,7025,1561,635,448,1480,703,6159,1240
"372","53041","Lewis County, Washington",31786,995,24358,1415,474,343,18353,1671,3290,752,166,173,796,466,6632,1228
"373","53053","Pierce County, Washington",321268,3552,286091,4690,1432,503,247210,4937,17234,1790,1631,541,6916,1373,28261,2726
"374","53057","Skagit County, Washington",49262,1172,43458,1678,97,96,36089,1687,3224,753,679,365,648,304,5156,922
"375","53061","Snohomish County, Washington",292430,2330,268612,3208,826,369,238306,3777,13786,1636,1998,686,6126,1476,17692,2163
"376","53063","Spokane County, Washington",200949,2388,177970,3025,1206,508,148181,3292,13560,1864,2847,947,4445,1045,18534,2023
"377","53067","Thurston County, Washington",112075,1401,100825,1741,402,306,89505,2137,5814,1334,370,398,3141,979,8109,1573
"378","53073","Whatcom County, Washington",88636,1559,78549,2146,226,183,67315,2465,4651,945,1200,725,2184,784,7903,1637
"379","53077","Yakima County, Washington",82107,1434,68569,1893,347,255,49675,2341,7146,1148,539,354,2033,646,11505,1521
"380","54003","Berkeley County, West Virginia",42296,1475,34588,1752,330,269,28502,1857,2073,713,235,195,1189,666,6519,1302
"381","54011","Cabell County, West Virginia",41080,1127,23842,2078,142,122,20025,1922,1027,373,0,200,6628,1390,10610,1500
"382","54033","Harrison County, West Virginia",27493,963,22995,1166,89,125,18852,1325,1173,436,136,210,611,387,3887,823
"383","54039","Kanawha County, West Virginia",75836,2385,61537,2696,62,107,51050,3039,4831,1021,538,275,2548,895,11751,1615
"384","54061","Monongalia County, West Virginia",39386,1686,34043,1626,19,35,29866,1772,1664,536,175,176,1735,598,3608,829
"385","54081","Raleigh County, West Virginia",31593,1317,25682,1562,0,200,21322,1885,1387,609,242,286,630,471,5281,1131
"386","54107","Wood County, West Virginia",34462,1250,29030,1389,96,95,23848,1298,929,436,87,104,173,143,5259,985
"387","55009","Brown County, Wisconsin",104868,1381,91448,1901,420,420,74866,2068,7053,1144,134,127,2007,717,11413,1515
"388","55025","Dane County, Wisconsin",223031,2237,198418,3040,603,276,172638,3468,11632,1702,899,439,7774,1494,16839,1827
"389","55027","Dodge County, Wisconsin",34228,942,28882,1231,203,123,20620,1160,3455,509,272,125,516,220,4830,799
"390","55035","Eau Claire County, Wisconsin",41767,903,36546,1095,109,131,32306,1136,1747,562,278,232,1136,469,4085,809
"391","55039","Fond du Lac County, Wisconsin",42449,902,35571,1236,256,122,27639,1419,4015,652,475,167,1095,398,5783,1032
"392","55055","Jefferson County, Wisconsin",33534,654,27070,1124,298,228,20197,1265,2636,568,318,189,555,321,5909,1111
"393","55059","Kenosha County, Wisconsin",63546,1475,54055,1663,599,290,45523,2026,3770,862,285,183,1812,699,7679,1195
"394","55063","La Crosse County, Wisconsin",47704,829,40011,1268,170,122,35043,1537,3719,994,312,218,1210,529,6483,927
"395","55071","Manitowoc County, Wisconsin",34446,871,28005,1085,269,130,21272,1054,2799,585,270,140,868,362,5573,809
"396","55073","Marathon County, Wisconsin",55084,1070,47338,1249,586,297,36767,1427,4980,671,573,293,931,333,6815,841
"397","55079","Milwaukee County, Wisconsin",376445,3650,293151,4743,1166,425,236093,4997,16818,1654,2107,712,10811,1401,72483,3466
"398","55087","Outagamie County, Wisconsin",74033,918,65800,1431,236,173,56159,1677,5623,859,517,236,1431,629,6802,1272
"399","55089","Ozaukee County, Wisconsin",35552,1216,31752,1358,76,85,28322,1518,2184,573,343,227,481,248,3319,715
"400","55097","Portage County, Wisconsin",28679,588,24885,1061,122,75,19665,1208,1583,398,218,155,510,252,3284,754
"401","55101","Racine County, Wisconsin",77473,1518,68253,1880,374,240,54737,2551,5622,1081,472,259,1505,527,7715,1333
"402","55105","Rock County, Wisconsin",64878,1145,54508,1821,247,162,44247,1881,4741,806,673,291,1720,594,8650,1449
"403","55109","St. Croix County, Wisconsin",34380,705,30277,1007,136,121,23860,1186,3015,616,240,201,1009,431,3094,714
"404","55117","Sheboygan County, Wisconsin",48347,798,41787,1587,62,77,34966,1769,4033,846,428,217,1030,457,5530,1197
"405","55127","Walworth County, Wisconsin",41071,1488,34879,1557,298,143,27919,1443,5032,889,188,134,1902,528,4290,843
"406","55131","Washington County, Wisconsin",53985,935,47750,1488,288,250,40052,1886,4707,952,261,195,1516,484,4719,1098
"407","55133","Waukesha County, Wisconsin",159513,1640,144904,2208,536,282,130343,2288,9671,1090,729,275,3055,836,11554,1528
"408","55139","Winnebago County, Wisconsin",70008,1386,61134,1916,635,307,50824,2043,4239,968,441,280,2042,732,6832,1202
"409","55141","Wood County, Wisconsin",32478,814,27233,1211,334,201,22886,1320,1462,365,174,165,750,345,4495,949
"410","56021","Laramie County, Wyoming",39054,1455,33467,1833,65,109,28119,2040,2948,803,1019,707,1406,782,4181,1299
"411","56025","Natrona County, Wyoming",32556,1241,27263,1465,40,64,23661,1541,1998,654,376,283,1048,584,4245,1051
"412","72013","Arecibo Municipio, Puerto Rico",33702,1515,20654,1791,231,236,13141,1731,1873,818,136,167,1293,533,11755,1625
"413","72021","Bayamón Municipio, Puerto Rico",63750,2407,48305,2428,219,265,27219,2260,3684,1023,446,381,626,489,14819,1513
"414","72025","Caguas Municipio, Puerto Rico",46753,2035,35073,2165,1209,669,17305,1962,2086,712,54,88,467,439,11213,1696
"415","72031","Carolina Municipio, Puerto Rico",64051,2092,50094,2443,391,369,30316,2404,2167,809,907,555,324,245,13633,1636
"416","72061","Guaynabo Municipio, Puerto Rico",26856,1447,18329,1718,117,193,12222,1578,1150,682,215,210,173,209,8354,1714
"417","72097","Mayagüez Municipio, Puerto Rico",29574,1776,18869,1921,294,335,11653,1840,1106,616,189,234,578,467,10127,1403
"418","72113","Ponce Municipio, Puerto Rico",50225,2142,29458,2636,373,291,20784,2170,1220,519,298,313,1511,579,19256,2178
"419","72127","San Juan Municipio, Puerto Rico",140153,3176,80826,3616,3111,1174,51101,2887,3424,980,45,74,3414,1075,55913,3175
"420","72135","Toa Alta Municipio, Puerto Rico",21640,1282,14744,1469,0,262,8213,1306,770,511,114,186,0,262,6896,1610
"421","72137","Toa Baja Municipio, Puerto Rico",27841,1510,15673,1652,164,175,9803,1519,785,384,0,262,1311,709,10857,1482
"422","72139","Trujillo Alto Municipio, Puerto Rico",23564,1273,18841,1508,0,262,12689,1453,398,314,124,145,139,222,4584,918
"423","24025","Harford County, Maryland",93705,1456,84728,1612,69,115,73715,2036,5030,1100,363,263,1252,668,7725,1294
"424","24027","Howard County, Maryland",115289,1695,109222,1978,202,199,101317,2575,4437,1016,170,178,1637,726,4430,1217
"425","24031","Montgomery County, Maryland",373219,2431,346766,3407,771,349,318171,3991,14573,2019,1910,620,6251,1388,20202,2188
"426","24033","Prince George's County, Maryland",310730,2413,274681,3855,365,218,239308,4421,17417,1974,1971,605,7573,1403,28476,2590
"427","24037","St. Mary's County, Maryland",40820,1443,34781,1798,233,200,28965,1824,3751,973,265,195,1585,614,4454,1116
"428","24043","Washington County, Maryland",56663,1259,44359,1844,174,150,35334,1874,3006,927,268,204,1827,796,10477,1363
"429","24045","Wicomico County, Maryland",37665,1149,32057,1428,99,123,25172,1736,1854,686,298,255,852,539,4756,960
"430","24510","Baltimore city, Maryland",240280,3634,183223,4793,152,131,142402,4775,7749,1337,1718,597,8933,1498,48124,3422
"431","25001","Barnstable County, Massachusetts",92148,3008,81155,2727,364,231,72858,2611,3145,922,457,315,2373,949,8620,1643
"432","25003","Berkshire County, Massachusetts",54193,1636,45312,1871,418,227,37948,1834,2616,625,676,376,1754,698,7127,1198
"433","25005","Bristol County, Massachusetts",218570,2828,181097,3588,723,389,157368,4138,5610,1205,1700,745,6320,1669,31153,2754
"434","25009","Essex County, Massachusetts",294092,2740,253331,3680,319,183,228103,4038,6850,1085,892,457,5713,1225,35048,3009
"435","25011","Franklin County, Massachusetts",29239,952,24886,1084,169,118,20272,1116,2261,429,299,173,788,459,3565,679
"436","25013","Hampden County, Massachusetts",180933,1783,143629,3032,366,236,125810,3522,3617,727,5497,1423,4819,1295,32485,2279
"437","25015","Hampshire County, Massachusetts",57848,1800,53112,1986,375,247,48211,2241,1797,578,876,595,848,448,3888,825
"438","25017","Middlesex County, Massachusetts",599499,3901,538743,4328,1019,593,498548,5599,11401,1897,2573,918,9140,1506,51616,3726
"439","25021","Norfolk County, Massachusetts",263862,2627,237618,3281,653,409,219067,3610,6637,1462,697,358,4974,1036,21270,2062
"440","25023","Plymouth County, Massachusetts",187608,3032,168820,3282,213,200,152486,3594,4880,1172,701,477,2546,790,16242,2050
"441","25025","Suffolk County, Massachusetts",308889,3403,263260,5164,346,223,230260,5700,10006,1499,1600,780,7193,1373,38436,3187
"442","25027","Worcester County, Massachusetts",308533,3215,267665,4471,482,239,229266,5364,10755,1634,2135,559,6487,1797,34381,2613
"443","26005","Allegan County, Michigan",44766,1071,37129,1448,359,287,21068,1774,4345,787,807,410,730,241,6907,1197
"444","26017","Bay County, Michigan",44907,1067,36054,1397,71,91,28292,1570,2749,636,342,196,410,235,8443,1295
"445","26021","Berrien County, Michigan",64166,1763,52511,1993,349,151,40884,1889,6157,980,651,400,1610,587,10045,1284
"446","26025","Calhoun County, Michigan",54556,1354,44086,1745,146,115,30045,1855,4631,862,255,152,973,328,9497,1270
"447","26037","Clinton County, Michigan",29959,760,25472,1118,322,149,19141,1286,2528,568,358,200,729,266,3758,738
"448","26045","Eaton County, Michigan",44329,796,38089,1347,143,117,29163,1525,3828,792,151,125,1300,642,4940,915
"449","26049","Genesee County, Michigan",165719,2865,129463,3306,867,501,106708,3197,8237,1227,906,422,5558,1289,30698,2566
"450","26055","Grand Traverse County, Michigan",38211,1692,34573,1804,146,134,29359,1803,1593,595,365,260,278,205,3360,819
"451","26065","Ingham County, Michigan",111915,1765,93566,2544,492,272,75568,2635,6078,853,842,382,3756,1039,14593,1783
"452","26073","Isabella County, Michigan",25000,958,19501,890,47,54,12897,988,2879,526,499,287,2712,688,2787,521
"453","26075","Jackson County, Michigan",62220,1324,52232,1729,283,200,40902,1964,4001,848,969,452,1096,428,8892,1445
"454","26077","Kalamazoo County, Michigan",104075,2038,91549,2235,210,184,78600,2621,4810,968,625,342,2862,857,9664,1330
"455","26081","Kent County, Michigan",240678,2686,210227,3847,628,315,175272,4163,13649,1651,1550,596,6159,1495,24292,2723
"456","26087","Lapeer County, Michigan",34271,848,28434,1083,149,159,18973,1141,4757,880,613,311,584,266,5253,857
"457","26091","Lenawee County, Michigan",38559,1367,32586,1389,116,94,24202,1646,2976,671,731,366,1031,335,4942,835
"458","26093","Livingston County, Michigan",72726,1027,65613,1412,236,169,55617,1414,5374,792,636,315,2179,635,4934,846
"459","26099","Macomb County, Michigan",346457,2849,303500,3574,1050,353,257249,4232,18503,1938,1752,621,6199,1162,36758,2469
"460","26103","Marquette County, Michigan",25725,1127,21878,1120,73,127,18193,1195,1132,343,409,213,971,374,2876,581
