"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"462","36059","Nassau County, New York",447123,3118,408262,4067,515,273,371700,4642,13561,1517,2811,817,5835,1173,33026,2535
"463","36061","New York County, New York",752258,9358,657202,9768,668,484,581200,9764,16786,2657,2571,937,21321,3423,73735,5873
"464","36063","Niagara County, New York",89765,1815,73948,2227,458,311,61966,2368,4507,810,676,375,2381,904,13436,1498
"465","36065","Oneida County, New York",88871,1761,75669,2110,196,130,63567,2445,3272,691,838,361,1931,652,11271,1477
"466","36067","Onondaga County, New York",185046,2584,149357,3157,305,178,130627,3509,5972,962,928,426,11168,1569,24521,1809
"467","36069","Ontario County, New York",44079,1553,38756,1716,40,49,33312,1693,2589,835,226,187,1005,515,4318,986
"468","36071","Orange County, New York",128259,2556,109243,3217,222,144,96715,3734,6312,1293,374,244,4001,1257,15015,1757
"469","36075","Oswego County, New York",46270,1427,39845,1651,458,258,33350,1838,1948,462,272,149,1282,617,5143,1032
"470","36079","Putnam County, New York",35425,1053,32471,1338,40,70,29280,1350,735,385,143,157,397,305,2557,829
"471","36081","Queens County, New York",788110,4493,680771,5886,970,398,552444,7101,26485,2520,6582,1368,14561,2119,92778,4310
"472","36083","Rensselaer County, New York",64614,1585,57962,2011,504,393,50143,2098,2454,739,503,336,1152,459,5500,1133
"473","36085","Richmond County, New York",167441,2183,140175,3138,272,193,123099,3596,8496,1779,3018,1283,5807,1478,21459,2323
"474","36087","Rockland County, New York",99502,1638,85045,2245,163,201,75892,2492,2319,765,365,332,1582,751,12875,1717
"475","36089","St. Lawrence County, New York",41680,1492,34150,1452,157,154,27071,1476,2661,813,649,344,883,357,6647,941
"476","36091","Saratoga County, New York",94156,2358,84853,2647,200,196,76239,2750,2820,846,394,234,1656,533,7647,1256
"477","36093","Schenectady County, New York",55262,2067,47251,2307,52,85,41561,2385,1789,619,272,216,2120,688,5891,1208
"478","36101","Steuben County, New York",40578,1158,33413,1311,182,109,26845,1348,2614,420,287,156,498,217,6667,961
"479","36103","Suffolk County, New York",496784,4540,451584,5186,848,463,403446,5694,19323,2567,4084,1176,9840,1720,35360,3209
"480","36105","Sullivan County, New York",28900,1706,23851,1804,154,148,20987,1706,1504,463,166,166,669,424,4380,1050
"481","36109","Tompkins County, New York",40250,1478,34977,1605,90,143,29702,1557,2197,780,350,243,2421,690,2852,813
"482","36111","Ulster County, New York",69154,2116,61690,2405,393,248,55270,2793,2731,802,550,436,1279,558,6185,1163
"483","36113","Warren County, New York",28007,1304,22772,1323,64,66,19988,1468,1058,412,194,191,1024,436,4211,948
"484","36117","Wayne County, New York",35927,1087,30220,1290,145,141,24697,1364,1625,507,513,274,495,260,5212,952
"485","36119","Westchester County, New York",352498,3458,312239,4815,399,248,277876,4796,10072,1566,1959,802,7159,1645,33100,3211
"486","37001","Alamance County, North Carolina",64700,1430,51699,2362,104,161,42998,1967,4592,972,296,228,1759,723,11242,1924
"487","37019","Brunswick County, North Carolina",56752,2253,52490,2479,17,20,44859,2317,2592,702,68,65,546,381,3716,831
"488","37021","Buncombe County, North Carolina",108411,2722,90159,2598,236,219,74277,2648,5412,1010,793,440,2164,865,16088,2354
"489","37023","Burke County, North Carolina",36157,1207,26668,1650,137,129,20313,1612,2518,1034,89,103,1185,563,8304,1413
"490","37025","Cabarrus County, North Carolina",73751,1669,67965,1821,203,198,59961,2179,4609,1092,479,262,1597,775,4189,1016
"491","37027","Caldwell County, North Carolina",31544,1404,25783,1734,120,124,20058,1628,2243,866,274,291,633,414,5128,905
"492","37031","Carteret County, North Carolina",28720,1584,25600,1635,61,61,21786,1636,1581,582,336,231,773,371,2347,573
"493","37035","Catawba County, North Carolina",62861,1748,52949,2034,201,160,43100,2102,5016,1044,560,451,1633,827,8279,1408
"494","37037","Chatham County, North Carolina",28343,1301,22675,1437,143,167,19421,1558,1907,590,159,143,2234,991,3434,971
"495","37045","Cleveland County, North Carolina",34574,1537,22938,1884,118,109,17650,1707,3015,854,174,143,2326,880,9310,1576
"496","37049","Craven County, North Carolina",40412,1567,34825,1962,45,74,30547,1970,2410,836,251,222,526,351,5061,1301
"497","37051","Cumberland County, North Carolina",127911,2211,112353,2429,214,196,95663,2300,6678,1185,491,253,2051,648,13507,1419
"498","37057","Davidson County, North Carolina",68761,1714,55299,2730,159,128,46469,2729,4161,1080,338,265,1388,778,12074,1708
"499","37063","Durham County, North Carolina",127527,2442,114695,3288,66,76,97314,3763,9180,1676,612,325,3490,1227,9342,1622
"500","37067","Forsyth County, North Carolina",150437,2389,121308,2940,438,245,96240,2909,7540,1136,1312,557,4298,1080,24831,2258
"501","37069","Franklin County, North Carolina",26380,1057,22475,1301,210,178,19236,1434,1519,521,60,73,218,373,3687,989
"502","37071","Gaston County, North Carolina",84999,1888,70772,2372,223,186,56954,2270,7438,1123,702,460,1428,573,12799,1713
"503","37081","Guilford County, North Carolina",209842,2869,172033,3616,258,241,146998,4024,12913,1476,2124,747,7947,1988,29862,2742
"504","37085","Harnett County, North Carolina",46015,1387,37071,1445,92,127,31390,1744,2860,644,209,125,1790,802,7154,1044
"505","37089","Henderson County, North Carolina",49514,1551,41996,1889,120,153,34194,1799,6345,1315,440,405,1388,651,6130,1229
"506","37097","Iredell County, North Carolina",68328,1398,60204,1906,133,129,50670,1831,4114,911,298,277,1219,545,6905,1273
"507","37101","Johnston County, North Carolina",70001,1947,54844,2646,253,252,44418,2922,5540,1319,616,473,2060,916,13097,2027
"508","37109","Lincoln County, North Carolina",34233,909,30594,1238,133,129,24555,1372,3238,878,422,364,655,413,2984,845
"509","37119","Mecklenburg County, North Carolina",418135,4115,378126,4737,297,180,329936,4807,24223,2052,5048,1275,5788,1168,34221,2937
"510","37125","Moore County, North Carolina",40756,1706,35083,2054,272,237,29114,1998,4262,1109,671,582,775,522,4898,1157
"511","37127","Nash County, North Carolina",37767,1458,30914,1867,157,151,23876,1873,2385,803,282,242,301,284,6552,1240
"512","37129","New Hanover County, North Carolina",98151,2425,86855,3021,160,194,73724,3655,4559,1105,804,455,2568,961,8728,1737
"513","37133","Onslow County, North Carolina",66834,2424,61702,2698,162,205,52205,2887,4669,1330,842,706,1606,1070,3526,1026
"514","37135","Orange County, North Carolina",53959,1460,47817,1881,164,190,42683,1988,3126,957,22,21,2130,635,4012,1079
"515","37147","Pitt County, North Carolina",69288,2143,57484,2501,0,210,39552,2115,3690,1118,688,445,2582,1007,9222,1532
"516","37151","Randolph County, North Carolina",54783,1754,44235,2135,212,202,36928,2031,2584,607,379,401,1343,641,9205,1573
"517","37155","Robeson County, North Carolina",46026,984,30735,1469,122,119,20585,1346,3743,814,820,485,788,298,14503,1343
"518","37157","Rockingham County, North Carolina",37476,1540,25443,1754,72,85,19471,1519,2094,704,829,559,1103,617,10930,1438
"519","37159","Rowan County, North Carolina",53806,1929,44485,2240,103,138,37585,2256,3841,1287,186,184,1139,734,8182,1120
"520","37161","Rutherford County, North Carolina",26305,1704,19449,1923,88,149,12738,1718,4103,1231,236,269,818,638,6038,1271
"521","37171","Surry County, North Carolina",29230,1096,17619,1484,209,157,14300,1408,1633,562,203,167,5437,1299,6174,1076
"522","37179","Union County, North Carolina",77696,1503,72170,1767,57,98,61791,1894,4275,831,692,373,1008,419,4518,989
"523","37183","Wake County, North Carolina",408473,3824,377549,4410,52,85,339621,5516,24454,2435,1204,614,10153,2136,20771,2783
"524","37191","Wayne County, North Carolina",49019,1504,40136,1843,54,95,30456,1874,2718,823,98,112,808,432,8075,1204
"525","37193","Wilkes County, North Carolina",30123,1023,23629,1512,64,110,19964,1575,1660,601,47,81,790,519,5704,1132
"526","37195","Wilson County, North Carolina",31817,1072,24895,1454,101,119,19607,1636,1062,450,192,243,1079,579,5843,1156
"527","38015","Burleigh County, North Dakota",40736,1163,33895,1469,198,213,29354,1372,1457,444,189,173,3259,1024,3582,1002
"528","38017","Cass County, North Dakota",74343,2610,63300,3101,9,14,52636,3104,6237,1645,804,486,4731,1221,6312,1383
"529","38035","Grand Forks County, North Dakota",30916,958,24708,1489,0,161,21285,1505,811,299,169,141,2350,1023,3858,1071
"530","38101","Ward County, North Dakota",27887,1494,23203,1799,64,112,20490,1581,1351,509,41,65,1070,527,3614,1174
"531","39003","Allen County, Ohio",41204,1056,35034,1386,52,71,29326,1418,2169,594,172,148,951,435,5219,1026
"532","39007","Ashtabula County, Ohio",35445,1483,28560,1683,401,297,22526,1480,2426,709,392,295,979,506,5906,954
"533","39009","Athens County, Ohio",22533,1137,18353,1267,0,195,13450,1447,1880,527,325,223,1538,556,2642,641
"534","39013","Belmont County, Ohio",24742,1335,18494,1288,90,105,13830,1161,1694,429,46,49,557,260,5691,881
"535","39017","Butler County, Ohio",143040,2130,125235,2837,303,176,104481,3718,8203,1354,863,382,2988,938,14817,1928
"536","39023","Clark County, Ohio",55327,1237,48057,1475,224,180,38116,1653,2676,617,332,224,696,300,6574,1094
"537","39025","Clermont County, Ohio",77920,1672,68721,2174,388,413,60697,2190,4638,1002,303,247,1910,605,7289,1333
"538","39029","Columbiana County, Ohio",41884,1180,34243,1665,173,218,21229,1686,3792,934,598,392,1412,624,6229,971
"539","39035","Cuyahoga County, Ohio",542122,4648,446901,5234,2072,583,378264,5458,30511,2327,1772,537,11974,1431,83247,3780
"540","39041","Delaware County, Ohio",70501,1376,68012,1541,299,180,60884,1880,5112,1141,452,329,398,228,2091,606
"541","39043","Erie County, Ohio",31675,1177,24988,1774,313,245,20248,1785,2346,580,58,74,2762,940,3925,1164
"542","39045","Fairfield County, Ohio",55934,1413,47492,1974,255,181,41033,1779,4141,967,266,213,1634,771,6808,1167
"543","39049","Franklin County, Ohio",519468,4049,460586,5714,638,416,394159,5538,23158,2472,3106,1392,12689,2213,46193,3750
"544","39055","Geauga County, Ohio",35387,804,29617,1236,121,107,25759,1404,2922,753,365,261,464,268,5306,1034
"545","39057","Greene County, Ohio",66053,1401,58610,1942,32,53,49124,1845,5468,1054,288,265,1200,500,6243,1138
"546","39061","Hamilton County, Ohio",344562,3568,300115,4054,951,414,260733,4886,16876,2174,1816,652,7681,1535,36766,2937
"547","39063","Hancock County, Ohio",31606,1123,28043,1351,160,194,22053,1352,2450,733,208,218,698,428,2865,876
"548","39081","Jefferson County, Ohio",27292,1192,21374,1447,31,39,15020,1379,2355,669,157,134,407,219,5511,790
"549","39085","Lake County, Ohio",96577,1608,85245,1942,287,197,74981,2033,6998,1128,576,383,1706,590,9626,1268
"550","39089","Licking County, Ohio",62237,1461,54811,2055,152,193,48279,2100,3519,893,79,94,1182,479,6244,1388
"551","39093","Lorain County, Ohio",121344,1986,98645,2636,732,424,84203,2874,8965,1305,1407,673,8258,1569,14441,1902
"552","39095","Lucas County, Ohio",178289,2709,150636,3485,381,234,123784,4119,10123,1402,1146,493,5772,1326,21881,2145
"553","39099","Mahoning County, Ohio",97365,2155,80916,2400,273,201,64433,2525,6702,1459,387,210,2955,890,13494,1562
"554","39101","Marion County, Ohio",24205,1039,19732,1252,7,11,14807,1516,1049,391,143,145,516,382,3957,921
"555","39103","Medina County, Ohio",70609,1062,62203,2019,113,108,55754,2146,3073,822,102,127,2892,1138,5514,1162
"556","39109","Miami County, Ohio",41148,996,35886,1314,253,208,29721,1500,2042,595,94,102,724,415,4538,938
"557","39113","Montgomery County, Ohio",224225,3304,193558,3758,507,382,157443,3909,13385,2050,1259,626,3480,1064,27187,2254
"558","39119","Muskingum County, Ohio",34471,1189,28567,1271,13,21,22603,1430,2247,571,55,72,660,431,5244,874
"559","39133","Portage County, Ohio",60801,1712,51150,1988,98,121,45814,1972,3101,713,255,189,3495,1085,6156,972
"560","39139","Richland County, Ohio",48105,1434,38748,1821,233,182,32615,1788,2427,588,132,147,616,306,8741,1380
"561","39141","Ross County, Ohio",29779,1145,23614,1529,0,195,20113,1618,1286,741,311,258,1825,726,4340,943
"562","39145","Scioto County, Ohio",28719,1277,23270,1648,46,87,16888,1484,2648,817,982,464,1168,580,4281,901
"563","39151","Stark County, Ohio",152210,2357,128210,2741,143,140,106168,3055,9445,1476,1012,579,4524,1141,19476,1744
"564","39153","Summit County, Ohio",226243,2658,196695,2979,908,420,167892,3000,15030,1868,894,405,4944,1224,24604,2553
"565","39155","Trumbull County, Ohio",83303,2086,67646,2499,146,153,55119,2751,3817,821,124,121,3309,1024,12348,1707
"566","39157","Tuscarawas County, Ohio",36740,1304,29388,1362,137,158,22831,1434,2889,724,201,174,842,503,6510,1278
"567","39165","Warren County, Ohio",83540,1571,78016,2020,68,96,68288,2197,5335,1179,576,462,955,496,4569,1284
"568","39169","Wayne County, Ohio",43908,943,35858,1277,255,196,29368,1586,1580,514,510,302,1033,549,7017,835
"569","39173","Wood County, Ohio",50694,1077,43564,1535,168,119,34489,1672,5170,1198,166,187,2764,815,4366,884
"570","40017","Canadian County, Oklahoma",45344,1016,41525,1316,55,73,32230,1539,4506,707,474,208,572,291,3247,791
"571","40027","Cleveland County, Oklahoma",110775,1611,97554,2199,414,286,76683,2857,9919,1286,672,386,3693,942,9528,1603
"572","40031","Comanche County, Oklahoma",42489,2060,37601,2148,54,67,27345,2259,3469,571,32,34,807,392,4081,796
"573","40037","Creek County, Oklahoma",26957,603,21357,856,74,123,14321,972,2862,612,461,239,684,344,4916,675
"574","40101","Muskogee County, Oklahoma",26566,768,19715,977,102,67,11850,1021,4507,874,665,347,1637,459,5214,736
"575","40109","Oklahoma County, Oklahoma",302645,2997,258975,4110,538,243,201460,4767,17056,1580,2504,660,5949,1076,37721,3003
"576","40119","Payne County, Oklahoma",30734,1244,25573,1574,84,110,19432,1666,2662,596,581,406,1760,816,3401,744
"577","40125","Pottawatomie County, Oklahoma",26714,648,21904,872,187,137,13895,927,3196,646,421,243,410,213,4400,632
"578","40131","Rogers County, Oklahoma",35254,773,29590,953,121,100,20457,1196,4696,640,601,250,571,266,5093,601
"579","40143","Tulsa County, Oklahoma",250492,1605,217506,2147,462,231,174321,2752,16122,1555,2644,564,5622,812,27364,1837
"580","40145","Wagoner County, Oklahoma",30186,459,26947,707,63,104,20196,1016,3218,644,879,299,498,270,2741,528
"581","41003","Benton County, Oregon",35520,1096,33227,1266,94,114,28484,1596,2279,695,310,219,958,464,1335,569
"582","41005","Clackamas County, Oregon",158749,1775,141639,2970,499,367,124351,2890,9482,1542,649,349,5056,1339,12054,2209
"583","41017","Deschutes County, Oregon",79950,2076,71037,2699,182,270,56884,3120,5586,1261,1241,793,1692,653,7221,1595
"584","41019","Douglas County, Oregon",45647,1374,38447,1544,481,340,30767,2083,4997,1149,210,230,1198,659,6002,1238
"585","41029","Jackson County, Oregon",89787,1615,77707,2268,674,500,59444,2733,9700,1574,1152,633,3376,972,8704,1798
"586","41033","Josephine County, Oregon",37059,980,30165,1797,268,233,22030,2007,4900,1061,605,386,2782,1074,4112,1079
"587","41035","Klamath County, Oregon",26798,1202,22326,1195,48,82,17037,1429,2718,698,280,208,468,336,4004,792
"588","41039","Lane County, Oregon",156072,1587,139460,2475,588,278,115627,2858,10200,1289,5523,1544,4409,1053,12203,1766
"589","41043","Linn County, Oregon",48464,952,41538,1473,257,238,30950,2001,4105,1087,381,247,1455,654,5471,1315
"590","41047","Marion County, Oregon",119511,1759,103351,2780,743,420,81083,2947,8184,1418,612,259,4533,1202,11627,1939
"591","41051","Multnomah County, Oregon",330223,3141,298059,4442,454,254,252253,4791,11277,1725,2311,678,8052,1476,24112,2593
"592","41053","Polk County, Oregon",31218,856,28704,1119,146,164,22066,1417,2766,697,629,497,1012,637,1502,573
"593","41059","Umatilla County, Oregon",26048,1304,21305,1454,49,84,17402,1461,2603,742,124,147,497,335,4246,1072
"594","41067","Washington County, Oregon",225955,2051,209701,3128,546,322,183966,3999,11282,2047,1604,788,7691,1971,8563,1652
"595","41071","Yamhill County, Oregon",37235,860,31400,1324,185,163,24616,1532,3940,1001,912,453,2005,765,3830,940
"596","42001","Adams County, Pennsylvania",39570,857,34439,1110,613,303,27641,1375,2421,509,453,380,490,235,4641,725
"597","42003","Allegheny County, Pennsylvania",543369,4280,473780,5186,962,421,414898,5712,13729,1670,2275,847,8488,1399,61101,3394
"598","42005","Armstrong County, Pennsylvania",27332,742,21575,915,192,98,18157,957,1898,366,155,131,657,279,5100,693
"599","42007","Beaver County, Pennsylvania",73059,1422,61168,1802,321,168,52672,2022,3548,820,324,253,791,319,11100,1378
"600","42011","Berks County, Pennsylvania",157006,1788,130768,2365,808,415,109617,2869,6470,1009,1074,504,2998,873,23240,2051
"601","42013","Blair County, Pennsylvania",51096,1366,41511,1472,52,42,33614,1766,2608,654,244,168,1103,443,8482,1202
"602","42017","Bucks County, Pennsylvania",239962,2009,217178,2955,409,252,197828,3270,5871,1020,28961,3074,3955,995,18829,2204
"603","42019","Butler County, Pennsylvania",77764,1516,67419,1648,479,238,57732,1806,3936,700,385,193,1497,563,8848,1118
"604","42021","Cambria County, Pennsylvania",56483,1494,44162,1776,223,158,35541,1629,2087,507,334,187,1100,453,11221,1268
"605","42025","Carbon County, Pennsylvania",25177,1435,20790,1447,27,34,17779,1352,928,541,55,65,507,299,3880,806
"606","42027","Centre County, Pennsylvania",58514,1797,49722,2032,384,329,42725,2127,2528,575,307,214,3134,883,5658,999
"607","42029","Chester County, Pennsylvania",192746,1895,174861,2495,535,338,157244,3095,5045,1090,1379,710,3824,1080,14061,1900
"608","42033","Clearfield County, Pennsylvania",31992,1190,25434,1381,260,184,19394,1184,1899,472,175,95,1227,650,5331,688
"609","42037","Columbia County, Pennsylvania",26655,931,21225,1234,192,121,15348,1213,1444,396,146,119,965,520,4465,841
"610","42039","Crawford County, Pennsylvania",34386,1219,28780,1239,344,179,22761,1160,1700,365,318,156,903,420,4703,543
"611","42041","Cumberland County, Pennsylvania",102243,1505,89251,2062,496,297,78535,2455,4158,880,502,317,2707,1062,10285,1533
"612","42043","Dauphin County, Pennsylvania",112559,2336,93601,2654,472,326,78163,2985,4893,1167,1079,628,3366,860,15592,1993
"613","42045","Delaware County, Pennsylvania",207499,2560,183354,3267,320,338,163496,3436,4888,1057,2377,939,4086,1032,20059,2103
"614","42049","Erie County, Pennsylvania",109797,2244,93662,2327,1034,558,75768,2839,5546,948,602,335,3145,918,12990,1643
"615","42051","Fayette County, Pennsylvania",56085,1508,43829,1699,267,218,34163,1924,2584,701,268,223,1301,566,10955,1404
"616","42055","Franklin County, Pennsylvania",59834,1413,49069,1885,615,404,40162,2095,3841,1010,563,494,1821,811,8944,1399
"617","42063","Indiana County, Pennsylvania",33098,1741,26172,1777,203,162,19024,1767,2454,569,347,222,600,293,6326,894
"618","42069","Lackawanna County, Pennsylvania",88268,1973,74233,2436,778,442,62294,2580,2817,645,803,445,1387,471,12648,1446
"619","42071","Lancaster County, Pennsylvania",202490,2374,164841,3538,983,412,141247,4075,6895,1206,604,312,8048,1599,29601,2707
"620","42073","Lawrence County, Pennsylvania",37497,974,31311,1274,144,91,24859,1344,1382,456,287,179,887,458,5299,735
"621","42075","Lebanon County, Pennsylvania",54522,1090,47676,1281,307,171,39575,1680,3253,940,105,113,837,431,6009,1137
"622","42077","Lehigh County, Pennsylvania",138586,1987,118578,2539,438,253,102366,3038,6195,1358,1343,549,2817,909,17191,1945
"623","42079","Luzerne County, Pennsylvania",128301,2438,105290,2694,1122,366,82163,2715,6977,1197,760,310,2628,812,20383,1553
"624","42081","Lycoming County, Pennsylvania",44585,1610,36666,1660,402,224,29740,1842,3264,711,224,158,1158,577,6761,990
"625","42085","Mercer County, Pennsylvania",46809,1393,38213,1582,388,259,30963,1734,1949,409,389,246,501,235,8095,1137
"626","42089","Monroe County, Pennsylvania",55109,2594,48195,2803,354,262,40866,2930,5504,1216,361,364,1242,703,5672,1223
"627","42091","Montgomery County, Pennsylvania",313336,2722,287407,3489,403,238,262092,3810,8172,1567,3841,1390,5004,955,20925,2217
"628","42095","Northampton County, Pennsylvania",114996,1756,97169,2282,203,146,85430,2640,6584,1364,811,499,3463,857,14364,1688
"629","42097","Northumberland County, Pennsylvania",38816,1175,30276,1347,215,147,23549,1332,1894,515,561,398,424,209,8116,1080
"630","42101","Philadelphia County, Pennsylvania",608233,5554,486549,6787,1264,550,400828,8846,35402,3635,5048,1041,23135,3509,98549,5018
"631","42107","Schuylkill County, Pennsylvania",58458,1601,45431,1751,190,113,37515,1733,2993,691,703,380,1125,419,11902,1674
"632","42111","Somerset County, Pennsylvania",28796,1255,21702,1368,157,95,16029,1291,1997,530,434,217,691,311,6403,866
"633","42125","Washington County, Pennsylvania",85835,1617,73135,1901,588,360,57754,1913,4356,761,648,362,1161,491,11539,1332
"634","42129","Westmoreland County, Pennsylvania",150368,2541,126557,2430,675,281,108242,2558,5684,1034,886,341,3238,894,20573,1748
"635","42133","York County, Pennsylvania",173958,2155,146537,3205,952,403,120108,3445,7744,1383,1256,593,5429,1263,21992,2058
"636","44003","Kent County, Rhode Island",69115,1534,59544,2304,70,116,54103,2633,1526,608,563,484,1708,779,7863,1585
"637","44005","Newport County, Rhode Island",34316,1563,30572,1640,193,238,26770,1635,1828,640,275,279,789,508,2955,725
"638","44007","Providence County, Rhode Island",237038,3238,196188,3845,289,202,162784,4055,9947,2190,1717,743,5326,1375,35524,3240
"639","44009","Washington County, Rhode Island",47680,1937,44712,2080,65,110,40810,1955,1309,648,47,79,656,527,2312,657
"640","45003","Aiken County, South Carolina",68609,1761,56970,2258,278,243,42536,2313,4309,1052,141,161,1119,563,10520,1728
"641","45007","Anderson County, South Carolina",78500,2174,63815,2696,84,126,51228,2602,5029,1030,759,425,2646,1029,12039,1887
"642","45013","Beaufort County, South Carolina",74679,2333,67359,2627,39,66,58575,2566,5097,1272,946,575,804,543,6516,1573
"643","45015","Berkeley County, South Carolina",78168,1608,65504,2192,79,105,54950,2322,5801,1192,316,235,3075,1117,9589,1612
"644","45019","Charleston County, South Carolina",160457,3059,134175,4019,319,267,104932,3601,8164,1505,549,431,11126,2445,15156,2330
"645","45031","Darlington County, South Carolina",25308,1306,16033,1610,92,115,10034,1595,2257,805,205,174,2090,778,7185,1386
"646","45035","Dorchester County, South Carolina",55799,1577,48747,2029,70,108,40045,2202,4707,1101,439,429,1793,924,5259,1240
"647","45041","Florence County, South Carolina",50518,1949,37058,2344,77,90,27935,2001,5209,1249,174,166,2072,913,11388,1838
"648","45045","Greenville County, South Carolina",192556,2659,166920,3297,400,219,141547,3591,14941,2271,1618,691,3295,1181,22341,2365
"649","45047","Greenwood County, South Carolina",27962,1123,21915,1346,124,163,14644,1526,2207,651,173,185,386,309,5661,1120
"650","45051","Horry County, South Carolina",131180,3804,111436,3733,763,463,95017,3309,6661,1266,674,355,6054,1289,13690,2552
"651","45055","Kershaw County, South Carolina",24756,1186,21279,1273,0,214,16701,1300,2860,872,283,267,347,284,3130,805
"652","45057","Lancaster County, South Carolina",35710,1145,30395,1418,260,233,25300,1570,2056,982,177,222,676,346,4639,1044
"653","45059","Laurens County, South Carolina",25423,1349,19051,1709,37,65,13266,1593,2649,822,196,209,569,306,5803,1141
"654","45063","Lexington County, South Carolina",115566,2175,100864,2586,24,39,83969,2698,7877,1170,632,284,1712,594,12990,1737
"655","45073","Oconee County, South Carolina",31612,1579,23459,1896,48,69,16222,1680,3330,791,0,214,1015,647,7138,1321
"656","45075","Orangeburg County, South Carolina",33561,1590,24297,1694,183,143,14490,1568,2804,832,138,121,658,382,8606,1392
"657","45077","Pickens County, South Carolina",48185,1643,37986,1898,286,248,29564,1964,4597,945,103,119,1301,719,8898,1496
"658","45079","Richland County, South Carolina",152227,3083,129529,3532,62,108,113276,3657,13002,2030,792,688,2353,819,20345,2089
"659","45083","Spartanburg County, South Carolina",116018,2117,94917,2851,327,241,77766,2833,8489,1263,1141,686,2732,1087,18369,1833
"660","45085","Sumter County, South Carolina",40396,1823,32536,2000,46,80,27700,1997,2442,827,394,389,1398,698,6462,1068
"661","45091","York County, South Carolina",100623,2060,89243,2522,46,77,73500,2609,6762,1117,95,156,1578,527,9802,1606
"662","46099","Minnehaha County, South Dakota",76630,1480,66054,2192,0,163,54013,2489,4803,1207,436,250,2439,730,8137,1248
"663","46103","Pennington County, South Dakota",44794,1345,37925,1541,10,17,33068,1737,2325,722,121,208,1123,427,5746,1201
"664","47001","Anderson County, Tennessee",29505,1575,25233,1800,124,194,17908,1751,1643,565,1962,784,532,361,3740,938
"665","47009","Blount County, Tennessee",51446,1680,42306,1834,166,141,34779,1700,3625,902,240,201,770,466,8370,1585
"666","47011","Bradley County, Tennessee",39104,1543,32341,1759,266,267,24934,1989,3014,839,579,377,1186,583,5577,1272
"667","47037","Davidson County, Tennessee",283445,3570,255275,4136,187,163,209948,4243,14909,1802,1456,598,4731,1044,23439,2567
"668","47059","Greene County, Tennessee",27316,1451,21403,1887,0,211,14049,1587,1334,561,347,255,921,686,4992,1032
"669","47065","Hamilton County, Tennessee",146057,2469,125247,3151,167,161,109420,3286,4150,1100,695,354,1530,656,19280,2381
"670","47093","Knox County, Tennessee",185416,2418,156591,3035,95,116,132400,3386,7507,1220,791,526,4369,1101,24456,2586
"671","47113","Madison County, Tennessee",39223,1035,33323,1155,0,211,24300,1600,2104,685,298,287,953,472,4947,881
"672","47119","Maury County, Tennessee",34361,1393,29318,1562,53,95,23184,1639,2461,779,285,211,986,534,4057,1034
"673","47125","Montgomery County, Tennessee",72973,2084,66762,2516,329,513,55144,2592,5937,1346,432,341,925,359,5286,1271
"674","47141","Putnam County, Tennessee",33388,867,27272,1431,0,211,22397,1727,1107,464,125,170,1121,692,4995,1342
"675","47147","Robertson County, Tennessee",26375,792,22878,972,54,93,16722,1266,3119,772,157,149,502,313,2995,687
"676","47149","Rutherford County, Tennessee",115376,2103,104603,2769,207,202,85437,3414,7463,1496,524,338,3327,1485,7446,1628
"677","47155","Sevier County, Tennessee",36861,1955,30337,2090,91,156,21792,1782,3740,1075,539,305,890,574,5634,1262
"678","47157","Shelby County, Tennessee",352648,3767,269801,5090,1194,630,208424,5530,29040,2908,6227,1487,10394,2037,72453,4660
"679","47163","Sullivan County, Tennessee",64504,1967,52473,2278,56,97,43974,2379,2119,591,548,350,2421,763,9610,1436
"680","47165","Sumner County, Tennessee",68439,1460,61121,1630,0,211,49436,1806,6691,1225,140,164,884,437,6434,1010
"681","47179","Washington County, Tennessee",54433,2138,44663,2298,149,151,35547,2402,2687,918,379,277,2028,864,7742,1531
"682","47187","Williamson County, Tennessee",80601,1433,76861,1810,0,211,69040,2006,6529,1323,344,263,745,495,2995,1097
"683","47189","Wilson County, Tennessee",52489,1464,45000,1977,10,16,36337,2288,3414,877,117,139,2932,1147,4557,1030
"684","48005","Angelina County, Texas",29898,1469,25981,1740,21,37,19106,1771,2175,699,592,382,154,162,3763,1140
"685","48021","Bastrop County, Texas",25334,1456,21117,1564,0,228,13269,1574,3647,929,507,470,388,321,3829,1145
"686","48027","Bell County, Texas",123188,2481,108912,2994,169,212,86965,2961,7395,1077,757,386,2312,886,11964,1839
"687","48029","Bexar County, Texas",644193,4231,536785,6565,461,434,434333,6439,56160,3799,5294,1233,26786,2994,80622,4908
"688","48037","Bowie County, Texas",35228,1586,25904,1896,13,22,19816,1744,6549,1476,235,270,1438,721,7886,1557
"689","48039","Brazoria County, Texas",120802,2771,109175,3102,35,61,84427,3655,10183,1424,902,655,1728,815,9899,1777
"690","48041","Brazos County, Texas",81030,2472,68019,2594,0,228,56588,2905,6412,1309,1097,457,5861,1261,7150,1398
"691","48061","Cameron County, Texas",124812,2810,69894,3050,39,66,46423,2672,8060,1351,726,319,21972,2704,32946,2629
