"","GEOID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M"
"461","36051","Livingston County, New York",23409,1202,20346,1243,123,147,16586,1303,1357,438,249,171,626,374,2437,672
"462","36053","Madison County, New York",25986,1167,21525,1317,98,86,17685,1443,1568,475,112,84,2202,862,2259,660
"463","36055","Monroe County, New York",305284,3207,263937,4486,973,461,225981,4633,10644,1415,2089,869,11083,1793,30264,2439
"464","36059","Nassau County, New York",449798,2410,405946,4054,393,233,362512,4608,13295,1686,5117,1132,14983,2248,28869,2641
"465","36061","New York County, New York",768203,9298,679383,9799,421,348,599040,10298,15825,2488,4112,1411,17543,2892,71277,6504
"466","36063","Niagara County, New York",90625,1943,78438,2501,380,192,64475,2717,5249,1202,288,244,1556,551,10631,1549
"467","36065","Oneida County, New York",90273,1959,76928,2434,219,155,63449,2439,3230,641,601,344,1875,618,11470,1601
"468","36067","Onondaga County, New York",183218,3028,153516,3580,451,252,131597,3451,5732,1246,1734,708,7795,1561,21907,2467
"469","36069","Ontario County, New York",46025,1459,40792,1451,137,123,35004,1586,2027,582,92,90,712,414,4521,977
"470","36071","Orange County, New York",131421,2722,115587,3139,244,260,103280,3347,4501,986,621,311,2189,893,13645,1770
"471","36075","Oswego County, New York",46640,1468,40903,1833,108,132,35180,1882,1982,548,95,96,1073,505,4664,1005
"472","36079","Putnam County, New York",34470,1417,32583,1491,230,176,29276,1692,777,352,342,241,842,482,1045,487
"473","36081","Queens County, New York",784552,4746,677585,6855,1788,705,545055,7477,25547,2511,6068,1224,15812,2419,91155,6024
"474","36083","Rensselaer County, New York",65790,1562,57309,1926,79,83,49715,2256,2464,652,196,140,1766,624,6715,1226
"475","36085","Richmond County, New York",166297,2678,139632,3347,1391,879,119220,3626,6964,1422,640,268,4569,1448,22096,2691
"476","36087","Rockland County, New York",101424,1321,87721,1994,297,262,77579,2483,2307,792,295,234,2303,946,11400,1344
"477","36089","St. Lawrence County, New York",42832,1430,34339,1608,25,28,28480,1532,1659,406,533,450,1647,698,6846,1203
"478","36091","Saratoga County, New York",93547,2226,86281,2381,307,240,77128,2502,3204,845,359,308,1704,616,5562,909
"479","36093","Schenectady County, New York",62534,1508,52011,2012,40,67,46975,2089,1240,497,46,79,3197,1076,7326,1417
"480","36101","Steuben County, New York",39283,1536,33346,1706,199,99,25863,1687,3104,556,314,187,561,249,5376,888
"481","36103","Suffolk County, New York",499744,4104,463421,5079,291,213,422660,5422,14563,1841,4454,1581,6906,1297,29417,2882
"482","36105","Sullivan County, New York",28960,1694,25009,1863,57,72,21923,1689,1253,461,0,207,927,645,3024,746
"483","36109","Tompkins County, New York",40322,1657,34913,1932,38,65,31023,1951,2081,582,524,448,2665,905,2744,737
"484","36111","Ulster County, New York",69376,2070,60700,2390,78,93,54676,2211,2434,647,145,190,1330,656,7346,1477
"485","36113","Warren County, New York",29593,1551,25810,1420,155,143,22060,1479,1373,632,378,264,923,637,2860,684
"486","36117","Wayne County, New York",36634,1245,31183,1356,94,99,25565,1435,1548,431,91,96,938,443,4513,1051
"487","36119","Westchester County, New York",355136,3238,315041,4503,393,262,277016,5044,11945,1678,1640,685,7667,1944,32428,3193
"488","37001","Alamance County, North Carolina",64316,1763,52170,2162,91,126,44687,2360,2612,589,82,93,2134,873,10012,1557
"489","37019","Brunswick County, North Carolina",58385,2550,53788,2570,105,112,45776,2576,2895,706,357,344,1511,574,3086,866
"490","37021","Buncombe County, North Carolina",106741,3462,89490,3389,523,375,71651,3349,4156,972,405,286,3058,1053,14193,2002
"491","37023","Burke County, North Carolina",36634,1496,28638,1901,0,216,22807,1713,2738,885,231,277,712,477,7284,1430
"492","37025","Cabarrus County, North Carolina",68798,1914,62064,2335,279,252,54063,2669,4199,1149,785,844,1321,583,5413,1307
"493","37027","Caldwell County, North Carolina",32513,1464,27609,1758,0,216,20850,1560,1922,746,192,151,169,260,4735,1366
"494","37031","Carteret County, North Carolina",28962,1649,25805,1755,80,84,21938,1636,1721,498,215,245,673,387,2484,701
"495","37035","Catawba County, North Carolina",62417,1772,53396,2033,76,109,45096,2408,3435,874,364,292,811,475,8210,1208
"496","37037","Chatham County, North Carolina",30674,947,24252,1617,64,111,21453,1514,1805,823,35,60,2440,1027,3982,1176
"497","37045","Cleveland County, North Carolina",30599,1728,21365,1873,0,216,16686,1711,2024,699,156,179,2839,798,6395,1220
"498","37049","Craven County, North Carolina",42221,1600,34085,2219,94,159,30642,2187,1407,508,152,184,417,274,7719,1484
"499","37051","Cumberland County, North Carolina",128135,2243,112233,2422,264,249,94340,2549,5357,944,549,346,2939,732,12963,1596
"500","37057","Davidson County, North Carolina",69938,1667,58447,2037,140,186,48271,2033,3512,926,325,261,1045,462,10446,1726
"501","37063","Durham County, North Carolina",131140,2711,118285,3118,0,216,101304,3994,7359,1966,928,604,4198,1514,8657,1768
"502","37067","Forsyth County, North Carolina",148151,2664,126231,3219,259,336,101293,3718,7959,1671,1325,716,3894,1009,18026,2248
"503","37069","Franklin County, North Carolina",26720,1244,23056,1538,0,216,18549,1732,1626,812,372,414,84,143,3580,991
"504","37071","Gaston County, North Carolina",85705,1578,72972,2047,161,148,60309,2316,4995,918,86,90,1128,522,11605,1671
"505","37081","Guilford County, North Carolina",206950,3305,174775,4036,7,12,150030,4421,11062,1771,1106,534,7271,1543,24904,2749
"506","37085","Harnett County, North Carolina",46416,1461,38561,1548,17,30,32891,1581,2517,741,891,550,2786,941,5069,978
"507","37089","Henderson County, North Carolina",51115,1508,43542,2097,0,216,35056,2335,5629,1021,75,84,440,297,7133,1677
"508","37097","Iredell County, North Carolina",68145,1701,60619,1774,208,157,52584,2175,3793,898,179,179,1210,488,6316,992
"509","37101","Johnston County, North Carolina",73567,1982,58198,2906,52,66,45170,2502,4348,1055,386,595,1597,872,13772,2479
"510","37109","Lincoln County, North Carolina",34418,1246,29788,1326,126,165,24135,1539,2387,837,343,234,644,452,3986,962
"511","37119","Mecklenburg County, North Carolina",426313,4517,387252,5371,163,194,337804,5814,16496,1805,5923,1874,6587,1245,32474,3200
"512","37125","Moore County, North Carolina",41530,1339,35248,1756,39,64,29026,1776,4281,1003,300,410,1615,875,4667,1348
"513","37127","Nash County, North Carolina",37574,1750,30977,1935,106,132,23952,2048,1794,670,81,141,469,440,6128,1026
"514","37129","New Hanover County, North Carolina",100189,2499,89446,2885,252,204,79337,3014,4678,1200,792,454,2348,804,8395,1789
"515","37133","Onslow County, North Carolina",63604,2606,57953,3448,0,216,50841,3352,3460,1106,286,317,1193,821,4458,1546
"516","37135","Orange County, North Carolina",55259,1600,51107,2142,19,22,44697,2567,2386,924,255,214,1815,533,2337,1018
"517","37147","Pitt County, North Carolina",70926,2307,60827,2358,182,215,42791,2863,2832,848,95,173,2579,1102,7520,1716
"518","37151","Randolph County, North Carolina",56117,1793,45523,2121,122,148,36677,2378,2633,959,996,586,1638,719,8956,1491
"519","37155","Robeson County, North Carolina",46272,863,31580,1351,0,216,22164,1462,3491,820,396,318,1308,419,13384,1236
"520","37157","Rockingham County, North Carolina",38462,1483,27941,1760,0,216,22500,1790,1144,573,201,190,1113,575,9408,1525
"521","37159","Rowan County, North Carolina",55241,1463,48369,1670,51,89,39519,2097,2620,844,78,99,544,259,6328,1364
"522","37161","Rutherford County, North Carolina",27970,1392,23112,1679,38,66,13090,1485,3488,996,141,176,519,331,4339,1033
"523","37171","Surry County, North Carolina",28408,1215,21652,1269,83,121,18646,1217,828,356,0,216,2170,748,4586,822
"524","37179","Union County, North Carolina",77954,1511,72085,1912,244,187,61891,2175,5599,985,338,215,1022,508,4847,1127
"525","37183","Wake County, North Carolina",419361,3766,392579,4518,906,846,344872,6357,22083,2781,7819,2497,7136,1698,19646,2725
"526","37191","Wayne County, North Carolina",48482,1541,41547,1997,0,216,33177,1770,2952,825,106,125,429,232,6506,1318
"527","37193","Wilkes County, North Carolina",28376,1523,22676,1821,346,270,19188,1835,970,451,0,216,843,472,4857,1116
"528","37195","Wilson County, North Carolina",32384,1354,24050,1790,0,216,19056,1726,1125,524,21,36,1473,924,6861,1399
"529","38015","Burleigh County, North Dakota",38438,1461,33354,1781,161,168,28105,1927,1608,718,53,92,644,348,4440,1184
"530","38017","Cass County, North Dakota",78736,1627,68742,2501,236,206,57609,3091,3852,1254,1169,766,5349,1526,4645,1210
"531","38035","Grand Forks County, North Dakota",31506,911,27634,1021,0,165,23692,1109,1623,572,89,104,1281,550,2591,799
"532","38101","Ward County, North Dakota",28908,1521,26046,1612,237,266,22987,1809,1331,585,0,165,587,401,2275,701
"533","39003","Allen County, Ohio",40460,1224,35644,1572,25,44,29002,1437,2467,548,273,217,913,466,3903,899
"534","39007","Ashtabula County, Ohio",39490,1420,30032,1714,328,229,23343,1654,2059,593,168,171,2632,1034,6826,1188
"535","39009","Athens County, Ohio",22659,1283,18982,1448,0,198,12874,1445,1696,637,243,235,963,383,2714,662
"536","39013","Belmont County, Ohio",25651,1482,20275,1388,0,198,14767,1379,1919,585,294,286,818,566,4558,929
"537","39017","Butler County, Ohio",140141,2045,126588,2211,156,163,103992,3138,8342,1492,2142,897,2548,835,11005,1464
"538","39023","Clark County, Ohio",54406,1390,47346,1512,167,154,37278,1678,4072,995,345,215,934,421,6126,904
"539","39025","Clermont County, Ohio",80041,1391,72400,2006,69,114,63432,2158,3491,870,303,251,1455,664,6186,1248
"540","39029","Columbiana County, Ohio",40560,1529,32999,1922,77,133,24238,1821,4099,1010,641,391,1858,1006,5703,1047
"541","39035","Cuyahoga County, Ohio",549471,4331,447167,6139,1269,429,373026,6025,28409,2224,2887,705,12661,1739,89643,5010
"542","39041","Delaware County, Ohio",73290,1137,69267,1524,0,198,61497,2006,3421,834,207,186,926,487,3097,847
"543","39043","Erie County, Ohio",30308,1638,25803,1843,147,153,21571,1695,2140,792,436,450,470,301,4035,957
"544","39045","Fairfield County, Ohio",59031,1166,51958,1813,126,161,44224,1957,2829,679,263,277,905,507,6168,1548
"545","39049","Franklin County, Ohio",522383,4463,474111,6105,795,359,414494,7471,21362,2588,2720,1242,7771,1433,40501,4189
"546","39055","Geauga County, Ohio",35439,730,28263,1368,148,114,24540,1325,2424,665,111,119,568,256,6608,1166
"547","39057","Greene County, Ohio",66154,1441,61088,1685,75,89,52965,1969,4369,875,139,128,888,397,4178,929
"548","39061","Hamilton County, Ohio",347235,3728,307197,5215,543,347,265781,5420,12229,1587,2900,1016,8378,1689,31660,3207
"549","39063","Hancock County, Ohio",32490,1063,28448,1524,175,207,23819,1644,2657,739,277,194,591,459,3451,924
"550","39081","Jefferson County, Ohio",27515,1087,22408,1236,27,49,16646,1299,1962,580,141,131,670,346,4437,756
"551","39085","Lake County, Ohio",96967,1727,86644,2013,206,189,75700,2280,5026,1197,482,293,1264,479,9059,1655
"552","39089","Licking County, Ohio",66604,1282,59725,1829,255,220,52091,2033,2956,824,348,343,1326,722,5553,1364
"553","39093","Lorain County, Ohio",120299,2470,95575,3100,655,351,81889,3002,6935,1572,416,332,8793,1960,15931,2097
"554","39095","Lucas County, Ohio",182105,2681,154796,3754,349,270,126115,3859,9400,1401,351,211,5363,1269,21946,2498
"555","39099","Mahoning County, Ohio",100057,2085,84697,2359,291,202,67458,3013,6050,1160,345,289,3578,1064,11782,1665
"556","39101","Marion County, Ohio",25013,1085,21527,1284,36,67,15372,1423,2697,807,462,372,580,375,2906,807
"557","39103","Medina County, Ohio",70450,1101,60502,1905,156,147,52470,2031,3482,659,356,385,3000,1066,6948,1448
"558","39109","Miami County, Ohio",41273,1168,35832,1628,151,153,30072,1573,2258,712,232,144,447,321,4994,1154
"559","39113","Montgomery County, Ohio",224831,2542,192452,2860,105,128,155539,3711,11646,1738,1373,535,4513,1341,27866,2778
"560","39119","Muskingum County, Ohio",33342,1373,27959,1570,131,122,22022,1552,1341,487,164,158,827,520,4556,866
"561","39133","Portage County, Ohio",61018,1936,51819,2255,46,56,47067,2310,2387,611,171,154,3928,1083,5271,1269
"562","39139","Richland County, Ohio",49812,1271,41179,1892,136,177,33847,1886,3430,829,242,193,1081,442,7552,1415
"563","39141","Ross County, Ohio",28365,1372,24462,1421,19,33,19450,1461,1349,489,252,243,690,466,3213,826
"564","39145","Scioto County, Ohio",29319,1454,24066,1403,169,190,19319,1457,2769,763,52,98,231,181,5022,1186
"565","39151","Stark County, Ohio",154280,2092,130520,2850,286,225,111451,2958,9465,1369,938,421,5977,1552,17783,1872
"566","39153","Summit County, Ohio",224629,3214,196347,3772,253,176,168642,3970,11614,1462,1075,489,4739,882,23543,2480
"567","39155","Trumbull County, Ohio",84159,2060,66526,2521,285,198,55249,2651,4165,804,202,157,3229,1112,14404,2219
"568","39157","Tuscarawas County, Ohio",36788,1156,29285,1524,256,201,22049,1538,2517,688,77,88,697,506,6806,1172
"569","39165","Warren County, Ohio",84460,1882,78862,2095,75,98,70354,2512,4628,1100,689,418,1038,556,4560,1136
"570","39169","Wayne County, Ohio",44589,806,35892,936,99,129,29238,1271,1639,448,176,175,582,369,8115,1045
"571","39173","Wood County, Ohio",51353,1178,45255,1729,11,19,38008,1899,4246,949,623,463,1739,716,4359,1082
"572","40017","Canadian County, Oklahoma",46005,1005,41706,1279,16,26,33183,1486,5601,1257,254,183,444,252,3855,995
"573","40027","Cleveland County, Oklahoma",108673,1881,97174,2371,154,188,80280,2860,7326,1281,1822,1027,2647,887,8852,1620
"574","40031","Comanche County, Oklahoma",41843,1796,36556,1870,52,81,27262,1832,3734,1042,713,404,1415,862,3872,936
"575","40037","Creek County, Oklahoma",26561,712,22726,841,35,42,16019,974,3041,569,382,208,293,152,3542,535
"576","40101","Muskogee County, Oklahoma",26842,769,19807,1016,40,65,12644,1110,2764,559,387,250,2635,610,4400,692
"577","40109","Oklahoma County, Oklahoma",305493,3296,266221,3849,197,169,202936,5487,18234,1722,1839,645,6450,1384,32822,2810
"578","40119","Payne County, Oklahoma",31788,1484,26343,1732,14,24,18763,1689,3582,930,556,446,2047,683,3398,925
"579","40125","Pottawatomie County, Oklahoma",25655,667,21751,899,59,100,14041,954,3120,589,285,185,341,213,3563,566
"580","40131","Rogers County, Oklahoma",35531,891,30005,1074,83,118,19777,1212,4610,771,803,276,538,395,4988,765
"581","40143","Tulsa County, Oklahoma",255352,1952,226349,2448,285,180,183233,2756,14983,1366,1678,513,4295,774,24708,1893
"582","40145","Wagoner County, Oklahoma",29837,611,25919,838,90,85,19896,970,2479,528,716,279,548,267,3370,657
"583","41003","Benton County, Oregon",37378,988,35026,1078,92,107,30742,1212,1810,660,459,339,787,455,1565,614
"584","41005","Clackamas County, Oregon",161295,2077,141769,3249,901,576,115385,3765,9988,1819,650,416,6148,1424,13378,2156
"585","41017","Deschutes County, Oregon",76528,2717,70747,3294,208,258,60284,3187,4499,980,1271,801,993,544,4788,1581
"586","41019","Douglas County, Oregon",46186,1473,40465,1851,59,83,31324,2216,4474,977,0,211,761,403,4960,965
"587","41029","Jackson County, Oregon",87800,2140,75083,2510,463,576,60150,2779,6049,1213,624,420,4246,1395,8471,1582
"588","41033","Josephine County, Oregon",35206,1163,30303,1531,83,111,23449,1826,4418,1134,66,109,783,493,4120,1032
"589","41035","Klamath County, Oregon",29357,1030,23838,1323,148,186,18546,1256,2738,788,673,478,1054,561,4465,927
"590","41039","Lane County, Oregon",155696,2263,139543,2724,735,564,115157,3301,8459,1141,5311,1466,4388,1040,11765,1784
"591","41043","Linn County, Oregon",49407,868,44055,1393,110,108,35333,1748,3270,858,588,380,1047,524,4305,1153
"592","41047","Marion County, Oregon",121061,2226,108667,2492,176,159,89092,2967,6962,1246,523,287,2479,794,9915,1637
"593","41051","Multnomah County, Oregon",337903,3138,309155,3673,614,376,267347,4810,9998,1784,1875,636,7404,1536,21344,2737
"594","41053","Polk County, Oregon",31224,920,27025,1341,22,27,20897,1614,3500,979,562,369,667,478,3532,1238
"595","41059","Umatilla County, Oregon",27538,1041,23052,1601,0,211,17451,1803,2393,622,1021,599,825,463,3661,1035
"596","41067","Washington County, Oregon",222877,2644,206589,3211,615,465,182572,3543,9147,1786,1093,410,7093,1535,9195,1723
"597","41071","Yamhill County, Oregon",36323,1266,32115,1866,0,211,25391,1860,2481,751,1001,464,1042,484,3166,1095
"598","42001","Adams County, Pennsylvania",38703,1303,33315,1541,265,178,27409,1779,2453,601,199,113,821,464,4567,1063
"599","42003","Allegheny County, Pennsylvania",553858,4070,485775,5394,564,283,420812,6085,14771,1756,2812,1098,11511,2190,56572,3564
"600","42005","Armstrong County, Pennsylvania",29095,869,23207,986,233,128,19066,1221,1755,504,272,142,742,481,5146,707
"601","42007","Beaver County, Pennsylvania",70745,1646,60444,1964,276,158,52340,2106,1907,427,217,165,1839,752,8462,1232
"602","42011","Berks County, Pennsylvania",154696,2552,131494,3116,996,554,109811,3171,5352,986,1029,611,2046,546,21156,2252
"603","42013","Blair County, Pennsylvania",52497,1379,44346,1691,204,147,35542,1782,3362,912,458,316,1132,404,7019,1200
"604","42017","Bucks County, Pennsylvania",240491,2073,220592,2389,594,411,199027,3159,5360,1210,20930,3057,2998,928,16901,1858
"605","42019","Butler County, Pennsylvania",77920,1627,66795,2387,328,178,57133,2379,3109,788,149,103,3232,1203,7893,1470
"606","42021","Cambria County, Pennsylvania",56490,1468,46633,1796,486,224,37706,1744,3200,500,181,99,879,351,8978,962
"607","42025","Carbon County, Pennsylvania",27107,1430,22614,1471,45,75,18873,1366,1429,523,86,117,280,223,4213,978
"608","42027","Centre County, Pennsylvania",58963,2042,48891,2288,14,26,41774,2288,2635,717,353,244,3462,1174,6610,1058
"609","42029","Chester County, Pennsylvania",193234,2161,178446,3105,254,198,159833,4102,5461,1251,291,260,2829,854,11959,1845
"610","42033","Clearfield County, Pennsylvania",31990,1085,24748,1400,206,133,18893,1326,2004,540,237,169,896,438,6346,1152
"611","42037","Columbia County, Pennsylvania",26219,1002,21314,1125,108,70,15682,1237,1787,492,167,105,799,382,4106,562
"612","42039","Crawford County, Pennsylvania",35387,1116,28966,1228,153,87,22550,1278,1482,378,191,149,556,288,5865,782
"613","42041","Cumberland County, Pennsylvania",101823,1756,89230,2035,205,179,79806,2268,2854,923,218,170,2776,761,9817,1408
"614","42043","Dauphin County, Pennsylvania",113905,2480,96992,2921,54,54,81885,3160,4704,1132,1269,648,2528,999,14385,1760
"615","42045","Delaware County, Pennsylvania",209502,2047,187152,2768,386,279,163869,3482,5748,1297,671,479,4514,1138,17836,2415
"616","42049","Erie County, Pennsylvania",110128,1696,92631,2563,208,149,75838,2574,4703,847,877,452,1947,685,15550,1911
"617","42051","Fayette County, Pennsylvania",54955,1449,43994,1576,75,109,34140,2100,2525,696,175,147,1345,525,9616,1046
"618","42055","Franklin County, Pennsylvania",60260,1627,52312,2098,136,154,45772,2070,3762,891,459,537,793,599,7155,1428
"619","42063","Indiana County, Pennsylvania",30704,1696,23564,1480,150,88,16262,1385,2300,557,221,167,891,470,6249,764
"620","42069","Lackawanna County, Pennsylvania",88154,1936,76977,2206,742,328,64326,2790,3112,706,325,202,1109,438,10068,1300
"621","42071","Lancaster County, Pennsylvania",204701,1948,171409,3690,1042,440,146581,3839,5954,1080,1286,631,5309,1247,27983,2902
"622","42073","Lawrence County, Pennsylvania",37282,916,31276,1140,204,205,25776,1250,1629,495,277,180,185,152,5821,992
"623","42075","Lebanon County, Pennsylvania",53861,1156,44797,1806,267,216,35730,1988,2673,697,705,395,2572,1004,6492,1282
"624","42077","Lehigh County, Pennsylvania",137847,2572,119839,2839,626,310,102910,3174,6000,1317,869,616,2873,941,15135,2041
"625","42079","Luzerne County, Pennsylvania",130890,2754,109843,3169,658,315,83235,3320,8751,1334,913,479,3000,868,18047,1467
"626","42081","Lycoming County, Pennsylvania",44842,1617,37184,1782,413,232,29200,1754,3067,831,488,274,805,341,6853,1149
"627","42085","Mercer County, Pennsylvania",46427,1338,38530,1826,271,191,30908,1613,2196,551,442,280,943,402,6954,1274
"628","42089","Monroe County, Pennsylvania",56274,3491,50675,3376,201,202,44535,3452,4975,1516,331,271,708,449,4891,1352
"629","42091","Montgomery County, Pennsylvania",321373,2596,297331,3474,380,274,267470,3582,7287,1237,1796,584,5946,1257,18096,2043
"630","42095","Northampton County, Pennsylvania",114950,1810,97591,2515,201,141,83924,2687,5099,1223,362,240,3115,835,14244,1765
"631","42097","Northumberland County, Pennsylvania",38592,1525,30134,1649,228,171,21997,1466,1789,476,309,178,787,369,7671,1207
"632","42101","Philadelphia County, Pennsylvania",619505,4709,522231,6473,872,410,436000,7428,41534,4286,7454,1989,16475,2436,80799,5604
"633","42107","Schuylkill County, Pennsylvania",58242,1840,46982,2048,245,158,36372,2061,3525,925,633,380,1034,363,10226,1341
"634","42111","Somerset County, Pennsylvania",29456,1072,22267,1292,130,69,16487,1136,1862,466,136,93,906,385,6283,849
"635","42125","Washington County, Pennsylvania",86716,1702,75747,2107,320,205,62465,2188,3524,651,347,183,926,431,10043,1471
"636","42129","Westmoreland County, Pennsylvania",155147,1991,131031,2516,489,226,109595,2903,5361,908,574,287,3092,921,21024,1798
"637","42133","York County, Pennsylvania",175441,2373,153298,3126,1219,561,126264,3720,8101,1256,1460,538,3468,854,18675,2267
"638","44003","Kent County, Rhode Island",70166,1470,62446,1919,0,222,56130,2368,1891,779,131,169,2037,898,5683,1253
"639","44005","Newport County, Rhode Island",33690,1958,30438,1942,28,47,26674,2028,1553,626,280,280,526,394,2726,717
"640","44007","Providence County, Rhode Island",237518,3103,203690,3878,680,353,168953,4345,8210,1704,2515,1055,6907,1634,26921,2970
"641","44009","Washington County, Rhode Island",48051,2104,45308,2146,0,222,40374,2070,1151,476,185,188,506,458,2237,686
"642","45003","Aiken County, South Carolina",67889,2252,59150,2347,172,167,47313,2746,3423,902,306,254,606,354,8133,1360
"643","45007","Anderson County, South Carolina",75825,2343,63974,2611,113,138,48988,2816,5314,1142,750,385,2797,1161,9054,1613
"644","45013","Beaufort County, South Carolina",73043,2340,57167,2605,231,384,49555,2797,4396,1144,336,314,10340,2487,5536,1220
"645","45015","Berkeley County, South Carolina",80640,1907,66830,2424,86,111,56786,2504,4952,1058,419,302,3533,1042,10277,1812
"646","45019","Charleston County, South Carolina",165568,3515,136115,4737,258,190,108821,4650,12835,1984,352,224,11092,2564,18361,2793
"647","45031","Darlington County, South Carolina",24801,1419,18649,1490,0,218,13646,1462,3092,876,118,147,1526,821,4626,1177
"648","45035","Dorchester County, South Carolina",57768,1427,46833,2354,38,62,39214,2396,7288,1917,141,161,3933,1409,7002,1541
"649","45041","Florence County, South Carolina",53047,1606,41279,2125,27,46,30037,1964,4689,1253,158,187,1765,927,10003,1743
"650","45045","Greenville County, South Carolina",199551,2904,175767,3576,231,203,150182,3730,12085,1644,2145,919,4166,1051,19618,2148
"651","45047","Greenwood County, South Carolina",28544,1097,21202,1645,0,218,17198,1665,1898,766,0,218,578,354,6764,1384
"652","45051","Horry County, South Carolina",140260,3637,125291,3873,42,69,102815,3227,5789,1112,475,328,3810,999,11159,2009
"653","45055","Kershaw County, South Carolina",24544,1349,21745,1407,158,196,17600,1561,3528,930,209,174,398,338,2401,637
"654","45057","Lancaster County, South Carolina",35410,1658,29015,2071,154,252,24623,2060,1922,785,0,218,710,478,5685,1364
"655","45059","Laurens County, South Carolina",25901,1333,20765,1845,34,59,14388,1649,1565,627,161,172,287,234,4849,1316
"656","45063","Lexington County, South Carolina",118193,2184,103516,2782,311,186,84766,3011,7988,1231,1092,704,1807,719,12870,1890
"657","45073","Oconee County, South Carolina",31530,1806,26338,1688,150,160,17127,1669,3162,922,114,137,699,393,4493,940
"658","45075","Orangeburg County, South Carolina",32129,1945,24561,2054,285,360,15090,1913,4016,1036,533,377,690,388,6878,1356
"659","45077","Pickens County, South Carolina",48203,1687,40235,2147,50,79,30657,2231,4639,1012,617,388,1151,531,6817,1358
"660","45079","Richland County, South Carolina",153484,3941,130912,4384,187,179,111368,4515,13480,2375,1675,888,2356,734,20216,3021
"661","45083","Spartanburg County, South Carolina",121256,2317,101489,2865,78,92,83857,2787,9198,1490,762,377,1949,855,17818,2259
"662","45085","Sumter County, South Carolina",44105,1260,34203,1756,98,104,27931,2073,3040,1043,27,44,1382,743,8520,1386
"663","45091","York County, South Carolina",108400,1474,99830,2085,104,175,80402,3034,5873,1191,628,409,1840,798,6730,1403
"664","46099","Minnehaha County, South Dakota",81046,1478,73342,2095,79,89,62995,2072,3574,896,302,257,1502,660,6202,1310
"665","46103","Pennington County, South Dakota",44676,1686,39111,1961,35,60,32664,2319,1733,607,669,508,1222,644,4343,1121
"666","47001","Anderson County, Tennessee",30175,1340,26548,1624,171,214,20095,1752,2057,651,1828,826,644,327,2983,996
"667","47009","Blount County, Tennessee",50813,1557,41890,1874,103,132,33186,1850,3722,1024,33,56,576,366,8347,1319
"668","47011","Bradley County, Tennessee",39992,1363,33079,1737,95,122,25581,1734,2421,880,383,335,353,308,6560,1263
"669","47037","Davidson County, Tennessee",289427,4247,260816,5216,682,328,223584,5499,13163,1637,1290,558,4895,1138,23716,2664
"670","47059","Greene County, Tennessee",28323,1448,21029,1605,0,216,15365,1549,1126,468,125,133,1248,787,6046,1222
"671","47065","Hamilton County, Tennessee",148157,2642,129588,3294,42,71,111736,3871,3022,889,1101,793,2861,843,15708,2171
"672","47093","Knox County, Tennessee",191925,3205,161869,4028,177,169,136319,4077,8583,1441,908,426,4928,1125,25128,2347
"673","47113","Madison County, Tennessee",38930,1354,32959,1449,148,143,25943,2082,1435,524,168,151,420,256,5551,1000
"674","47119","Maury County, Tennessee",37104,994,31771,1771,0,216,24322,2157,2486,731,164,140,1357,745,3976,1332
"675","47125","Montgomery County, Tennessee",76974,1909,68767,2297,117,146,61070,2470,4932,1034,806,631,2528,877,5679,1511
"676","47141","Putnam County, Tennessee",31778,1119,26121,1441,0,216,23557,1468,2458,849,76,99,541,336,5116,1134
"677","47147","Robertson County, Tennessee",26577,902,23514,1140,0,216,16788,1456,2579,525,116,147,498,367,2565,880
"678","47149","Rutherford County, Tennessee",113797,2636,106461,3285,79,134,87855,3857,8755,1707,1022,750,1085,503,6251,1429
"679","47155","Sevier County, Tennessee",37933,2403,28995,2607,151,149,22854,2275,1886,692,405,392,1964,832,6974,1624
"680","47157","Shelby County, Tennessee",353950,4012,279688,6060,71,87,222038,6337,22113,2375,20703,2885,10230,2143,64032,4135
"681","47163","Sullivan County, Tennessee",68560,1882,58324,2162,148,189,47959,2563,2579,606,628,344,1487,588,8749,1336
"682","47165","Sumner County, Tennessee",70098,1651,63204,2064,25,40,52485,2156,5868,1125,207,145,812,391,6082,1211
"683","47179","Washington County, Tennessee",55817,1712,47500,2582,76,133,38735,2763,2583,821,509,514,1861,750,6456,1475
"684","47187","Williamson County, Tennessee",84393,1193,80223,1632,164,199,73002,1756,5425,1095,294,393,902,663,3268,846
"685","47189","Wilson County, Tennessee",51618,1815,43531,2190,248,274,36547,2231,3094,1124,121,205,2755,1185,5332,1311
"686","48005","Angelina County, Texas",32293,1229,28150,1260,118,144,20553,1540,2338,679,993,547,491,298,3652,897
"687","48021","Bastrop County, Texas",26393,1525,20007,1773,58,99,12091,2052,2618,1027,646,533,914,592,5472,1391
"688","48027","Bell County, Texas",126772,2430,111547,3140,119,149,83309,3439,7367,1283,1212,600,3443,1084,11782,2129
"689","48029","Bexar County, Texas",646352,4813,551101,7115,623,318,459068,6436,41294,3377,2646,873,22929,2880,72322,4752
"690","48037","Bowie County, Texas",34935,1517,27464,1511,144,179,20036,1703,6760,1438,478,369,905,481,6566,1390
